FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq2,no_checks,2 / 100,,,"0,00","0,16","0,04",,,,,,,"1,96","23,32","23,89","0,00",,,,,,
seq2,no_checks,FINAL,,,"0,00","0,16","0,04",,,,,,,"1,96","23,32","23,89","0,00","13,84","1192,67","2,50","1,21","143,00","156,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,00","0,44","0,10",,,,,,,"1,93","26,86","32,06","18,88",,,,,,
seq3,no_checks,1 / 100,,,"0,00","0,17","0,01",,,,,,,"1,93","26,04","26,70","0,80",,,,,,
seq3,no_checks,2 / 100,,,"0,00","0,17","0,01",,,,,,,"1,93","26,04","26,70","0,80",,,,,,
seq3,no_checks,FINAL,,,"0,00","0,17","0,01",,,,,,,"1,93","26,04","26,70","0,80","3,05","1350,64","2,50","1,20","151,00","162,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,30","0,13","237,30",,,,,,,"6,47","35,93","36,24","2,00",,,,,,
seq4,no_checks,1 / 100,,,"0,53","0,12","534,25",,,,,,,"6,47","36,04","36,38","0,00",,,,,,
seq4,no_checks,2 / 100,,,"1,13","0,12","59,73",,,,,,,"6,47","36,04","36,38","0,06",,,,,,
seq4,no_checks,3 / 100,,,"1,15","0,12","60,62",,,,,,,"6,47","36,04","36,38","0,06",,,,,,
seq4,no_checks,FINAL,,,"1,15","0,12","60,62",,,,,,,"6,47","36,04","36,38","0,06","-0,33","557,18","2,50","6,14","142,00","284,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,28","0,54","38,53",,,,,,,"4,77","33,29","36,00","9,46",,,,,,
seq5,no_checks,1 / 100,,,"0,09","0,34","8,49",,,,,,,"4,77","34,20","36,37","6,73",,,,,,
seq5,no_checks,2 / 100,,,"0,08","0,27","9,81",,,,,,,"4,77","34,62","36,57","5,81",,,,,,
seq5,no_checks,3 / 100,,,"0,09","0,25","9,39",,,,,,,"4,77","34,76","36,64","5,53",,,,,,
seq5,no_checks,4 / 100,,,"0,09","0,25","9,19",,,,,,,"4,77","34,82","36,67","5,42",,,,,,
seq5,no_checks,5 / 100,,,"0,09","0,24","9,04",,,,,,,"4,77","34,86","36,69","5,36",,,,,,
seq5,no_checks,6 / 100,,,"0,07","0,24","8,78",,,,,,,"4,77","34,88","36,70","5,31",,,,,,
seq5,no_checks,7 / 100,,,"0,07","0,24","8,74",,,,,,,"4,77","34,90","36,71","5,29",,,,,,
seq5,no_checks,8 / 100,,,"0,07","0,24","8,69",,,,,,,"4,77","34,92","36,72","5,26",,,,,,
seq5,no_checks,9 / 100,,,"0,07","0,23","8,66",,,,,,,"4,77","34,92","36,73","5,24",,,,,,
seq5,no_checks,FINAL,,,"0,07","0,23","8,66",,,,,,,"4,77","34,92","36,73","5,24","-4,92","731,94","2,50","3,44","114,00","228,00"
