FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq1,no_checks,FINAL,,,"0,65",,,,,,,"25,00","883,26","888,70","8,92","3532,87","25,00","1,49","458,00","782,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"1,40",,,,,,,"25,00","954,15","982,74",,,,,,
seq2,no_checks,1 / 12,,,"1,96",,,,,,,"25,00","953,02","981,39",,,,,,
seq2,no_checks,2 / 12,,,"34,29",,,,,,,"25,00","851,94","863,53",,,,,,
seq2,no_checks,3 / 12,,,"25,71",,,,,,,"25,00","845,16","856,66",,,,,,
seq2,no_checks,4 / 12,,,"23,96",,,,,,,"25,00","844,77","856,33",,,,,,
seq2,no_checks,5 / 12,,,"3,96",,,,,,,"25,00","827,21","839,57",,,,,,
seq2,no_checks,6 / 12,,,"4,05",,,,,,,"25,00","827,17","839,53",,,,,,
seq2,no_checks,7 / 12,,,"4,28",,,,,,,"25,00","827,12","839,48",,,,,,
seq2,no_checks,8 / 12,,,"4,34",,,,,,,"25,00","827,08","839,45",,,,,,
seq2,no_checks,9 / 12,,,"4,26",,,,,,,"25,00","827,08","839,45",,,,,,
seq2,no_checks,10 / 12,,,"0,75",,,,,,,"25,00","826,01","837,90",,,,,,
seq2,no_checks,11 / 12,,,"0,77",,,,,,,"25,00","826,01","837,90",,,,,,
seq2,no_checks,FINAL,,,"0,77",,,,,,,"25,00","826,03","837,91","13,43","3303,96","25,00","1,99","317,00","608,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,78",,,,,,,"25,00","934,75","955,04",,,,,,
seq3,no_checks,1 / 12,,,"8,64",,,,,,,"25,00","931,61","951,20",,,,,,
seq3,no_checks,2 / 12,,,"8,41",,,,,,,"25,00","931,07","950,67",,,,,,
seq3,no_checks,3 / 12,,,"5,86",,,,,,,"25,00","930,49","950,14",,,,,,
seq3,no_checks,4 / 12,,,"5,25",,,,,,,"25,00","930,23","949,93",,,,,,
seq3,no_checks,5 / 12,,,"4,80",,,,,,,"25,00","929,61","949,21",,,,,,
seq3,no_checks,6 / 12,,,"4,96",,,,,,,"25,00","928,72","948,26",,,,,,
seq3,no_checks,7 / 12,,,"27,73",,,,,,,"25,00","888,28","899,23",,,,,,
seq3,no_checks,8 / 12,,,"39,04",,,,,,,"25,00","883,82","894,35",,,,,,
seq3,no_checks,9 / 12,,,"12,54",,,,,,,"25,00","860,92","871,95",,,,,,
seq3,no_checks,10 / 12,,,"10,47",,,,,,,"25,00","860,60","871,63",,,,,,
seq3,no_checks,11 / 12,,,"4,63",,,,,,,"25,00","859,35","869,86",,,,,,
seq3,no_checks,FINAL,,,"3,53",,,,,,,"25,00","858,50","869,10","8,16","3433,82","25,00","2,01","445,00","850,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,72",,,,,,,"25,00","877,34","884,93",,,,,,
seq4,no_checks,1 / 12,,,"0,89",,,,,,,"25,00","873,95","881,26",,,,,,
seq4,no_checks,2 / 12,,,"2,35",,,,,,,"25,00","836,35","845,76",,,,,,
seq4,no_checks,3 / 12,,,"2,32",,,,,,,"25,00","831,01","841,57",,,,,,
seq4,no_checks,4 / 12,,,"2,56",,,,,,,"25,00","830,97","841,54",,,,,,
seq4,no_checks,5 / 12,,,"2,45",,,,,,,"25,00","830,95","841,53",,,,,,
seq4,no_checks,6 / 12,,,"2,82",,,,,,,"25,00","830,96","841,53",,,,,,
seq4,no_checks,7 / 12,,,"2,93",,,,,,,"25,00","830,96","841,53",,,,,,
seq4,no_checks,8 / 12,,,"3,04",,,,,,,"25,00","830,96","841,53",,,,,,
seq4,no_checks,9 / 12,,,"3,02",,,,,,,"25,00","830,93","841,51",,,,,,
seq4,no_checks,10 / 12,,,"3,08",,,,,,,"25,00","830,94","841,52",,,,,,
seq4,no_checks,11 / 12,,,"3,03",,,,,,,"25,00","830,94","841,51",,,,,,
seq4,no_checks,FINAL,,,"3,03",,,,,,,"25,00","830,94","841,51","5,29","3323,60","25,00","3,35","351,00","702,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,15",,,,,,,"25,00","862,15","865,87",,,,,,
seq5,no_checks,1 / 12,,,"2,17",,,,,,,"25,00","791,33","799,61",,,,,,
seq5,no_checks,2 / 12,,,"2,17",,,,,,,"25,00","791,33","799,61",,,,,,
seq5,no_checks,FINAL,,,"2,17",,,,,,,"25,00","791,33","799,61","8,21","3165,17","25,00","2,84","76,00","152,00"
