FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq3,no_checks,1 / 100,,,"0,35","0,92","2,25",,,,,,,"1,95","14,53","18,73","14,39",,,,,,
seq3,no_checks,2 / 100,,,"0,35","0,91","2,09",,,,,,,"1,95","14,51","18,66","14,37",,,,,,
seq3,no_checks,3 / 100,,,"0,35","0,91","2,03",,,,,,,"1,95","14,50","18,65","14,36",,,,,,
seq3,no_checks,4 / 100,,,"0,33","0,91","2,03",,,,,,,"1,95","14,50","18,64","14,35",,,,,,
seq3,no_checks,5 / 100,,,"0,33","0,91","2,02",,,,,,,"1,95","14,50","18,63","14,35",,,,,,
seq3,no_checks,6 / 100,,,"0,34","0,91","2,03",,,,,,,"1,95","14,50","18,62","14,34",,,,,,
seq3,no_checks,7 / 100,,,"0,34","0,91","2,00",,,,,,,"1,95","14,50","18,62","14,34",,,,,,
seq3,no_checks,FINAL,,,"0,34","0,91","2,00",,,,,,,"1,95","14,50","18,62","14,34","7,00","744,21","2,50","2,26","602,00","1156,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,09","0,33","13,62",,,,,,,"3,29","26,34","30,55","12,23",,,,,,
seq4,no_checks,1 / 100,,,"0,42","0,06","6,31",,,,,,,"3,29","32,03","33,27","1,61",,,,,,
seq4,no_checks,2 / 100,,,"0,42","0,06","6,54",,,,,,,"3,29","32,04","33,28","1,59",,,,,,
seq4,no_checks,3 / 100,,,"0,42","0,06","7,23",,,,,,,"3,29","32,05","33,29","1,58",,,,,,
seq4,no_checks,4 / 100,,,"0,42","0,06","7,26",,,,,,,"3,29","32,06","33,30","1,56",,,,,,
seq4,no_checks,FINAL,,,"0,42","0,06","7,26",,,,,,,"3,29","32,06","33,30","1,56","-21,72","974,99","2,50","2,17","123,00","246,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,37","0,68","26,15",,,,,,,"6,25","47,47","48,52","5,53",,,,,,
seq5,no_checks,1 / 100,,,"4,57","0,06","102,26",,,,,,,"6,25","50,79","51,79","0,29",,,,,,
seq5,no_checks,2 / 100,,,"3,84","0,06","94,03",,,,,,,"6,25","50,88","51,87","0,00",,,,,,
seq5,no_checks,3 / 100,,,"3,84","0,06","94,03",,,,,,,"6,25","50,88","51,87","0,00",,,,,,
seq5,no_checks,FINAL,,,"3,84","0,06","94,03",,,,,,,"6,25","50,88","51,87","0,00","-7,18","814,50","2,50","4,73","103,00","204,00"
