TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq3,no_checks,INITIAL,,,"0,00",,,,,,,"26,75","764,49","773,51",,,,,,
seq3,no_checks,1 / 12,,,"0,04",,,,,,,"26,75","763,38","772,33",,,,,,
seq3,no_checks,2 / 12,,,"0,05",,,,,,,"26,75","763,11","772,05",,,,,,
seq3,no_checks,3 / 12,,,"0,05",,,,,,,"26,75","763,10","772,04",,,,,,
seq3,no_checks,4 / 12,,,"0,05",,,,,,,"26,75","763,09","772,03",,,,,,
seq3,no_checks,5 / 12,,,"0,05",,,,,,,"26,75","763,05","771,99",,,,,,
seq3,no_checks,6 / 12,,,"2,39",,,,,,,"26,75","732,79","744,09",,,,,,
seq3,no_checks,7 / 12,,,"3,81",,,,,,,"26,75","712,08","727,76",,,,,,
seq3,no_checks,8 / 12,,,"3,28",,,,,,,"26,75","704,21","721,38",,,,,,
seq3,no_checks,9 / 12,,,"3,27",,,,,,,"26,75","704,25","721,42",,,,,,
seq3,no_checks,10 / 12,,,"3,29",,,,,,,"26,75","704,25","721,41",,,,,,
seq3,no_checks,11 / 12,,,"3,28",,,,,,,"26,75","704,32","721,46",,,,,,
seq3,no_checks,FINAL,,,"3,23",,,,,,,"26,75","704,38","721,51","7,86","2633,27","17,68","2,71","342,00","568,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,00",,,,,,,"26,75","782,67","792,80",,,,,,
seq4,no_checks,1 / 12,,,"0,07",,,,,,,"26,75","782,02","791,79",,,,,,
seq4,no_checks,2 / 12,,,"0,22",,,,,,,"26,75","779,99","789,53",,,,,,
seq4,no_checks,3 / 12,,,"0,25",,,,,,,"26,75","779,53","789,05",,,,,,
seq4,no_checks,4 / 12,,,"5,33",,,,,,,"26,75","729,92","742,52",,,,,,
seq4,no_checks,5 / 12,,,"5,04",,,,,,,"26,75","729,81","742,43",,,,,,
seq4,no_checks,6 / 12,,,"5,21",,,,,,,"26,75","729,58","742,25",,,,,,
seq4,no_checks,7 / 12,,,"9,09",,,,,,,"26,75","716,43","733,28",,,,,,
seq4,no_checks,8 / 12,,,"7,32",,,,,,,"26,75","708,96","726,18",,,,,,
seq4,no_checks,9 / 12,,,"6,10",,,,,,,"26,75","701,48","719,34",,,,,,
seq4,no_checks,10 / 12,,,"5,81",,,,,,,"26,75","701,45","719,29",,,,,,
seq4,no_checks,11 / 12,,,"5,79",,,,,,,"26,75","701,44","719,28",,,,,,
seq4,no_checks,FINAL,,,"5,80",,,,,,,"26,75","701,45","719,28","10,38","2622,16","17,68","3,46","295,00","590,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,00",,,,,,,"26,70","827,20","829,19",,,,,,
seq5,no_checks,1 / 12,,,"8,77",,,,,,,"26,70","739,47","752,19",,,,,,
seq5,no_checks,2 / 12,,,"8,77",,,,,,,"26,70","739,47","752,19",,,,,,
seq5,no_checks,FINAL,,,"8,77",,,,,,,"26,70","739,47","752,19","10,61","2769,94","17,68","3,31","121,00","242,00"
