parallax,Av. error (mm),Info
"0,72","2,66",seq0_no_checks
"0,72","4,50",seq0_no_checks
"1,53","7,09",seq0_no_checks
"1,53","6,74",seq0_no_checks
"1,47","1,39",seq0_no_checks
"1,47","0,75",seq0_no_checks
"2,12","2,94",seq0_no_checks
"2,12","3,52",seq0_no_checks
"2,26","5,62",seq0_no_checks
"2,26","5,35",seq0_no_checks
"2,26","5,82",seq0_no_checks
"2,26","5,17",seq0_no_checks
"0,91","17,43",seq0_no_checks
"0,91","19,18",seq0_no_checks
"0,91","16,40",seq0_no_checks
"0,91","18,45",seq0_no_checks
"0,80","22,35",seq0_no_checks
"0,80","22,36",seq0_no_checks
"0,88","17,98",seq0_no_checks
"0,88","18,01",seq0_no_checks
"1,05","0,68",seq0_no_checks
"1,05","1,11",seq0_no_checks
"0,93","13,02",seq0_no_checks
"0,93","12,24",seq0_no_checks
"1,66","4,93",seq0_no_checks
"1,66","3,93",seq0_no_checks
"1,52","8,98",seq0_no_checks
"1,52","8,06",seq0_no_checks
"0,97","3,06",seq0_no_checks
"0,97","3,05",seq0_no_checks
"0,89","0,21",seq0_no_checks
"0,89","0,20",seq0_no_checks
"2,12","5,80",seq0_no_checks
"2,12","5,54",seq0_no_checks
"2,27","4,49",seq0_no_checks
"2,27","3,88",seq0_no_checks
"2,55","5,06",seq0_no_checks
"2,55","4,31",seq0_no_checks
"2,24","5,77",seq0_no_checks
"2,24","6,84",seq0_no_checks
"2,29","4,84",seq0_no_checks
"2,29","5,59",seq0_no_checks
"1,53","4,39",seq0_no_checks
"1,53","4,52",seq0_no_checks
"1,54","1,87",seq0_no_checks
"1,54","1,52",seq0_no_checks
"1,36","3,98",seq0_no_checks
"1,36","3,53",seq0_no_checks
"1,38","6,25",seq0_no_checks
"1,38","5,84",seq0_no_checks
"2,38","7,62",seq0_no_checks
"2,38","7,22",seq0_no_checks
"1,31","15,97",seq0_no_checks
"1,31","15,02",seq0_no_checks
"1,64","6,74",seq0_no_checks
"1,64","6,29",seq0_no_checks
"1,63","4,94",seq0_no_checks
"1,63","5,11",seq0_no_checks
"2,17","5,48",seq0_no_checks
"2,17","4,71",seq0_no_checks
"1,63","3,23",seq0_no_checks
"1,63","3,06",seq0_no_checks
"0,84","8,01",seq0_no_checks
"0,84","6,81",seq0_no_checks
"1,52","0,22",seq0_no_checks
"1,52","2,32",seq0_no_checks
"1,52","0,39",seq0_no_checks
"1,52","2,18",seq0_no_checks
"2,40","7,91",seq0_no_checks
"2,40","5,58",seq0_no_checks
"1,54","3,72",seq0_no_checks
"1,54","5,15",seq0_no_checks
"1,53","5,13",seq0_no_checks
"1,53","4,26",seq0_no_checks
"0,80","6,22",seq0_no_checks
"0,80","6,75",seq0_no_checks
"0,80","6,46",seq0_no_checks
"0,80","6,99",seq0_no_checks
"0,75","2,90",seq0_no_checks
"0,75","3,46",seq0_no_checks
"0,81","5,64",seq0_no_checks
"0,81","6,16",seq0_no_checks
"0,81","20,42",seq0_no_checks
"0,81","21,07",seq0_no_checks
"0,87","14,40",seq0_no_checks
"0,87","14,68",seq0_no_checks
"1,68","1,24",seq0_no_checks
"1,68","1,32",seq0_no_checks
"1,55","8,00",seq0_no_checks
"1,55","7,29",seq0_no_checks
"1,58","7,24",seq0_no_checks
"1,58","6,69",seq0_no_checks
"2,11","5,86",seq0_no_checks
"2,11","5,52",seq0_no_checks
"2,05","7,12",seq0_no_checks
"2,05","6,85",seq0_no_checks
"2,11","5,90",seq0_no_checks
"2,11","5,64",seq0_no_checks
"1,77","12,27",seq0_no_checks
"1,77","11,99",seq0_no_checks
"1,89","8,92",seq0_no_checks
"1,89","8,59",seq0_no_checks
"1,35","1,10",seq0_no_checks
"1,35","0,55",seq0_no_checks
"1,31","6,53",seq0_no_checks
"1,31","6,08",seq0_no_checks
"1,31","6,57",seq0_no_checks
"1,31","6,11",seq0_no_checks
"0,85","19,07",seq0_no_checks
"0,85","18,67",seq0_no_checks
"0,93","14,92",seq0_no_checks
"0,93","14,14",seq0_no_checks
"0,93","0,22",seq0_no_checks
"0,93","0,58",seq0_no_checks
"0,82","17,78",seq0_no_checks
"0,82","18,25",seq0_no_checks
"0,81","18,00",seq0_no_checks
"0,81","18,48",seq0_no_checks
"2,66","5,28",seq0_no_checks
"2,66","4,38",seq0_no_checks
"2,60","5,08",seq0_no_checks
"2,60","5,22",seq0_no_checks
"0,93","3,47",seq0_no_checks
"0,93","3,52",seq0_no_checks
"2,31","4,45",seq0_no_checks
"2,31","4,15",seq0_no_checks
"0,53","14,75",seq0_no_checks
"0,53","14,64",seq0_no_checks
"0,53","14,44",seq0_no_checks
"0,53","14,32",seq0_no_checks
"1,26","6,03",seq0_no_checks
"1,26","5,45",seq0_no_checks
"1,31","3,44",seq0_no_checks
"1,31","2,91",seq0_no_checks
"1,66","2,10",seq0_no_checks
"1,66","1,85",seq0_no_checks
"2,66","4,24",seq0_no_checks
"2,66","4,36",seq0_no_checks
"2,56","6,65",seq0_no_checks
"2,56","6,89",seq0_no_checks
"2,68","5,01",seq0_no_checks
"2,68","5,23",seq0_no_checks
"1,49","6,43",seq0_no_checks
"1,49","6,07",seq0_no_checks
"1,52","0,26",seq0_no_checks
"1,52","0,63",seq0_no_checks
"1,52","0,45",seq0_no_checks
"1,52","0,82",seq0_no_checks
"1,26","9,15",seq0_no_checks
"1,26","8,69",seq0_no_checks
"2,52","6,06",seq0_no_checks
"2,52","5,58",seq0_no_checks
"1,48","0,54",seq0_no_checks
"1,48","0,12",seq0_no_checks
"1,51","1,49",seq0_no_checks
"1,51","1,88",seq0_no_checks
"2,44","7,14",seq0_no_checks
"2,44","4,80",seq0_no_checks
"2,42","7,50",seq0_no_checks
"2,42","5,72",seq0_no_checks
"0,99","3,04",seq0_no_checks
"0,99","3,11",seq0_no_checks
"1,57","7,76",seq0_no_checks
"1,57","6,99",seq0_no_checks
"1,66","4,59",seq0_no_checks
"1,66","3,77",seq0_no_checks
"2,15","5,30",seq0_no_checks
"2,15","5,09",seq0_no_checks
"2,21","4,09",seq0_no_checks
"2,21","3,84",seq0_no_checks
"2,26","4,30",seq0_no_checks
"2,26","5,36",seq0_no_checks
"1,02","12,12",seq0_no_checks
"1,02","12,83",seq0_no_checks
"1,03","12,34",seq0_no_checks
"1,03","13,05",seq0_no_checks
"0,80","6,70",seq0_no_checks
"0,80","7,23",seq0_no_checks
"2,65","5,34",seq0_no_checks
"2,65","4,44",seq0_no_checks
"1,38","0,18",seq0_no_checks
"1,38","0,46",seq0_no_checks
"2,26","4,32",seq0_no_checks
"2,26","5,37",seq0_no_checks
"2,26","4,34",seq0_no_checks
"2,26","5,39",seq0_no_checks
"2,22","5,33",seq0_no_checks
"2,22","5,02",seq0_no_checks
"1,52","4,95",seq0_no_checks
"1,52","4,71",seq0_no_checks
"2,17","4,26",seq0_no_checks
"2,17","3,90",seq0_no_checks
"2,12","5,37",seq0_no_checks
"2,12","4,99",seq0_no_checks
"2,13","5,70",seq0_no_checks
"2,13","5,46",seq0_no_checks
"2,19","4,59",seq0_no_checks
"2,19","4,36",seq0_no_checks
"1,30","3,72",seq0_no_checks
"1,30","6,05",seq0_no_checks
"2,38","7,60",seq0_no_checks
"2,38","7,21",seq0_no_checks
"0,98","5,53",seq0_no_checks
"0,98","6,07",seq0_no_checks
"2,15","5,34",seq0_no_checks
"2,15","4,84",seq0_no_checks
"2,20","1,77",seq0_no_checks
"2,20","0,48",seq0_no_checks
"1,09","10,27",seq0_no_checks
"1,09","10,81",seq0_no_checks
"0,94","1,42",seq0_no_checks
"0,94","1,23",seq0_no_checks
"0,77","15,67",seq0_no_checks
"0,77","15,22",seq0_no_checks
"0,81","8,41",seq0_no_checks
"0,81","9,00",seq0_no_checks
"1,15","10,21",seq0_no_checks
"1,15","10,50",seq0_no_checks
"1,21","10,85",seq0_no_checks
"1,21","11,25",seq0_no_checks
"2,01","5,00",seq0_no_checks
"2,01","5,31",seq0_no_checks
"2,59","5,80",seq0_no_checks
"2,59","6,11",seq0_no_checks
"2,27","5,68",seq0_no_checks
"2,27","5,39",seq0_no_checks
"2,21","6,83",seq0_no_checks
"2,21","6,59",seq0_no_checks
"0,72","13,35",seq0_no_checks
"0,72","13,97",seq0_no_checks
"0,97","14,63",seq0_no_checks
"0,97","14,63",seq0_no_checks
"0,70","15,57",seq0_no_checks
"0,70","14,83",seq0_no_checks
"0,61","21,17",seq0_no_checks
"0,61","21,90",seq0_no_checks
"0,94","4,64",seq0_no_checks
"0,94","4,48",seq0_no_checks
"0,84","1,70",seq0_no_checks
"0,84","1,76",seq0_no_checks
"1,86","3,63",seq0_no_checks
"1,86","3,13",seq0_no_checks
"1,44","5,01",seq0_no_checks
"1,44","4,68",seq0_no_checks
"2,11","4,44",seq0_no_checks
"2,11","5,66",seq0_no_checks
"2,10","5,92",seq0_no_checks
"2,10","5,66",seq0_no_checks
"1,56","2,07",seq0_no_checks
"1,56","1,94",seq0_no_checks
"1,56","2,39",seq0_no_checks
"1,56","4,10",seq0_no_checks
"2,38","6,28",seq0_no_checks
"2,38","5,95",seq0_no_checks
"1,24","8,44",seq0_no_checks
"1,24","8,78",seq0_no_checks
"1,22","9,44",seq0_no_checks
"1,22","9,67",seq0_no_checks
"1,12","13,49",seq0_no_checks
"1,12","12,78",seq0_no_checks
"1,12","13,57",seq0_no_checks
"1,12","12,87",seq0_no_checks
"0,73","23,55",seq0_no_checks
"0,73","24,11",seq0_no_checks
"1,55","7,51",seq0_no_checks
"1,55","6,76",seq0_no_checks
"0,85","15,00",seq0_no_checks
"0,85","15,31",seq0_no_checks
"0,81","14,99",seq0_no_checks
"0,81","15,28",seq0_no_checks
"0,43","6,18",seq0_no_checks
"0,43","5,36",seq0_no_checks
"0,87","13,68",seq0_no_checks
"0,87","14,42",seq0_no_checks
"1,11","12,96",seq0_no_checks
"1,11","13,68",seq0_no_checks
"0,99","11,09",seq0_no_checks
"0,99","11,77",seq0_no_checks
"0,42","26,74",seq0_no_checks
"0,42","27,27",seq0_no_checks
"0,72","4,45",seq0_no_checks
"0,72","4,01",seq0_no_checks
"0,72","4,61",seq0_no_checks
"0,72","4,18",seq0_no_checks
"1,03","4,80",seq0_no_checks
"1,03","5,53",seq0_no_checks
"1,03","5,42",seq0_no_checks
"1,03","6,15",seq0_no_checks
"0,50","13,51",seq0_no_checks
"0,50","13,96",seq0_no_checks
"0,47","8,11",seq0_no_checks
"0,47","8,89",seq0_no_checks
"0,46","11,76",seq0_no_checks
"0,46","10,88",seq0_no_checks
"0,41","13,54",seq0_no_checks
"0,41","14,26",seq0_no_checks
"0,71","22,35",seq0_no_checks
"0,71","22,43",seq0_no_checks
"0,72","21,04",seq0_no_checks
"0,72","21,02",seq0_no_checks
"1,04","4,23",seq0_no_checks
"1,04","4,20",seq0_no_checks
"0,93","12,90",seq0_no_checks
"0,93","13,73",seq0_no_checks
"0,98","14,03",seq0_no_checks
"0,98","13,86",seq0_no_checks
"0,93","6,37",seq0_no_checks
"0,93","6,71",seq0_no_checks
"1,03","15,77",seq0_no_checks
"1,03","17,06",seq0_no_checks
"2,27","3,31",seq0_no_checks
"2,27","2,77",seq0_no_checks
"2,15","5,31",seq0_no_checks
"2,15","4,90",seq0_no_checks
"2,22","3,84",seq0_no_checks
"2,22","3,40",seq0_no_checks
"2,13","5,72",seq0_no_checks
"2,13","5,48",seq0_no_checks
"1,33","14,96",seq0_no_checks
"1,33","14,06",seq0_no_checks
"1,43","11,69",seq0_no_checks
"1,43","10,63",seq0_no_checks
"1,51","9,32",seq0_no_checks
"1,51","10,53",seq0_no_checks
"1,45","11,47",seq0_no_checks
"1,45","12,56",seq0_no_checks
"1,33","7,90",seq0_no_checks
"1,33","8,29",seq0_no_checks
"1,40","7,39",seq0_no_checks
"1,40","7,71",seq0_no_checks
"1,03","5,71",seq0_no_checks
"1,03","6,03",seq0_no_checks
"1,33","6,36",seq0_no_checks
"1,33","5,71",seq0_no_checks
"1,55","5,14",seq0_no_checks
"1,55","6,05",seq0_no_checks
"1,11","7,98",seq0_no_checks
"1,11","7,45",seq0_no_checks
"1,38","4,86",seq0_no_checks
"1,38","4,01",seq0_no_checks
"2,69","4,46",seq0_no_checks
"2,69","4,67",seq0_no_checks
"2,63","5,18",seq0_no_checks
"2,63","5,42",seq0_no_checks
"2,53","6,60",seq0_no_checks
"2,53","7,04",seq0_no_checks
"2,66","4,97",seq0_no_checks
"2,66","5,35",seq0_no_checks
"0,79","0,88",seq0_no_checks
"0,79","1,28",seq0_no_checks
"0,99","7,25",seq0_no_checks
"0,99","7,57",seq0_no_checks
"1,13","10,29",seq0_no_checks
"1,13","10,72",seq0_no_checks
"0,63","6,50",seq0_no_checks
"0,63","6,25",seq0_no_checks
"1,03","13,25",seq0_no_checks
"1,03","14,74",seq0_no_checks
"1,03","17,58",seq0_no_checks
"1,03","17,10",seq0_no_checks
"1,43","11,61",seq0_no_checks
"1,43","10,54",seq0_no_checks
"2,34","4,59",seq0_no_checks
"2,34","5,51",seq0_no_checks
"2,35","4,67",seq0_no_checks
"2,35","4,33",seq0_no_checks
"2,13","5,18",seq0_no_checks
"2,13","4,91",seq0_no_checks
"1,17","9,33",seq0_no_checks
"1,17","8,72",seq0_no_checks
"1,18","9,60",seq0_no_checks
"1,18","9,04",seq0_no_checks
"2,51","6,06",seq0_no_checks
"2,51","5,58",seq0_no_checks
"2,19","6,90",seq0_no_checks
"2,19","6,66",seq0_no_checks
"0,65","18,04",seq0_no_checks
"0,65","17,41",seq0_no_checks
"0,63","23,43",seq0_no_checks
"0,63","23,58",seq0_no_checks
"0,71","18,64",seq0_no_checks
"0,71","18,46",seq0_no_checks
"2,15","4,63",seq0_no_checks
"2,15","5,65",seq0_no_checks
"2,23","3,15",seq0_no_checks
"2,23","4,14",seq0_no_checks
"2,16","1,48",seq0_no_checks
"2,16","1,69",seq0_no_checks
"1,50","0,40",seq0_no_checks
"1,50","2,16",seq0_no_checks
"1,00","10,35",seq0_no_checks
"1,00","9,65",seq0_no_checks
"0,76","17,93",seq0_no_checks
"0,76","18,34",seq0_no_checks
"0,86","0,65",seq0_no_checks
"0,86","0,70",seq0_no_checks
"2,20","4,06",seq0_no_checks
"2,20","3,81",seq0_no_checks
"2,20","5,52",seq0_no_checks
"2,20","5,28",seq0_no_checks
"0,77","12,46",seq0_no_checks
"0,77","13,14",seq0_no_checks
"1,55","6,02",seq0_no_checks
"1,55","5,79",seq0_no_checks
"1,48","2,37",seq0_no_checks
"1,48","1,30",seq0_no_checks
"0,20","31,13",seq0_no_checks
"0,20","32,14",seq0_no_checks
"2,22","4,13",seq0_no_checks
"2,22","3,88",seq0_no_checks
"1,66","1,91",seq0_no_checks
"1,66","1,65",seq0_no_checks
"1,48","6,26",seq0_no_checks
"1,48","5,97",seq0_no_checks
"1,51","5,60",seq0_no_checks
"1,51","5,30",seq0_no_checks
"0,64","12,15",seq0_no_checks
"0,64","11,84",seq0_no_checks
"0,46","4,54",seq0_no_checks
"0,46","3,76",seq0_no_checks
"0,84","4,70",seq0_no_checks
"0,84","4,57",seq0_no_checks
"0,90","10,93",seq0_no_checks
"0,90","11,43",seq0_no_checks
"0,61","15,15",seq0_no_checks
"0,61","15,10",seq0_no_checks
"0,73","5,57",seq0_no_checks
"0,73","5,37",seq0_no_checks
"2,24","3,93",seq0_no_checks
"2,24","3,47",seq0_no_checks
"1,31","3,57",seq0_no_checks
"1,31","5,95",seq0_no_checks
"0,93","15,61",seq0_no_checks
"0,93","14,91",seq0_no_checks
"0,85","19,76",seq0_no_checks
"0,85","20,39",seq0_no_checks
"0,63","14,12",seq0_no_checks
"0,63","14,65",seq0_no_checks
"1,00","6,55",seq0_no_checks
"1,00","5,67",seq0_no_checks
"0,95","1,90",seq0_no_checks
"0,95","1,94",seq0_no_checks
"0,77","20,36",seq0_no_checks
"0,77","20,97",seq0_no_checks
"1,52","5,14",seq0_no_checks
"1,52","4,90",seq0_no_checks
"2,43","7,39",seq0_no_checks
"2,43","6,68",seq0_no_checks
"0,97","1,93",seq0_no_checks
"0,97","2,17",seq0_no_checks
"0,97","2,10",seq0_no_checks
"0,97","2,37",seq0_no_checks
"2,47","6,77",seq0_no_checks
"2,47","5,00",seq0_no_checks
"2,47","6,77",seq0_no_checks
"2,47","4,98",seq0_no_checks
"0,79","14,42",seq0_no_checks
"0,79","15,20",seq0_no_checks
"1,02","9,98",seq0_no_checks
"1,02","9,94",seq0_no_checks
"0,63","2,21",seq0_no_checks
"0,63","2,24",seq0_no_checks
"2,42","7,92",seq0_no_checks
"2,42","7,46",seq0_no_checks
"1,53","0,00",seq0_no_checks
"1,53","1,95",seq0_no_checks
"2,13","5,58",seq0_no_checks
"2,13","6,52",seq0_no_checks
"2,20","4,00",seq0_no_checks
"2,20","4,92",seq0_no_checks
"1,47","1,67",seq0_no_checks
"1,47","1,05",seq0_no_checks
"2,73","4,25",seq0_no_checks
"2,73","4,46",seq0_no_checks
"0,91","0,34",seq0_no_checks
"0,91","0,31",seq0_no_checks
"0,78","14,45",seq0_no_checks
"0,78","15,16",seq0_no_checks
"1,31","3,42",seq0_no_checks
"1,31","2,92",seq0_no_checks
"1,31","3,50",seq0_no_checks
"1,31","3,01",seq0_no_checks
"2,01","8,15",seq0_no_checks
"2,01","8,82",seq0_no_checks
"1,14","10,01",seq0_no_checks
"1,14","9,01",seq0_no_checks
"2,21","5,35",seq0_no_checks
"2,21","6,50",seq0_no_checks
"0,77","11,39",seq0_no_checks
"0,77","12,02",seq0_no_checks
"0,78","11,73",seq0_no_checks
"0,78","10,84",seq0_no_checks
"2,06","2,46",seq0_no_checks
"2,06","2,63",seq0_no_checks
"0,98","1,75",seq0_no_checks
"0,98","1,87",seq0_no_checks
"0,62","19,08",seq0_no_checks
"0,62","19,49",seq0_no_checks
"0,53","3,76",seq0_no_checks
"0,53","4,48",seq0_no_checks
"0,48","3,38",seq0_no_checks
"0,48","4,50",seq0_no_checks
"0,78","20,79",seq0_no_checks
"0,78","21,02",seq0_no_checks
"0,84","17,08",seq0_no_checks
"0,84","17,07",seq0_no_checks
"0,88","16,99",seq0_no_checks
"0,88","17,07",seq0_no_checks
"0,93","16,95",seq0_no_checks
"0,93","17,07",seq0_no_checks
"0,91","17,54",seq0_no_checks
"0,91","17,52",seq0_no_checks
"1,15","17,55",seq0_no_checks
"1,15","17,92",seq0_no_checks
"0,62","25,64",seq0_no_checks
"0,62","26,14",seq0_no_checks
"0,98","0,70",seq0_no_checks
"0,98","0,46",seq0_no_checks
"0,75","17,65",seq0_no_checks
"0,75","18,62",seq0_no_checks
"0,98","3,01",seq0_no_checks
"0,98","3,12",seq0_no_checks
"0,42","30,23",seq0_no_checks
"0,42","31,22",seq0_no_checks
"1,80","8,56",seq0_no_checks
"1,80","8,36",seq0_no_checks
"1,71","6,16",seq0_no_checks
"1,71","5,92",seq0_no_checks
"1,71","4,12",seq0_no_checks
"1,71","3,88",seq0_no_checks
"2,45","5,38",seq0_no_checks
"2,45","5,01",seq0_no_checks
"2,36","6,41",seq0_no_checks
"2,36","6,07",seq0_no_checks
"2,24","5,87",seq0_no_checks
"2,24","5,58",seq0_no_checks
"2,18","6,33",seq0_no_checks
"2,18","6,16",seq0_no_checks
"2,17","6,59",seq0_no_checks
"2,17","6,38",seq0_no_checks
"2,20","5,47",seq0_no_checks
"2,20","5,23",seq0_no_checks
"0,94","15,25",seq0_no_checks
"0,94","16,30",seq0_no_checks
"0,86","18,69",seq0_no_checks
"0,86","19,41",seq0_no_checks
"1,02","15,08",seq0_no_checks
"1,02","14,44",seq0_no_checks
"1,30","17,19",seq0_no_checks
"1,30","16,98",seq0_no_checks
"1,59","5,68",seq0_no_checks
"1,59","5,26",seq0_no_checks
"1,06","14,63",seq0_no_checks
"1,06","15,91",seq0_no_checks
"1,54","4,65",seq0_no_checks
"1,54","4,33",seq0_no_checks
"1,30","6,75",seq0_no_checks
"1,30","6,27",seq0_no_checks
"1,30","3,17",seq0_no_checks
"1,30","2,54",seq0_no_checks
"1,31","3,31",seq0_no_checks
"1,31","2,77",seq0_no_checks
"1,07","15,02",seq0_no_checks
"1,07","14,60",seq0_no_checks
"2,23","4,09",seq0_no_checks
"2,23","4,96",seq0_no_checks
"1,72","5,73",seq0_no_checks
"1,72","5,39",seq0_no_checks
"2,17","5,39",seq0_no_checks
"2,17","4,87",seq0_no_checks
"2,17","5,32",seq0_no_checks
"2,17","4,80",seq0_no_checks
"2,14","5,24",seq0_no_checks
"2,14","4,85",seq0_no_checks
"2,16","4,69",seq0_no_checks
"2,16","4,23",seq0_no_checks
"2,22","3,86",seq0_no_checks
"2,22","3,42",seq0_no_checks
"1,70","4,36",seq0_no_checks
"1,70","4,09",seq0_no_checks
"2,14","5,65",seq0_no_checks
"2,14","5,41",seq0_no_checks
"2,22","4,06",seq0_no_checks
"2,22","5,19",seq0_no_checks
"1,50","6,57",seq0_no_checks
"1,50","7,38",seq0_no_checks
"1,57","7,87",seq0_no_checks
"1,57","7,27",seq0_no_checks
"1,37","8,10",seq0_no_checks
"1,37","7,65",seq0_no_checks
"1,31","9,21",seq0_no_checks
"1,31","8,93",seq0_no_checks
"1,34","9,12",seq0_no_checks
"1,34","8,82",seq0_no_checks
"1,68","3,60",seq0_no_checks
"1,68","3,64",seq0_no_checks
"1,52","0,01",seq0_no_checks
"1,52","0,35",seq0_no_checks
"0,64","7,17",seq0_no_checks
"0,64","6,76",seq0_no_checks
"0,43","21,22",seq0_no_checks
"0,43","21,40",seq0_no_checks
"0,89","11,19",seq0_no_checks
