FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq3,no_checks,28 / 100,,,"0,07","0,28","0,35",,,,,,,"1,94","124,91","128,10","2,67",,,,,,
seq3,no_checks,29 / 100,,,"0,07","0,28","0,34",,,,,,,"1,94","124,76","127,94","2,67",,,,,,
seq3,no_checks,30 / 100,,,"0,07","0,28","0,33",,,,,,,"1,94","124,51","127,65","2,56",,,,,,
seq3,no_checks,31 / 100,,,"0,06","0,28","0,34",,,,,,,"1,94","123,89","126,99","2,46",,,,,,
seq3,no_checks,32 / 100,,,"0,07","0,28","0,43",,,,,,,"1,94","123,44","126,53","2,46",,,,,,
seq3,no_checks,33 / 100,,,"0,07","0,28","0,43",,,,,,,"1,94","122,91","125,96","2,42",,,,,,
seq3,no_checks,34 / 100,,,"0,06","0,28","0,36",,,,,,,"1,94","122,65","125,71","2,55",,,,,,
seq3,no_checks,35 / 100,,,"0,06","0,28","0,35",,,,,,,"1,94","122,53","125,60","2,57",,,,,,
seq3,no_checks,36 / 100,,,"0,06","0,28","0,35",,,,,,,"1,94","122,42","125,47","2,58",,,,,,
seq3,no_checks,37 / 100,,,"0,06","0,28","0,36",,,,,,,"1,94","122,21","125,25","2,59",,,,,,
seq3,no_checks,38 / 100,,,"0,06","0,28","0,33",,,,,,,"1,94","122,03","125,04","2,53",,,,,,
seq3,no_checks,39 / 100,,,"0,06","0,28","0,33",,,,,,,"1,94","120,47","123,41","2,49",,,,,,
seq3,no_checks,40 / 100,,,"0,07","0,28","0,40",,,,,,,"1,94","120,42","123,37","2,56",,,,,,
seq3,no_checks,41 / 100,,,"0,07","0,28","0,41",,,,,,,"1,94","120,35","123,31","2,61",,,,,,
seq3,no_checks,42 / 100,,,"0,08","0,28","0,42",,,,,,,"1,94","120,25","123,22","2,67",,,,,,
seq3,no_checks,43 / 100,,,"0,06","0,28","0,27",,,,,,,"1,94","119,51","122,44","2,42",,,,,,
seq3,no_checks,44 / 100,,,"0,06","0,28","0,32",,,,,,,"1,94","119,37","122,28","2,42",,,,,,
seq3,no_checks,45 / 100,,,"0,07","0,28","0,31",,,,,,,"1,94","118,99","121,91","2,47",,,,,,
seq3,no_checks,46 / 100,,,"0,08","0,28","0,45",,,,,,,"1,94","118,68","121,64","2,67",,,,,,
seq3,no_checks,47 / 100,,,"0,08","0,28","0,46",,,,,,,"1,94","118,46","121,41","2,73",,,,,,
seq3,no_checks,48 / 100,,,"0,07","0,28","0,49",,,,,,,"1,94","118,14","121,10","2,87",,,,,,
seq3,no_checks,49 / 100,,,"0,08","0,28","0,52",,,,,,,"1,94","117,92","120,89","2,94",,,,,,
seq3,no_checks,50 / 100,,,"0,08","0,28","0,52",,,,,,,"1,94","117,81","120,78","2,96",,,,,,
seq3,no_checks,51 / 100,,,"0,08","0,28","0,55",,,,,,,"1,94","117,69","120,66","2,97",,,,,,
seq3,no_checks,52 / 100,,,"0,08","0,29","0,56",,,,,,,"1,94","117,60","120,56","2,97",,,,,,
seq3,no_checks,53 / 100,,,"0,08","0,28","0,59",,,,,,,"1,94","117,42","120,38","2,98",,,,,,
seq3,no_checks,54 / 100,,,"0,08","0,28","0,60",,,,,,,"1,94","117,32","120,27","2,98",,,,,,
seq3,no_checks,55 / 100,,,"0,08","0,29","0,62",,,,,,,"1,94","117,22","120,17","3,01",,,,,,
seq3,no_checks,56 / 100,,,"0,08","0,28","0,63",,,,,,,"1,94","117,14","120,07","3,01",,,,,,
seq3,no_checks,57 / 100,,,"0,08","0,28","0,67",,,,,,,"1,94","116,86","119,78","3,04",,,,,,
seq3,no_checks,58 / 100,,,"0,08","0,28","0,68",,,,,,,"1,94","116,78","119,69","3,04",,,,,,
seq3,no_checks,59 / 100,,,"0,08","0,28","0,71",,,,,,,"1,94","116,60","119,49","3,00",,,,,,
seq3,no_checks,60 / 100,,,"0,08","0,28","0,71",,,,,,,"1,94","116,43","119,31","2,96",,,,,,
seq3,no_checks,61 / 100,,,"0,12","0,28","1,68",,,,,,,"1,94","104,37","106,87","2,60",,,,,,
seq3,no_checks,62 / 100,,,"0,10","0,28","1,62",,,,,,,"1,94","104,17","106,65","2,60",,,,,,
seq3,no_checks,63 / 100,,,"0,12","0,28","1,62",,,,,,,"1,94","103,89","106,40","2,67",,,,,,
seq3,no_checks,64 / 100,,,"0,11","0,28","1,52",,,,,,,"1,94","103,68","106,17","2,67",,,,,,
seq3,no_checks,65 / 100,,,"0,11","0,28","1,26",,,,,,,"1,94","93,35","95,61","2,35",,,,,,
seq3,no_checks,66 / 100,,,"0,10","0,28","1,24",,,,,,,"1,94","93,29","95,55","2,36",,,,,,
seq3,no_checks,67 / 100,,,"0,11","0,28","1,22",,,,,,,"1,94","93,22","95,48","2,38",,,,,,
seq3,no_checks,68 / 100,,,"0,12","0,28","1,22",,,,,,,"1,94","93,12","95,39","2,40",,,,,,
seq3,no_checks,69 / 100,,,"0,10","0,28","1,24",,,,,,,"1,94","93,02","95,30","2,44",,,,,,
seq3,no_checks,70 / 100,,,"0,10","0,28","1,23",,,,,,,"1,94","92,86","95,13","2,43",,,,,,
seq3,no_checks,71 / 100,,,"0,10","0,28","1,24",,,,,,,"1,94","92,75","95,03","2,49",,,,,,
seq3,no_checks,72 / 100,,,"0,10","0,28","1,23",,,,,,,"1,94","92,68","94,95","2,48",,,,,,
seq3,no_checks,73 / 100,,,"0,09","0,28","1,26",,,,,,,"1,94","92,50","94,79","2,57",,,,,,
seq3,no_checks,74 / 100,,,"0,10","0,28","1,27",,,,,,,"1,94","92,32","94,62","2,62",,,,,,
seq3,no_checks,75 / 100,,,"0,10","0,28","1,31",,,,,,,"1,94","92,14","94,45","2,65",,,,,,
seq3,no_checks,76 / 100,,,"0,09","0,28","1,29",,,,,,,"1,94","91,99","94,27","2,58",,,,,,
seq3,no_checks,77 / 100,,,"0,09","0,28","1,25",,,,,,,"1,94","91,92","94,19","2,57",,,,,,
seq3,no_checks,78 / 100,,,"0,09","0,28","1,26",,,,,,,"1,94","91,84","94,10","2,56",,,,,,
seq3,no_checks,79 / 100,,,"0,10","0,28","1,24",,,,,,,"1,94","91,71","93,95","2,54",,,,,,
seq3,no_checks,80 / 100,,,"0,10","0,28","1,22",,,,,,,"1,94","91,32","93,54","2,53",,,,,,
seq3,no_checks,81 / 100,,,"0,10","0,28","1,22",,,,,,,"1,94","91,24","93,46","2,52",,,,,,
seq3,no_checks,82 / 100,,,"0,11","0,27","0,97",,,,,,,"1,94","59,22","60,67","1,54",,,,,,
seq3,no_checks,83 / 100,,,"0,10","0,28","0,97",,,,,,,"1,94","59,10","60,55","1,61",,,,,,
seq3,no_checks,84 / 100,,,"0,10","0,28","1,00",,,,,,,"1,94","58,97","60,42","1,63",,,,,,
seq3,no_checks,85 / 100,,,"0,09","0,28","1,01",,,,,,,"1,94","57,93","59,33","1,68",,,,,,
seq3,no_checks,86 / 100,,,"0,09","0,28","0,97",,,,,,,"1,94","57,83","59,23","1,67",,,,,,
seq3,no_checks,87 / 100,,,"0,09","0,28","0,95",,,,,,,"1,94","57,74","59,14","1,67",,,,,,
seq3,no_checks,88 / 100,,,"0,09","0,28","0,88",,,,,,,"1,94","56,69","58,05","1,71",,,,,,
seq3,no_checks,89 / 100,,,"0,08","0,28","0,89",,,,,,,"1,94","56,66","58,02","1,71",,,,,,
seq3,no_checks,90 / 100,,,"0,08","0,28","0,89",,,,,,,"1,94","56,62","57,98","1,72",,,,,,
seq3,no_checks,91 / 100,,,"0,09","0,28","0,87",,,,,,,"1,94","56,53","57,90","1,73",,,,,,
seq3,no_checks,92 / 100,,,"0,08","0,28","0,83",,,,,,,"1,94","56,21","57,52","1,50",,,,,,
seq3,no_checks,93 / 100,,,"0,08","0,28","0,76",,,,,,,"1,94","56,15","57,48","1,56",,,,,,
seq3,no_checks,94 / 100,,,"0,08","0,28","0,81",,,,,,,"1,94","56,07","57,41","1,61",,,,,,
seq3,no_checks,95 / 100,,,"0,08","0,28","0,82",,,,,,,"1,94","56,03","57,38","1,62",,,,,,
seq3,no_checks,96 / 100,,,"0,09","0,28","0,84",,,,,,,"1,94","55,96","57,31","1,64",,,,,,
seq3,no_checks,97 / 100,,,"0,09","0,28","0,84",,,,,,,"1,94","55,89","57,24","1,65",,,,,,
seq3,no_checks,98 / 100,,,"0,08","0,28","0,86",,,,,,,"1,94","55,84","57,19","1,65",,,,,,
seq3,no_checks,99 / 100,,,"0,08","0,28","0,86",,,,,,,"1,94","55,79","57,15","1,66",,,,,,
seq3,no_checks,FINAL,,,"0,08","0,28","0,86",,,,,,,"1,94","55,73","57,08","1,66","-17,78","2873,29","1,77","2,71","340,00","678,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,09","0,68","2,19",,,,,,,"2,52","22,53","25,55","12,23",,,,,,
seq4,no_checks,1 / 100,,,"0,10","0,19","0,83",,,,,,,"2,52","23,82","24,62","1,93",,,,,,
seq4,no_checks,2 / 100,,,"0,10","0,18","0,89",,,,,,,"2,52","23,99","24,73","1,61",,,,,,
seq4,no_checks,3 / 100,,,"0,12","0,18","0,73",,,,,,,"2,52","23,99","24,73","1,61",,,,,,
seq4,no_checks,FINAL,,,"0,12","0,18","0,73",,,,,,,"2,52","23,99","24,73","1,61","-6,47","953,16","1,77","3,42","293,00","580,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,04","0,13","1,45",,,,,,,"3,93","34,19","35,43","5,28",,,,,,
seq5,no_checks,1 / 100,,,"0,00","0,08","0,67",,,,,,,"3,93","36,14","36,72","0,00",,,,,,
seq5,no_checks,2 / 100,,,"0,00","0,08","0,67",,,,,,,"3,93","36,14","36,72","0,00",,,,,,
seq5,no_checks,FINAL,,,"0,00","0,08","0,67",,,,,,,"3,93","36,14","36,72","0,00","-5,70","918,85","1,77","3,31","121,00","232,00"
