parallax,Av. error (mm),Info
"0,85","22,87",seq0_no_checks
"0,93","16,38",seq0_no_checks
"0,93","15,18",seq0_no_checks
"0,93","0,23",seq0_no_checks
"0,93","0,58",seq0_no_checks
"2,66","5,32",seq0_no_checks
"2,66","4,41",seq0_no_checks
"2,60","5,11",seq0_no_checks
"2,60","5,25",seq0_no_checks
"0,93","3,47",seq0_no_checks
"0,93","3,52",seq0_no_checks
"0,53","16,21",seq0_no_checks
"0,53","15,95",seq0_no_checks
"0,53","15,77",seq0_no_checks
"0,53","15,50",seq0_no_checks
"1,26","6,08",seq0_no_checks
"1,26","5,50",seq0_no_checks
"1,31","3,53",seq0_no_checks
"1,31","3,02",seq0_no_checks
"1,66","2,24",seq0_no_checks
"1,66","2,00",seq0_no_checks
"2,66","4,27",seq0_no_checks
"2,66","4,39",seq0_no_checks
"2,56","6,71",seq0_no_checks
"2,56","6,96",seq0_no_checks
"2,68","5,05",seq0_no_checks
"2,68","5,26",seq0_no_checks
"1,49","6,50",seq0_no_checks
"1,49","6,13",seq0_no_checks
"1,52","0,53",seq0_no_checks
"1,52","0,78",seq0_no_checks
"1,52","0,64",seq0_no_checks
"1,52","0,94",seq0_no_checks
"1,26","9,29",seq0_no_checks
"1,26","8,79",seq0_no_checks
"2,52","6,11",seq0_no_checks
"2,52","5,61",seq0_no_checks
"2,44","7,23",seq0_no_checks
"2,44","4,83",seq0_no_checks
"2,42","7,60",seq0_no_checks
"2,42","5,76",seq0_no_checks
"0,99","3,04",seq0_no_checks
"0,99","3,11",seq0_no_checks
"1,57","7,83",seq0_no_checks
"1,57","7,04",seq0_no_checks
"1,66","4,62",seq0_no_checks
"1,66","3,81",seq0_no_checks
"1,48","0,72",seq0_no_checks
"1,48","0,45",seq0_no_checks
"1,51","1,57",seq0_no_checks
"1,51","1,96",seq0_no_checks
"2,21","5,27",seq0_no_checks
"2,21","6,32",seq0_no_checks
"0,80","7,52",seq0_no_checks
"0,80","8,13",seq0_no_checks
"1,02","14,88",seq0_no_checks
"1,02","15,78",seq0_no_checks
"1,03","15,25",seq0_no_checks
"1,03","16,15",seq0_no_checks
"2,65","5,38",seq0_no_checks
"2,65","4,46",seq0_no_checks
"1,38","0,50",seq0_no_checks
"1,38","0,63",seq0_no_checks
"2,26","4,36",seq0_no_checks
"2,26","5,40",seq0_no_checks
"2,26","4,38",seq0_no_checks
"2,26","5,42",seq0_no_checks
"2,22","5,36",seq0_no_checks
"2,22","5,05",seq0_no_checks
"1,52","5,01",seq0_no_checks
"1,52","4,77",seq0_no_checks
"2,17","4,29",seq0_no_checks
"2,17","3,94",seq0_no_checks
"2,12","5,41",seq0_no_checks
"2,12","5,02",seq0_no_checks
"2,13","5,73",seq0_no_checks
"2,13","5,49",seq0_no_checks
"2,19","4,63",seq0_no_checks
"2,19","4,40",seq0_no_checks
"1,30","3,81",seq0_no_checks
"1,30","6,11",seq0_no_checks
"2,38","7,67",seq0_no_checks
"2,38","7,26",seq0_no_checks
"1,01","15,49",seq0_no_checks
"1,01","16,41",seq0_no_checks
"0,98","5,71",seq0_no_checks
"0,98","6,26",seq0_no_checks
"2,15","5,37",seq0_no_checks
"2,15","4,87",seq0_no_checks
"2,20","1,86",seq0_no_checks
"2,20","0,76",seq0_no_checks
"2,52","5,91",seq0_no_checks
"2,52","5,03",seq0_no_checks
"1,09","12,23",seq0_no_checks
"1,09","12,88",seq0_no_checks
"0,94","1,42",seq0_no_checks
"0,94","1,23",seq0_no_checks
"0,77","16,68",seq0_no_checks
"0,77","16,01",seq0_no_checks
"0,81","8,47",seq0_no_checks
"0,81","9,08",seq0_no_checks
"1,15","12,71",seq0_no_checks
"1,15","13,03",seq0_no_checks
"1,21","13,62",seq0_no_checks
"1,21","14,11",seq0_no_checks
"2,01","5,04",seq0_no_checks
"2,01","5,35",seq0_no_checks
"2,27","5,71",seq0_no_checks
"2,27","5,42",seq0_no_checks
"2,21","6,87",seq0_no_checks
"2,21","6,62",seq0_no_checks
"0,72","13,85",seq0_no_checks
"0,72","14,52",seq0_no_checks
"0,72","5,35",seq0_no_checks
"0,72","4,78",seq0_no_checks
"0,72","5,56",seq0_no_checks
"0,72","4,99",seq0_no_checks
"0,97","18,88",seq0_no_checks
"0,97","18,36",seq0_no_checks
"1,56","2,28",seq0_no_checks
"1,56","2,15",seq0_no_checks
"1,56","2,61",seq0_no_checks
"1,56","4,46",seq0_no_checks
"2,38","6,32",seq0_no_checks
"2,38","5,99",seq0_no_checks
"1,24","9,89",seq0_no_checks
"1,24","10,29",seq0_no_checks
"1,22","11,45",seq0_no_checks
"1,22","11,69",seq0_no_checks
"1,12","14,21",seq0_no_checks
"1,12","13,30",seq0_no_checks
"1,12","14,29",seq0_no_checks
"1,12","13,40",seq0_no_checks
"0,73","31,21",seq0_no_checks
"0,73","32,04",seq0_no_checks
"2,11","4,48",seq0_no_checks
"2,11","5,69",seq0_no_checks
"2,10","5,95",seq0_no_checks
"2,10","5,69",seq0_no_checks
"1,55","7,57",seq0_no_checks
"1,55","6,80",seq0_no_checks
"0,84","1,70",seq0_no_checks
"0,84","1,76",seq0_no_checks
"0,87","17,65",seq0_no_checks
"0,87","18,62",seq0_no_checks
"1,11","16,33",seq0_no_checks
"1,11","17,24",seq0_no_checks
"0,99","13,30",seq0_no_checks
"0,99","14,16",seq0_no_checks
"0,42","45,50",seq0_no_checks
"0,42","44,94",seq0_no_checks
"0,85","17,51",seq0_no_checks
"0,85","17,58",seq0_no_checks
"0,81","17,48",seq0_no_checks
"0,81","17,52",seq0_no_checks
"0,43","6,21",seq0_no_checks
"0,43","5,37",seq0_no_checks
"0,61","24,77",seq0_no_checks
"0,61","25,58",seq0_no_checks
"0,94","4,80",seq0_no_checks
"0,94","4,61",seq0_no_checks
"0,70","16,53",seq0_no_checks
"0,70","15,51",seq0_no_checks
"1,03","4,97",seq0_no_checks
"1,03","5,73",seq0_no_checks
"1,03","5,63",seq0_no_checks
"1,03","6,40",seq0_no_checks
"1,86","3,73",seq0_no_checks
"1,86","3,21",seq0_no_checks
"1,44","5,20",seq0_no_checks
"1,44","4,82",seq0_no_checks
"0,93","15,89",seq0_no_checks
"0,93","16,96",seq0_no_checks
"0,98","18,18",seq0_no_checks
"0,98","17,39",seq0_no_checks
"0,50","14,28",seq0_no_checks
"0,50","14,79",seq0_no_checks
"0,47","8,18",seq0_no_checks
"0,47","8,99",seq0_no_checks
"0,46","12,16",seq0_no_checks
"0,46","11,14",seq0_no_checks
"0,41","14,27",seq0_no_checks
"0,41","15,09",seq0_no_checks
"0,71","26,97",seq0_no_checks
"0,71","26,54",seq0_no_checks
"0,72","24,53",seq0_no_checks
"0,72","24,09",seq0_no_checks
"1,04","4,74",seq0_no_checks
"1,04","4,70",seq0_no_checks
"0,93","6,65",seq0_no_checks
"0,93","6,98",seq0_no_checks
"1,03","17,48",seq0_no_checks
"1,03","19,56",seq0_no_checks
"2,27","3,35",seq0_no_checks
"2,27","2,82",seq0_no_checks
"2,15","5,34",seq0_no_checks
"2,15","4,94",seq0_no_checks
"2,22","3,88",seq0_no_checks
"2,22","3,44",seq0_no_checks
"2,13","5,75",seq0_no_checks
"2,13","5,51",seq0_no_checks
"1,33","16,12",seq0_no_checks
"1,33","14,89",seq0_no_checks
"1,43","12,10",seq0_no_checks
"1,43","10,86",seq0_no_checks
"1,51","9,48",seq0_no_checks
"1,51","10,80",seq0_no_checks
"1,45","11,87",seq0_no_checks
"1,45","13,14",seq0_no_checks
"1,33","8,97",seq0_no_checks
"1,33","9,40",seq0_no_checks
"1,40","8,28",seq0_no_checks
"1,40","8,65",seq0_no_checks
"1,03","6,34",seq0_no_checks
"1,03","6,69",seq0_no_checks
"1,33","7,48",seq0_no_checks
"1,33","6,61",seq0_no_checks
"1,55","5,95",seq0_no_checks
"1,55","7,16",seq0_no_checks
"1,11","8,06",seq0_no_checks
"1,11","7,52",seq0_no_checks
"1,38","4,92",seq0_no_checks
"1,38","4,08",seq0_no_checks
"2,69","4,49",seq0_no_checks
"2,69","4,70",seq0_no_checks
"2,63","5,21",seq0_no_checks
"2,63","5,46",seq0_no_checks
"2,53","6,66",seq0_no_checks
"2,53","7,10",seq0_no_checks
"2,66","5,00",seq0_no_checks
"2,66","5,38",seq0_no_checks
"0,79","1,08",seq0_no_checks
"0,79","1,46",seq0_no_checks
"0,99","8,25",seq0_no_checks
"0,99","8,61",seq0_no_checks
"1,13","12,64",seq0_no_checks
"1,13","13,17",seq0_no_checks
"0,63","6,54",seq0_no_checks
"0,63","6,28",seq0_no_checks
"1,03","13,98",seq0_no_checks
"1,03","15,96",seq0_no_checks
"1,03","20,30",seq0_no_checks
"1,03","19,36",seq0_no_checks
"1,43","12,02",seq0_no_checks
"1,43","10,78",seq0_no_checks
"2,34","4,63",seq0_no_checks
"2,34","5,54",seq0_no_checks
"2,35","4,70",seq0_no_checks
"2,35","4,36",seq0_no_checks
"2,13","5,21",seq0_no_checks
"2,13","4,94",seq0_no_checks
"1,17","9,49",seq0_no_checks
"1,17","8,82",seq0_no_checks
"1,18","9,77",seq0_no_checks
"1,18","9,17",seq0_no_checks
"2,51","6,10",seq0_no_checks
"2,51","5,61",seq0_no_checks
"2,19","6,95",seq0_no_checks
"2,19","6,70",seq0_no_checks
"0,65","19,92",seq0_no_checks
"0,65","18,81",seq0_no_checks
"0,63","29,54",seq0_no_checks
"0,63","29,06",seq0_no_checks
"0,71","20,81",seq0_no_checks
"0,71","20,29",seq0_no_checks
"2,15","4,66",seq0_no_checks
"2,15","5,68",seq0_no_checks
"2,23","3,20",seq0_no_checks
"2,23","4,17",seq0_no_checks
"1,50","0,88",seq0_no_checks
"1,50","2,29",seq0_no_checks
"2,20","5,56",seq0_no_checks
"2,20","5,31",seq0_no_checks
"0,76","22,06",seq0_no_checks
"0,76","22,09",seq0_no_checks
"2,20","4,10",seq0_no_checks
"2,20","3,86",seq0_no_checks
"0,77","12,81",seq0_no_checks
"0,77","13,53",seq0_no_checks
"0,86","0,66",seq0_no_checks
"0,86","0,71",seq0_no_checks
"1,55","6,08",seq0_no_checks
"1,55","5,84",seq0_no_checks
"1,00","12,36",seq0_no_checks
"1,00","11,17",seq0_no_checks
"1,66","2,06",seq0_no_checks
"1,66","1,82",seq0_no_checks
"2,16","1,59",seq0_no_checks
"2,16","1,78",seq0_no_checks
"1,51","5,65",seq0_no_checks
"1,51","5,36",seq0_no_checks
"0,20","67,91",seq0_no_checks
"0,20","68,56",seq0_no_checks
"2,22","4,17",seq0_no_checks
"2,22","3,92",seq0_no_checks
"1,48","2,71",seq0_no_checks
"1,48","1,62",seq0_no_checks
"1,48","6,32",seq0_no_checks
"1,48","6,03",seq0_no_checks
"0,64","15,07",seq0_no_checks
"0,64","14,28",seq0_no_checks
"0,46","4,56",seq0_no_checks
"0,46","3,78",seq0_no_checks
"0,84","4,73",seq0_no_checks
"0,84","4,61",seq0_no_checks
"0,90","19,33",seq0_no_checks
"0,90","21,40",seq0_no_checks
"0,61","16,82",seq0_no_checks
"0,61","16,62",seq0_no_checks
"0,73","5,60",seq0_no_checks
"0,73","5,40",seq0_no_checks
"2,24","3,97",seq0_no_checks
"2,24","3,51",seq0_no_checks
"1,31","3,66",seq0_no_checks
"1,31","6,01",seq0_no_checks
"0,93","17,44",seq0_no_checks
"0,93","16,27",seq0_no_checks
"0,85","25,65",seq0_no_checks
"0,85","27,30",seq0_no_checks
"0,63","14,74",seq0_no_checks
"0,63","15,30",seq0_no_checks
"1,00","6,82",seq0_no_checks
"1,00","5,84",seq0_no_checks
"0,95","1,90",seq0_no_checks
"0,95","1,95",seq0_no_checks
"0,77","26,25",seq0_no_checks
"0,77","26,33",seq0_no_checks
"1,52","5,20",seq0_no_checks
"1,52","4,96",seq0_no_checks
"0,79","15,12",seq0_no_checks
"0,79","15,98",seq0_no_checks
"0,97","1,97",seq0_no_checks
"0,97","2,21",seq0_no_checks
"0,97","2,14",seq0_no_checks
"0,97","2,42",seq0_no_checks
"1,02","10,87",seq0_no_checks
"1,02","10,71",seq0_no_checks
"2,47","6,84",seq0_no_checks
"2,47","5,03",seq0_no_checks
"2,47","6,85",seq0_no_checks
"2,47","5,01",seq0_no_checks
"2,43","7,48",seq0_no_checks
"2,43","6,74",seq0_no_checks
"0,63","2,22",seq0_no_checks
"0,63","2,25",seq0_no_checks
"2,42","8,01",seq0_no_checks
"2,42","7,53",seq0_no_checks
"1,53","0,80",seq0_no_checks
"1,53","2,09",seq0_no_checks
"2,13","5,61",seq0_no_checks
"2,13","6,55",seq0_no_checks
"2,20","4,03",seq0_no_checks
"2,20","4,95",seq0_no_checks
"1,47","1,76",seq0_no_checks
"1,47","1,14",seq0_no_checks
"2,73","4,27",seq0_no_checks
"2,73","4,48",seq0_no_checks
"0,91","0,35",seq0_no_checks
"0,91","0,32",seq0_no_checks
"0,78","15,11",seq0_no_checks
"0,78","15,88",seq0_no_checks
"1,31","3,52",seq0_no_checks
"1,31","3,03",seq0_no_checks
"1,31","3,59",seq0_no_checks
"1,31","3,12",seq0_no_checks
"2,01","8,23",seq0_no_checks
"2,01","8,92",seq0_no_checks
"1,14","12,35",seq0_no_checks
"1,14","10,68",seq0_no_checks
"2,21","5,38",seq0_no_checks
"2,21","6,54",seq0_no_checks
"0,77","11,64",seq0_no_checks
"0,77","12,30",seq0_no_checks
"0,78","12,01",seq0_no_checks
"0,78","11,02",seq0_no_checks
"2,06","2,53",seq0_no_checks
"2,06","2,69",seq0_no_checks
"0,98","1,75",seq0_no_checks
"0,98","1,87",seq0_no_checks
"0,62","27,26",seq0_no_checks
"0,62","26,90",seq0_no_checks
"0,53","4,02",seq0_no_checks
"0,53","4,81",seq0_no_checks
"0,48","3,53",seq0_no_checks
"0,48","4,73",seq0_no_checks
"0,78","24,37",seq0_no_checks
"0,78","24,42",seq0_no_checks
"0,84","18,56",seq0_no_checks
"0,84","18,41",seq0_no_checks
"0,88","18,38",seq0_no_checks
"0,88","18,35",seq0_no_checks
"0,93","18,43",seq0_no_checks
"0,93","18,47",seq0_no_checks
"0,91","19,13",seq0_no_checks
"0,91","18,93",seq0_no_checks
"1,15","19,75",seq0_no_checks
"1,15","20,20",seq0_no_checks
"0,62","40,48",seq0_no_checks
"0,62","41,72",seq0_no_checks
"0,98","0,71",seq0_no_checks
"0,98","0,47",seq0_no_checks
"0,75","19,27",seq0_no_checks
"0,75","20,45",seq0_no_checks
"0,98","3,01",seq0_no_checks
"0,98","3,12",seq0_no_checks
"0,42","55,75",seq0_no_checks
"0,42","57,40",seq0_no_checks
"1,80","8,65",seq0_no_checks
"1,80","8,45",seq0_no_checks
"1,71","6,21",seq0_no_checks
"1,71","5,97",seq0_no_checks
"1,71","4,18",seq0_no_checks
"1,71","3,94",seq0_no_checks
"2,45","5,41",seq0_no_checks
"2,45","5,04",seq0_no_checks
"2,36","6,45",seq0_no_checks
"2,36","6,11",seq0_no_checks
"2,24","5,90",seq0_no_checks
"2,24","5,61",seq0_no_checks
"2,18","6,37",seq0_no_checks
"2,18","6,20",seq0_no_checks
"2,17","6,63",seq0_no_checks
"2,17","6,41",seq0_no_checks
"2,20","5,51",seq0_no_checks
"2,20","5,27",seq0_no_checks
"0,94","16,83",seq0_no_checks
"0,94","18,45",seq0_no_checks
"0,86","22,94",seq0_no_checks
"0,86","24,53",seq0_no_checks
"1,02","16,63",seq0_no_checks
"1,02","15,63",seq0_no_checks
"1,30","19,38",seq0_no_checks
"1,30","18,99",seq0_no_checks
"1,59","5,72",seq0_no_checks
"1,59","5,30",seq0_no_checks
"1,06","16,02",seq0_no_checks
"1,06","18,01",seq0_no_checks
"1,54","4,72",seq0_no_checks
"1,54","4,39",seq0_no_checks
"1,30","6,81",seq0_no_checks
"1,30","6,33",seq0_no_checks
"1,22","7,35",seq0_no_checks
"1,22","6,78",seq0_no_checks
"1,31","3,41",seq0_no_checks
"1,31","2,88",seq0_no_checks
"1,07","16,55",seq0_no_checks
"1,07","15,88",seq0_no_checks
"2,23","4,12",seq0_no_checks
"2,23","4,99",seq0_no_checks
"1,72","5,77",seq0_no_checks
"1,72","5,43",seq0_no_checks
"2,17","5,42",seq0_no_checks
"2,17","4,90",seq0_no_checks
"2,17","5,35",seq0_no_checks
"2,17","4,83",seq0_no_checks
"2,14","5,28",seq0_no_checks
"2,14","4,89",seq0_no_checks
"2,16","4,72",seq0_no_checks
"2,16","4,27",seq0_no_checks
"2,22","3,90",seq0_no_checks
"2,22","3,47",seq0_no_checks
"1,70","4,41",seq0_no_checks
"1,70","4,15",seq0_no_checks
"2,14","5,69",seq0_no_checks
"2,14","5,44",seq0_no_checks
"2,22","4,10",seq0_no_checks
"2,22","5,22",seq0_no_checks
"1,50","6,60",seq0_no_checks
"1,50","7,42",seq0_no_checks
"1,57","7,94",seq0_no_checks
"1,57","7,32",seq0_no_checks
"1,37","10,08",seq0_no_checks
"1,37","9,37",seq0_no_checks
"1,31","11,84",seq0_no_checks
"1,31","11,32",seq0_no_checks
"1,34","11,74",seq0_no_checks
"1,34","11,17",seq0_no_checks
"1,68","3,87",seq0_no_checks
"1,68","3,90",seq0_no_checks
"1,52","0,46",seq0_no_checks
