TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq1,no_checks,6 / 12,,,"0,01","0,00","0,04",,,,,,,"1,60","12,90","18,90","13,21",,,,,,
seq1,no_checks,7 / 12,,,"0,01","0,00","0,36",,,,,,,"1,60","12,10","17,33","12,26",,,,,,
seq1,no_checks,8 / 12,,,"0,01","0,00","0,13",,,,,,,"1,60","11,56","16,28","11,73",,,,,,
seq1,no_checks,9 / 12,,,"0,01","0,00","0,09",,,,,,,"1,60","11,51","16,24","12,09",,,,,,
seq1,no_checks,10 / 12,,,"0,01","0,00","0,06",,,,,,,"1,60","11,51","16,23","12,09",,,,,,
seq1,no_checks,11 / 12,,,"0,01","0,00","0,07",,,,,,,"1,60","11,50","16,21","12,03",,,,,,
seq1,no_checks,FINAL,,,"0,01","0,00","0,06",,,,,,,"1,60","11,42","16,05","11,76","19,42","713,83","1,77","2,59","400,00","748,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,00","0,00","0,00",,,,,,,"1,98","17,77","22,72","12,80",,,,,,
seq2,no_checks,1 / 12,,,"0,00","0,00","0,04",,,,,,,"1,98","17,71","22,65","12,74",,,,,,
seq2,no_checks,2 / 12,,,"0,01","0,00","0,05",,,,,,,"1,98","17,70","22,62","12,71",,,,,,
seq2,no_checks,3 / 12,,,"0,01","0,00","0,05",,,,,,,"1,98","17,64","22,41","12,61",,,,,,
seq2,no_checks,4 / 12,,,"0,02","0,00","0,08",,,,,,,"1,98","13,80","16,17","7,80",,,,,,
seq2,no_checks,5 / 12,,,"0,02","0,00","0,08",,,,,,,"1,98","13,80","16,17","7,79",,,,,,
seq2,no_checks,6 / 12,,,"0,02","0,00","0,08",,,,,,,"1,98","13,80","16,16","7,79",,,,,,
seq2,no_checks,FINAL,,,"0,02","0,00","0,08",,,,,,,"1,98","13,80","16,16","7,79","22,35","695,77","1,77","3,06","396,00","716,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,00","0,00","0,00",,,,,,,"1,97","17,61","23,11","13,41",,,,,,
seq3,no_checks,1 / 12,,,"0,00","0,00","0,03",,,,,,,"1,97","17,53","23,00","13,33",,,,,,
seq3,no_checks,2 / 12,,,"0,00","0,00","0,03",,,,,,,"1,97","17,53","22,99","13,32",,,,,,
seq3,no_checks,FINAL,,,"0,00","0,00","0,03",,,,,,,"1,97","17,53","22,99","13,32","0,47","888,74","1,77","2,72","353,00","628,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,00","0,00","0,00",,,,,,,"2,52","22,46","25,43","12,22",,,,,,
seq4,no_checks,1 / 12,,,"0,00","0,00","0,07",,,,,,,"2,52","22,42","25,40","12,16",,,,,,
seq4,no_checks,2 / 12,,,"0,01","0,00","0,06",,,,,,,"2,52","22,42","25,40","12,15",,,,,,
seq4,no_checks,3 / 12,,,"0,01","0,00","0,06",,,,,,,"2,52","22,42","25,40","12,15",,,,,,
seq4,no_checks,FINAL,,,"0,01","0,00","0,06",,,,,,,"2,52","22,42","25,40","12,15","0,19","891,17","1,77","3,41","291,00","576,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,00","0,00","0,00",,,,,,,"3,93","34,26","35,42","5,09",,,,,,
seq5,no_checks,1 / 12,,,"0,01","0,00","0,14",,,,,,,"3,93","34,78","35,24","0,03",,,,,,
seq5,no_checks,2 / 12,,,"0,01","0,00","0,14",,,,,,,"3,93","34,78","35,24","0,03",,,,,,
seq5,no_checks,FINAL,,,"0,01","0,00","0,14",,,,,,,"3,93","34,78","35,24","0,03","-1,52","884,40","1,77","3,31","121,00","232,00"
