TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq2,no_checks,4 / 12,,,"0,01","0,00","0,05",,,,,,,"1,99","17,27","21,84","12,23",,,,,,
seq2,no_checks,5 / 12,,,"0,01","0,00","0,05",,,,,,,"1,99","17,24","21,76","12,16",,,,,,
seq2,no_checks,6 / 12,,,"0,01","0,00","0,04",,,,,,,"1,99","17,21","21,71","12,14",,,,,,
seq2,no_checks,7 / 12,,,"0,01","0,00","0,05",,,,,,,"1,99","17,18","21,66","12,09",,,,,,
seq2,no_checks,8 / 12,,,"0,01","0,00","0,05",,,,,,,"1,99","17,15","21,60","12,06",,,,,,
seq2,no_checks,9 / 12,,,"0,01","0,00","0,05",,,,,,,"1,99","17,14","21,57","12,04",,,,,,
seq2,no_checks,10 / 12,,,"0,01","0,00","0,05",,,,,,,"1,99","17,11","21,51","12,01",,,,,,
seq2,no_checks,11 / 12,,,"0,01","0,00","0,05",,,,,,,"1,99","17,06","21,42","11,96",,,,,,
seq2,no_checks,FINAL,,,"0,01","0,00","0,05",,,,,,,"1,99","17,05","21,40","11,95","3,30","858,01","1,77","3,08","399,00","722,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,00","0,00","0,00",,,,,,,"1,97","17,61","23,15","13,46",,,,,,
seq3,no_checks,1 / 12,,,"0,00","0,00","0,03",,,,,,,"1,97","17,54","23,05","13,39",,,,,,
seq3,no_checks,2 / 12,,,"0,01","0,00","0,04",,,,,,,"1,97","17,49","22,96","13,32",,,,,,
seq3,no_checks,3 / 12,,,"0,00","0,00","0,04",,,,,,,"1,97","17,44","22,91","13,27",,,,,,
seq3,no_checks,4 / 12,,,"0,03","0,00","0,12",,,,,,,"1,97","12,48","14,52","7,03",,,,,,
seq3,no_checks,5 / 12,,,"0,03","0,00","0,11",,,,,,,"1,97","12,52","14,56","7,06",,,,,,
seq3,no_checks,6 / 12,,,"0,03","0,00","0,10",,,,,,,"1,97","12,53","14,58","7,08",,,,,,
seq3,no_checks,FINAL,,,"0,03","0,00","0,10",,,,,,,"1,97","12,53","14,58","7,08","28,85","635,80","1,77","2,72","351,00","622,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,00","0,00","0,00",,,,,,,"2,52","22,48","25,48","12,16",,,,,,
seq4,no_checks,1 / 12,,,"0,00","0,00","0,07",,,,,,,"2,52","22,44","25,45","12,10",,,,,,
seq4,no_checks,2 / 12,,,"0,01","0,00","0,08",,,,,,,"2,52","22,44","25,43","12,06",,,,,,
seq4,no_checks,3 / 12,,,"0,00","0,00","0,08",,,,,,,"2,52","22,48","25,49","12,00",,,,,,
seq4,no_checks,4 / 12,,,"0,00","0,00","0,07",,,,,,,"2,52","22,45","25,46","11,97",,,,,,
seq4,no_checks,5 / 12,,,"0,00","0,00","0,07",,,,,,,"2,52","22,45","25,46","11,97",,,,,,
seq4,no_checks,FINAL,,,"0,00","0,00","0,07",,,,,,,"2,52","22,45","25,46","11,97","0,12","891,52","1,77","3,42","292,00","578,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,00","0,00","0,00",,,,,,,"3,93","34,26","35,42","5,09",,,,,,
seq5,no_checks,1 / 12,,,"0,01","0,00","0,22",,,,,,,"3,93","34,78","35,24","0,02",,,,,,
seq5,no_checks,2 / 12,,,"0,01","0,00","0,22",,,,,,,"3,93","34,78","35,24","0,02",,,,,,
seq5,no_checks,FINAL,,,"0,01","0,00","0,22",,,,,,,"3,93","34,78","35,24","0,02","-1,52","884,40","1,77","3,31","121,00","232,00"
