FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq3,no_checks,25 / 100,,,"0,07","0,26","0,31",,,,,,,"1,94","83,01","85,16","0,61",,,,,,
seq3,no_checks,26 / 100,,,"0,07","0,26","0,31",,,,,,,"1,94","81,60","83,72","0,48",,,,,,
seq3,no_checks,27 / 100,,,"0,06","0,26","0,30",,,,,,,"1,94","80,19","82,27","0,44",,,,,,
seq3,no_checks,28 / 100,,,"0,06","0,26","0,35",,,,,,,"1,94","78,76","80,82","0,40",,,,,,
seq3,no_checks,29 / 100,,,"0,06","0,26","0,28",,,,,,,"1,94","75,97","77,95","0,33",,,,,,
seq3,no_checks,30 / 100,,,"0,06","0,26","0,26",,,,,,,"1,94","73,25","75,14","0,30",,,,,,
seq3,no_checks,31 / 100,,,"0,06","0,26","0,37",,,,,,,"1,94","71,92","73,78","0,28",,,,,,
seq3,no_checks,32 / 100,,,"0,05","0,26","0,31",,,,,,,"1,94","70,63","72,45","0,27",,,,,,
seq3,no_checks,33 / 100,,,"0,05","0,26","0,24",,,,,,,"1,94","69,35","71,13","0,25",,,,,,
seq3,no_checks,34 / 100,,,"0,05","0,26","0,16",,,,,,,"1,94","67,03","68,75","0,23",,,,,,
seq3,no_checks,35 / 100,,,"0,05","0,26","0,16",,,,,,,"1,94","65,65","67,34","0,21",,,,,,
seq3,no_checks,36 / 100,,,"0,05","0,26","0,17",,,,,,,"1,94","62,62","64,23","0,20",,,,,,
seq3,no_checks,37 / 100,,,"0,05","0,26","0,17",,,,,,,"1,94","61,18","62,75","0,17",,,,,,
seq3,no_checks,38 / 100,,,"0,05","0,26","0,18",,,,,,,"1,94","59,87","61,40","0,16",,,,,,
seq3,no_checks,39 / 100,,,"0,05","0,26","0,13",,,,,,,"1,94","57,58","59,06","0,15",,,,,,
seq3,no_checks,40 / 100,,,"0,05","0,26","0,13",,,,,,,"1,94","55,87","57,30","0,13",,,,,,
seq3,no_checks,41 / 100,,,"0,05","0,26","0,21",,,,,,,"1,94","54,31","55,70","0,12",,,,,,
seq3,no_checks,42 / 100,,,"0,05","0,26","0,13",,,,,,,"1,94","52,81","54,17","0,11",,,,,,
seq3,no_checks,43 / 100,,,"0,05","0,26","0,14",,,,,,,"1,94","51,54","52,87","0,11",,,,,,
seq3,no_checks,44 / 100,,,"0,05","0,26","0,16",,,,,,,"1,94","50,30","51,59","0,10",,,,,,
seq3,no_checks,45 / 100,,,"0,05","0,26","0,13",,,,,,,"1,94","49,06","50,32","0,09",,,,,,
seq3,no_checks,46 / 100,,,"0,05","0,26","0,12",,,,,,,"1,94","47,74","48,96","0,09",,,,,,
seq3,no_checks,47 / 100,,,"0,05","0,26","0,15",,,,,,,"1,94","46,33","47,52","0,08",,,,,,
seq3,no_checks,48 / 100,,,"0,05","0,26","0,12",,,,,,,"1,94","44,92","46,07","0,07",,,,,,
seq3,no_checks,49 / 100,,,"0,05","0,26","0,19",,,,,,,"1,94","43,36","44,48","0,07",,,,,,
seq3,no_checks,50 / 100,,,"0,05","0,26","0,13",,,,,,,"1,94","42,05","43,13","0,06",,,,,,
seq3,no_checks,51 / 100,,,"0,05","0,26","0,27",,,,,,,"1,94","40,70","41,74","0,05",,,,,,
seq3,no_checks,52 / 100,,,"0,05","0,26","0,22",,,,,,,"1,94","39,54","40,55","0,06",,,,,,
seq3,no_checks,53 / 100,,,"0,05","0,26","0,12",,,,,,,"1,94","38,08","39,05","0,05",,,,,,
seq3,no_checks,54 / 100,,,"0,05","0,26","0,16",,,,,,,"1,94","36,92","37,87","0,05",,,,,,
seq3,no_checks,55 / 100,,,"0,05","0,26","0,15",,,,,,,"1,94","35,85","36,77","0,04",,,,,,
seq3,no_checks,56 / 100,,,"0,05","0,26","0,11",,,,,,,"1,94","34,72","35,61","0,04",,,,,,
seq3,no_checks,57 / 100,,,"0,05","0,26","0,14",,,,,,,"1,94","33,58","34,45","0,04",,,,,,
seq3,no_checks,58 / 100,,,"0,05","0,26","0,13",,,,,,,"1,94","32,61","33,45","0,04",,,,,,
seq3,no_checks,59 / 100,,,"0,06","0,26","0,10",,,,,,,"1,94","31,73","32,55","0,03",,,,,,
seq3,no_checks,60 / 100,,,"0,06","0,26","0,10",,,,,,,"1,94","30,41","31,19","0,02",,,,,,
seq3,no_checks,61 / 100,,,"0,06","0,26","0,11",,,,,,,"1,94","29,56","30,32","0,02",,,,,,
seq3,no_checks,62 / 100,,,"0,06","0,26","0,10",,,,,,,"1,94","28,88","29,62","0,01",,,,,,
seq3,no_checks,63 / 100,,,"0,06","0,26","0,20",,,,,,,"1,94","27,85","28,56","0,01",,,,,,
seq3,no_checks,64 / 100,,,"0,06","0,26","0,09",,,,,,,"1,94","27,11","27,80","0,02",,,,,,
seq3,no_checks,65 / 100,,,"0,06","0,26","0,24",,,,,,,"1,94","26,27","26,95","0,02",,,,,,
seq3,no_checks,66 / 100,,,"0,06","0,26","0,10",,,,,,,"1,94","25,53","26,19","0,02",,,,,,
seq3,no_checks,67 / 100,,,"0,06","0,26","0,18",,,,,,,"1,94","24,49","25,12","0,02",,,,,,
seq3,no_checks,68 / 100,,,"0,06","0,26","0,09",,,,,,,"1,94","23,68","24,29","0,02",,,,,,
seq3,no_checks,69 / 100,,,"0,06","0,26","0,16",,,,,,,"1,94","22,95","23,54","0,02",,,,,,
seq3,no_checks,70 / 100,,,"0,06","0,26","0,12",,,,,,,"1,94","22,23","22,80","0,02",,,,,,
seq3,no_checks,71 / 100,,,"0,06","0,26","0,10",,,,,,,"1,94","21,47","22,02","0,02",,,,,,
seq3,no_checks,72 / 100,,,"0,06","0,26","0,11",,,,,,,"1,94","20,29","20,81","0,01",,,,,,
seq3,no_checks,73 / 100,,,"0,06","0,26","0,13",,,,,,,"1,94","19,65","20,16","0,01",,,,,,
seq3,no_checks,74 / 100,,,"0,06","0,26","0,13",,,,,,,"1,94","19,06","19,54","0,01",,,,,,
seq3,no_checks,75 / 100,,,"0,06","0,26","0,29",,,,,,,"1,94","18,31","18,78","0,01",,,,,,
seq3,no_checks,76 / 100,,,"0,06","0,26","0,12",,,,,,,"1,94","17,74","18,20","0,01",,,,,,
seq3,no_checks,77 / 100,,,"0,06","0,26","0,19",,,,,,,"1,94","17,21","17,65","0,01",,,,,,
seq3,no_checks,78 / 100,,,"0,06","0,26","0,09",,,,,,,"1,94","16,46","16,88","0,01",,,,,,
seq3,no_checks,79 / 100,,,"0,06","0,26","0,10",,,,,,,"1,94","15,81","16,22","0,01",,,,,,
seq3,no_checks,80 / 100,,,"0,06","0,26","0,21",,,,,,,"1,94","15,21","15,60","0,01",,,,,,
seq3,no_checks,81 / 100,,,"0,06","0,26","0,09",,,,,,,"1,94","14,68","15,06","0,01",,,,,,
seq3,no_checks,82 / 100,,,"0,06","0,26","0,09",,,,,,,"1,94","14,68","15,06","0,01",,,,,,
seq3,no_checks,FINAL,,,"0,06","0,26","0,09",,,,,,,"1,94","14,68","15,06","0,01","68,81","755,46","1,77","2,72","343,00","684,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,07","0,65","2,28",,,,,,,"2,54","22,50","25,53","12,17",,,,,,
seq4,no_checks,1 / 100,,,"0,05","0,15","1,77",,,,,,,"2,54","24,81","25,35","0,00",,,,,,
seq4,no_checks,2 / 100,,,"0,05","0,15","1,77",,,,,,,"2,54","24,81","25,35","0,00",,,,,,
seq4,no_checks,FINAL,,,"0,05","0,15","1,77",,,,,,,"2,54","24,81","25,35","0,00","-10,23","978,19","1,77","3,48","293,00","580,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,02","0,15","1,74",,,,,,,"3,93","34,19","35,43","5,28",,,,,,
seq5,no_checks,1 / 100,,,"0,06","0,10","1,40",,,,,,,"3,93","36,14","36,72","0,00",,,,,,
seq5,no_checks,2 / 100,,,"0,06","0,10","1,40",,,,,,,"3,93","36,14","36,72","0,00",,,,,,
seq5,no_checks,FINAL,,,"0,06","0,10","1,40",,,,,,,"3,93","36,14","36,72","0,00","-5,70","918,85","1,77","3,31","121,00","232,00"
