FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq3,no_checks,1 / 100,,,"0,05","0,31","0,15",,,,,,,"1,94","149,33","153,20","0,62",,,,,,
seq3,no_checks,2 / 100,,,"0,09","0,32","0,41",,,,,,,"1,94","148,28","152,17","1,65",,,,,,
seq3,no_checks,3 / 100,,,"0,10","0,32","1,02",,,,,,,"1,94","144,90","148,49","1,84",,,,,,
seq3,no_checks,4 / 100,,,"0,17","0,32","3,73",,,,,,,"1,94","105,89","108,92","1,91",,,,,,
seq3,no_checks,5 / 100,,,"0,17","0,31","2,83",,,,,,,"1,94","104,99","107,95","1,92",,,,,,
seq3,no_checks,6 / 100,,,"0,19","0,32","2,35",,,,,,,"1,94","104,48","107,44","1,99",,,,,,
seq3,no_checks,7 / 100,,,"0,22","0,31","2,80",,,,,,,"1,94","103,96","106,90","1,98",,,,,,
seq3,no_checks,8 / 100,,,"0,23","0,31","2,85",,,,,,,"1,94","103,40","106,31","2,05",,,,,,
seq3,no_checks,9 / 100,,,"0,21","0,32","3,64",,,,,,,"1,94","101,25","104,24","2,33",,,,,,
seq3,no_checks,10 / 100,,,"0,26","0,31","3,27",,,,,,,"1,94","100,64","103,56","2,13",,,,,,
seq3,no_checks,11 / 100,,,"0,25","0,31","3,20",,,,,,,"1,94","99,56","102,50","2,14",,,,,,
seq3,no_checks,12 / 100,,,"0,34","0,32","6,91",,,,,,,"1,94","75,68","78,84","2,05",,,,,,
seq3,no_checks,13 / 100,,,"0,32","0,31","5,66",,,,,,,"1,94","35,43","37,55","0,99",,,,,,
seq3,no_checks,14 / 100,,,"0,07","0,31","0,65",,,,,,,"1,94","29,22","30,07","0,13",,,,,,
seq3,no_checks,15 / 100,,,"0,05","0,31","1,41",,,,,,,"1,94","19,39","19,87","0,07",,,,,,
seq3,no_checks,16 / 100,,,"0,05","0,31","0,24",,,,,,,"1,94","16,50","16,92","0,03",,,,,,
seq3,no_checks,17 / 100,,,"0,05","0,31","0,19",,,,,,,"1,94","15,85","16,26","0,02",,,,,,
seq3,no_checks,18 / 100,,,"0,05","0,31","0,17",,,,,,,"1,94","15,34","15,73","0,01",,,,,,
seq3,no_checks,19 / 100,,,"0,05","0,31","0,16",,,,,,,"1,94","14,61","14,98","0,01",,,,,,
seq3,no_checks,20 / 100,,,"0,05","0,31","0,18",,,,,,,"1,94","14,06","14,42","0,01",,,,,,
seq3,no_checks,21 / 100,,,"0,05","0,31","0,18",,,,,,,"1,94","13,53","13,88","0,01",,,,,,
seq3,no_checks,22 / 100,,,"0,05","0,31","0,20",,,,,,,"1,94","12,97","13,31","0,01",,,,,,
seq3,no_checks,23 / 100,,,"0,05","0,31","0,16",,,,,,,"1,94","12,55","12,88","0,01",,,,,,
seq3,no_checks,24 / 100,,,"0,05","0,31","0,24",,,,,,,"1,94","12,02","12,33","0,01",,,,,,
seq3,no_checks,25 / 100,,,"0,05","0,31","0,19",,,,,,,"1,94","11,61","11,92","0,01",,,,,,
seq3,no_checks,26 / 100,,,"0,05","0,31","0,15",,,,,,,"1,94","11,08","11,37","0,01",,,,,,
seq3,no_checks,27 / 100,,,"0,05","0,31","0,15",,,,,,,"1,94","11,08","11,37","0,01",,,,,,
seq3,no_checks,FINAL,,,"0,05","0,31","0,15",,,,,,,"1,94","11,08","11,37","0,01","76,53","570,78","1,77","2,71","341,00","680,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,09","0,63","2,16",,,,,,,"2,52","22,47","25,48","12,13",,,,,,
seq4,no_checks,1 / 100,,,"0,06","0,15","1,78",,,,,,,"2,52","24,77","25,31","0,00",,,,,,
seq4,no_checks,2 / 100,,,"0,06","0,15","1,78",,,,,,,"2,52","24,77","25,31","0,00",,,,,,
seq4,no_checks,FINAL,,,"0,06","0,15","1,78",,,,,,,"2,52","24,77","25,31","0,00","-10,23","981,12","1,77","3,46","294,00","582,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,05","0,14","1,19",,,,,,,"3,93","34,19","35,43","5,28",,,,,,
seq5,no_checks,1 / 100,,,"0,02","0,08","0,80",,,,,,,"3,93","36,14","36,72","0,00",,,,,,
seq5,no_checks,2 / 100,,,"0,02","0,08","0,80",,,,,,,"3,93","36,14","36,72","0,00",,,,,,
seq5,no_checks,FINAL,,,"0,02","0,08","0,80",,,,,,,"3,93","36,14","36,72","0,00","-5,70","918,85","1,77","3,31","121,00","232,00"
