FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq3,no_checks,20 / 100,,,"0,08","0,27","2,32",,,,,,,"1,94","109,79","112,59","2,53",,,,,,
seq3,no_checks,21 / 100,,,"0,09","0,27","2,48",,,,,,,"1,94","109,44","112,27","2,56",,,,,,
seq3,no_checks,22 / 100,,,"0,08","0,27","2,29",,,,,,,"1,94","108,57","111,38","2,46",,,,,,
seq3,no_checks,23 / 100,,,"0,09","0,27","2,55",,,,,,,"1,94","108,37","111,16","2,38",,,,,,
seq3,no_checks,24 / 100,,,"0,09","0,27","2,59",,,,,,,"1,94","108,01","110,83","2,44",,,,,,
seq3,no_checks,25 / 100,,,"0,08","0,27","2,35",,,,,,,"1,94","107,47","110,27","2,40",,,,,,
seq3,no_checks,26 / 100,,,"0,09","0,27","2,56",,,,,,,"1,94","107,27","110,05","2,31",,,,,,
seq3,no_checks,27 / 100,,,"0,10","0,27","2,47",,,,,,,"1,94","106,90","109,71","2,39",,,,,,
seq3,no_checks,28 / 100,,,"0,08","0,27","2,28",,,,,,,"1,94","106,35","109,14","2,35",,,,,,
seq3,no_checks,29 / 100,,,"0,09","0,27","2,48",,,,,,,"1,94","106,15","108,92","2,27",,,,,,
seq3,no_checks,30 / 100,,,"0,09","0,27","2,57",,,,,,,"1,94","105,14","107,93","2,36",,,,,,
seq3,no_checks,31 / 100,,,"0,09","0,27","2,42",,,,,,,"1,94","104,18","106,94","2,28",,,,,,
seq3,no_checks,32 / 100,,,"0,09","0,27","2,52",,,,,,,"1,94","103,95","106,69","2,19",,,,,,
seq3,no_checks,33 / 100,,,"0,09","0,27","2,28",,,,,,,"1,94","102,84","105,62","2,45",,,,,,
seq3,no_checks,34 / 100,,,"0,14","0,28","2,68",,,,,,,"1,94","100,66","103,46","2,96",,,,,,
seq3,no_checks,35 / 100,,,"0,10","0,28","2,68",,,,,,,"1,94","93,25","95,86","2,67",,,,,,
seq3,no_checks,36 / 100,,,"0,09","0,27","2,68",,,,,,,"1,94","91,70","94,22","1,78",,,,,,
seq3,no_checks,37 / 100,,,"0,10","0,27","2,55",,,,,,,"1,94","91,23","93,75","1,74",,,,,,
seq3,no_checks,38 / 100,,,"0,09","0,27","1,88",,,,,,,"1,94","78,75","80,93","1,44",,,,,,
seq3,no_checks,39 / 100,,,"0,14","0,27","1,69",,,,,,,"1,94","54,47","56,10","1,16",,,,,,
seq3,no_checks,40 / 100,,,"0,10","0,26","1,05",,,,,,,"1,94","50,31","51,82","0,45",,,,,,
seq3,no_checks,41 / 100,,,"0,09","0,26","0,82",,,,,,,"1,94","48,41","49,83","0,31",,,,,,
seq3,no_checks,42 / 100,,,"0,07","0,26","0,62",,,,,,,"1,94","44,38","45,62","0,26",,,,,,
seq3,no_checks,43 / 100,,,"0,06","0,26","0,50",,,,,,,"1,94","41,12","42,25","0,20",,,,,,
seq3,no_checks,44 / 100,,,"0,06","0,26","0,43",,,,,,,"1,94","38,75","39,79","0,17",,,,,,
seq3,no_checks,45 / 100,,,"0,05","0,26","0,33",,,,,,,"1,94","34,00","34,88","0,14",,,,,,
seq3,no_checks,46 / 100,,,"0,05","0,26","1,50",,,,,,,"1,94","29,56","30,31","0,10",,,,,,
seq3,no_checks,47 / 100,,,"0,05","0,26","0,74",,,,,,,"1,94","23,33","23,92","0,07",,,,,,
seq3,no_checks,48 / 100,,,"0,05","0,26","1,13",,,,,,,"1,94","18,71","19,17","0,05",,,,,,
seq3,no_checks,49 / 100,,,"0,05","0,26","2,29",,,,,,,"1,94","15,35","15,74","0,03",,,,,,
seq3,no_checks,50 / 100,,,"0,05","0,26","1,65",,,,,,,"1,94","12,97","13,30","0,03",,,,,,
seq3,no_checks,51 / 100,,,"0,05","0,26","0,96",,,,,,,"1,94","10,96","11,24","0,02",,,,,,
seq3,no_checks,52 / 100,,,"0,05","0,26","0,53",,,,,,,"1,94","9,15","9,39","0,02",,,,,,
seq3,no_checks,53 / 100,,,"0,05","0,26","2,43",,,,,,,"1,94","7,21","7,41","0,01",,,,,,
seq3,no_checks,54 / 100,,,"0,05","0,26","1,33",,,,,,,"1,94","5,71","5,89","0,01",,,,,,
seq3,no_checks,55 / 100,,,"0,05","0,26","0,54",,,,,,,"1,94","4,21","4,38","0,01",,,,,,
seq3,no_checks,56 / 100,,,"0,05","0,26","1,01",,,,,,,"1,94","2,84","3,04","0,01",,,,,,
seq3,no_checks,57 / 100,,,"0,06","0,26","0,83",,,,,,,"1,94","1,58","1,90","0,01",,,,,,
seq3,no_checks,58 / 100,,,"0,06","0,26","1,14",,,,,,,"1,94","1,06","1,25","0,01",,,,,,
seq3,no_checks,59 / 100,,,"0,06","0,26","1,64",,,,,,,"1,94","1,12","1,20","0,01",,,,,,
seq3,no_checks,60 / 100,,,"0,06","0,26","1,12",,,,,,,"1,94","1,17","1,65","0,00",,,,,,
seq3,no_checks,61 / 100,,,"0,06","0,26","1,12",,,,,,,"1,94","1,17","1,65","0,00",,,,,,
seq3,no_checks,FINAL,,,"0,06","0,26","1,12",,,,,,,"1,94","1,17","1,65","0,00","97,53","60,40","1,77","2,71","339,00","676,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,09","0,63","2,16",,,,,,,"2,52","22,47","25,48","12,13",,,,,,
seq4,no_checks,1 / 100,,,"0,06","0,15","1,78",,,,,,,"2,52","24,77","25,31","0,00",,,,,,
seq4,no_checks,2 / 100,,,"0,06","0,15","1,78",,,,,,,"2,52","24,77","25,31","0,00",,,,,,
seq4,no_checks,FINAL,,,"0,06","0,15","1,78",,,,,,,"2,52","24,77","25,31","0,00","-10,23","981,12","1,77","3,46","294,00","582,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,01","0,14","0,55",,,,,,,"3,93","34,19","35,43","5,28",,,,,,
seq5,no_checks,1 / 100,,,"0,05","0,09","1,43",,,,,,,"3,93","36,14","36,72","0,00",,,,,,
seq5,no_checks,2 / 100,,,"0,05","0,09","1,43",,,,,,,"3,93","36,14","36,72","0,00",,,,,,
seq5,no_checks,FINAL,,,"0,05","0,09","1,43",,,,,,,"3,93","36,14","36,72","0,00","-5,70","918,85","1,77","3,31","121,00","232,00"
