FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq3,no_checks,5 / 100,,,"0,60","0,30","5,52",,,,,,,"1,94","36,05","37,93","2,87",,,,,,
seq3,no_checks,6 / 100,,,"0,56","0,30","6,41",,,,,,,"1,94","35,85","37,68","2,62",,,,,,
seq3,no_checks,7 / 100,,,"0,47","0,30","6,00",,,,,,,"1,94","35,50","37,28","2,34",,,,,,
seq3,no_checks,8 / 100,,,"0,44","0,30","5,52",,,,,,,"1,94","35,08","36,81","2,17",,,,,,
seq3,no_checks,9 / 100,,,"0,42","0,30","4,90",,,,,,,"1,94","34,96","36,70","2,28",,,,,,
seq3,no_checks,10 / 100,,,"0,41","0,30","5,15",,,,,,,"1,94","34,72","36,43","2,29",,,,,,
seq3,no_checks,11 / 100,,,"0,44","0,30","5,16",,,,,,,"1,94","34,62","36,33","2,37",,,,,,
seq3,no_checks,12 / 100,,,"0,44","0,30","5,22",,,,,,,"1,94","34,59","36,29","2,37",,,,,,
seq3,no_checks,13 / 100,,,"0,45","0,30","5,14",,,,,,,"1,94","34,56","36,25","2,37",,,,,,
seq3,no_checks,14 / 100,,,"0,46","0,30","5,20",,,,,,,"1,94","34,51","36,19","2,37",,,,,,
seq3,no_checks,15 / 100,,,"0,45","0,30","5,09",,,,,,,"1,94","34,48","36,16","2,39",,,,,,
seq3,no_checks,16 / 100,,,"0,45","0,30","5,18",,,,,,,"1,94","34,39","36,07","2,40",,,,,,
seq3,no_checks,17 / 100,,,"0,45","0,30","5,03",,,,,,,"1,94","34,36","36,02","2,42",,,,,,
seq3,no_checks,18 / 100,,,"0,44","0,30","5,03",,,,,,,"1,94","34,32","35,98","2,43",,,,,,
seq3,no_checks,19 / 100,,,"0,44","0,30","5,00",,,,,,,"1,94","34,26","35,92","2,43",,,,,,
seq3,no_checks,20 / 100,,,"0,44","0,30","5,01",,,,,,,"1,94","34,22","35,88","2,44",,,,,,
seq3,no_checks,21 / 100,,,"0,44","0,30","5,02",,,,,,,"1,94","34,17","35,81","2,44",,,,,,
seq3,no_checks,22 / 100,,,"0,44","0,30","5,00",,,,,,,"1,94","34,11","35,76","2,44",,,,,,
seq3,no_checks,23 / 100,,,"0,45","0,30","5,07",,,,,,,"1,94","34,09","35,74","2,44",,,,,,
seq3,no_checks,24 / 100,,,"0,44","0,30","5,04",,,,,,,"1,94","34,04","35,68","2,45",,,,,,
seq3,no_checks,25 / 100,,,"0,45","0,30","5,03",,,,,,,"1,94","33,99","35,63","2,45",,,,,,
seq3,no_checks,26 / 100,,,"0,44","0,30","5,04",,,,,,,"1,94","33,96","35,59","2,45",,,,,,
seq3,no_checks,27 / 100,,,"0,44","0,30","5,02",,,,,,,"1,94","33,95","35,58","2,46",,,,,,
seq3,no_checks,FINAL,,,"0,44","0,30","5,02",,,,,,,"1,94","33,95","35,58","2,46","28,54","1749,84","1,77","2,71","338,00","674,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,05","0,62","2,02",,,,,,,"2,52","22,49","25,51","12,20",,,,,,
seq4,no_checks,1 / 100,,,"0,13","0,15","0,75",,,,,,,"2,52","23,42","24,33","2,48",,,,,,
seq4,no_checks,2 / 100,,,"0,13","0,15","0,73",,,,,,,"2,52","23,63","24,47","2,11",,,,,,
seq4,no_checks,3 / 100,,,"0,12","0,15","0,73",,,,,,,"2,52","23,63","24,47","2,11",,,,,,
seq4,no_checks,FINAL,,,"0,12","0,15","0,73",,,,,,,"2,52","23,63","24,47","2,11","-5,07","938,47","1,77","3,42","292,00","578,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,02","0,15","1,74",,,,,,,"3,93","34,19","35,43","5,28",,,,,,
seq5,no_checks,1 / 100,,,"0,06","0,08","1,40",,,,,,,"3,93","36,14","36,72","0,00",,,,,,
seq5,no_checks,2 / 100,,,"0,06","0,08","1,40",,,,,,,"3,93","36,14","36,72","0,00",,,,,,
seq5,no_checks,FINAL,,,"0,06","0,08","1,40",,,,,,,"3,93","36,14","36,72","0,00","-5,70","918,85","1,77","3,31","121,00","232,00"
