FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq1,no_checks,FINAL,,,"0,12","0,25","0,57",,,,,,,"1,62","4,44","5,79","3,80","69,44","273,32","1,77","2,59","385,00","720,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,06","0,69","1,31",,,,,,,"2,01","17,02","21,41","11,69",,,,,,
seq2,no_checks,1 / 100,,,"0,10","0,25","0,48",,,,,,,"2,01","15,22","16,03","2,31",,,,,,
seq2,no_checks,2 / 100,,,"0,10","0,25","0,42",,,,,,,"2,01","15,23","16,03","2,29",,,,,,
seq2,no_checks,3 / 100,,,"0,10","0,25","0,41",,,,,,,"2,01","15,23","16,03","2,29",,,,,,
seq2,no_checks,FINAL,,,"0,10","0,25","0,41",,,,,,,"2,01","15,23","16,03","2,29","10,47","756,41","1,77","3,05","385,00","694,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,01","38,56","0,14",,,,,,,"1,94","47,43","195,24","43,72",,,,,,
seq3,no_checks,1 / 100,,,"0,08","0,27","0,22",,,,,,,"1,94","129,13","148,00","12,02",,,,,,
seq3,no_checks,2 / 100,,,"0,15","0,27","0,19",,,,,,,"1,94","134,82","143,11","8,79",,,,,,
seq3,no_checks,3 / 100,,,"0,10","0,27","1,23",,,,,,,"1,94","81,11","83,24","1,01",,,,,,
seq3,no_checks,4 / 100,,,"0,11","0,27","0,83",,,,,,,"1,94","80,97","83,09","1,35",,,,,,
seq3,no_checks,5 / 100,,,"0,12","0,28","0,82",,,,,,,"1,94","80,85","82,97","1,46",,,,,,
seq3,no_checks,6 / 100,,,"0,12","0,28","0,76",,,,,,,"1,94","80,74","82,86","1,52",,,,,,
seq3,no_checks,7 / 100,,,"0,11","0,28","0,74",,,,,,,"1,94","80,56","82,67","1,57",,,,,,
seq3,no_checks,8 / 100,,,"0,12","0,28","0,75",,,,,,,"1,94","80,36","82,45","1,61",,,,,,
seq3,no_checks,9 / 100,,,"0,12","0,28","0,79",,,,,,,"1,94","80,14","82,21","1,68",,,,,,
seq3,no_checks,10 / 100,,,"0,11","0,28","0,74",,,,,,,"1,94","79,97","82,02","1,66",,,,,,
seq3,no_checks,11 / 100,,,"0,11","0,28","0,71",,,,,,,"1,94","79,78","81,83","1,71",,,,,,
seq3,no_checks,12 / 100,,,"0,11","0,28","0,72",,,,,,,"1,94","79,65","81,69","1,71",,,,,,
seq3,no_checks,13 / 100,,,"0,11","0,28","0,62",,,,,,,"1,94","79,55","81,59","1,75",,,,,,
seq3,no_checks,14 / 100,,,"0,10","0,28","0,57",,,,,,,"1,94","79,41","81,45","1,78",,,,,,
seq3,no_checks,15 / 100,,,"0,11","0,28","0,55",,,,,,,"1,94","79,36","81,39","1,78",,,,,,
seq3,no_checks,16 / 100,,,"0,11","0,28","0,56",,,,,,,"1,94","79,22","81,25","1,80",,,,,,
seq3,no_checks,17 / 100,,,"0,12","0,28","0,63",,,,,,,"1,94","77,60","79,58","1,92",,,,,,
seq3,no_checks,18 / 100,,,"0,12","0,28","0,65",,,,,,,"1,94","77,49","79,48","1,96",,,,,,
seq3,no_checks,19 / 100,,,"0,12","0,28","0,62",,,,,,,"1,94","77,34","79,38","2,16",,,,,,
seq3,no_checks,20 / 100,,,"0,11","0,28","0,71",,,,,,,"1,94","77,09","79,13","2,22",,,,,,
seq3,no_checks,21 / 100,,,"0,12","0,28","0,71",,,,,,,"1,94","77,01","79,05","2,23",,,,,,
seq3,no_checks,22 / 100,,,"0,12","0,28","0,72",,,,,,,"1,94","76,84","78,87","2,26",,,,,,
seq3,no_checks,23 / 100,,,"0,12","0,28","0,75",,,,,,,"1,94","76,74","78,77","2,29",,,,,,
seq3,no_checks,24 / 100,,,"0,12","0,28","0,76",,,,,,,"1,94","76,60","78,64","2,32",,,,,,
seq3,no_checks,25 / 100,,,"0,12","0,28","0,76",,,,,,,"1,94","76,42","78,45","2,35",,,,,,
seq3,no_checks,26 / 100,,,"0,12","0,28","0,76",,,,,,,"1,94","76,37","78,40","2,34",,,,,,
seq3,no_checks,27 / 100,,,"0,12","0,28","0,75",,,,,,,"1,94","76,33","78,35","2,34",,,,,,
seq3,no_checks,28 / 100,,,"0,12","0,28","0,76",,,,,,,"1,94","76,12","78,14","2,32",,,,,,
seq3,no_checks,29 / 100,,,"0,12","0,28","0,76",,,,,,,"1,94","76,06","78,08","2,33",,,,,,
seq3,no_checks,30 / 100,,,"0,12","0,28","0,80",,,,,,,"1,94","76,01","78,03","2,34",,,,,,
seq3,no_checks,31 / 100,,,"0,12","0,28","0,80",,,,,,,"1,94","75,92","77,93","2,34",,,,,,
seq3,no_checks,32 / 100,,,"0,12","0,28","0,82",,,,,,,"1,94","75,79","77,80","2,35",,,,,,
seq3,no_checks,33 / 100,,,"0,13","0,28","0,93",,,,,,,"1,94","74,41","76,38","2,31",,,,,,
seq3,no_checks,34 / 100,,,"0,13","0,28","0,98",,,,,,,"1,94","74,24","76,20","2,35",,,,,,
seq3,no_checks,35 / 100,,,"0,14","0,28","0,98",,,,,,,"1,94","74,14","76,10","2,35",,,,,,
seq3,no_checks,36 / 100,,,"0,14","0,28","1,02",,,,,,,"1,94","73,99","75,94","2,36",,,,,,
seq3,no_checks,37 / 100,,,"0,14","0,28","1,05",,,,,,,"1,94","73,82","75,76","2,35",,,,,,
seq3,no_checks,38 / 100,,,"0,15","0,28","1,06",,,,,,,"1,94","73,78","75,72","2,34",,,,,,
seq3,no_checks,39 / 100,,,"0,14","0,28","1,05",,,,,,,"1,94","73,72","75,65","2,34",,,,,,
seq3,no_checks,40 / 100,,,"0,15","0,28","1,06",,,,,,,"1,94","73,63","75,56","2,34",,,,,,
seq3,no_checks,41 / 100,,,"0,15","0,28","1,08",,,,,,,"1,94","73,46","75,39","2,34",,,,,,
seq3,no_checks,42 / 100,,,"0,19","0,27","1,60",,,,,,,"1,94","62,41","64,16","2,21",,,,,,
seq3,no_checks,43 / 100,,,"0,20","0,27","1,64",,,,,,,"1,94","62,30","64,07","2,26",,,,,,
seq3,no_checks,44 / 100,,,"0,21","0,28","1,72",,,,,,,"1,94","62,16","63,93","2,31",,,,,,
seq3,no_checks,45 / 100,,,"0,21","0,28","1,72",,,,,,,"1,94","62,09","63,86","2,35",,,,,,
seq3,no_checks,46 / 100,,,"0,20","0,28","1,65",,,,,,,"1,94","62,02","63,79","2,40",,,,,,
seq3,no_checks,47 / 100,,,"0,20","0,28","1,61",,,,,,,"1,94","61,81","63,58","2,42",,,,,,
seq3,no_checks,48 / 100,,,"0,20","0,28","1,61",,,,,,,"1,94","61,64","63,40","2,42",,,,,,
seq3,no_checks,49 / 100,,,"0,20","0,28","1,59",,,,,,,"1,94","61,56","63,31","2,41",,,,,,
seq3,no_checks,50 / 100,,,"0,19","0,28","1,53",,,,,,,"1,94","59,79","61,48","2,37",,,,,,
seq3,no_checks,51 / 100,,,"0,19","0,28","1,54",,,,,,,"1,94","59,63","61,34","2,47",,,,,,
seq3,no_checks,52 / 100,,,"0,19","0,28","1,55",,,,,,,"1,94","59,60","61,31","2,49",,,,,,
seq3,no_checks,53 / 100,,,"0,20","0,28","1,57",,,,,,,"1,94","59,56","61,27","2,49",,,,,,
seq3,no_checks,54 / 100,,,"0,19","0,28","1,57",,,,,,,"1,94","59,45","61,16","2,50",,,,,,
seq3,no_checks,55 / 100,,,"0,19","0,28","1,58",,,,,,,"1,94","59,33","61,03","2,51",,,,,,
seq3,no_checks,56 / 100,,,"0,15","0,26","1,18",,,,,,,"1,94","35,02","36,01","1,59",,,,,,
seq3,no_checks,57 / 100,,,"0,12","0,28","0,84",,,,,,,"1,94","32,77","33,73","1,21",,,,,,
seq3,no_checks,58 / 100,,,"0,13","0,28","0,89",,,,,,,"1,94","32,74","33,71","1,26",,,,,,
seq3,no_checks,59 / 100,,,"0,14","0,28","0,97",,,,,,,"1,94","32,70","33,67","1,32",,,,,,
seq3,no_checks,60 / 100,,,"0,14","0,28","1,01",,,,,,,"1,94","32,68","33,65","1,34",,,,,,
seq3,no_checks,61 / 100,,,"0,16","0,28","1,11",,,,,,,"1,94","32,62","33,59","1,39",,,,,,
seq3,no_checks,62 / 100,,,"0,15","0,28","1,06",,,,,,,"1,94","32,56","33,53","1,42",,,,,,
seq3,no_checks,63 / 100,,,"0,15","0,28","1,09",,,,,,,"1,94","32,54","33,51","1,43",,,,,,
seq3,no_checks,64 / 100,,,"0,15","0,28","1,10",,,,,,,"1,94","32,53","33,49","1,44",,,,,,
seq3,no_checks,65 / 100,,,"0,15","0,28","1,11",,,,,,,"1,94","32,46","33,43","1,46",,,,,,
seq3,no_checks,66 / 100,,,"0,15","0,28","1,11",,,,,,,"1,94","32,44","33,41","1,47",,,,,,
seq3,no_checks,67 / 100,,,"0,15","0,28","1,11",,,,,,,"1,94","32,43","33,40","1,48",,,,,,
seq3,no_checks,FINAL,,,"0,15","0,28","1,11",,,,,,,"1,94","32,43","33,40","1,48","31,64","1670,23","1,77","2,71","344,00","686,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,11","0,66","2,66",,,,,,,"2,52","22,37","25,36","12,07",,,,,,
seq4,no_checks,1 / 100,,,"0,12","0,19","0,68",,,,,,,"2,52","23,21","24,12","2,42",,,,,,
seq4,no_checks,2 / 100,,,"0,13","0,19","0,54",,,,,,,"2,52","23,25","24,14","2,36",,,,,,
seq4,no_checks,3 / 100,,,"0,13","0,19","0,59",,,,,,,"2,52","23,26","24,15","2,35",,,,,,
seq4,no_checks,FINAL,,,"0,13","0,19","0,59",,,,,,,"2,52","23,26","24,15","2,35","-3,99","923,23","1,77","3,42","291,00","576,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,01","0,13","0,58",,,,,,,"3,93","34,19","35,43","5,28",,,,,,
seq5,no_checks,1 / 100,,,"0,01","0,08","1,18",,,,,,,"3,93","36,14","36,72","0,00",,,,,,
seq5,no_checks,2 / 100,,,"0,01","0,08","1,18",,,,,,,"3,93","36,14","36,72","0,00",,,,,,
seq5,no_checks,FINAL,,,"0,01","0,08","1,18",,,,,,,"3,93","36,14","36,72","0,00","-5,70","918,85","1,77","3,31","121,00","232,00"
