parallax,Av. error (mm),Info
"1,31","6,65",seq0_no_checks
"0,85","23,41",seq0_no_checks
"0,85","23,53",seq0_no_checks
"0,93","15,82",seq0_no_checks
"0,93","15,75",seq0_no_checks
"0,93","0,18",seq0_no_checks
"0,93","0,63",seq0_no_checks
"2,66","5,24",seq0_no_checks
"2,66","4,50",seq0_no_checks
"2,60","5,05",seq0_no_checks
"2,60","5,32",seq0_no_checks
"0,93","3,43",seq0_no_checks
"0,93","3,56",seq0_no_checks
"0,53","14,06",seq0_no_checks
"0,53","18,12",seq0_no_checks
"0,53","13,61",seq0_no_checks
"0,53","17,68",seq0_no_checks
"1,26","5,68",seq0_no_checks
"1,26","5,92",seq0_no_checks
"1,31","3,06",seq0_no_checks
"1,31","3,51",seq0_no_checks
"1,66","2,02",seq0_no_checks
"1,66","2,24",seq0_no_checks
"2,66","4,20",seq0_no_checks
"2,66","4,48",seq0_no_checks
"2,56","6,66",seq0_no_checks
"2,56","7,03",seq0_no_checks
"2,68","4,99",seq0_no_checks
"2,68","5,34",seq0_no_checks
"1,49","6,17",seq0_no_checks
"1,49","6,48",seq0_no_checks
"1,52","1,22",seq0_no_checks
"1,52","0,48",seq0_no_checks
"1,52","1,39",seq0_no_checks
"1,52","0,43",seq0_no_checks
"1,26","8,90",seq0_no_checks
"1,26","9,19",seq0_no_checks
"2,52","6,08",seq0_no_checks
"2,52","5,65",seq0_no_checks
"2,44","7,15",seq0_no_checks
"2,44","4,91",seq0_no_checks
"2,42","7,55",seq0_no_checks
"2,42","5,82",seq0_no_checks
"0,67","45,02",seq0_no_checks
"0,67","47,44",seq0_no_checks
"0,99","3,03",seq0_no_checks
"0,99","3,13",seq0_no_checks
"1,57","7,65",seq0_no_checks
"1,57","7,23",seq0_no_checks
"1,66","4,45",seq0_no_checks
"1,66","3,99",seq0_no_checks
"1,48","1,57",seq0_no_checks
"1,48","1,14",seq0_no_checks
"1,51","2,38",seq0_no_checks
"1,51","1,17",seq0_no_checks
"2,21","5,27",seq0_no_checks
"2,21","6,34",seq0_no_checks
"0,80","9,50",seq0_no_checks
"0,80","6,13",seq0_no_checks
"1,02","16,53",seq0_no_checks
"1,02","14,13",seq0_no_checks
"1,03","16,90",seq0_no_checks
"1,03","14,49",seq0_no_checks
"2,65","5,30",seq0_no_checks
"2,65","4,55",seq0_no_checks
"1,38","1,36",seq0_no_checks
"1,38","1,60",seq0_no_checks
"2,26","4,35",seq0_no_checks
"2,26","5,43",seq0_no_checks
"2,26","4,37",seq0_no_checks
"2,26","5,45",seq0_no_checks
"2,22","5,35",seq0_no_checks
"2,22","5,08",seq0_no_checks
"1,52","4,75",seq0_no_checks
"1,52","5,05",seq0_no_checks
"2,17","4,25",seq0_no_checks
"2,17","4,00",seq0_no_checks
"2,12","5,36",seq0_no_checks
"2,12","5,08",seq0_no_checks
"2,13","5,71",seq0_no_checks
"2,13","5,53",seq0_no_checks
"2,19","4,60",seq0_no_checks
"2,19","4,45",seq0_no_checks
"1,30","3,34",seq0_no_checks
"1,30","6,60",seq0_no_checks
"2,38","7,66",seq0_no_checks
"2,38","7,29",seq0_no_checks
"1,01","17,12",seq0_no_checks
"1,01","14,77",seq0_no_checks
"0,98","5,83",seq0_no_checks
"0,98","6,15",seq0_no_checks
"2,15","5,32",seq0_no_checks
"2,15","4,93",seq0_no_checks
"2,20","1,66",seq0_no_checks
"2,20","0,92",seq0_no_checks
"2,52","5,81",seq0_no_checks
"2,52","5,14",seq0_no_checks
"1,09","13,69",seq0_no_checks
"1,09","11,42",seq0_no_checks
"0,94","1,38",seq0_no_checks
"0,94","1,26",seq0_no_checks
"0,77","16,68",seq0_no_checks
"0,77","16,01",seq0_no_checks
"0,81","8,40",seq0_no_checks
"0,81","9,15",seq0_no_checks
"1,15","14,05",seq0_no_checks
"1,15","11,69",seq0_no_checks
"1,21","14,87",seq0_no_checks
"1,21","12,86",seq0_no_checks
"2,01","4,82",seq0_no_checks
"2,01","5,58",seq0_no_checks
"2,27","5,70",seq0_no_checks
"2,27","5,45",seq0_no_checks
"2,21","6,86",seq0_no_checks
"2,21","6,65",seq0_no_checks
"0,72","13,80",seq0_no_checks
"0,72","14,57",seq0_no_checks
"0,72","7,39",seq0_no_checks
"0,72","2,73",seq0_no_checks
"0,72","7,60",seq0_no_checks
"0,72","2,94",seq0_no_checks
"0,97","20,71",seq0_no_checks
"0,97","16,52",seq0_no_checks
"1,56","2,87",seq0_no_checks
"1,56","1,57",seq0_no_checks
"1,56","3,27",seq0_no_checks
"1,56","3,78",seq0_no_checks
"2,38","6,31",seq0_no_checks
"2,38","6,01",seq0_no_checks
"1,24","11,14",seq0_no_checks
"1,24","9,03",seq0_no_checks
"1,22","12,61",seq0_no_checks
"1,22","10,52",seq0_no_checks
"1,12","13,83",seq0_no_checks
"1,12","13,68",seq0_no_checks
"1,12","13,92",seq0_no_checks
"1,12","13,78",seq0_no_checks
"0,73","31,04",seq0_no_checks
"0,73","32,22",seq0_no_checks
"2,11","4,44",seq0_no_checks
"2,11","5,75",seq0_no_checks
"2,10","5,91",seq0_no_checks
"2,10","5,75",seq0_no_checks
"1,55","7,38",seq0_no_checks
"1,55","7,00",seq0_no_checks
"0,84","1,60",seq0_no_checks
"0,84","1,86",seq0_no_checks
"0,87","19,85",seq0_no_checks
"0,87","16,38",seq0_no_checks
"1,11","17,89",seq0_no_checks
"1,11","15,67",seq0_no_checks
"0,99","14,87",seq0_no_checks
"0,99","12,59",seq0_no_checks
"0,42","45,18",seq0_no_checks
"0,42","45,26",seq0_no_checks
"0,85","19,78",seq0_no_checks
"0,85","15,20",seq0_no_checks
"0,81","19,54",seq0_no_checks
"0,81","15,40",seq0_no_checks
"0,43","2,89",seq0_no_checks
"0,43","8,82",seq0_no_checks
"0,61","24,76",seq0_no_checks
"0,61","25,59",seq0_no_checks
"0,94","6,67",seq0_no_checks
"0,94","2,72",seq0_no_checks
"0,70","16,47",seq0_no_checks
"0,70","15,57",seq0_no_checks
"1,03","6,60",seq0_no_checks
"1,03","4,09",seq0_no_checks
"1,03","7,25",seq0_no_checks
"1,03","4,78",seq0_no_checks
"1,86","4,25",seq0_no_checks
"1,86","2,70",seq0_no_checks
"1,44","6,17",seq0_no_checks
"1,44","3,87",seq0_no_checks
"0,93","17,64",seq0_no_checks
"0,93","15,20",seq0_no_checks
"0,98","20,03",seq0_no_checks
"0,98","15,53",seq0_no_checks
"0,50","11,86",seq0_no_checks
"0,50","17,25",seq0_no_checks
"0,47","6,72",seq0_no_checks
"0,47","10,45",seq0_no_checks
"0,46","10,76",seq0_no_checks
"0,46","12,54",seq0_no_checks
"0,41","12,49",seq0_no_checks
"0,41","16,87",seq0_no_checks
"0,71","26,96",seq0_no_checks
"0,71","26,54",seq0_no_checks
"0,72","24,52",seq0_no_checks
"0,72","24,10",seq0_no_checks
"1,04","6,12",seq0_no_checks
"1,04","3,31",seq0_no_checks
"0,93","6,79",seq0_no_checks
"0,93","6,84",seq0_no_checks
"1,03","17,06",seq0_no_checks
"1,03","19,99",seq0_no_checks
"2,27","3,30",seq0_no_checks
"2,27","2,89",seq0_no_checks
"2,15","5,29",seq0_no_checks
"2,15","5,00",seq0_no_checks
"2,22","3,83",seq0_no_checks
"2,22","3,50",seq0_no_checks
"2,13","5,73",seq0_no_checks
"2,13","5,55",seq0_no_checks
"1,33","15,95",seq0_no_checks
"1,33","15,07",seq0_no_checks
"1,43","11,93",seq0_no_checks
"1,43","11,04",seq0_no_checks
"1,51","9,25",seq0_no_checks
"1,51","11,04",seq0_no_checks
"1,45","11,66",seq0_no_checks
"1,45","13,36",seq0_no_checks
"1,33","10,03",seq0_no_checks
"1,33","8,34",seq0_no_checks
"1,40","9,23",seq0_no_checks
"1,40","7,70",seq0_no_checks
"1,03","8,02",seq0_no_checks
"1,03","4,99",seq0_no_checks
"1,33","8,40",seq0_no_checks
"1,33","5,67",seq0_no_checks
"1,55","6,65",seq0_no_checks
"1,55","6,44",seq0_no_checks
"1,11","7,42",seq0_no_checks
"1,11","8,18",seq0_no_checks
"1,38","4,45",seq0_no_checks
"1,38","4,56",seq0_no_checks
"2,69","4,43",seq0_no_checks
"2,69","4,77",seq0_no_checks
"2,63","5,16",seq0_no_checks
"2,63","5,52",seq0_no_checks
"2,53","6,62",seq0_no_checks
"2,53","7,15",seq0_no_checks
"2,66","4,96",seq0_no_checks
"2,66","5,43",seq0_no_checks
"0,79","2,72",seq0_no_checks
"0,79","0,61",seq0_no_checks
"0,99","9,57",seq0_no_checks
"0,99","7,29",seq0_no_checks
"1,13","14,03",seq0_no_checks
"1,13","11,77",seq0_no_checks
"0,63","4,53",seq0_no_checks
"0,63","8,31",seq0_no_checks
"1,03","13,49",seq0_no_checks
"1,03","16,46",seq0_no_checks
"1,03","19,86",seq0_no_checks
"1,03","19,79",seq0_no_checks
"1,43","11,85",seq0_no_checks
"1,43","10,95",seq0_no_checks
"2,34","4,62",seq0_no_checks
"2,34","5,56",seq0_no_checks
"2,35","4,69",seq0_no_checks
"2,35","4,39",seq0_no_checks
"2,13","5,20",seq0_no_checks
"2,13","4,97",seq0_no_checks
"1,17","8,94",seq0_no_checks
"1,17","9,38",seq0_no_checks
"1,18","9,25",seq0_no_checks
"1,18","9,70",seq0_no_checks
"2,51","6,08",seq0_no_checks
"2,51","5,65",seq0_no_checks
"2,19","6,94",seq0_no_checks
"2,19","6,73",seq0_no_checks
"0,65","19,80",seq0_no_checks
"0,65","18,94",seq0_no_checks
"0,63","29,54",seq0_no_checks
"0,63","29,06",seq0_no_checks
"0,71","20,81",seq0_no_checks
"0,71","20,29",seq0_no_checks
"2,15","4,61",seq0_no_checks
"2,15","5,75",seq0_no_checks
"2,23","3,15",seq0_no_checks
"2,23","4,24",seq0_no_checks
"1,50","0,81",seq0_no_checks
"1,50","2,74",seq0_no_checks
"2,20","5,55",seq0_no_checks
"2,20","5,33",seq0_no_checks
"0,76","24,16",seq0_no_checks
"0,76","19,86",seq0_no_checks
"2,20","4,10",seq0_no_checks
"2,20","3,88",seq0_no_checks
"0,77","12,80",seq0_no_checks
"0,77","13,54",seq0_no_checks
"0,86","0,54",seq0_no_checks
"0,86","0,82",seq0_no_checks
"1,55","5,85",seq0_no_checks
"1,55","6,09",seq0_no_checks
"1,00","13,90",seq0_no_checks
"1,00","9,63",seq0_no_checks
"1,66","1,85",seq0_no_checks
"1,66","2,05",seq0_no_checks
"2,16","1,39",seq0_no_checks
"2,16","2,00",seq0_no_checks
"1,51","5,37",seq0_no_checks
"1,51","5,66",seq0_no_checks
"0,20","65,09",seq0_no_checks
"0,20","71,41",seq0_no_checks
"2,22","4,17",seq0_no_checks
"2,22","3,94",seq0_no_checks
"1,48","3,30",seq0_no_checks
"1,48","1,11",seq0_no_checks
"1,48","6,01",seq0_no_checks
"1,48","6,35",seq0_no_checks
"0,64","17,90",seq0_no_checks
"0,64","11,33",seq0_no_checks
"0,46","1,70",seq0_no_checks
"0,46","6,73",seq0_no_checks
"0,84","3,15",seq0_no_checks
"0,84","6,21",seq0_no_checks
"0,90","21,12",seq0_no_checks
"0,90","19,58",seq0_no_checks
"0,61","14,55",seq0_no_checks
"0,61","18,93",seq0_no_checks
"0,73","3,82",seq0_no_checks
"0,73","7,19",seq0_no_checks
"2,24","3,92",seq0_no_checks
"2,24","3,58",seq0_no_checks
"1,31","3,22",seq0_no_checks
"1,31","6,48",seq0_no_checks
"0,93","16,90",seq0_no_checks
"0,93","16,82",seq0_no_checks
"0,85","25,02",seq0_no_checks
"0,85","27,95",seq0_no_checks
"0,63","14,53",seq0_no_checks
"0,63","15,51",seq0_no_checks
"1,00","6,95",seq0_no_checks
"1,00","5,72",seq0_no_checks
"0,95","1,86",seq0_no_checks
"0,95","1,99",seq0_no_checks
"0,77","28,81",seq0_no_checks
"0,77","22,14",seq0_no_checks
"1,52","4,94",seq0_no_checks
"1,52","5,24",seq0_no_checks
"0,79","15,11",seq0_no_checks
"0,79","15,99",seq0_no_checks
"0,97","2,03",seq0_no_checks
"0,97","2,16",seq0_no_checks
"0,97","2,22",seq0_no_checks
"0,97","2,34",seq0_no_checks
"1,02","12,25",seq0_no_checks
"1,02","9,36",seq0_no_checks
"2,47","6,76",seq0_no_checks
"2,47","5,13",seq0_no_checks
"2,47","6,78",seq0_no_checks
"2,47","5,10",seq0_no_checks
"2,43","7,44",seq0_no_checks
"2,43","6,79",seq0_no_checks
"0,63","1,84",seq0_no_checks
"0,63","2,62",seq0_no_checks
"2,42","7,98",seq0_no_checks
"2,42","7,57",seq0_no_checks
"1,53","0,90",seq0_no_checks
"1,53","2,41",seq0_no_checks
"2,13","5,56",seq0_no_checks
"2,13","6,62",seq0_no_checks
"2,20","3,98",seq0_no_checks
"2,20","5,01",seq0_no_checks
"1,47","2,65",seq0_no_checks
"1,47","0,44",seq0_no_checks
"2,73","4,22",seq0_no_checks
"2,73","4,55",seq0_no_checks
"0,91","0,28",seq0_no_checks
"0,91","0,38",seq0_no_checks
"0,78","15,10",seq0_no_checks
"0,78","15,89",seq0_no_checks
"1,31","3,06",seq0_no_checks
"1,31","3,51",seq0_no_checks
"1,31","3,14",seq0_no_checks
"1,31","3,59",seq0_no_checks
"2,01","8,15",seq0_no_checks
"2,01","9,01",seq0_no_checks
"1,14","13,68",seq0_no_checks
"1,14","9,35",seq0_no_checks
"2,21","5,38",seq0_no_checks
"2,21","6,56",seq0_no_checks
"0,77","11,59",seq0_no_checks
"0,77","12,35",seq0_no_checks
"0,78","11,99",seq0_no_checks
"0,78","11,04",seq0_no_checks
"2,06","2,30",seq0_no_checks
"2,06","2,93",seq0_no_checks
"0,98","1,74",seq0_no_checks
"0,98","1,88",seq0_no_checks
"0,62","30,41",seq0_no_checks
"0,62","23,46",seq0_no_checks
"0,53","6,79",seq0_no_checks
"0,53","1,98",seq0_no_checks
"0,48","5,32",seq0_no_checks
"0,48","2,95",seq0_no_checks
"0,78","24,27",seq0_no_checks
"0,78","24,52",seq0_no_checks
"0,84","18,48",seq0_no_checks
"0,84","18,49",seq0_no_checks
"0,88","18,30",seq0_no_checks
"0,88","18,43",seq0_no_checks
"0,93","18,31",seq0_no_checks
"0,93","18,59",seq0_no_checks
"0,91","19,07",seq0_no_checks
"0,91","18,99",seq0_no_checks
"1,15","19,62",seq0_no_checks
"1,15","20,33",seq0_no_checks
"0,62","39,92",seq0_no_checks
"0,62","42,28",seq0_no_checks
"0,98","0,65",seq0_no_checks
"0,98","0,53",seq0_no_checks
"0,75","19,27",seq0_no_checks
"0,75","20,45",seq0_no_checks
"0,98","2,99",seq0_no_checks
"0,98","3,15",seq0_no_checks
"0,42","55,74",seq0_no_checks
"0,42","57,41",seq0_no_checks
"1,80","8,57",seq0_no_checks
"1,80","8,55",seq0_no_checks
"1,71","6,07",seq0_no_checks
"1,71","6,12",seq0_no_checks
"1,71","4,03",seq0_no_checks
"1,71","4,11",seq0_no_checks
"2,45","5,40",seq0_no_checks
"2,45","5,07",seq0_no_checks
"2,36","6,43",seq0_no_checks
"2,36","6,15",seq0_no_checks
"2,24","5,89",seq0_no_checks
"2,24","5,64",seq0_no_checks
"2,18","6,36",seq0_no_checks
"2,18","6,22",seq0_no_checks
"2,17","6,62",seq0_no_checks
"2,17","6,44",seq0_no_checks
"2,20","5,49",seq0_no_checks
"2,20","5,31",seq0_no_checks
"0,94","16,27",seq0_no_checks
"0,94","19,02",seq0_no_checks
"0,86","22,26",seq0_no_checks
"0,86","25,22",seq0_no_checks
"1,02","16,05",seq0_no_checks
"1,02","16,21",seq0_no_checks
"1,30","19,16",seq0_no_checks
"1,30","19,22",seq0_no_checks
"1,59","5,50",seq0_no_checks
"1,59","5,54",seq0_no_checks
"1,06","15,45",seq0_no_checks
"1,06","18,59",seq0_no_checks
"1,54","4,44",seq0_no_checks
"1,54","4,69",seq0_no_checks
"1,30","6,33",seq0_no_checks
"1,30","6,83",seq0_no_checks
"1,30","2,75",seq0_no_checks
"1,30","3,18",seq0_no_checks
"1,31","2,93",seq0_no_checks
"1,31","3,37",seq0_no_checks
"1,07","16,04",seq0_no_checks
"1,07","16,40",seq0_no_checks
"2,23","4,07",seq0_no_checks
"2,23","5,06",seq0_no_checks
"1,72","5,63",seq0_no_checks
"1,72","5,59",seq0_no_checks
"2,17","5,37",seq0_no_checks
"2,17","4,96",seq0_no_checks
"2,17","5,30",seq0_no_checks
"2,17","4,90",seq0_no_checks
"2,14","5,23",seq0_no_checks
"2,14","4,94",seq0_no_checks
"2,16","4,68",seq0_no_checks
"2,16","4,32",seq0_no_checks
"2,22","3,86",seq0_no_checks
"2,22","3,52",seq0_no_checks
"1,70","4,25",seq0_no_checks
"1,70","4,33",seq0_no_checks
"2,14","5,67",seq0_no_checks
"2,14","5,48",seq0_no_checks
"2,22","4,10",seq0_no_checks
"2,22","5,24",seq0_no_checks
"1,50","6,42",seq0_no_checks
"1,50","7,61",seq0_no_checks
"1,57","7,72",seq0_no_checks
"1,57","7,55",seq0_no_checks
"1,37","11,02",seq0_no_checks
"1,37","8,41",seq0_no_checks
"1,31","12,89",seq0_no_checks
"1,31","10,26",seq0_no_checks
"1,34","12,79",seq0_no_checks
"1,34","10,10",seq0_no_checks
