FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq1,no_checks,6 / 15,,,"0,05","0,00","0,23",,,,,,,"1,60","10,06","13,56","9,86",,,,,,
seq1,no_checks,7 / 15,,,"0,05","0,00","0,28",,,,,,,"1,60","10,02","13,49","9,82",,,,,,
seq1,no_checks,8 / 15,,,"0,05","0,00","0,26",,,,,,,"1,60","9,91","13,32","9,71",,,,,,
seq1,no_checks,9 / 15,,,"0,05","0,00","0,20",,,,,,,"1,60","9,88","13,29","9,67",,,,,,
seq1,no_checks,10 / 15,,,"0,05","0,00","0,16",,,,,,,"1,60","9,88","13,28","9,68",,,,,,
seq1,no_checks,11 / 15,,,"0,05","0,00","0,15",,,,,,,"1,60","9,87","13,28","9,69",,,,,,
seq1,no_checks,12 / 15,,,"0,05","0,00","0,18",,,,,,,"1,60","9,88","13,28","9,70",,,,,,
seq1,no_checks,13 / 15,,,"0,05","0,00","0,19",,,,,,,"1,60","9,88","13,28","9,73",,,,,,
seq1,no_checks,14 / 15,,,"0,04","0,00","0,14",,,,,,,"1,60","6,61","9,54","5,93",,,,,,
seq1,no_checks,FINAL,,,"0,04","0,00","0,13",,,,,,,"1,60","6,63","9,56","5,93","53,89","414,00","1,77","2,59","401,00","752,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,09","0,00","1,27",,,,,,,"1,97","17,69","22,66","12,74",,,,,,
seq2,no_checks,1 / 15,,,"0,07","0,00","0,22",,,,,,,"1,97","16,96","21,06","11,75",,,,,,
seq2,no_checks,2 / 15,,,"0,07","0,00","0,26",,,,,,,"1,97","16,92","20,96","11,71",,,,,,
seq2,no_checks,3 / 15,,,"0,07","0,00","0,27",,,,,,,"1,97","16,90","20,92","11,69",,,,,,
seq2,no_checks,4 / 15,,,"0,07","0,00","0,26",,,,,,,"1,97","16,87","20,88","11,67",,,,,,
seq2,no_checks,5 / 15,,,"0,08","0,00","0,38",,,,,,,"1,97","16,50","20,23","11,29",,,,,,
seq2,no_checks,6 / 15,,,"0,05","0,00","0,16",,,,,,,"1,97","14,27","15,81","5,08",,,,,,
seq2,no_checks,7 / 15,,,"0,04","0,00","0,14",,,,,,,"1,97","15,15","17,14","9,16",,,,,,
seq2,no_checks,8 / 15,,,"0,04","0,00","0,14",,,,,,,"1,97","15,16","17,16","10,10",,,,,,
seq2,no_checks,9 / 15,,,"0,04","0,00","0,14",,,,,,,"1,97","15,17","17,17","20,36",,,,,,
seq2,no_checks,FINAL,,,"0,04","0,00","0,14",,,,,,,"1,97","15,17","17,17","20,36","14,26","770,94","1,77","3,08","397,00","718,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,05","0,00","0,91",,,,,,,"1,97","17,77","23,29","13,54",,,,,,
seq3,no_checks,1 / 15,,,"0,05","0,00","0,15",,,,,,,"1,97","17,07","21,85","12,86",,,,,,
seq3,no_checks,2 / 15,,,"0,04","0,00","0,22",,,,,,,"1,97","13,44","15,88","8,02",,,,,,
seq3,no_checks,3 / 15,,,"0,04","0,00","0,22",,,,,,,"1,97","13,43","15,87","8,01",,,,,,
seq3,no_checks,4 / 15,,,"0,04","0,00","0,21",,,,,,,"1,97","13,41","15,86","7,99",,,,,,
seq3,no_checks,5 / 15,,,"0,04","0,00","0,20",,,,,,,"1,97","13,39","15,84","7,95",,,,,,
seq3,no_checks,6 / 15,,,"0,04","0,00","0,16",,,,,,,"1,97","13,07","15,33","7,37",,,,,,
seq3,no_checks,7 / 15,,,"0,04","0,00","0,16",,,,,,,"1,97","13,07","15,34","7,38",,,,,,
seq3,no_checks,FINAL,,,"0,04","0,00","0,16",,,,,,,"1,97","13,07","15,34","7,38","26,45","661,87","1,77","2,72","357,00","632,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,07","0,00","2,31",,,,,,,"2,52","22,50","25,51","12,17",,,,,,
seq4,no_checks,1 / 15,,,"0,07","0,00","0,50",,,,,,,"2,52","22,33","25,33","11,91",,,,,,
seq4,no_checks,2 / 15,,,"0,08","0,00","0,55",,,,,,,"2,52","22,30","25,31","11,87",,,,,,
seq4,no_checks,3 / 15,,,"0,08","0,00","0,56",,,,,,,"2,52","22,30","25,31","11,87",,,,,,
seq4,no_checks,FINAL,,,"0,08","0,00","0,56",,,,,,,"2,52","22,30","25,31","11,87","0,87","885,48","1,77","3,42","293,00","580,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,03","0,00","0,80",,,,,,,"3,93","34,19","35,43","5,28",,,,,,
seq5,no_checks,1 / 15,,,"0,01","0,00","0,44",,,,,,,"3,93","34,61","35,11","0,03",,,,,,
seq5,no_checks,2 / 15,,,"0,01","0,00","0,44",,,,,,,"3,93","34,61","35,11","0,03",,,,,,
seq5,no_checks,FINAL,,,"0,01","0,00","0,44",,,,,,,"3,93","34,61","35,11","0,03","-1,22","879,92","1,77","3,31","121,00","232,00"
