parallax,Av. error (mm),Info,Higher Info
"1,75","9,23",seq0_no_checks,105-2-115_TwoPoints
"1,50","18,81",seq0_no_checks,105-2-115_TwoPoints
"1,50","18,75",seq0_no_checks,105-2-115_TwoPoints
"1,50","11,74",seq0_no_checks,105-2-115_TwoPoints
"1,50","9,19",seq0_no_checks,105-2-115_TwoPoints
"1,53","1,91",seq0_no_checks,105-2-115_TwoPoints
"1,53","1,23",seq0_no_checks,105-2-115_TwoPoints
"0,39","10,23",seq0_no_checks,105-2-115_TwoPoints
"0,39","9,41",seq0_no_checks,105-2-115_TwoPoints
"0,38","6,02",seq0_no_checks,105-2-115_TwoPoints
"0,38","4,83",seq0_no_checks,105-2-115_TwoPoints
"0,79","19,58",seq0_no_checks,105-2-115_TwoPoints
"0,79","17,74",seq0_no_checks,105-2-115_TwoPoints
"1,38","8,95",seq0_no_checks,105-2-115_TwoPoints
"1,38","8,78",seq0_no_checks,105-2-115_TwoPoints
"1,27","9,69",seq0_no_checks,105-2-115_TwoPoints
"1,27","8,62",seq0_no_checks,105-2-115_TwoPoints
"0,34","9,76",seq0_no_checks,105-2-115_TwoPoints
"0,34","9,97",seq0_no_checks,105-2-115_TwoPoints
"0,36","20,07",seq0_no_checks,105-2-115_TwoPoints
"0,36","21,71",seq0_no_checks,105-2-115_TwoPoints
"1,09","2,67",seq0_no_checks,105-2-115_TwoPoints
"1,09","1,54",seq0_no_checks,105-2-115_TwoPoints
"0,47","4,82",seq0_no_checks,105-2-115_TwoPoints
"0,47","4,25",seq0_no_checks,105-2-115_TwoPoints
"1,57","8,73",seq0_no_checks,105-2-115_TwoPoints
"1,57","6,76",seq0_no_checks,105-2-115_TwoPoints
"1,50","2,26",seq0_no_checks,105-2-115_TwoPoints
"1,50","1,86",seq0_no_checks,105-2-115_TwoPoints
"1,50","12,05",seq0_no_checks,105-2-115_TwoPoints
"1,50","10,88",seq0_no_checks,105-2-115_TwoPoints
"1,66","21,10",seq0_no_checks,105-2-115_TwoPoints
"1,66","21,08",seq0_no_checks,105-2-115_TwoPoints
"1,31","21,19",seq0_no_checks,105-2-115_TwoPoints
"1,31","20,03",seq0_no_checks,105-2-115_TwoPoints
"1,28","11,23",seq0_no_checks,105-2-115_TwoPoints
"1,28","9,12",seq0_no_checks,105-2-115_TwoPoints
"0,54","6,07",seq0_no_checks,105-2-115_TwoPoints
"0,54","4,41",seq0_no_checks,105-2-115_TwoPoints
"0,18","5,21",seq0_no_checks,105-2-115_TwoPoints
"0,18","5,09",seq0_no_checks,105-2-115_TwoPoints
"1,77","2,73",seq0_no_checks,105-2-115_TwoPoints
"1,77","1,54",seq0_no_checks,105-2-115_TwoPoints
"1,75","0,17",seq0_no_checks,105-2-115_TwoPoints
"1,75","0,09",seq0_no_checks,105-2-115_TwoPoints
"0,63","5,20",seq0_no_checks,105-2-115_TwoPoints
"0,63","4,39",seq0_no_checks,105-2-115_TwoPoints
"1,24","0,23",seq0_no_checks,105-2-115_TwoPoints
"1,24","0,73",seq0_no_checks,105-2-115_TwoPoints
"1,25","3,18",seq0_no_checks,105-2-115_TwoPoints
"1,25","3,49",seq0_no_checks,105-2-115_TwoPoints
"0,18","28,54",seq0_no_checks,105-2-115_TwoPoints
"0,18","27,10",seq0_no_checks,105-2-115_TwoPoints
"0,18","4,83",seq0_no_checks,105-2-115_TwoPoints
"0,18","5,05",seq0_no_checks,105-2-115_TwoPoints
"0,47","40,67",seq0_no_checks,105-2-115_TwoPoints
"0,47","39,79",seq0_no_checks,105-2-115_TwoPoints
"0,57","20,53",seq0_no_checks,105-2-115_TwoPoints
"0,57","21,36",seq0_no_checks,105-2-115_TwoPoints
"0,64","6,85",seq0_no_checks,105-2-115_TwoPoints
"0,64","6,87",seq0_no_checks,105-2-115_TwoPoints
"0,42","14,02",seq0_no_checks,105-2-115_TwoPoints
"0,42","13,03",seq0_no_checks,105-2-115_TwoPoints
"0,48","33,25",seq0_no_checks,105-2-115_TwoPoints
"0,48","32,77",seq0_no_checks,105-2-115_TwoPoints
"1,79","4,74",seq0_no_checks,105-2-115_TwoPoints
"1,79","5,42",seq0_no_checks,105-2-115_TwoPoints
"1,36","41,27",seq0_no_checks,105-2-115_TwoPoints
"1,36","38,80",seq0_no_checks,105-2-115_TwoPoints
"1,24","36,49",seq0_no_checks,105-2-115_TwoPoints
"1,24","34,33",seq0_no_checks,105-2-115_TwoPoints
"0,76","5,10",seq0_no_checks,105-2-115_TwoPoints
"0,76","4,41",seq0_no_checks,105-2-115_TwoPoints
"0,78","13,88",seq0_no_checks,105-2-115_TwoPoints
"0,78","11,94",seq0_no_checks,105-2-115_TwoPoints
"1,43","0,58",seq0_no_checks,105-2-115_TwoPoints
"1,43","0,83",seq0_no_checks,105-2-115_TwoPoints
"0,67","20,69",seq0_no_checks,105-2-115_TwoPoints
"0,67","15,73",seq0_no_checks,105-2-115_TwoPoints
"0,53","18,49",seq0_no_checks,105-2-115_TwoPoints
"0,53","16,76",seq0_no_checks,105-2-115_TwoPoints
"1,99","3,19",seq0_no_checks,105-2-115_TwoPoints
"1,99","1,82",seq0_no_checks,105-2-115_TwoPoints
"1,59","27,11",seq0_no_checks,105-2-115_TwoPoints
"1,59","25,67",seq0_no_checks,105-2-115_TwoPoints
"1,67","10,62",seq0_no_checks,105-2-115_TwoPoints
"1,67","8,54",seq0_no_checks,105-2-115_TwoPoints
"1,46","9,24",seq0_no_checks,105-2-115_TwoPoints
"1,46","8,93",seq0_no_checks,105-2-115_TwoPoints
"1,53","28,46",seq0_no_checks,105-2-115_TwoPoints
"1,53","26,66",seq0_no_checks,105-2-115_TwoPoints
"1,50","12,16",seq0_no_checks,105-2-115_TwoPoints
"1,50","11,62",seq0_no_checks,105-2-115_TwoPoints
"1,34","2,00",seq0_no_checks,105-2-115_TwoPoints
"1,34","1,19",seq0_no_checks,105-2-115_TwoPoints
"0,46","5,38",seq0_no_checks,105-2-115_TwoPoints
"0,46","4,27",seq0_no_checks,105-2-115_TwoPoints
"0,52","44,09",seq0_no_checks,105-2-115_TwoPoints
"0,52","44,43",seq0_no_checks,105-2-115_TwoPoints
"1,19","35,01",seq0_no_checks,105-2-115_TwoPoints
"1,19","33,42",seq0_no_checks,105-2-115_TwoPoints
"1,19","20,60",seq0_no_checks,105-2-115_TwoPoints
"1,19","17,67",seq0_no_checks,105-2-115_TwoPoints
"1,23","9,18",seq0_no_checks,105-2-115_TwoPoints
"1,23","6,17",seq0_no_checks,105-2-115_TwoPoints
"1,32","14,15",seq0_no_checks,105-2-115_TwoPoints
"1,32","13,74",seq0_no_checks,105-2-115_TwoPoints
"1,93","26,61",seq0_no_checks,105-2-115_TwoPoints
"1,93","27,02",seq0_no_checks,105-2-115_TwoPoints
"1,93","15,16",seq0_no_checks,105-2-115_TwoPoints
"1,93","14,83",seq0_no_checks,105-2-115_TwoPoints
"1,81","9,19",seq0_no_checks,105-2-115_TwoPoints
"1,81","9,61",seq0_no_checks,105-2-115_TwoPoints
"1,83","14,41",seq0_no_checks,105-2-115_TwoPoints
"1,83","13,24",seq0_no_checks,105-2-115_TwoPoints
"1,85","10,72",seq0_no_checks,105-2-115_TwoPoints
"1,85","10,14",seq0_no_checks,105-2-115_TwoPoints
"1,91","20,81",seq0_no_checks,105-2-115_TwoPoints
"1,91","18,89",seq0_no_checks,105-2-115_TwoPoints
"1,45","9,23",seq0_no_checks,105-2-115_TwoPoints
"1,45","9,14",seq0_no_checks,105-2-115_TwoPoints
"1,41","10,35",seq0_no_checks,105-2-115_TwoPoints
"1,41","9,96",seq0_no_checks,105-2-115_TwoPoints
"1,49","29,38",seq0_no_checks,105-2-115_TwoPoints
"1,49","28,45",seq0_no_checks,105-2-115_TwoPoints
"1,56","25,94",seq0_no_checks,105-2-115_TwoPoints
"1,56","24,26",seq0_no_checks,105-2-115_TwoPoints
"1,38","7,97",seq0_no_checks,105-2-115_TwoPoints
"1,38","6,33",seq0_no_checks,105-2-115_TwoPoints
"1,70","0,40",seq0_no_checks,105-2-115_TwoPoints
"1,70","0,64",seq0_no_checks,105-2-115_TwoPoints
"1,55","9,28",seq0_no_checks,105-2-115_TwoPoints
"1,55","8,21",seq0_no_checks,105-2-115_TwoPoints
"0,93","0,04",seq0_no_checks,105-2-115_TwoPoints
"0,93","0,94",seq0_no_checks,105-2-115_TwoPoints
"0,87","0,10",seq0_no_checks,105-2-115_TwoPoints
"0,87","0,32",seq0_no_checks,105-2-115_TwoPoints
"1,26","5,51",seq0_no_checks,105-2-115_TwoPoints
"1,26","4,08",seq0_no_checks,105-2-115_TwoPoints
"1,25","2,88",seq0_no_checks,105-2-115_TwoPoints
"1,25","1,32",seq0_no_checks,105-2-115_TwoPoints
"0,28","5,28",seq0_no_checks,105-2-115_TwoPoints
"0,28","5,46",seq0_no_checks,105-2-115_TwoPoints
"0,30","5,20",seq0_no_checks,105-2-115_TwoPoints
"0,30","5,67",seq0_no_checks,105-2-115_TwoPoints
"0,52","8,64",seq0_no_checks,105-2-115_TwoPoints
"0,52","8,07",seq0_no_checks,105-2-115_TwoPoints
"0,61","21,28",seq0_no_checks,105-2-115_TwoPoints
"0,61","20,37",seq0_no_checks,105-2-115_TwoPoints
"0,61","10,20",seq0_no_checks,105-2-115_TwoPoints
"0,61","9,62",seq0_no_checks,105-2-115_TwoPoints
"1,35","17,12",seq0_no_checks,105-2-115_TwoPoints
"1,35","16,34",seq0_no_checks,105-2-115_TwoPoints
"1,29","2,90",seq0_no_checks,105-2-115_TwoPoints
"1,29","0,30",seq0_no_checks,105-2-115_TwoPoints
"1,24","1,35",seq0_no_checks,105-2-115_TwoPoints
"1,24","0,28",seq0_no_checks,105-2-115_TwoPoints
"1,52","19,90",seq0_no_checks,105-2-115_TwoPoints
"1,52","19,34",seq0_no_checks,105-2-115_TwoPoints
"1,44","34,97",seq0_no_checks,105-2-115_TwoPoints
"1,44","32,72",seq0_no_checks,105-2-115_TwoPoints
"0,45","38,18",seq0_no_checks,105-2-115_TwoPoints
"0,45","37,17",seq0_no_checks,105-2-115_TwoPoints
"1,68","27,47",seq0_no_checks,105-2-115_TwoPoints
"1,68","27,02",seq0_no_checks,105-2-115_TwoPoints
"1,63","8,99",seq0_no_checks,105-2-115_TwoPoints
"1,63","8,32",seq0_no_checks,105-2-115_TwoPoints
"1,45","12,82",seq0_no_checks,105-2-115_TwoPoints
"1,45","11,74",seq0_no_checks,105-2-115_TwoPoints
"2,04","1,89",seq0_no_checks,105-2-115_TwoPoints
"2,04","3,53",seq0_no_checks,105-2-115_TwoPoints
"1,11","5,07",seq0_no_checks,105-2-115_TwoPoints
"1,11","3,60",seq0_no_checks,105-2-115_TwoPoints
"1,13","0,72",seq0_no_checks,105-2-115_TwoPoints
"1,13","1,49",seq0_no_checks,105-2-115_TwoPoints
"0,90","1,56",seq0_no_checks,105-2-115_TwoPoints
"0,90","0,59",seq0_no_checks,105-2-115_TwoPoints
"0,46","5,81",seq0_no_checks,105-2-115_TwoPoints
"0,46","5,80",seq0_no_checks,105-2-115_TwoPoints
"0,17","5,07",seq0_no_checks,105-2-115_TwoPoints
"0,17","4,55",seq0_no_checks,105-2-115_TwoPoints
"0,20","6,17",seq0_no_checks,105-2-115_TwoPoints
"0,20","5,52",seq0_no_checks,105-2-115_TwoPoints
"1,00","0,51",seq0_no_checks,105-2-115_TwoPoints
"1,00","0,97",seq0_no_checks,105-2-115_TwoPoints
"2,10","37,06",seq0_no_checks,105-2-115_TwoPoints
"2,10","35,50",seq0_no_checks,105-2-115_TwoPoints
"2,06","21,52",seq0_no_checks,105-2-115_TwoPoints
"2,06","22,85",seq0_no_checks,105-2-115_TwoPoints
"1,45","3,44",seq0_no_checks,105-2-115_TwoPoints
"1,45","4,43",seq0_no_checks,105-2-115_TwoPoints
"1,52","19,60",seq0_no_checks,105-2-115_TwoPoints
"1,52","17,92",seq0_no_checks,105-2-115_TwoPoints
"1,01","0,95",seq0_no_checks,105-2-115_TwoPoints
"1,01","1,49",seq0_no_checks,105-2-115_TwoPoints
"0,97","3,99",seq0_no_checks,105-2-115_TwoPoints
"0,97","4,84",seq0_no_checks,105-2-115_TwoPoints
"0,40","12,82",seq0_no_checks,105-2-115_TwoPoints
"0,40","12,38",seq0_no_checks,105-2-115_TwoPoints
"2,25","19,18",seq0_no_checks,105-2-115_TwoPoints
"2,25","18,62",seq0_no_checks,105-2-115_TwoPoints
"1,09","33,97",seq0_no_checks,105-2-115_TwoPoints
"1,09","33,57",seq0_no_checks,105-2-115_TwoPoints
"0,34","12,89",seq0_no_checks,105-2-115_TwoPoints
"0,34","13,12",seq0_no_checks,105-2-115_TwoPoints
"0,38","6,41",seq0_no_checks,105-2-115_TwoPoints
"0,38","4,82",seq0_no_checks,105-2-115_TwoPoints
"0,47","24,56",seq0_no_checks,105-2-115_TwoPoints
"0,47","24,23",seq0_no_checks,105-2-115_TwoPoints
"1,55","9,94",seq0_no_checks,105-2-115_TwoPoints
"1,55","7,99",seq0_no_checks,105-2-115_TwoPoints
"0,77","4,36",seq0_no_checks,105-2-115_TwoPoints
"0,77","5,50",seq0_no_checks,105-2-115_TwoPoints
"1,80","5,50",seq0_no_checks,105-2-115_TwoPoints
"1,80","5,44",seq0_no_checks,105-2-115_TwoPoints
"1,86","13,66",seq0_no_checks,105-2-115_TwoPoints
"1,86","13,32",seq0_no_checks,105-2-115_TwoPoints
"1,85","16,03",seq0_no_checks,105-2-115_TwoPoints
"1,85","15,37",seq0_no_checks,105-2-115_TwoPoints
"0,39","11,90",seq0_no_checks,105-2-115_TwoPoints
"0,39","8,73",seq0_no_checks,105-2-115_TwoPoints
"1,75","16,51",seq0_no_checks,105-2-115_TwoPoints
"1,75","15,30",seq0_no_checks,105-2-115_TwoPoints
"1,42","13,68",seq0_no_checks,105-2-115_TwoPoints
"1,42","14,38",seq0_no_checks,105-2-115_TwoPoints
"1,44","4,74",seq0_no_checks,105-2-115_TwoPoints
"1,44","4,19",seq0_no_checks,105-2-115_TwoPoints
"0,81","17,14",seq0_no_checks,105-2-115_TwoPoints
"0,81","17,51",seq0_no_checks,105-2-115_TwoPoints
"0,81","17,15",seq0_no_checks,105-2-115_TwoPoints
"0,81","17,51",seq0_no_checks,105-2-115_TwoPoints
"1,27","6,42",seq0_no_checks,105-2-115_TwoPoints
"1,27","6,60",seq0_no_checks,105-2-115_TwoPoints
"0,83","29,60",seq0_no_checks,105-2-115_TwoPoints
"0,83","30,18",seq0_no_checks,105-2-115_TwoPoints
"0,93","28,44",seq0_no_checks,105-2-115_TwoPoints
"0,93","26,38",seq0_no_checks,105-2-115_TwoPoints
"1,76","13,32",seq0_no_checks,105-2-115_TwoPoints
"1,76","13,77",seq0_no_checks,105-2-115_TwoPoints
"1,87","19,78",seq0_no_checks,105-2-115_TwoPoints
"1,87","20,06",seq0_no_checks,105-2-115_TwoPoints
"0,07","35,55",seq0_no_checks,105-2-115_TwoPoints
"0,07","32,64",seq0_no_checks,105-2-115_TwoPoints
"1,70","1,77",seq0_no_checks,105-2-115_TwoPoints
"1,70","1,00",seq0_no_checks,105-2-115_TwoPoints
"0,92","3,94",seq0_no_checks,105-2-115_TwoPoints
"0,92","3,94",seq0_no_checks,105-2-115_TwoPoints
"0,33","31,29",seq0_no_checks,105-2-115_TwoPoints
"0,33","28,77",seq0_no_checks,105-2-115_TwoPoints
"0,64","35,68",seq0_no_checks,105-2-115_TwoPoints
"0,64","35,32",seq0_no_checks,105-2-115_TwoPoints
"0,08","25,48",seq0_no_checks,105-2-115_TwoPoints
"0,08","25,55",seq0_no_checks,105-2-115_TwoPoints
"1,31","20,30",seq0_no_checks,105-2-115_TwoPoints
"1,31","18,54",seq0_no_checks,105-2-115_TwoPoints
"1,31","3,12",seq0_no_checks,105-2-115_TwoPoints
"1,31","0,70",seq0_no_checks,105-2-115_TwoPoints
"0,58","26,82",seq0_no_checks,105-2-115_TwoPoints
"0,58","26,96",seq0_no_checks,105-2-115_TwoPoints
"1,30","1,37",seq0_no_checks,105-2-115_TwoPoints
"1,30","1,21",seq0_no_checks,105-2-115_TwoPoints
"1,30","1,37",seq0_no_checks,105-2-115_TwoPoints
"1,30","1,50",seq0_no_checks,105-2-115_TwoPoints
"1,49","3,45",seq0_no_checks,105-2-115_TwoPoints
"1,49","1,82",seq0_no_checks,105-2-115_TwoPoints
"0,82","28,02",seq0_no_checks,105-2-115_TwoPoints
"0,82","28,26",seq0_no_checks,105-2-115_TwoPoints
"1,42","12,80",seq0_no_checks,105-2-115_TwoPoints
"1,42","13,20",seq0_no_checks,105-2-115_TwoPoints
"1,47","3,96",seq0_no_checks,105-2-115_TwoPoints
"1,47","4,51",seq0_no_checks,105-2-115_TwoPoints
"0,80","27,01",seq0_no_checks,105-2-115_TwoPoints
"0,80","27,14",seq0_no_checks,105-2-115_TwoPoints
"1,55","17,88",seq0_no_checks,105-2-115_TwoPoints
"1,55","17,04",seq0_no_checks,105-2-115_TwoPoints
"1,21","47,70",seq0_no_checks,105-2-115_TwoPoints
"1,21","47,48",seq0_no_checks,105-2-115_TwoPoints
"1,16","8,26",seq0_no_checks,105-2-115_TwoPoints
"1,16","9,65",seq0_no_checks,105-2-115_TwoPoints
"1,52","4,80",seq0_no_checks,105-2-115_TwoPoints
"1,52","2,16",seq0_no_checks,105-2-115_TwoPoints
"1,21","11,77",seq0_no_checks,105-2-115_TwoPoints
"1,21","13,39",seq0_no_checks,105-2-115_TwoPoints
"1,89","3,05",seq0_no_checks,105-2-115_TwoPoints
"1,89","2,65",seq0_no_checks,105-2-115_TwoPoints
"1,37","11,61",seq0_no_checks,105-2-115_TwoPoints
"1,37","13,58",seq0_no_checks,105-2-115_TwoPoints
"1,38","20,20",seq0_no_checks,105-2-115_TwoPoints
"1,38","21,28",seq0_no_checks,105-2-115_TwoPoints
"1,65","5,70",seq0_no_checks,105-2-115_TwoPoints
"1,65","6,88",seq0_no_checks,105-2-115_TwoPoints
"1,39","21,32",seq0_no_checks,105-2-115_TwoPoints
"1,39","19,46",seq0_no_checks,105-2-115_TwoPoints
"1,19","32,22",seq0_no_checks,105-2-115_TwoPoints
"1,19","25,87",seq0_no_checks,105-2-115_TwoPoints
"1,81","8,48",seq0_no_checks,105-2-115_TwoPoints
"1,81","7,76",seq0_no_checks,105-2-115_TwoPoints
"0,23","19,08",seq0_no_checks,105-2-115_TwoPoints
"0,23","16,04",seq0_no_checks,105-2-115_TwoPoints
"0,26","7,31",seq0_no_checks,105-2-115_TwoPoints
