parallax,Av. error (mm),Info,Higher Info
"0,56","178,34",seq0_checks,105-2-115_FarPoints
"0,53","189,56",seq0_checks,105-2-115_FarPoints
"0,53","194,60",seq0_checks,105-2-115_FarPoints
"0,52","196,28",seq0_checks,105-2-115_FarPoints
"0,52","193,71",seq0_checks,105-2-115_FarPoints
"0,03","195,33",seq0_checks,105-2-115_FarPoints
"0,03","198,67",seq0_checks,105-2-115_FarPoints
"0,13","201,36",seq0_checks,105-2-115_FarPoints
"0,13","205,13",seq0_checks,105-2-115_FarPoints
"0,15","195,07",seq0_checks,105-2-115_FarPoints
"0,15","198,67",seq0_checks,105-2-115_FarPoints
"0,56","177,45",seq0_checks,105-2-115_FarPoints
"0,56","175,13",seq0_checks,105-2-115_FarPoints
"0,15","201,07",seq0_checks,105-2-115_FarPoints
"0,15","204,74",seq0_checks,105-2-115_FarPoints
"0,23","193,62",seq0_checks,105-2-115_FarPoints
"0,23","197,65",seq0_checks,105-2-115_FarPoints
"0,24","193,64",seq0_checks,105-2-115_FarPoints
"0,24","197,65",seq0_checks,105-2-115_FarPoints
"0,13","205,22",seq0_checks,105-2-115_FarPoints
"0,13","200,53",seq0_checks,105-2-115_FarPoints
"0,40","202,12",seq0_checks,105-2-115_FarPoints
"0,40","199,13",seq0_checks,105-2-115_FarPoints
"0,56","185,32",seq0_checks,105-2-115_FarPoints
"0,56","182,99",seq0_checks,105-2-115_FarPoints
"0,56","180,68",seq0_checks,105-2-115_FarPoints
"0,56","185,47",seq0_checks,105-2-115_FarPoints
"0,56","181,71",seq0_checks,105-2-115_FarPoints
"0,56","179,39",seq0_checks,105-2-115_FarPoints
"0,20","200,52",seq0_checks,105-2-115_FarPoints
"0,20","204,08",seq0_checks,105-2-115_FarPoints
"0,28","201,28",seq0_checks,105-2-115_FarPoints
"0,28","205,62",seq0_checks,105-2-115_FarPoints
"0,26","200,88",seq0_checks,105-2-115_FarPoints
"0,26","205,12",seq0_checks,105-2-115_FarPoints
"0,52","181,75",seq0_checks,105-2-115_FarPoints
"0,52","179,22",seq0_checks,105-2-115_FarPoints
"0,47","181,66",seq0_checks,105-2-115_FarPoints
"0,47","179,31",seq0_checks,105-2-115_FarPoints
"0,12","199,80",seq0_checks,105-2-115_FarPoints
"0,12","204,01",seq0_checks,105-2-115_FarPoints
"0,12","207,55",seq0_checks,105-2-115_FarPoints
"0,12","203,34",seq0_checks,105-2-115_FarPoints
"0,10","200,13",seq0_checks,105-2-115_FarPoints
"0,10","204,12",seq0_checks,105-2-115_FarPoints
"0,12","195,26",seq0_checks,105-2-115_FarPoints
"0,12","198,97",seq0_checks,105-2-115_FarPoints
"0,42","184,92",seq0_checks,105-2-115_FarPoints
"0,42","189,72",seq0_checks,105-2-115_FarPoints
"0,42","191,83",seq0_checks,105-2-115_FarPoints
"0,42","188,72",seq0_checks,105-2-115_FarPoints
"0,19","201,67",seq0_checks,105-2-115_FarPoints
"0,19","206,14",seq0_checks,105-2-115_FarPoints
"0,21","201,14",seq0_checks,105-2-115_FarPoints
"0,21","205,36",seq0_checks,105-2-115_FarPoints
"0,14","198,93",seq0_checks,105-2-115_FarPoints
"0,14","203,31",seq0_checks,105-2-115_FarPoints
"0,21","196,22",seq0_checks,105-2-115_FarPoints
"0,21","200,17",seq0_checks,105-2-115_FarPoints
"0,20","205,60",seq0_checks,105-2-115_FarPoints
"0,20","209,78",seq0_checks,105-2-115_FarPoints
"0,63","210,58",seq0_checks,105-2-115_FarPoints
"0,63","216,19",seq0_checks,105-2-115_FarPoints
"0,61","264,48",seq0_checks,105-2-115_FarPoints
"0,61","258,38",seq0_checks,105-2-115_FarPoints
"0,48","172,07",seq0_checks,105-2-115_FarPoints
"0,48","176,45",seq0_checks,105-2-115_FarPoints
"0,48","177,56",seq0_checks,105-2-115_FarPoints
"0,48","175,50",seq0_checks,105-2-115_FarPoints
"0,47","201,95",seq0_checks,105-2-115_FarPoints
"0,47","206,82",seq0_checks,105-2-115_FarPoints
"0,37","200,87",seq0_checks,105-2-115_FarPoints
"0,37","205,82",seq0_checks,105-2-115_FarPoints
"0,08","197,63",seq0_checks,105-2-115_FarPoints
"0,08","193,68",seq0_checks,105-2-115_FarPoints
"0,12","198,94",seq0_checks,105-2-115_FarPoints
"0,12","202,65",seq0_checks,105-2-115_FarPoints
"0,25","193,71",seq0_checks,105-2-115_FarPoints
"0,25","197,70",seq0_checks,105-2-115_FarPoints
"0,42","320,32",seq0_checks,105-2-115_FarPoints
"0,42","313,22",seq0_checks,105-2-115_FarPoints
"0,23","194,58",seq0_checks,105-2-115_FarPoints
"0,23","197,97",seq0_checks,105-2-115_FarPoints
"0,14","201,19",seq0_checks,105-2-115_FarPoints
"0,14","204,92",seq0_checks,105-2-115_FarPoints
"0,16","196,97",seq0_checks,105-2-115_FarPoints
"0,16","200,45",seq0_checks,105-2-115_FarPoints
"0,56","184,64",seq0_checks,105-2-115_FarPoints
"0,56","189,88",seq0_checks,105-2-115_FarPoints
"0,28","203,94",seq0_checks,105-2-115_FarPoints
"0,28","199,73",seq0_checks,105-2-115_FarPoints
"0,68","97,73",seq0_no_checks,105-2-115_FarPoints
"0,68","91,44",seq0_no_checks,105-2-115_FarPoints
"0,46","23,52",seq0_no_checks,105-2-115_FarPoints
"0,46","18,99",seq0_no_checks,105-2-115_FarPoints
"1,28","13,90",seq0_no_checks,105-2-115_FarPoints
"1,28","14,36",seq0_no_checks,105-2-115_FarPoints
"1,43","32,61",seq0_no_checks,105-2-115_FarPoints
"1,43","30,79",seq0_no_checks,105-2-115_FarPoints
"1,35","24,43",seq0_no_checks,105-2-115_FarPoints
"1,35","24,63",seq0_no_checks,105-2-115_FarPoints
"1,75","10,95",seq0_no_checks,105-2-115_FarPoints
"1,75","11,43",seq0_no_checks,105-2-115_FarPoints
"1,50","14,34",seq0_no_checks,105-2-115_FarPoints
"1,50","14,17",seq0_no_checks,105-2-115_FarPoints
"1,50","36,50",seq0_no_checks,105-2-115_FarPoints
"1,50","34,09",seq0_no_checks,105-2-115_FarPoints
"1,53","34,62",seq0_no_checks,105-2-115_FarPoints
"1,53","35,01",seq0_no_checks,105-2-115_FarPoints
"0,39","41,72",seq0_no_checks,105-2-115_FarPoints
"0,39","39,70",seq0_no_checks,105-2-115_FarPoints
"0,38","24,17",seq0_no_checks,105-2-115_FarPoints
"0,38","21,78",seq0_no_checks,105-2-115_FarPoints
"0,79","11,45",seq0_no_checks,105-2-115_FarPoints
"0,79","11,00",seq0_no_checks,105-2-115_FarPoints
"1,38","10,60",seq0_no_checks,105-2-115_FarPoints
"1,38","11,20",seq0_no_checks,105-2-115_FarPoints
"1,27","12,26",seq0_no_checks,105-2-115_FarPoints
"1,27","11,07",seq0_no_checks,105-2-115_FarPoints
"0,34","38,65",seq0_no_checks,105-2-115_FarPoints
"0,34","38,82",seq0_no_checks,105-2-115_FarPoints
"0,36","22,17",seq0_no_checks,105-2-115_FarPoints
"0,36","22,37",seq0_no_checks,105-2-115_FarPoints
"1,09","15,90",seq0_no_checks,105-2-115_FarPoints
"1,09","13,64",seq0_no_checks,105-2-115_FarPoints
"0,47","21,81",seq0_no_checks,105-2-115_FarPoints
"0,47","22,19",seq0_no_checks,105-2-115_FarPoints
"1,57","29,69",seq0_no_checks,105-2-115_FarPoints
"1,57","26,36",seq0_no_checks,105-2-115_FarPoints
"1,50","32,73",seq0_no_checks,105-2-115_FarPoints
"1,50","29,73",seq0_no_checks,105-2-115_FarPoints
"1,50","35,77",seq0_no_checks,105-2-115_FarPoints
"1,50","34,20",seq0_no_checks,105-2-115_FarPoints
"1,66","17,81",seq0_no_checks,105-2-115_FarPoints
"1,66","15,96",seq0_no_checks,105-2-115_FarPoints
"1,31","14,28",seq0_no_checks,105-2-115_FarPoints
"1,31","13,34",seq0_no_checks,105-2-115_FarPoints
"1,28","26,16",seq0_no_checks,105-2-115_FarPoints
"1,28","25,16",seq0_no_checks,105-2-115_FarPoints
"0,54","24,32",seq0_no_checks,105-2-115_FarPoints
"0,54","21,83",seq0_no_checks,105-2-115_FarPoints
"0,18","43,46",seq0_no_checks,105-2-115_FarPoints
"0,18","43,68",seq0_no_checks,105-2-115_FarPoints
"1,77","25,68",seq0_no_checks,105-2-115_FarPoints
"1,77","26,54",seq0_no_checks,105-2-115_FarPoints
"1,75","13,26",seq0_no_checks,105-2-115_FarPoints
"1,75","12,53",seq0_no_checks,105-2-115_FarPoints
"0,63","17,52",seq0_no_checks,105-2-115_FarPoints
"0,63","17,28",seq0_no_checks,105-2-115_FarPoints
"1,24","27,16",seq0_no_checks,105-2-115_FarPoints
"1,24","24,96",seq0_no_checks,105-2-115_FarPoints
"1,25","27,47",seq0_no_checks,105-2-115_FarPoints
"1,25","25,11",seq0_no_checks,105-2-115_FarPoints
"0,18","23,52",seq0_no_checks,105-2-115_FarPoints
"0,18","21,43",seq0_no_checks,105-2-115_FarPoints
"0,18","21,75",seq0_no_checks,105-2-115_FarPoints
"0,18","22,93",seq0_no_checks,105-2-115_FarPoints
"0,47","44,12",seq0_no_checks,105-2-115_FarPoints
"0,47","44,73",seq0_no_checks,105-2-115_FarPoints
"0,57","26,50",seq0_no_checks,105-2-115_FarPoints
"0,57","26,01",seq0_no_checks,105-2-115_FarPoints
"0,64","26,09",seq0_no_checks,105-2-115_FarPoints
"0,64","25,42",seq0_no_checks,105-2-115_FarPoints
"0,42","18,45",seq0_no_checks,105-2-115_FarPoints
"0,42","16,46",seq0_no_checks,105-2-115_FarPoints
"0,48","43,50",seq0_no_checks,105-2-115_FarPoints
"0,48","41,95",seq0_no_checks,105-2-115_FarPoints
"1,79","22,73",seq0_no_checks,105-2-115_FarPoints
"1,79","20,45",seq0_no_checks,105-2-115_FarPoints
"1,36","55,36",seq0_no_checks,105-2-115_FarPoints
"1,36","51,31",seq0_no_checks,105-2-115_FarPoints
"1,24","52,23",seq0_no_checks,105-2-115_FarPoints
"1,24","47,66",seq0_no_checks,105-2-115_FarPoints
"0,76","22,38",seq0_no_checks,105-2-115_FarPoints
"0,76","19,97",seq0_no_checks,105-2-115_FarPoints
"0,78","21,13",seq0_no_checks,105-2-115_FarPoints
"0,78","21,69",seq0_no_checks,105-2-115_FarPoints
"1,43","17,26",seq0_no_checks,105-2-115_FarPoints
"1,43","16,56",seq0_no_checks,105-2-115_FarPoints
"0,67","74,81",seq0_no_checks,105-2-115_FarPoints
"0,67","70,11",seq0_no_checks,105-2-115_FarPoints
"0,53","23,42",seq0_no_checks,105-2-115_FarPoints
"0,53","19,05",seq0_no_checks,105-2-115_FarPoints
"1,99","17,59",seq0_no_checks,105-2-115_FarPoints
"1,99","16,16",seq0_no_checks,105-2-115_FarPoints
"1,59","16,97",seq0_no_checks,105-2-115_FarPoints
"1,59","15,65",seq0_no_checks,105-2-115_FarPoints
"1,67","56,57",seq0_no_checks,105-2-115_FarPoints
"1,67","53,78",seq0_no_checks,105-2-115_FarPoints
"1,46","32,07",seq0_no_checks,105-2-115_FarPoints
"1,46","28,86",seq0_no_checks,105-2-115_FarPoints
"1,53","39,17",seq0_no_checks,105-2-115_FarPoints
"1,53","38,40",seq0_no_checks,105-2-115_FarPoints
"1,50","42,64",seq0_no_checks,105-2-115_FarPoints
"1,50","41,83",seq0_no_checks,105-2-115_FarPoints
"1,34","23,41",seq0_no_checks,105-2-115_FarPoints
"1,34","20,28",seq0_no_checks,105-2-115_FarPoints
"0,46","35,19",seq0_no_checks,105-2-115_FarPoints
"0,46","34,98",seq0_no_checks,105-2-115_FarPoints
"0,52","56,08",seq0_no_checks,105-2-115_FarPoints
"0,52","56,27",seq0_no_checks,105-2-115_FarPoints
"1,19","28,97",seq0_no_checks,105-2-115_FarPoints
"1,19","25,10",seq0_no_checks,105-2-115_FarPoints
"1,19","47,78",seq0_no_checks,105-2-115_FarPoints
"1,19","44,58",seq0_no_checks,105-2-115_FarPoints
"1,23","27,32",seq0_no_checks,105-2-115_FarPoints
"1,23","26,02",seq0_no_checks,105-2-115_FarPoints
"1,32","27,69",seq0_no_checks,105-2-115_FarPoints
"1,32","24,53",seq0_no_checks,105-2-115_FarPoints
"1,93","23,82",seq0_no_checks,105-2-115_FarPoints
"1,93","23,96",seq0_no_checks,105-2-115_FarPoints
"1,93","38,95",seq0_no_checks,105-2-115_FarPoints
"1,93","37,79",seq0_no_checks,105-2-115_FarPoints
"1,81","22,56",seq0_no_checks,105-2-115_FarPoints
"1,81","20,51",seq0_no_checks,105-2-115_FarPoints
"1,83","22,78",seq0_no_checks,105-2-115_FarPoints
"1,83","21,00",seq0_no_checks,105-2-115_FarPoints
"1,85","22,07",seq0_no_checks,105-2-115_FarPoints
"1,85","20,74",seq0_no_checks,105-2-115_FarPoints
"1,91","31,88",seq0_no_checks,105-2-115_FarPoints
"1,91","30,49",seq0_no_checks,105-2-115_FarPoints
"1,45","30,73",seq0_no_checks,105-2-115_FarPoints
"1,45","29,89",seq0_no_checks,105-2-115_FarPoints
"1,41","35,02",seq0_no_checks,105-2-115_FarPoints
"1,41","34,36",seq0_no_checks,105-2-115_FarPoints
"1,49","26,10",seq0_no_checks,105-2-115_FarPoints
"1,49","25,35",seq0_no_checks,105-2-115_FarPoints
"1,56","14,44",seq0_no_checks,105-2-115_FarPoints
"1,56","11,49",seq0_no_checks,105-2-115_FarPoints
"1,38","14,42",seq0_no_checks,105-2-115_FarPoints
"1,38","11,55",seq0_no_checks,105-2-115_FarPoints
"1,70","13,04",seq0_no_checks,105-2-115_FarPoints
"1,70","12,00",seq0_no_checks,105-2-115_FarPoints
"1,55","14,24",seq0_no_checks,105-2-115_FarPoints
"1,55","11,23",seq0_no_checks,105-2-115_FarPoints
"0,93","12,80",seq0_no_checks,105-2-115_FarPoints
"0,93","9,98",seq0_no_checks,105-2-115_FarPoints
"0,87","19,27",seq0_no_checks,105-2-115_FarPoints
"0,87","18,92",seq0_no_checks,105-2-115_FarPoints
"1,26","14,62",seq0_no_checks,105-2-115_FarPoints
"1,26","11,57",seq0_no_checks,105-2-115_FarPoints
"1,25","17,07",seq0_no_checks,105-2-115_FarPoints
"1,25","16,21",seq0_no_checks,105-2-115_FarPoints
"0,28","22,72",seq0_no_checks,105-2-115_FarPoints
"0,28","22,97",seq0_no_checks,105-2-115_FarPoints
"0,30","36,22",seq0_no_checks,105-2-115_FarPoints
"0,30","36,70",seq0_no_checks,105-2-115_FarPoints
"0,52","21,60",seq0_no_checks,105-2-115_FarPoints
"0,52","20,56",seq0_no_checks,105-2-115_FarPoints
"0,61","22,71",seq0_no_checks,105-2-115_FarPoints
"0,61","20,97",seq0_no_checks,105-2-115_FarPoints
"0,61","21,46",seq0_no_checks,105-2-115_FarPoints
"0,61","20,54",seq0_no_checks,105-2-115_FarPoints
"1,35","14,65",seq0_no_checks,105-2-115_FarPoints
"1,35","12,33",seq0_no_checks,105-2-115_FarPoints
"1,29","31,11",seq0_no_checks,105-2-115_FarPoints
"1,29","27,70",seq0_no_checks,105-2-115_FarPoints
"1,24","23,27",seq0_no_checks,105-2-115_FarPoints
"1,24","21,89",seq0_no_checks,105-2-115_FarPoints
"1,52","18,08",seq0_no_checks,105-2-115_FarPoints
"1,52","17,20",seq0_no_checks,105-2-115_FarPoints
"1,44","54,72",seq0_no_checks,105-2-115_FarPoints
"1,44","52,59",seq0_no_checks,105-2-115_FarPoints
"0,45","22,10",seq0_no_checks,105-2-115_FarPoints
"0,45","22,03",seq0_no_checks,105-2-115_FarPoints
"1,68","15,87",seq0_no_checks,105-2-115_FarPoints
"1,68","14,08",seq0_no_checks,105-2-115_FarPoints
"1,63","10,68",seq0_no_checks,105-2-115_FarPoints
"1,63","10,67",seq0_no_checks,105-2-115_FarPoints
"1,45","19,44",seq0_no_checks,105-2-115_FarPoints
"1,45","16,28",seq0_no_checks,105-2-115_FarPoints
"2,04","17,24",seq0_no_checks,105-2-115_FarPoints
"2,04","16,41",seq0_no_checks,105-2-115_FarPoints
"1,11","13,68",seq0_no_checks,105-2-115_FarPoints
"1,11","13,31",seq0_no_checks,105-2-115_FarPoints
"1,13","29,40",seq0_no_checks,105-2-115_FarPoints
"1,13","29,18",seq0_no_checks,105-2-115_FarPoints
"0,90","11,92",seq0_no_checks,105-2-115_FarPoints
"0,90","9,38",seq0_no_checks,105-2-115_FarPoints
"0,46","24,40",seq0_no_checks,105-2-115_FarPoints
"0,46","22,50",seq0_no_checks,105-2-115_FarPoints
"0,17","20,97",seq0_no_checks,105-2-115_FarPoints
"0,17","21,41",seq0_no_checks,105-2-115_FarPoints
"0,20","24,72",seq0_no_checks,105-2-115_FarPoints
"0,20","22,60",seq0_no_checks,105-2-115_FarPoints
"1,00","17,01",seq0_no_checks,105-2-115_FarPoints
"1,00","14,92",seq0_no_checks,105-2-115_FarPoints
"2,10","18,40",seq0_no_checks,105-2-115_FarPoints
"2,10","16,27",seq0_no_checks,105-2-115_FarPoints
"2,06","17,88",seq0_no_checks,105-2-115_FarPoints
"2,06","18,38",seq0_no_checks,105-2-115_FarPoints
"1,45","25,49",seq0_no_checks,105-2-115_FarPoints
"1,45","23,17",seq0_no_checks,105-2-115_FarPoints
"1,52","41,33",seq0_no_checks,105-2-115_FarPoints
"1,52","38,06",seq0_no_checks,105-2-115_FarPoints
"1,01","11,68",seq0_no_checks,105-2-115_FarPoints
"1,01","9,95",seq0_no_checks,105-2-115_FarPoints
"0,97","11,41",seq0_no_checks,105-2-115_FarPoints
"0,97","10,39",seq0_no_checks,105-2-115_FarPoints
"0,40","32,58",seq0_no_checks,105-2-115_FarPoints
"0,40","32,49",seq0_no_checks,105-2-115_FarPoints
"2,25","23,46",seq0_no_checks,105-2-115_FarPoints
"2,25","22,31",seq0_no_checks,105-2-115_FarPoints
"1,09","23,12",seq0_no_checks,105-2-115_FarPoints
"1,09","22,71",seq0_no_checks,105-2-115_FarPoints
"0,34","34,27",seq0_no_checks,105-2-115_FarPoints
"0,34","34,66",seq0_no_checks,105-2-115_FarPoints
"0,38","24,06",seq0_no_checks,105-2-115_FarPoints
"0,38","20,15",seq0_no_checks,105-2-115_FarPoints
"0,47","38,37",seq0_no_checks,105-2-115_FarPoints
"0,47","39,02",seq0_no_checks,105-2-115_FarPoints
"1,55","54,15",seq0_no_checks,105-2-115_FarPoints
"1,55","52,57",seq0_no_checks,105-2-115_FarPoints
"0,77","39,02",seq0_no_checks,105-2-115_FarPoints
"0,77","37,91",seq0_no_checks,105-2-115_FarPoints
"1,80","22,83",seq0_no_checks,105-2-115_FarPoints
"1,80","21,04",seq0_no_checks,105-2-115_FarPoints
"1,86","13,32",seq0_no_checks,105-2-115_FarPoints
"1,86","12,04",seq0_no_checks,105-2-115_FarPoints
"1,85","15,82",seq0_no_checks,105-2-115_FarPoints
"1,85","14,73",seq0_no_checks,105-2-115_FarPoints
"0,39","32,79",seq0_no_checks,105-2-115_FarPoints
"0,39","29,77",seq0_no_checks,105-2-115_FarPoints
"1,75","22,14",seq0_no_checks,105-2-115_FarPoints
"1,75","19,57",seq0_no_checks,105-2-115_FarPoints
"1,42","27,94",seq0_no_checks,105-2-115_FarPoints
"1,42","26,65",seq0_no_checks,105-2-115_FarPoints
"1,44","32,66",seq0_no_checks,105-2-115_FarPoints
"1,44","31,48",seq0_no_checks,105-2-115_FarPoints
"0,81","66,25",seq0_no_checks,105-2-115_FarPoints
"0,81","64,88",seq0_no_checks,105-2-115_FarPoints
"0,81","48,87",seq0_no_checks,105-2-115_FarPoints
"0,81","46,71",seq0_no_checks,105-2-115_FarPoints
"1,27","22,72",seq0_no_checks,105-2-115_FarPoints
"1,27","23,64",seq0_no_checks,105-2-115_FarPoints
"0,83","42,22",seq0_no_checks,105-2-115_FarPoints
"0,83","42,84",seq0_no_checks,105-2-115_FarPoints
"0,93","46,27",seq0_no_checks,105-2-115_FarPoints
"0,93","43,65",seq0_no_checks,105-2-115_FarPoints
"1,76","13,71",seq0_no_checks,105-2-115_FarPoints
"1,76","14,40",seq0_no_checks,105-2-115_FarPoints
"1,87","14,25",seq0_no_checks,105-2-115_FarPoints
"1,87","14,97",seq0_no_checks,105-2-115_FarPoints
"0,07","27,53",seq0_no_checks,105-2-115_FarPoints
"0,07","23,44",seq0_no_checks,105-2-115_FarPoints
"1,70","13,64",seq0_no_checks,105-2-115_FarPoints
"1,70","14,64",seq0_no_checks,105-2-115_FarPoints
"0,92","10,85",seq0_no_checks,105-2-115_FarPoints
"0,92","10,83",seq0_no_checks,105-2-115_FarPoints
"0,33","34,79",seq0_no_checks,105-2-115_FarPoints
"0,33","31,79",seq0_no_checks,105-2-115_FarPoints
"0,64","41,75",seq0_no_checks,105-2-115_FarPoints
"0,64","42,27",seq0_no_checks,105-2-115_FarPoints
"0,08","31,34",seq0_no_checks,105-2-115_FarPoints
"0,08","29,38",seq0_no_checks,105-2-115_FarPoints
"0,23","23,92",seq0_no_checks,105-2-115_FarPoints
"0,23","21,76",seq0_no_checks,105-2-115_FarPoints
"1,31","26,03",seq0_no_checks,105-2-115_FarPoints
"1,31","24,69",seq0_no_checks,105-2-115_FarPoints
"1,31","17,87",seq0_no_checks,105-2-115_FarPoints
"1,31","15,76",seq0_no_checks,105-2-115_FarPoints
"0,58","48,95",seq0_no_checks,105-2-115_FarPoints
"0,58","48,23",seq0_no_checks,105-2-115_FarPoints
"1,30","15,60",seq0_no_checks,105-2-115_FarPoints
"1,30","15,94",seq0_no_checks,105-2-115_FarPoints
"1,30","33,05",seq0_no_checks,105-2-115_FarPoints
"1,30","31,12",seq0_no_checks,105-2-115_FarPoints
"1,49","16,31",seq0_no_checks,105-2-115_FarPoints
"1,49","15,03",seq0_no_checks,105-2-115_FarPoints
"0,82","61,62",seq0_no_checks,105-2-115_FarPoints
"0,82","62,07",seq0_no_checks,105-2-115_FarPoints
"1,42","24,87",seq0_no_checks,105-2-115_FarPoints
"1,42","25,28",seq0_no_checks,105-2-115_FarPoints
"1,47","15,21",seq0_no_checks,105-2-115_FarPoints
"1,47","15,60",seq0_no_checks,105-2-115_FarPoints
"0,80","43,66",seq0_no_checks,105-2-115_FarPoints
"0,80","43,78",seq0_no_checks,105-2-115_FarPoints
"1,55","48,78",seq0_no_checks,105-2-115_FarPoints
"1,55","47,72",seq0_no_checks,105-2-115_FarPoints
"1,21","33,94",seq0_no_checks,105-2-115_FarPoints
"1,21","32,34",seq0_no_checks,105-2-115_FarPoints
"1,16","30,98",seq0_no_checks,105-2-115_FarPoints
"1,16","29,69",seq0_no_checks,105-2-115_FarPoints
"1,52","27,16",seq0_no_checks,105-2-115_FarPoints
"1,52","24,37",seq0_no_checks,105-2-115_FarPoints
"1,21","30,89",seq0_no_checks,105-2-115_FarPoints
"1,21","31,25",seq0_no_checks,105-2-115_FarPoints
"1,89","18,11",seq0_no_checks,105-2-115_FarPoints
"1,89","18,86",seq0_no_checks,105-2-115_FarPoints
"1,37","37,28",seq0_no_checks,105-2-115_FarPoints
"1,37","39,32",seq0_no_checks,105-2-115_FarPoints
"1,38","30,22",seq0_no_checks,105-2-115_FarPoints
"1,38","29,56",seq0_no_checks,105-2-115_FarPoints
"1,65","24,60",seq0_no_checks,105-2-115_FarPoints
"1,65","25,47",seq0_no_checks,105-2-115_FarPoints
"1,39","39,54",seq0_no_checks,105-2-115_FarPoints
"1,39","38,26",seq0_no_checks,105-2-115_FarPoints
"1,19","93,76",seq0_no_checks,105-2-115_FarPoints
"1,19","85,82",seq0_no_checks,105-2-115_FarPoints
"1,81","23,10",seq0_no_checks,105-2-115_FarPoints
"1,81","23,36",seq0_no_checks,105-2-115_FarPoints
"0,23","25,72",seq0_no_checks,105-2-115_FarPoints
"0,23","21,25",seq0_no_checks,105-2-115_FarPoints
"0,26","24,49",seq0_no_checks,105-2-115_FarPoints
"0,26","22,63",seq0_no_checks,105-2-115_FarPoints
"0,20","24,56",seq0_no_checks,105-2-115_FarPoints
"0,20","22,44",seq0_no_checks,105-2-115_FarPoints
"0,22","24,45",seq0_no_checks,105-2-115_FarPoints
"0,22","22,47",seq0_no_checks,105-2-115_FarPoints
"0,17","21,77",seq0_no_checks,105-2-115_FarPoints
"0,17","19,58",seq0_no_checks,105-2-115_FarPoints
"0,33","41,70",seq0_no_checks,105-2-115_FarPoints
"0,33","38,01",seq0_no_checks,105-2-115_FarPoints
"0,50","21,64",seq0_no_checks,105-2-115_FarPoints
"0,50","19,99",seq0_no_checks,105-2-115_FarPoints
"0,71","36,49",seq0_no_checks,105-2-115_FarPoints
"0,71","37,08",seq0_no_checks,105-2-115_FarPoints
"1,08","12,51",seq0_no_checks,105-2-115_FarPoints
