FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq2,no_checks,10 / 12,,,"0,05","0,00","0,08",,,,,,,"1,43","15,11","16,61","2,80",,,,,,
seq2,no_checks,11 / 12,,,"0,06","0,00","0,08",,,,,,,"1,43","15,12","16,65","2,81",,,,,,
seq2,no_checks,FINAL,,,"0,06","0,00","0,10",,,,,,,"1,43","15,16","16,71","2,84","41,63","1063,36","2,50","3,07","334,00","662,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,07","0,00","0,49",,,,,,,"1,10","15,55","22,50","11,44",,,,,,
seq3,no_checks,1 / 12,,,"0,04","0,00","0,35",,,,,,,"1,10","15,38","22,24","11,21",,,,,,
seq3,no_checks,2 / 12,,,"0,04","0,00","0,33",,,,,,,"1,10","15,37","22,23","11,20",,,,,,
seq3,no_checks,3 / 12,,,"0,04","0,00","0,34",,,,,,,"1,10","15,36","22,22","11,19",,,,,,
seq3,no_checks,FINAL,,,"0,04","0,00","0,34",,,,,,,"1,10","15,36","22,22","11,19","1,18","1391,51","2,50","2,85","333,00","658,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,08","0,00","0,73",,,,,,,"1,63","28,45","34,18","22,02",,,,,,
seq4,no_checks,1 / 12,,,"0,29","0,00","1,23",,,,,,,"1,63","26,53","31,14","19,42",,,,,,
seq4,no_checks,2 / 12,,,"0,29","0,00","1,28",,,,,,,"1,63","26,48","31,08","19,37",,,,,,
seq4,no_checks,3 / 12,,,"0,11","0,00","0,37",,,,,,,"1,63","18,32","22,07","10,46",,,,,,
seq4,no_checks,4 / 12,,,"0,11","0,00","0,35",,,,,,,"1,63","18,31","22,06","10,43",,,,,,
seq4,no_checks,5 / 12,,,"0,11","0,00","0,31",,,,,,,"1,63","18,31","22,06","10,42",,,,,,
seq4,no_checks,6 / 12,,,"0,11","0,00","0,31",,,,,,,"1,63","18,29","22,05","10,39",,,,,,
seq4,no_checks,7 / 12,,,"0,12","0,00","0,34",,,,,,,"1,63","18,28","22,04","10,39",,,,,,
seq4,no_checks,FINAL,,,"0,12","0,00","0,34",,,,,,,"1,63","18,28","22,04","10,39","35,75","1121,56","2,50","3,08","307,00","596,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,01","0,00","0,29",,,,,,,"2,06","31,10","36,67","24,20",,,,,,
seq5,no_checks,1 / 12,,,"0,03","0,00","0,12",,,,,,,"2,06","20,19","22,32","3,25",,,,,,
seq5,no_checks,2 / 12,,,"0,03","0,00","0,07",,,,,,,"2,06","20,19","22,32","3,25",,,,,,
seq5,no_checks,FINAL,,,"0,03","0,00","0,07",,,,,,,"2,06","20,19","22,32","3,25","35,07","980,31","2,50","2,81","162,00","322,00"
