FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq2,no_checks,4 / 12,,,"0,15","0,00","0,44",,,,,,,"1,82","5,52","7,34","5,74",,,,,,
seq2,no_checks,5 / 12,,,"0,11","0,00","0,37",,,,,,,"1,82","5,54","7,35","5,73",,,,,,
seq2,no_checks,6 / 12,,,"0,13","0,00","0,41",,,,,,,"1,82","5,54","7,33","5,70",,,,,,
seq2,no_checks,7 / 12,,,"0,12","0,00","0,99",,,,,,,"1,82","5,51","7,24","5,61",,,,,,
seq2,no_checks,8 / 12,,,"0,28","0,00","0,60",,,,,,,"1,82","4,68","6,57","4,34",,,,,,
seq2,no_checks,9 / 12,,,"0,19","0,00","0,48",,,,,,,"1,82","6,16","9,72","6,70",,,,,,
seq2,no_checks,10 / 12,,,"0,20","0,00","0,62",,,,,,,"1,82","6,34","9,50","5,28",,,,,,
seq2,no_checks,11 / 12,,,"0,13","0,00","0,38",,,,,,,"1,82","6,60","10,00","6,02",,,,,,
seq2,no_checks,FINAL,,,"0,14","0,00","0,37",,,,,,,"1,82","6,74","10,29","5,87","70,97","371,46","1,77","1,97","610,00","1168,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,04","0,00","5,39",,,,,,,"1,94","18,64","24,08","18,38",,,,,,
seq3,no_checks,1 / 12,,,"0,12","0,00","0,65",,,,,,,"1,94","18,34","23,43","18,03",,,,,,
seq3,no_checks,2 / 12,,,"0,13","0,00","0,49",,,,,,,"1,94","12,56","14,58","11,52",,,,,,
seq3,no_checks,3 / 12,,,"0,10","0,00","0,32",,,,,,,"1,94","11,67","14,71","9,54",,,,,,
seq3,no_checks,4 / 12,,,"0,10","0,00","0,26",,,,,,,"1,94","11,93","15,20","8,94",,,,,,
seq3,no_checks,5 / 12,,,"0,12","0,00","0,27",,,,,,,"1,94","12,57","15,96","9,00",,,,,,
seq3,no_checks,6 / 12,,,"0,10","0,00","0,23",,,,,,,"1,94","13,57","17,17","9,99",,,,,,
seq3,no_checks,7 / 12,,,"0,10","0,00","0,22",,,,,,,"1,94","13,69","17,19","9,07",,,,,,
seq3,no_checks,8 / 12,,,"0,11","0,00","0,23",,,,,,,"1,94","13,74","17,25","9,12",,,,,,
seq3,no_checks,9 / 12,,,"0,10","0,00","0,23",,,,,,,"1,94","13,79","17,34","9,21",,,,,,
seq3,no_checks,10 / 12,,,"0,10","0,00","0,23",,,,,,,"1,94","13,81","17,37","9,34",,,,,,
seq3,no_checks,11 / 12,,,"0,10","0,00","0,23",,,,,,,"1,94","13,83","17,31","9,22",,,,,,
seq3,no_checks,FINAL,,,"0,10","0,00","0,23",,,,,,,"1,94","13,85","17,29","9,15","25,72","713,28","1,77","2,11","606,00","1210,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,07","0,01","1,39",,,,,,,"2,08","23,96","27,64","25,38",,,,,,
seq4,no_checks,1 / 12,,,"159,19","0,01","1222,45",,,,,,,"2,08","29,36","34,20","11,43",,,,,,
seq4,no_checks,2 / 12,,,"4888,66","0,00","33538,70",,,,,,,"2,08","41,57","45,42","1,37",,,,,,
seq4,no_checks,3 / 12,,,"219,31","0,00","1354,52",,,,,,,"2,08","41,74","45,51","2,18",,,,,,
seq4,no_checks,4 / 12,,,"407,94","0,00","2741,22",,,,,,,"2,08","41,97","45,74","2,19",,,,,,
seq4,no_checks,5 / 12,,,"364,52","0,00","3110,75",,,,,,,"2,08","41,93","45,64","2,78",,,,,,
seq4,no_checks,6 / 12,,,"292,71","0,00","3279,92",,,,,,,"2,08","41,93","45,63","3,46",,,,,,
seq4,no_checks,7 / 12,,,"562,35","0,00","11724,10",,,,,,,"2,08","42,56","46,41","4,47",,,,,,
seq4,no_checks,8 / 12,,,"424,59","0,00","10618,60",,,,,,,"2,08","42,65","46,50","4,91",,,,,,
seq4,no_checks,9 / 12,,,"446,97","0,00","10721,90",,,,,,,"2,08","42,68","46,53","4,92",,,,,,
seq4,no_checks,10 / 12,,,"447,00","0,00","10715,00",,,,,,,"2,08","42,69","46,54","4,92",,,,,,
seq4,no_checks,FINAL,,,"447,00","0,00","10715,00",,,,,,,"2,08","42,69","46,54","4,92","-78,15","2049,48","1,77","2,73","482,00","928,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,07","0,00","1,33",,,,,,,"2,16","28,69","32,82","27,20",,,,,,
seq5,no_checks,1 / 12,,,"0,06","0,00","0,68",,,,,,,"2,16","23,47","25,64","21,17",,,,,,
seq5,no_checks,2 / 12,,,"0,06","0,00","0,62",,,,,,,"2,16","23,25","25,35","20,90",,,,,,
seq5,no_checks,3 / 12,,,"0,06","0,00","0,62",,,,,,,"2,16","20,72","22,40","18,37",,,,,,
seq5,no_checks,4 / 12,,,"0,06","0,00","0,60",,,,,,,"2,16","20,50","22,16","18,13",,,,,,
seq5,no_checks,5 / 12,,,"0,06","0,00","0,65",,,,,,,"2,16","20,44","22,10","18,08",,,,,,
seq5,no_checks,6 / 12,,,"0,06","0,00","0,69",,,,,,,"2,16","20,12","21,74","17,76",,,,,,
seq5,no_checks,7 / 12,,,"0,06","0,00","0,60",,,,,,,"2,16","20,06","21,67","17,70",,,,,,
seq5,no_checks,8 / 12,,,"0,06","0,00","0,38",,,,,,,"2,16","10,87","13,72","8,34",,,,,,
seq5,no_checks,9 / 12,,,"0,06","0,00","0,39",,,,,,,"2,16","10,87","13,73","8,35",,,,,,
seq5,no_checks,10 / 12,,,"0,07","0,00","0,42",,,,,,,"2,16","10,88","13,74","8,36",,,,,,
seq5,no_checks,11 / 12,,,"0,06","0,00","0,41",,,,,,,"2,16","10,88","13,74","8,36",,,,,,
seq5,no_checks,FINAL,,,"0,06","0,00","0,41",,,,,,,"2,16","10,88","13,75","8,36","62,08","504,34","1,77","2,27","265,00","508,00"
