TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,no_checks,10 / 12,,,"0,69","0,00","3,29",,,,,,,"1,69","43,25","45,29","1,31",,,,,,
seq0,no_checks,11 / 12,,,"0,70","0,00","3,27",,,,,,,"1,69","43,26","45,29","1,30",,,,,,
seq0,no_checks,FINAL,,,"0,70","0,00","3,27",,,,,,,"1,69","43,26","45,29","1,30","2,45","2564,58","1,77","1,81","595,00","1188,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,00","0,01","0,00",,,,,,,"4,36","29,39","35,03","24,78",,,,,,
seq1,no_checks,1 / 12,,,"0,22","0,00","2,34",,,,,,,"4,36","28,40","33,93","23,33",,,,,,
seq1,no_checks,2 / 12,,,"0,44","0,00","3,82",,,,,,,"4,36","24,19","29,08","18,38",,,,,,
seq1,no_checks,3 / 12,,,"0,45","0,00","3,87",,,,,,,"4,36","24,10","28,98","26,35",,,,,,
seq1,no_checks,4 / 12,,,"0,42","0,00","3,62",,,,,,,"4,36","23,98","28,87","18,07",,,,,,
seq1,no_checks,5 / 12,,,"0,42","0,00","3,48",,,,,,,"4,36","23,93","28,82","18,06",,,,,,
seq1,no_checks,6 / 12,,,"0,42","0,00","3,50",,,,,,,"4,36","23,91","28,80","18,14",,,,,,
seq1,no_checks,7 / 12,,,"0,42","0,00","3,49",,,,,,,"4,36","23,89","28,78","18,61",,,,,,
seq1,no_checks,8 / 12,,,"0,43","0,00","3,54",,,,,,,"4,36","23,86","28,76","23,63",,,,,,
seq1,no_checks,9 / 12,,,"0,42","0,00","3,54",,,,,,,"4,36","23,83","28,73","31,83",,,,,,
seq1,no_checks,10 / 12,,,"0,43","0,00","3,57",,,,,,,"4,36","23,82","28,72","22,62",,,,,,
seq1,no_checks,FINAL,,,"0,43","0,00","3,57",,,,,,,"4,36","23,82","28,72","22,62","18,96","546,06","3,97","4,15","434,00","866,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,00","0,01","0,00",,,,,,,"1,81","23,27","28,62","24,83",,,,,,
seq2,no_checks,1 / 12,,,"0,07","0,00","0,15",,,,,,,"1,81","14,71","17,20","14,69",,,,,,
seq2,no_checks,2 / 12,,,"0,08","0,00","0,16",,,,,,,"1,81","14,21","16,59","14,19",,,,,,
seq2,no_checks,3 / 12,,,"0,09","0,00","0,21",,,,,,,"1,81","13,79","16,16","13,78",,,,,,
seq2,no_checks,4 / 12,,,"0,10","0,00","0,19",,,,,,,"1,81","9,55","11,28","9,57",,,,,,
seq2,no_checks,5 / 12,,,"0,18","0,00","0,28",,,,,,,"1,81","8,20","9,66","8,21",,,,,,
seq2,no_checks,6 / 12,,,"0,27","0,00","0,57",,,,,,,"1,81","30,64","32,78","2,79",,,,,,
seq2,no_checks,7 / 12,,,"0,10","0,00","0,34",,,,,,,"1,81","31,14","33,36","4,57",,,,,,
seq2,no_checks,8 / 12,,,"0,10","0,00","0,34",,,,,,,"1,81","31,15","33,36","4,44",,,,,,
seq2,no_checks,9 / 12,,,"0,10","0,00","0,33",,,,,,,"1,81","31,15","33,36","4,46",,,,,,
seq2,no_checks,FINAL,,,"0,10","0,00","0,33",,,,,,,"1,81","31,15","33,36","4,46","-33,87","1722,69","1,77","1,98","608,00","1170,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,00","0,00","0,00",,,,,,,"1,94","18,82","24,63","18,54",,,,,,
seq3,no_checks,1 / 12,,,"0,02","0,00","0,14",,,,,,,"1,94","18,38","23,57","18,06",,,,,,
seq3,no_checks,2 / 12,,,"0,04","0,00","0,13",,,,,,,"1,94","18,40","23,46","17,95",,,,,,
seq3,no_checks,3 / 12,,,"0,06","0,00","0,40",,,,,,,"1,94","18,37","23,41","17,93",,,,,,
seq3,no_checks,4 / 12,,,"0,05","0,00","0,16",,,,,,,"1,94","17,68","22,14","17,16",,,,,,
seq3,no_checks,5 / 12,,,"0,05","0,00","0,24",,,,,,,"1,94","17,23","21,28","16,64",,,,,,
seq3,no_checks,6 / 12,,,"0,15","0,00","0,43",,,,,,,"1,94","10,93","12,30","9,82",,,,,,
seq3,no_checks,7 / 12,,,"0,12","0,00","0,20",,,,,,,"1,94","9,73","11,38","8,45",,,,,,
seq3,no_checks,8 / 12,,,"0,11","0,00","0,50",,,,,,,"1,94","9,68","11,35","8,35",,,,,,
seq3,no_checks,9 / 12,,,"0,11","0,00","0,24",,,,,,,"1,94","9,73","11,49","8,38",,,,,,
seq3,no_checks,10 / 12,,,"0,09","0,00","0,24",,,,,,,"1,94","9,75","11,63","8,40",,,,,,
seq3,no_checks,11 / 12,,,"0,12","0,00","0,47",,,,,,,"1,94","12,91","14,58","4,76",,,,,,
seq3,no_checks,FINAL,,,"0,14","0,00","0,31",,,,,,,"1,94","13,42","15,22","4,94","28,70","691,86","1,77","2,11","607,00","1212,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,00","0,02","0,00",,,,,,,"2,08","23,93","27,58","24,98",,,,,,
seq4,no_checks,1 / 12,,,"0,05","0,00","0,12",,,,,,,"2,08","18,77","20,19","17,74",,,,,,
seq4,no_checks,2 / 12,,,"0,13","0,00","0,27",,,,,,,"2,08","13,37","14,18","11,85",,,,,,
seq4,no_checks,3 / 12,,,"0,11","0,00","0,36",,,,,,,"2,08","10,47","13,76","7,38",,,,,,
seq4,no_checks,4 / 12,,,"0,10","0,00","0,31",,,,,,,"2,08","10,72","14,02","10,11",,,,,,
seq4,no_checks,5 / 12,,,"0,09","0,00","0,27",,,,,,,"2,08","11,07","14,63","10,45",,,,,,
seq4,no_checks,6 / 12,,,"0,12","0,00","0,33",,,,,,,"2,08","11,10","14,44","8,23",,,,,,
seq4,no_checks,7 / 12,,,"0,16","0,00","0,41",,,,,,,"2,08","11,54","15,13","7,86",,,,,,
seq4,no_checks,8 / 12,,,"0,11","0,00","0,30",,,,,,,"2,08","11,59","15,13","7,70",,,,,,
seq4,no_checks,9 / 12,,,"0,10","0,00","0,38",,,,,,,"2,08","11,87","15,14","7,34",,,,,,
seq4,no_checks,10 / 12,,,"0,09","0,00","0,31",,,,,,,"2,08","11,90","15,20","9,48",,,,,,
seq4,no_checks,11 / 12,,,"0,09","0,00","0,37",,,,,,,"2,08","11,91","15,22","10,66",,,,,,
seq4,no_checks,FINAL,,,"0,09","0,00","0,34",,,,,,,"2,08","11,93","15,26","12,01","50,12","572,92","1,77","2,73","482,00","928,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,00","0,00","0,00",,,,,,,"2,14","28,59","32,62","26,88",,,,,,
seq5,no_checks,1 / 12,,,"0,02","0,00","0,10",,,,,,,"2,14","22,89","24,90","20,68",,,,,,
seq5,no_checks,2 / 12,,,"0,02","0,00","0,09",,,,,,,"2,14","21,78","23,66","19,62",,,,,,
seq5,no_checks,3 / 12,,,"0,03","0,00","0,10",,,,,,,"2,14","21,69","23,56","19,52",,,,,,
seq5,no_checks,4 / 12,,,"0,03","0,00","0,14",,,,,,,"2,14","17,66","19,02","15,60",,,,,,
seq5,no_checks,5 / 12,,,"0,04","0,00","0,15",,,,,,,"2,14","8,91","10,94","7,06",,,,,,
seq5,no_checks,6 / 12,,,"0,05","0,00","0,16",,,,,,,"2,14","10,48","12,96","4,46",,,,,,
seq5,no_checks,7 / 12,,,"0,05","0,00","0,15",,,,,,,"2,14","10,52","13,00","4,48",,,,,,
seq5,no_checks,8 / 12,,,"0,05","0,00","0,14",,,,,,,"2,14","10,54","13,03","4,48",,,,,,
seq5,no_checks,9 / 12,,,"0,05","0,00","0,14",,,,,,,"2,14","10,58","13,08","4,49",,,,,,
seq5,no_checks,10 / 12,,,"0,05","0,00","0,15",,,,,,,"2,14","10,61","13,14","4,50",,,,,,
seq5,no_checks,11 / 12,,,"0,05","0,00","0,15",,,,,,,"2,14","10,65","13,19","4,50",,,,,,
seq5,no_checks,FINAL,,,"0,05","0,00","0,15",,,,,,,"2,14","10,66","13,21","4,51","62,71","497,94","1,77","2,28","278,00","534,00"
