TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,no_checks,10 / 12,,,"0,31","0,00","0,51",,,,,,,"1,69","9,03","9,71","4,22",,,,,,
seq0,no_checks,11 / 12,,,"0,21","0,00","0,41",,,,,,,"1,69","7,79","8,71","5,23",,,,,,
seq0,no_checks,FINAL,,,"0,32","0,00","0,43",,,,,,,"1,69","6,45","7,28","4,15","85,44","382,75","1,77","1,81","595,00","1188,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,00","0,01","0,00",,,,,,,"4,37","29,42","35,08","24,86",,,,,,
seq1,no_checks,1 / 12,,,"0,14","0,01","1,51",,,,,,,"4,37","28,78","34,39","23,95",,,,,,
seq1,no_checks,2 / 12,,,"0,15","0,01","1,65",,,,,,,"4,37","28,75","34,35","23,90",,,,,,
seq1,no_checks,3 / 12,,,"0,16","0,00","1,86",,,,,,,"4,37","28,67","34,26","23,78",,,,,,
seq1,no_checks,4 / 12,,,"0,18","0,00","2,05",,,,,,,"4,37","28,63","34,22","23,73",,,,,,
seq1,no_checks,5 / 12,,,"0,19","0,00","2,16",,,,,,,"4,37","28,57","34,15","23,64",,,,,,
seq1,no_checks,6 / 12,,,"0,23","0,00","2,54",,,,,,,"4,37","28,51","34,07","23,53",,,,,,
seq1,no_checks,7 / 12,,,"0,45","0,00","5,01",,,,,,,"4,37","24,24","29,13","18,30",,,,,,
seq1,no_checks,8 / 12,,,"0,49","0,00","4,13",,,,,,,"4,37","24,21","29,11","18,27",,,,,,
seq1,no_checks,9 / 12,,,"0,47","0,00","4,24",,,,,,,"4,37","24,20","29,11","18,26",,,,,,
seq1,no_checks,10 / 12,,,"0,48","0,00","4,11",,,,,,,"4,37","23,79","28,70","17,80",,,,,,
seq1,no_checks,11 / 12,,,"0,48","0,00","4,05",,,,,,,"4,37","23,79","28,70","17,79",,,,,,
seq1,no_checks,FINAL,,,"0,49","0,00","4,18",,,,,,,"4,37","23,77","28,69","17,76","19,21","543,39","3,97","4,12","434,00","866,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,00","0,01","0,00",,,,,,,"1,81","23,28","28,63","24,88",,,,,,
seq2,no_checks,1 / 12,,,"0,05","0,00","0,11",,,,,,,"1,81","16,16","18,88","16,16",,,,,,
seq2,no_checks,2 / 12,,,"0,07","0,00","0,19",,,,,,,"1,81","16,12","18,81","16,13",,,,,,
seq2,no_checks,3 / 12,,,"0,08","0,00","0,15",,,,,,,"1,81","16,13","18,80","16,10",,,,,,
seq2,no_checks,4 / 12,,,"0,07","0,00","0,15",,,,,,,"1,81","16,15","18,81","16,11",,,,,,
seq2,no_checks,5 / 12,,,"0,08","0,00","0,17",,,,,,,"1,81","14,16","16,61","14,14",,,,,,
seq2,no_checks,6 / 12,,,"0,08","0,00","0,17",,,,,,,"1,81","14,02","16,43","13,99",,,,,,
seq2,no_checks,7 / 12,,,"0,08","0,00","0,20",,,,,,,"1,81","13,84","16,21","13,82",,,,,,
seq2,no_checks,8 / 12,,,"0,12","0,00","0,33",,,,,,,"1,81","4,56","6,22","4,60",,,,,,
seq2,no_checks,9 / 12,,,"0,13","0,00","0,37",,,,,,,"1,81","4,90","7,24","4,73",,,,,,
seq2,no_checks,10 / 12,,,"0,12","0,00","0,30",,,,,,,"1,81","4,92","7,27","4,73",,,,,,
seq2,no_checks,11 / 12,,,"0,12","0,00","0,30",,,,,,,"1,81","4,94","7,31","4,74",,,,,,
seq2,no_checks,FINAL,,,"0,12","0,00","0,33",,,,,,,"1,81","4,97","7,43","4,78","78,67","274,28","1,77","1,98","609,00","1172,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,00","0,00","0,00",,,,,,,"1,94","18,95","24,89","18,65",,,,,,
seq3,no_checks,1 / 12,,,"0,03","0,00","0,16",,,,,,,"1,94","13,47","15,40","12,64",,,,,,
seq3,no_checks,2 / 12,,,"0,09","0,00","0,37",,,,,,,"1,94","13,52","15,45","12,68",,,,,,
seq3,no_checks,3 / 12,,,"0,08","0,00","0,31",,,,,,,"1,94","13,69","15,64","12,81",,,,,,
seq3,no_checks,4 / 12,,,"0,07","0,00","0,18",,,,,,,"1,94","13,87","15,88","12,92",,,,,,
seq3,no_checks,5 / 12,,,"0,05","0,00","0,19",,,,,,,"1,94","13,65","15,65","12,67",,,,,,
seq3,no_checks,6 / 12,,,"0,06","0,00","0,24",,,,,,,"1,94","12,24","13,90","11,24",,,,,,
seq3,no_checks,7 / 12,,,"0,06","0,00","0,14",,,,,,,"1,94","6,46","8,02","4,95",,,,,,
seq3,no_checks,8 / 12,,,"0,14","0,00","0,20",,,,,,,"1,94","7,95","9,99","4,01",,,,,,
seq3,no_checks,9 / 12,,,"0,22","0,00","0,49",,,,,,,"1,94","40,64","42,28","1,10",,,,,,
seq3,no_checks,10 / 12,,,"0,12","0,00","0,43",,,,,,,"1,94","41,11","42,79","2,63",,,,,,
seq3,no_checks,11 / 12,,,"0,12","0,00","0,41",,,,,,,"1,94","41,11","42,79","2,57",,,,,,
seq3,no_checks,FINAL,,,"0,11","0,00","0,39",,,,,,,"1,94","41,13","42,81","2,56","-117,08","2118,08","1,77","2,11","610,00","1218,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,00","0,02","0,00",,,,,,,"2,08","23,95","27,61","25,05",,,,,,
seq4,no_checks,1 / 12,,,"0,15","0,00","0,25",,,,,,,"2,08","16,18","17,12","14,90",,,,,,
seq4,no_checks,2 / 12,,,"0,16","0,00","0,47",,,,,,,"2,08","16,12","17,05","14,73",,,,,,
seq4,no_checks,3 / 12,,,"0,15","0,00","0,25",,,,,,,"2,08","11,15","11,74","9,65",,,,,,
seq4,no_checks,4 / 12,,,"0,15","0,00","0,26",,,,,,,"2,08","10,78","11,35","9,28",,,,,,
seq4,no_checks,5 / 12,,,"0,14","0,00","0,24",,,,,,,"2,08","10,59","11,18","9,09",,,,,,
seq4,no_checks,6 / 12,,,"0,15","0,00","0,29",,,,,,,"2,08","10,37","10,98","8,87",,,,,,
seq4,no_checks,7 / 12,,,"0,15","0,00","0,29",,,,,,,"2,08","10,04","10,71","8,53",,,,,,
seq4,no_checks,8 / 12,,,"0,21","0,00","0,34",,,,,,,"2,08","9,50","10,21","7,95",,,,,,
seq4,no_checks,9 / 12,,,"0,21","0,00","0,33",,,,,,,"2,08","9,49","10,22","7,92",,,,,,
seq4,no_checks,10 / 12,,,"0,18","0,00","0,29",,,,,,,"2,08","16,37","18,38","2,52",,,,,,
seq4,no_checks,11 / 12,,,"0,24","0,00","0,33",,,,,,,"2,08","18,71","21,20","3,71",,,,,,
seq4,no_checks,FINAL,,,"0,24","0,00","0,33",,,,,,,"2,08","18,76","21,24","3,47","21,66","900,35","1,77","2,73","480,00","924,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,00","0,00","0,00",,,,,,,"2,15","28,53","32,71","26,83",,,,,,
seq5,no_checks,1 / 12,,,"0,01","0,00","0,09",,,,,,,"2,15","22,24","24,25","19,95",,,,,,
seq5,no_checks,2 / 12,,,"0,03","0,00","0,12",,,,,,,"2,15","11,74","14,01","9,36",,,,,,
seq5,no_checks,3 / 12,,,"0,03","0,00","0,11",,,,,,,"2,15","11,74","14,01","9,33",,,,,,
seq5,no_checks,4 / 12,,,"0,03","0,00","0,13",,,,,,,"2,15","10,68","13,04","8,34",,,,,,
seq5,no_checks,5 / 12,,,"0,03","0,00","0,15",,,,,,,"2,15","10,69","13,11","8,31",,,,,,
seq5,no_checks,6 / 12,,,"0,03","0,00","0,13",,,,,,,"2,15","10,69","13,12","8,31",,,,,,
seq5,no_checks,7 / 12,,,"0,03","0,00","0,13",,,,,,,"2,15","10,72","13,23","8,27",,,,,,
seq5,no_checks,8 / 12,,,"0,03","0,00","0,13",,,,,,,"2,15","10,72","13,23","8,27",,,,,,
seq5,no_checks,9 / 12,,,"0,03","0,00","0,13",,,,,,,"2,15","10,72","13,23","8,27",,,,,,
seq5,no_checks,FINAL,,,"0,03","0,00","0,13",,,,,,,"2,15","10,72","13,23","8,27","62,42","498,86","1,77","2,28","269,00","514,00"
