parallax,Av. error (mm),Info
"1,68","19,31",seq0_no_checks
"1,68","19,34",seq0_no_checks
"0,34","132,08",seq0_no_checks
"0,34","131,07",seq0_no_checks
"1,00","13,95",seq0_no_checks
"1,00","13,71",seq0_no_checks
"0,90","25,39",seq0_no_checks
"0,90","25,07",seq0_no_checks
"0,46","91,18",seq0_no_checks
"0,46","90,21",seq0_no_checks
"0,17","256,43",seq0_no_checks
"0,17","255,49",seq0_no_checks
"0,20","240,91",seq0_no_checks
"0,20","239,94",seq0_no_checks
"1,70","15,24",seq0_no_checks
"1,70","16,93",seq0_no_checks
"1,45","18,80",seq0_no_checks
"1,45","18,39",seq0_no_checks
"1,52","19,02",seq0_no_checks
"1,52","18,79",seq0_no_checks
"2,10","1,10",seq0_no_checks
"2,10","2,09",seq0_no_checks
"2,06","2,08",seq0_no_checks
"2,06","1,80",seq0_no_checks
"2,04","1,50",seq0_no_checks
"2,04","1,21",seq0_no_checks
"1,45","18,35",seq0_no_checks
"1,45","18,18",seq0_no_checks
"0,58","8,83",seq0_no_checks
"0,58","7,91",seq0_no_checks
"1,63","20,77",seq0_no_checks
"1,63","20,85",seq0_no_checks
"0,33","121,12",seq0_no_checks
"0,33","122,50",seq0_no_checks
"1,52","14,85",seq0_no_checks
"1,52","14,49",seq0_no_checks
"1,30","38,05",seq0_no_checks
"1,30","38,04",seq0_no_checks
"1,30","38,24",seq0_no_checks
"1,30","38,21",seq0_no_checks
"0,08","554,05",seq0_no_checks
"0,08","553,00",seq0_no_checks
"0,47","96,07",seq0_no_checks
"0,47","94,99",seq0_no_checks
"1,55","9,79",seq0_no_checks
"1,55","8,67",seq0_no_checks
"0,77","52,79",seq0_no_checks
"0,77","51,66",seq0_no_checks
"0,40","98,71",seq0_no_checks
"0,40","97,75",seq0_no_checks
"1,42","15,20",seq0_no_checks
"1,42","16,72",seq0_no_checks
"1,44","17,05",seq0_no_checks
"1,44","18,57",seq0_no_checks
"2,25","1,43",seq0_no_checks
"2,25","1,71",seq0_no_checks
"1,86","15,83",seq0_no_checks
"1,86","15,59",seq0_no_checks
"1,85","13,03",seq0_no_checks
"1,85","14,37",seq0_no_checks
"0,64","19,60",seq0_no_checks
"0,64","18,67",seq0_no_checks
"0,39","85,91",seq0_no_checks
"0,39","88,38",seq0_no_checks
"0,07","530,11",seq0_no_checks
"0,07","531,47",seq0_no_checks
"1,75","5,94",seq0_no_checks
"1,75","5,57",seq0_no_checks
"0,81","26,60",seq0_no_checks
"0,81","27,58",seq0_no_checks
"0,81","26,93",seq0_no_checks
"0,81","27,91",seq0_no_checks
"1,27","23,95",seq0_no_checks
"1,27","25,35",seq0_no_checks
"0,82","26,73",seq0_no_checks
"0,82","27,77",seq0_no_checks
"1,01","10,25",seq0_no_checks
"1,01","8,82",seq0_no_checks
"0,97","12,43",seq0_no_checks
"0,97","12,19",seq0_no_checks
"0,38","31,61",seq0_no_checks
"0,38","32,62",seq0_no_checks
"1,31","35,51",seq0_no_checks
"1,31","36,88",seq0_no_checks
"1,76","20,11",seq0_no_checks
"1,76","20,02",seq0_no_checks
"1,87","16,93",seq0_no_checks
"1,87","16,80",seq0_no_checks
"1,31","23,27",seq0_no_checks
"1,31","23,85",seq0_no_checks
"1,11","4,37",seq0_no_checks
"1,11","4,92",seq0_no_checks
"1,13","6,30",seq0_no_checks
"1,13","6,86",seq0_no_checks
"1,80","1,02",seq0_no_checks
"1,80","1,00",seq0_no_checks
"0,92","31,67",seq0_no_checks
"0,92","31,26",seq0_no_checks
"0,83","16,86",seq0_no_checks
"0,83","18,03",seq0_no_checks
"0,93","19,06",seq0_no_checks
"0,93","18,19",seq0_no_checks
"1,09","21,89",seq0_no_checks
"1,09","23,20",seq0_no_checks
"1,42","33,73",seq0_no_checks
"1,42","33,67",seq0_no_checks
"1,47","31,14",seq0_no_checks
"1,47","31,08",seq0_no_checks
"0,80","26,51",seq0_no_checks
"0,80","27,67",seq0_no_checks
"1,55","12,27",seq0_no_checks
"1,55","11,84",seq0_no_checks
"1,21","22,94",seq0_no_checks
"1,21","24,38",seq0_no_checks
"1,16","12,74",seq0_no_checks
"1,16","14,16",seq0_no_checks
"1,21","10,26",seq0_no_checks
"1,21","11,77",seq0_no_checks
"1,89","7,77",seq0_no_checks
"1,89","7,58",seq0_no_checks
"1,37","17,49",seq0_no_checks
"1,37","19,24",seq0_no_checks
"1,38","2,61",seq0_no_checks
"1,38","4,25",seq0_no_checks
"1,65","21,52",seq0_no_checks
"1,65","21,43",seq0_no_checks
"1,39","8,82",seq0_no_checks
"1,39","7,62",seq0_no_checks
"1,19","70,74",seq0_no_checks
"1,19","64,73",seq0_no_checks
"1,81","2,68",seq0_no_checks
"1,81","2,51",seq0_no_checks
"0,23","199,29",seq0_no_checks
"0,23","200,67",seq0_no_checks
"0,26","171,33",seq0_no_checks
"0,26","172,71",seq0_no_checks
"0,20","240,58",seq0_no_checks
"0,20","239,61",seq0_no_checks
"0,22","204,27",seq0_no_checks
"0,22","203,30",seq0_no_checks
"0,17","254,22",seq0_no_checks
"0,17","253,28",seq0_no_checks
"0,33","137,14",seq0_no_checks
"0,33","138,53",seq0_no_checks
"0,50","84,94",seq0_no_checks
"0,50","83,93",seq0_no_checks
"0,71","56,87",seq0_no_checks
"0,71","55,79",seq0_no_checks
"1,08","1,39",seq0_no_checks
"1,08","0,97",seq0_no_checks
"0,12","326,48",seq0_no_checks
"0,12","325,50",seq0_no_checks
"0,80","31,57",seq0_no_checks
"0,80","31,16",seq0_no_checks
"0,92","23,38",seq0_no_checks
"0,92","23,10",seq0_no_checks
"0,91","24,25",seq0_no_checks
"0,91","23,96",seq0_no_checks
"0,84","31,62",seq0_no_checks
"0,84","31,24",seq0_no_checks
"1,49","20,56",seq0_no_checks
"1,49","20,60",seq0_no_checks
"1,92","16,25",seq0_no_checks
"1,92","16,89",seq0_no_checks
"0,74","9,51",seq0_no_checks
"0,74","8,59",seq0_no_checks
"0,77","21,92",seq0_no_checks
"0,77","21,06",seq0_no_checks
"0,85","21,94",seq0_no_checks
"0,85","23,16",seq0_no_checks
"0,72","6,96",seq0_no_checks
"0,72","8,14",seq0_no_checks
"1,48","24,08",seq0_no_checks
"1,48","24,56",seq0_no_checks
"0,64","1,91",seq0_no_checks
"0,64","1,00",seq0_no_checks
"0,53","4,42",seq0_no_checks
"0,53","3,33",seq0_no_checks
"1,30","39,18",seq0_no_checks
"1,30","39,07",seq0_no_checks
"1,31","25,67",seq0_no_checks
"1,31","23,18",seq0_no_checks
"1,28","37,17",seq0_no_checks
"1,28","38,57",seq0_no_checks
"1,41","30,63",seq0_no_checks
"1,41","32,00",seq0_no_checks
"0,41","114,47",seq0_no_checks
"0,41","115,47",seq0_no_checks
"0,49","84,19",seq0_no_checks
"0,49","85,21",seq0_no_checks
"0,72","55,22",seq0_no_checks
"0,72","54,11",seq0_no_checks
"0,72","55,27",seq0_no_checks
"0,72","54,16",seq0_no_checks
"1,31","37,85",seq0_no_checks
"1,31","39,02",seq0_no_checks
"1,41","32,71",seq0_no_checks
"1,41","33,85",seq0_no_checks
"1,41","33,50",seq0_no_checks
"1,41","33,45",seq0_no_checks
"1,02","22,93",seq0_no_checks
"1,02","21,67",seq0_no_checks
"1,21","42,13",seq0_no_checks
"1,21","43,46",seq0_no_checks
"1,27","7,78",seq0_no_checks
"1,27","9,50",seq0_no_checks
"1,02","23,41",seq0_no_checks
"1,02","22,14",seq0_no_checks
"1,04","21,90",seq0_no_checks
"1,04","23,70",seq0_no_checks
"1,58","26,48",seq0_no_checks
"1,58","27,71",seq0_no_checks
"1,75","21,43",seq0_no_checks
"1,75","21,31",seq0_no_checks
"1,61","24,32",seq0_no_checks
"1,61","25,57",seq0_no_checks
"1,14","43,91",seq0_no_checks
"1,14","45,35",seq0_no_checks
"1,22","38,15",seq0_no_checks
"1,22","39,59",seq0_no_checks
"1,36","33,00",seq0_no_checks
"1,36","34,29",seq0_no_checks
"0,78","56,08",seq0_no_checks
"0,78","54,92",seq0_no_checks
"0,68","72,66",seq0_no_checks
"0,68","73,67",seq0_no_checks
"0,78","56,19",seq0_no_checks
"0,78","57,20",seq0_no_checks
"0,77","58,53",seq0_no_checks
"0,77","59,36",seq0_no_checks
"1,10","44,96",seq0_no_checks
"1,10","46,41",seq0_no_checks
"1,09","45,83",seq0_no_checks
"1,09","47,27",seq0_no_checks
"0,22","109,32",seq0_no_checks
"0,22","108,37",seq0_no_checks
"0,34","47,83",seq0_no_checks
"0,34","48,97",seq0_no_checks
"0,37","37,24",seq0_no_checks
"0,37","36,20",seq0_no_checks
"0,28","63,87",seq0_no_checks
"0,28","62,87",seq0_no_checks
"1,29","17,81",seq0_no_checks
"1,29","19,40",seq0_no_checks
"0,53","0,92",seq0_no_checks
"0,53","0,49",seq0_no_checks
"0,44","11,05",seq0_no_checks
"0,44","10,01",seq0_no_checks
"0,46","6,25",seq0_no_checks
"0,46","5,21",seq0_no_checks
"0,56","6,75",seq0_no_checks
"0,56","7,84",seq0_no_checks
"0,80","26,36",seq0_no_checks
"0,80","27,57",seq0_no_checks
"1,30","21,70",seq0_no_checks
"1,30","23,28",seq0_no_checks
"0,41","70,87",seq0_no_checks
"0,41","69,93",seq0_no_checks
"0,69","7,90",seq0_no_checks
"0,69","8,87",seq0_no_checks
"0,28","89,53",seq0_no_checks
"0,28","90,64",seq0_no_checks
"0,89","22,03",seq0_no_checks
"0,89","21,76",seq0_no_checks
"0,90","20,89",seq0_no_checks
"0,90","20,62",seq0_no_checks
"0,93","21,45",seq0_no_checks
"0,93","21,17",seq0_no_checks
"0,75","40,64",seq0_no_checks
"0,75","40,24",seq0_no_checks
"0,79","39,54",seq0_no_checks
"0,79","39,17",seq0_no_checks
"0,61","49,95",seq0_no_checks
"0,61","49,69",seq0_no_checks
"0,55","84,61",seq0_no_checks
"0,55","85,59",seq0_no_checks
"0,55","84,63",seq0_no_checks
"0,55","85,61",seq0_no_checks
"0,56","83,08",seq0_no_checks
"0,56","83,90",seq0_no_checks
"0,58","72,75",seq0_no_checks
"0,58","68,20",seq0_no_checks
"1,83","1,67",seq0_no_checks
"1,83","1,49",seq0_no_checks
"1,89","3,11",seq0_no_checks
"1,89","2,95",seq0_no_checks
"1,99","3,71",seq0_no_checks
"1,99","3,72",seq0_no_checks
"1,99","5,31",seq0_no_checks
"1,99","5,14",seq0_no_checks
"2,16","1,73",seq0_no_checks
"2,16","1,21",seq0_no_checks
"1,33","6,83",seq0_no_checks
"1,33","5,30",seq0_no_checks
"1,45","1,88",seq0_no_checks
"1,45","3,20",seq0_no_checks
"1,31","20,76",seq0_no_checks
"1,31","22,20",seq0_no_checks
"1,38","17,58",seq0_no_checks
"1,38","17,26",seq0_no_checks
"1,42","20,38",seq0_no_checks
"1,42","20,19",seq0_no_checks
"1,84","17,47",seq0_no_checks
"1,84","18,07",seq0_no_checks
"1,53","18,44",seq0_no_checks
"1,53","18,43",seq0_no_checks
"1,40","22,75",seq0_no_checks
"1,40","22,44",seq0_no_checks
"1,11","19,09",seq0_no_checks
"1,11","16,49",seq0_no_checks
"1,74","21,69",seq0_no_checks
"1,74","21,50",seq0_no_checks
"0,52","85,96",seq0_no_checks
"0,52","87,01",seq0_no_checks
"1,89","12,71",seq0_no_checks
"1,89","12,71",seq0_no_checks
"1,92","4,80",seq0_no_checks
"1,92","4,52",seq0_no_checks
"1,81","2,17",seq0_no_checks
"1,81","1,90",seq0_no_checks
"1,52","18,78",seq0_no_checks
"1,52","18,54",seq0_no_checks
"0,65","8,87",seq0_no_checks
"0,65","7,93",seq0_no_checks
"1,50","29,70",seq0_no_checks
"1,50","30,82",seq0_no_checks
"1,29","20,15",seq0_no_checks
"1,29","18,63",seq0_no_checks
"1,66","19,95",seq0_no_checks
"1,66","20,03",seq0_no_checks
"1,59","18,48",seq0_no_checks
"1,59","18,60",seq0_no_checks
"1,59","18,55",seq0_no_checks
"1,59","18,66",seq0_no_checks
"1,88","15,30",seq0_no_checks
"1,88","15,07",seq0_no_checks
"0,68","0,73",seq0_no_checks
"0,68","1,14",seq0_no_checks
"1,49","23,33",seq0_no_checks
"1,49","23,80",seq0_no_checks
"1,24","39,58",seq0_no_checks
"1,24","40,92",seq0_no_checks
"1,20","41,81",seq0_no_checks
"1,20","41,86",seq0_no_checks
"0,78","22,83",seq0_no_checks
"0,78","21,96",seq0_no_checks
"0,80","24,56",seq0_no_checks
"0,80","25,73",seq0_no_checks
"0,03","990,86",seq0_no_checks
"0,03","989,96",seq0_no_checks
"0,13","308,96",seq0_no_checks
"0,13","308,00",seq0_no_checks
"0,15","245,35",seq0_no_checks
"0,15","244,38",seq0_no_checks
"0,55","21,24",seq0_no_checks
"0,55","20,27",seq0_no_checks
"1,11","20,29",seq0_no_checks
"1,11","21,62",seq0_no_checks
"1,21","22,82",seq0_no_checks
"1,21","24,20",seq0_no_checks
"1,50","26,73",seq0_no_checks
"1,50","26,78",seq0_no_checks
"0,91","16,74",seq0_no_checks
"0,91","17,99",seq0_no_checks
"0,92","16,93",seq0_no_checks
"0,92","18,18",seq0_no_checks
"1,35","16,83",seq0_no_checks
"1,35","16,08",seq0_no_checks
"1,46","18,95",seq0_no_checks
"1,46","18,43",seq0_no_checks
"1,41","15,69",seq0_no_checks
"1,41","17,21",seq0_no_checks
"1,61","17,89",seq0_no_checks
"1,61","18,30",seq0_no_checks
"1,45","19,70",seq0_no_checks
"1,45","19,41",seq0_no_checks
"1,42","18,00",seq0_no_checks
"1,42","17,29",seq0_no_checks
"1,42","16,32",seq0_no_checks
"1,42","17,84",seq0_no_checks
"1,43","20,72",seq0_no_checks
"1,43","20,54",seq0_no_checks
"1,50","19,97",seq0_no_checks
"1,50","21,54",seq0_no_checks
"1,48","1,25",seq0_no_checks
"1,48","1,17",seq0_no_checks
"1,47","1,07",seq0_no_checks
"1,47","1,40",seq0_no_checks
"1,87","5,49",seq0_no_checks
"1,87","5,17",seq0_no_checks
"1,83","4,77",seq0_no_checks
"1,83","4,47",seq0_no_checks
"1,94","4,16",seq0_no_checks
"1,94","3,99",seq0_no_checks
"0,56","72,59",seq0_no_checks
"0,56","73,34",seq0_no_checks
"0,78","54,32",seq0_no_checks
"0,78","55,34",seq0_no_checks
"0,59","53,43",seq0_no_checks
"0,59","53,17",seq0_no_checks
"0,92","18,34",seq0_no_checks
"0,92","18,08",seq0_no_checks
"0,40","50,74",seq0_no_checks
"0,40","49,73",seq0_no_checks
"0,65","14,80",seq0_no_checks
"0,65","15,90",seq0_no_checks
"0,75","21,40",seq0_no_checks
"0,75","20,54",seq0_no_checks
"0,80","26,81",seq0_no_checks
"0,80","27,99",seq0_no_checks
"0,78","27,14",seq0_no_checks
"0,78","26,11",seq0_no_checks
"0,79","27,16",seq0_no_checks
"0,79","26,14",seq0_no_checks
"1,29","39,02",seq0_no_checks
"1,29","40,20",seq0_no_checks
"1,39","29,59",seq0_no_checks
"1,39","31,09",seq0_no_checks
"1,38","31,73",seq0_no_checks
"1,38","31,81",seq0_no_checks
"1,70","20,74",seq0_no_checks
"1,70","21,94",seq0_no_checks
"1,68","21,53",seq0_no_checks
"1,68","22,75",seq0_no_checks
"1,02","19,83",seq0_no_checks
"1,02","18,67",seq0_no_checks
"1,02","20,08",seq0_no_checks
"1,02","18,91",seq0_no_checks
"1,68","23,09",seq0_no_checks
"1,68","22,97",seq0_no_checks
"1,49","30,65",seq0_no_checks
"1,49","30,52",seq0_no_checks
"1,48","31,21",seq0_no_checks
"1,48","31,16",seq0_no_checks
"1,56","27,73",seq0_no_checks
"1,56","28,84",seq0_no_checks
"1,70","23,04",seq0_no_checks
"1,70","22,90",seq0_no_checks
"1,77","19,15",seq0_no_checks
"1,77","20,35",seq0_no_checks
"1,65","23,23",seq0_no_checks
"1,65","24,45",seq0_no_checks
"1,41","31,10",seq0_no_checks
"1,41","32,38",seq0_no_checks
"1,44","29,67",seq0_no_checks
"1,44","29,65",seq0_no_checks
"1,31","35,82",seq0_no_checks
"1,31","35,80",seq0_no_checks
"1,06","23,75",seq0_no_checks
"1,06","22,40",seq0_no_checks
"1,13","18,31",seq0_no_checks
"1,13","16,99",seq0_no_checks
"0,37","33,20",seq0_no_checks
"0,37","34,33",seq0_no_checks
"0,37","33,76",seq0_no_checks
"0,37","32,73",seq0_no_checks
"0,15","222,73",seq0_no_checks
"0,15","221,76",seq0_no_checks
"0,40","26,26",seq0_no_checks
"0,40","25,23",seq0_no_checks
"1,30","22,40",seq0_no_checks
"1,30","22,98",seq0_no_checks
"0,54","34,46",seq0_no_checks
"0,54","33,61",seq0_no_checks
"0,23","156,70",seq0_no_checks
"0,23","155,63",seq0_no_checks
"0,24","151,18",seq0_no_checks
"0,24","150,11",seq0_no_checks
"0,13","279,14",seq0_no_checks
"0,13","280,46",seq0_no_checks
"0,48","21,76",seq0_no_checks
"0,48","20,63",seq0_no_checks
