FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq5,no_checks,INITIAL,,,"0,02","1,12","1,65",,,,,,,"2,29","28,63","32,09","22,34",,,,,,
seq5,no_checks,1 / 100,,,"0,21","0,26","3,27",,,,,,,"2,29","19,01","20,53","3,94",,,,,,
seq5,no_checks,2 / 100,,,"0,25","0,26","3,60",,,,,,,"2,29","19,34","20,56","3,07",,,,,,
seq5,no_checks,3 / 100,,,"0,28","0,27","3,77",,,,,,,"2,29","19,43","20,55","2,76",,,,,,
seq5,no_checks,4 / 100,,,"0,31","0,27","3,82",,,,,,,"2,29","19,50","20,54","2,45",,,,,,
seq5,no_checks,5 / 100,,,"0,32","0,27","4,00",,,,,,,"2,29","19,51","20,54","2,43",,,,,,
seq5,no_checks,6 / 100,,,"0,33","0,27","4,20",,,,,,,"2,29","19,51","20,54","2,41",,,,,,
seq5,no_checks,7 / 100,,,"0,33","0,27","4,33",,,,,,,"2,29","19,52","20,54","2,39",,,,,,
seq5,no_checks,8 / 100,,,"0,34","0,27","4,41",,,,,,,"2,29","19,52","20,54","2,37",,,,,,
seq5,no_checks,9 / 100,,,"0,34","0,27","4,52",,,,,,,"2,29","19,53","20,54","2,34",,,,,,
seq5,no_checks,10 / 100,,,"0,33","0,27","4,51",,,,,,,"2,29","19,53","20,54","2,33",,,,,,
seq5,no_checks,11 / 100,,,"0,32","0,27","4,32",,,,,,,"2,29","19,54","20,53","2,30",,,,,,
seq5,no_checks,12 / 100,,,"0,32","0,27","4,43",,,,,,,"2,29","19,54","20,53","2,29",,,,,,
seq5,no_checks,13 / 100,,,"0,32","0,27","4,43",,,,,,,"2,29","19,54","20,53","2,26",,,,,,
seq5,no_checks,14 / 100,,,"0,33","0,27","4,43",,,,,,,"2,29","19,55","20,53","2,24",,,,,,
seq5,no_checks,15 / 100,,,"0,32","0,27","4,49",,,,,,,"2,29","19,59","20,52","1,99",,,,,,
seq5,no_checks,16 / 100,,,"0,30","0,27","4,13",,,,,,,"2,29","19,62","20,51","1,83",,,,,,
seq5,no_checks,17 / 100,,,"0,31","0,27","4,23",,,,,,,"2,29","19,62","20,51","1,83",,,,,,
seq5,no_checks,FINAL,,,"0,31","0,27","4,23",,,,,,,"2,29","19,62","20,51","1,83","31,47","856,58","1,77","2,11","211,00","374,00"
