FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq2,no_checks,1 / 100,,,"1,36","0,47","12,68",,,,,,,"1,77","13,88","15,12","3,65",,,,,,
seq2,no_checks,2 / 100,,,"1,63","0,45","15,11",,,,,,,"1,77","14,45","15,43","2,36",,,,,,
seq2,no_checks,3 / 100,,,"1,62","0,45","15,22",,,,,,,"1,77","14,47","15,45","2,34",,,,,,
seq2,no_checks,4 / 100,,,"1,64","0,45","15,49",,,,,,,"1,77","14,47","15,45","2,34",,,,,,
seq2,no_checks,FINAL,,,"1,64","0,45","15,49",,,,,,,"1,77","14,47","15,45","2,34","28,30","818,35","1,77","1,93","434,00","762,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,04","1,49","5,58",,,,,,,"1,93","18,80","23,50","18,25",,,,,,
seq3,no_checks,1 / 100,,,"0,13","1,46","0,67",,,,,,,"1,93","18,73","23,33","18,18",,,,,,
seq3,no_checks,2 / 100,,,"0,13","1,46","0,66",,,,,,,"1,93","18,73","23,33","18,17",,,,,,
seq3,no_checks,3 / 100,,,"0,14","1,46","0,66",,,,,,,"1,93","18,73","23,33","18,17",,,,,,
seq3,no_checks,4 / 100,,,"0,14","1,46","0,65",,,,,,,"1,93","18,73","23,33","18,17",,,,,,
seq3,no_checks,FINAL,,,"0,14","1,46","0,65",,,,,,,"1,93","18,73","23,33","18,17","0,39","970,76","1,77","1,98","558,00","1094,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,08","3,36","1,88",,,,,,,"2,20","22,32","25,37","22,82",,,,,,
seq4,no_checks,1 / 100,,,"2,71","0,42","19,44",,,,,,,"2,20","22,44","23,77","1,67",,,,,,
seq4,no_checks,2 / 100,,,"2,69","0,42","17,19",,,,,,,"2,20","22,48","23,82","1,72",,,,,,
seq4,no_checks,3 / 100,,,"2,68","0,42","17,37",,,,,,,"2,20","22,48","23,82","1,71",,,,,,
seq4,no_checks,4 / 100,,,"2,59","0,41","16,53",,,,,,,"2,20","22,51","23,83","1,61",,,,,,
seq4,no_checks,5 / 100,,,"2,70","0,41","16,45",,,,,,,"2,20","22,53","23,84","1,56",,,,,,
seq4,no_checks,6 / 100,,,"2,88","0,41","16,61",,,,,,,"2,20","22,55","23,86","1,53",,,,,,
seq4,no_checks,7 / 100,,,"2,50","0,41","16,10",,,,,,,"2,20","22,56","23,88","1,50",,,,,,
seq4,no_checks,8 / 100,,,"2,13","0,41","14,39",,,,,,,"2,20","22,74","24,03","1,27",,,,,,
seq4,no_checks,9 / 100,,,"2,14","0,41","14,62",,,,,,,"2,20","22,75","24,04","1,25",,,,,,
seq4,no_checks,10 / 100,,,"1,86","0,41","11,36",,,,,,,"2,20","23,02","24,23","0,94",,,,,,
seq4,no_checks,11 / 100,,,"1,73","0,40","10,83",,,,,,,"2,20","23,12","24,30","0,86",,,,,,
seq4,no_checks,12 / 100,,,"1,84","0,40","10,70",,,,,,,"2,20","23,14","24,32","0,88",,,,,,
seq4,no_checks,13 / 100,,,"1,97","0,40","11,52",,,,,,,"2,20","23,14","24,32","0,92",,,,,,
seq4,no_checks,14 / 100,,,"1,96","0,41","12,67",,,,,,,"2,20","23,15","24,32","0,95",,,,,,
seq4,no_checks,15 / 100,,,"1,97","0,41","12,56",,,,,,,"2,20","23,15","24,33","0,95",,,,,,
seq4,no_checks,FINAL,,,"1,97","0,41","12,56",,,,,,,"2,20","23,15","24,33","0,95","-3,74","1051,04","1,77","2,37","384,00","686,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,07","1,20","1,95",,,,,,,"2,28","28,62","32,20","22,73",,,,,,
seq5,no_checks,1 / 100,,,"0,17","0,22","1,92",,,,,,,"2,28","18,91","20,88","6,84",,,,,,
seq5,no_checks,2 / 100,,,"0,24","0,20","3,60",,,,,,,"2,28","19,77","20,58","1,12",,,,,,
seq5,no_checks,3 / 100,,,"0,24","0,20","3,48",,,,,,,"2,28","19,77","20,58","1,07",,,,,,
seq5,no_checks,4 / 100,,,"0,24","0,20","3,75",,,,,,,"2,28","19,77","20,58","1,08",,,,,,
seq5,no_checks,5 / 100,,,"0,24","0,20","3,77",,,,,,,"2,28","19,77","20,58","1,08",,,,,,
seq5,no_checks,FINAL,,,"0,24","0,20","3,77",,,,,,,"2,28","19,77","20,58","1,08","30,93","865,68","1,77","2,07","201,00","354,00"
