TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,no_checks,FINAL,,,"0,09","0,00","0,39",,,,,,,"1,69","21,11","23,96","7,37","52,51","1252,17","1,77","1,81","594,00","1186,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,00","0,01","0,00",,,,,,,"4,37","29,38","35,02","24,89",,,,,,
seq1,no_checks,1 / 12,,,"0,54","0,00","5,20",,,,,,,"4,37","25,99","31,03","20,41",,,,,,
seq1,no_checks,2 / 12,,,"0,35","0,00","2,44",,,,,,,"4,37","19,88","25,15","12,92",,,,,,
seq1,no_checks,3 / 12,,,"0,35","0,00","2,12",,,,,,,"4,37","19,85","25,12","12,87",,,,,,
seq1,no_checks,4 / 12,,,"0,35","0,00","2,25",,,,,,,"4,37","19,80","25,06","12,74",,,,,,
seq1,no_checks,5 / 12,,,"0,36","0,00","2,36",,,,,,,"4,37","19,81","25,06","12,72",,,,,,
seq1,no_checks,6 / 12,,,"0,36","0,00","2,34",,,,,,,"4,37","19,81","25,06","12,69",,,,,,
seq1,no_checks,7 / 12,,,"0,37","0,00","2,44",,,,,,,"4,37","19,81","25,06","12,68",,,,,,
seq1,no_checks,8 / 12,,,"0,36","0,00","2,42",,,,,,,"4,37","19,79","25,05","12,57",,,,,,
seq1,no_checks,9 / 12,,,"0,35","0,00","2,33",,,,,,,"4,37","19,80","25,05","12,57",,,,,,
seq1,no_checks,FINAL,,,"0,35","0,00","2,33",,,,,,,"4,37","19,80","25,05","12,57","32,62","453,08","3,97","4,12","433,00","864,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,00","0,01","0,00",,,,,,,"1,81","23,14","28,52","24,73",,,,,,
seq2,no_checks,1 / 12,,,"0,05","0,00","0,12",,,,,,,"1,81","19,22","22,65","19,44",,,,,,
seq2,no_checks,2 / 12,,,"0,06","0,00","0,14",,,,,,,"1,81","18,96","22,30","19,14",,,,,,
seq2,no_checks,3 / 12,,,"0,10","0,00","0,23",,,,,,,"1,81","18,96","22,25","19,11",,,,,,
seq2,no_checks,4 / 12,,,"0,08","0,00","0,15",,,,,,,"1,81","16,69","19,41","16,70",,,,,,
seq2,no_checks,5 / 12,,,"0,11","0,00","0,17",,,,,,,"1,81","15,03","17,38","14,99",,,,,,
seq2,no_checks,6 / 12,,,"0,13","0,00","0,23",,,,,,,"1,81","12,75","14,75","12,72",,,,,,
seq2,no_checks,7 / 12,,,"0,14","0,00","0,19",,,,,,,"1,81","12,58","14,54","12,55",,,,,,
seq2,no_checks,8 / 12,,,"0,13","0,00","0,18",,,,,,,"1,81","12,40","14,30","12,36",,,,,,
seq2,no_checks,9 / 12,,,"0,12","0,00","0,22",,,,,,,"1,81","12,31","14,21","12,28",,,,,,
seq2,no_checks,10 / 12,,,"0,10","0,00","0,20",,,,,,,"1,81","12,09","13,93","12,05",,,,,,
seq2,no_checks,11 / 12,,,"0,11","0,00","0,19",,,,,,,"1,81","11,97","13,80","11,93",,,,,,
seq2,no_checks,FINAL,,,"0,11","0,00","0,16",,,,,,,"1,81","11,95","13,78","11,91","48,36","660,70","1,77","1,97","612,00","1176,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,00","0,00","0,00",,,,,,,"1,94","18,76","24,59","18,49",,,,,,
seq3,no_checks,1 / 12,,,"0,01","0,00","0,10",,,,,,,"1,94","18,53","24,05","18,24",,,,,,
seq3,no_checks,2 / 12,,,"0,02","0,00","0,10",,,,,,,"1,94","18,51","24,02","18,23",,,,,,
seq3,no_checks,3 / 12,,,"0,06","0,00","0,21",,,,,,,"1,94","11,91","13,48","10,99",,,,,,
seq3,no_checks,4 / 12,,,"0,06","0,00","0,33",,,,,,,"1,94","12,27","14,02","4,58",,,,,,
seq3,no_checks,5 / 12,,,"0,08","0,00","0,35",,,,,,,"1,94","14,07","16,25","5,82",,,,,,
seq3,no_checks,6 / 12,,,"0,07","0,00","0,22",,,,,,,"1,94","16,91","19,30","7,94",,,,,,
seq3,no_checks,7 / 12,,,"0,07","0,00","0,23",,,,,,,"1,94","16,97","19,35","9,41",,,,,,
seq3,no_checks,8 / 12,,,"0,06","0,00","0,21",,,,,,,"1,94","17,14","19,61","7,52",,,,,,
seq3,no_checks,9 / 12,,,"0,06","0,00","0,21",,,,,,,"1,94","17,15","19,62","12,44",,,,,,
seq3,no_checks,10 / 12,,,"0,05","0,00","0,17",,,,,,,"1,94","17,17","19,65","7,81",,,,,,
seq3,no_checks,11 / 12,,,"0,06","0,00","0,16",,,,,,,"1,94","17,21","19,69","6,74",,,,,,
seq3,no_checks,FINAL,,,"0,05","0,00","0,17",,,,,,,"1,94","17,23","19,73","9,54","8,18","888,83","1,77","2,11","609,00","1216,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,00","0,02","0,00",,,,,,,"2,08","24,05","27,70","25,17",,,,,,
seq4,no_checks,1 / 12,,,"0,08","0,00","0,18",,,,,,,"2,08","19,28","20,81","18,41",,,,,,
seq4,no_checks,2 / 12,,,"0,10","0,00","0,24",,,,,,,"2,08","19,26","20,78","18,32",,,,,,
seq4,no_checks,3 / 12,,,"0,10","0,00","0,15",,,,,,,"2,08","18,30","19,69","17,20",,,,,,
seq4,no_checks,4 / 12,,,"0,10","0,00","0,17",,,,,,,"2,08","18,01","19,38","16,86",,,,,,
seq4,no_checks,5 / 12,,,"0,09","0,00","0,17",,,,,,,"2,08","10,66","11,58","8,90",,,,,,
seq4,no_checks,6 / 12,,,"0,11","0,00","0,21",,,,,,,"2,08","10,63","11,54","8,85",,,,,,
seq4,no_checks,7 / 12,,,"0,11","0,00","0,18",,,,,,,"2,08","10,64","11,57","8,86",,,,,,
seq4,no_checks,8 / 12,,,"0,11","0,00","0,19",,,,,,,"2,08","10,62","11,56","8,83",,,,,,
seq4,no_checks,9 / 12,,,"0,10","0,00","0,20",,,,,,,"2,08","10,61","11,56","8,82",,,,,,
seq4,no_checks,10 / 12,,,"0,13","0,00","0,20",,,,,,,"2,08","10,60","11,58","8,81",,,,,,
seq4,no_checks,11 / 12,,,"0,13","0,00","0,21",,,,,,,"2,08","10,60","11,60","8,81",,,,,,
seq4,no_checks,FINAL,,,"0,13","0,00","0,21",,,,,,,"2,08","10,60","11,61","8,80","55,92","509,19","1,77","2,73","479,00","922,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,00","0,00","0,00",,,,,,,"2,14","28,54","32,71","27,08",,,,,,
seq5,no_checks,1 / 12,,,"0,02","0,00","0,09",,,,,,,"2,14","20,63","22,34","18,55",,,,,,
seq5,no_checks,2 / 12,,,"0,02","0,00","0,11",,,,,,,"2,14","19,06","20,72","16,96",,,,,,
seq5,no_checks,3 / 12,,,"0,02","0,00","0,10",,,,,,,"2,14","18,28","19,96","16,21",,,,,,
seq5,no_checks,4 / 12,,,"0,03","0,00","0,12",,,,,,,"2,14","17,61","19,23","15,50",,,,,,
seq5,no_checks,5 / 12,,,"0,02","0,00","0,10",,,,,,,"2,14","17,61","19,26","15,49",,,,,,
seq5,no_checks,6 / 12,,,"0,02","0,00","0,10",,,,,,,"2,14","17,61","19,26","15,49",,,,,,
seq5,no_checks,7 / 12,,,"0,02","0,00","0,10",,,,,,,"2,14","17,60","19,27","15,50",,,,,,
seq5,no_checks,8 / 12,,,"0,02","0,00","0,10",,,,,,,"2,14","17,60","19,28","15,58",,,,,,
seq5,no_checks,9 / 12,,,"0,02","0,00","0,09",,,,,,,"2,14","17,59","19,29","17,74",,,,,,
seq5,no_checks,10 / 12,,,"0,02","0,00","0,09",,,,,,,"2,14","17,57","19,28","69,22",,,,,,
seq5,no_checks,11 / 12,,,"0,02","0,00","0,09",,,,,,,"2,14","17,56","19,27","1025,92",,,,,,
seq5,no_checks,FINAL,,,"0,02","0,00","0,10",,,,,,,"2,14","17,54","19,25","122,16","38,53","819,31","1,77","2,27","269,00","516,00"
