parallax,Av. error (mm),Info
"0,12","203,12",seq0_checks
"0,12","208,46",seq0_checks
"0,12","202,45",seq0_checks
"0,10","201,01",seq0_checks
"0,10","203,23",seq0_checks
"0,12","196,12",seq0_checks
"0,12","198,10",seq0_checks
"0,42","185,74",seq0_checks
"0,42","188,90",seq0_checks
"0,42","192,67",seq0_checks
"0,42","187,90",seq0_checks
"0,19","202,55",seq0_checks
"0,19","205,24",seq0_checks
"0,21","202,02",seq0_checks
"0,21","204,46",seq0_checks
"0,14","199,81",seq0_checks
"0,14","202,43",seq0_checks
"0,21","197,08",seq0_checks
"0,21","199,30",seq0_checks
"0,20","206,50",seq0_checks
"0,20","208,87",seq0_checks
"0,63","211,51",seq0_checks
"0,63","215,25",seq0_checks
"0,61","265,64",seq0_checks
"0,61","257,26",seq0_checks
"0,48","172,83",seq0_checks
"0,48","175,68",seq0_checks
"0,48","178,34",seq0_checks
"0,48","174,75",seq0_checks
"0,47","202,84",seq0_checks
"0,47","205,92",seq0_checks
"0,37","201,75",seq0_checks
"0,37","204,93",seq0_checks
"0,08","198,50",seq0_checks
"0,08","192,83",seq0_checks
"0,12","199,81",seq0_checks
"0,12","201,76",seq0_checks
"0,25","194,56",seq0_checks
"0,25","196,84",seq0_checks
"0,42","321,73",seq0_checks
"0,42","311,86",seq0_checks
"0,23","195,44",seq0_checks
"0,23","197,11",seq0_checks
"0,14","202,07",seq0_checks
"0,14","204,02",seq0_checks
"0,16","197,84",seq0_checks
"0,16","199,58",seq0_checks
"0,56","185,46",seq0_checks
"0,56","189,05",seq0_checks
"0,28","204,83",seq0_checks
"0,28","198,86",seq0_checks
"0,68","94,90",seq0_no_checks
"0,68","89,35",seq0_no_checks
"0,46","46,46",seq0_no_checks
"0,46","43,73",seq0_no_checks
"1,28","32,29",seq0_no_checks
"1,28","31,77",seq0_no_checks
"1,43","32,22",seq0_no_checks
"1,43","31,66",seq0_no_checks
"1,75","32,93",seq0_no_checks
"1,75","32,64",seq0_no_checks
"1,50","39,88",seq0_no_checks
"1,50","40,06",seq0_no_checks
"1,50","37,92",seq0_no_checks
"1,50","36,56",seq0_no_checks
"1,53","38,13",seq0_no_checks
"1,53","38,40",seq0_no_checks
"0,39","47,09",seq0_no_checks
"0,39","46,51",seq0_no_checks
"0,38","47,31",seq0_no_checks
"0,38","46,75",seq0_no_checks
"1,35","34,11",seq0_no_checks
"1,35","33,52",seq0_no_checks
"0,79","31,85",seq0_no_checks
"0,79","30,81",seq0_no_checks
"1,38","29,50",seq0_no_checks
"1,38","29,57",seq0_no_checks
"1,27","30,61",seq0_no_checks
"1,27","29,46",seq0_no_checks
"0,34","50,91",seq0_no_checks
"0,34","50,41",seq0_no_checks
"0,36","49,53",seq0_no_checks
"0,36","48,99",seq0_no_checks
"1,09","33,32",seq0_no_checks
"1,09","32,37",seq0_no_checks
"0,47","45,49",seq0_no_checks
"0,47","44,84",seq0_no_checks
"1,57","57,06",seq0_no_checks
"1,57","55,19",seq0_no_checks
"1,50","39,72",seq0_no_checks
"1,50","38,22",seq0_no_checks
"1,50","41,18",seq0_no_checks
"1,50","39,64",seq0_no_checks
"1,66","38,04",seq0_no_checks
"1,66","36,76",seq0_no_checks
"1,31","33,22",seq0_no_checks
"1,31","31,38",seq0_no_checks
"1,28","52,13",seq0_no_checks
"1,28","50,12",seq0_no_checks
"0,18","50,58",seq0_no_checks
"0,18","49,99",seq0_no_checks
"1,77","36,72",seq0_no_checks
"1,77","35,69",seq0_no_checks
"0,54","46,53",seq0_no_checks
"0,54","43,95",seq0_no_checks
"1,75","34,84",seq0_no_checks
"1,75","35,16",seq0_no_checks
"0,63","45,53",seq0_no_checks
"0,63","45,14",seq0_no_checks
"0,53","48,81",seq0_no_checks
"0,53","48,63",seq0_no_checks
"1,43","38,57",seq0_no_checks
"1,43","38,65",seq0_no_checks
"0,67","96,77",seq0_no_checks
"0,67","91,20",seq0_no_checks
"0,46","49,07",seq0_no_checks
"0,46","48,49",seq0_no_checks
"0,42","43,63",seq0_no_checks
"0,42","43,41",seq0_no_checks
"1,36","70,25",seq0_no_checks
"1,36","67,11",seq0_no_checks
"1,24","71,36",seq0_no_checks
"1,24","68,25",seq0_no_checks
"1,79","45,61",seq0_no_checks
"1,79","44,62",seq0_no_checks
"0,76","46,51",seq0_no_checks
"0,76","44,13",seq0_no_checks
"0,78","44,68",seq0_no_checks
"0,78","44,37",seq0_no_checks
"0,18","45,55",seq0_no_checks
"0,18","45,07",seq0_no_checks
"0,18","46,76",seq0_no_checks
"0,18","46,19",seq0_no_checks
"0,47","53,94",seq0_no_checks
"0,47","53,65",seq0_no_checks
"0,57","51,97",seq0_no_checks
"0,57","51,71",seq0_no_checks
"0,64","52,67",seq0_no_checks
"0,64","52,55",seq0_no_checks
"0,53","46,03",seq0_no_checks
"0,53","43,59",seq0_no_checks
"1,99","37,21",seq0_no_checks
"1,99","37,07",seq0_no_checks
"1,59","36,35",seq0_no_checks
"1,59","34,98",seq0_no_checks
"1,53","55,24",seq0_no_checks
"1,53","53,30",seq0_no_checks
"1,50","58,94",seq0_no_checks
"1,50","56,95",seq0_no_checks
"1,67","63,03",seq0_no_checks
"1,67","61,22",seq0_no_checks
"1,46","59,67",seq0_no_checks
"1,46","57,98",seq0_no_checks
"1,34","31,53",seq0_no_checks
"1,34","29,67",seq0_no_checks
"0,52","74,00",seq0_no_checks
"0,52","73,52",seq0_no_checks
"1,19","58,83",seq0_no_checks
"1,19","56,52",seq0_no_checks
"1,19","56,93",seq0_no_checks
"1,19","54,70",seq0_no_checks
"1,23","53,40",seq0_no_checks
"1,23","50,95",seq0_no_checks
"1,32","32,15",seq0_no_checks
"1,32","30,26",seq0_no_checks
"0,48","47,82",seq0_no_checks
"0,48","47,44",seq0_no_checks
"1,93","44,35",seq0_no_checks
"1,93","43,66",seq0_no_checks
"1,93","50,48",seq0_no_checks
"1,93","49,82",seq0_no_checks
"1,81","52,50",seq0_no_checks
"1,81","51,82",seq0_no_checks
"1,83","45,62",seq0_no_checks
"1,83","44,82",seq0_no_checks
"1,85","30,47",seq0_no_checks
"1,85","30,20",seq0_no_checks
"1,91","32,92",seq0_no_checks
"1,91","31,50",seq0_no_checks
"1,45","46,76",seq0_no_checks
"1,45","46,95",seq0_no_checks
"1,41","36,37",seq0_no_checks
"1,41","34,42",seq0_no_checks
"1,49","36,36",seq0_no_checks
"1,49","34,98",seq0_no_checks
"1,56","35,53",seq0_no_checks
"1,56","33,53",seq0_no_checks
"1,38","35,47",seq0_no_checks
"1,38","33,59",seq0_no_checks
"1,70","30,99",seq0_no_checks
"1,70","30,05",seq0_no_checks
"1,55","30,89",seq0_no_checks
"1,55","29,37",seq0_no_checks
"0,52","45,01",seq0_no_checks
"0,52","44,44",seq0_no_checks
"0,61","45,62",seq0_no_checks
"0,61","45,09",seq0_no_checks
"0,61","45,23",seq0_no_checks
"0,61","44,71",seq0_no_checks
"1,26","36,68",seq0_no_checks
"1,26","34,80",seq0_no_checks
"1,25","32,86",seq0_no_checks
"1,25","30,99",seq0_no_checks
"0,28","46,70",seq0_no_checks
"0,28","46,13",seq0_no_checks
"0,30","47,26",seq0_no_checks
"0,30","45,82",seq0_no_checks
"0,93","29,38",seq0_no_checks
"0,93","28,40",seq0_no_checks
"0,87","32,33",seq0_no_checks
"0,87","32,28",seq0_no_checks
"1,35","35,96",seq0_no_checks
"1,35","35,24",seq0_no_checks
"1,29","31,18",seq0_no_checks
"1,29","29,16",seq0_no_checks
"1,24","31,33",seq0_no_checks
"1,24","30,75",seq0_no_checks
"1,52","40,05",seq0_no_checks
"1,52","38,41",seq0_no_checks
"1,44","57,21",seq0_no_checks
"1,44","55,19",seq0_no_checks
"0,45","46,10",seq0_no_checks
"0,45","44,67",seq0_no_checks
"1,68","33,03",seq0_no_checks
"1,68","32,52",seq0_no_checks
"0,34","54,02",seq0_no_checks
"0,34","53,72",seq0_no_checks
"1,00","31,90",seq0_no_checks
"1,00","30,68",seq0_no_checks
"0,90","27,86",seq0_no_checks
"0,90","25,81",seq0_no_checks
"0,46","47,70",seq0_no_checks
"0,46","47,44",seq0_no_checks
"0,17","46,03",seq0_no_checks
"0,17","45,61",seq0_no_checks
"0,20","47,72",seq0_no_checks
"0,20","47,42",seq0_no_checks
"1,70","37,90",seq0_no_checks
"1,70","38,31",seq0_no_checks
"1,45","43,57",seq0_no_checks
"1,45","41,83",seq0_no_checks
"1,52","40,53",seq0_no_checks
"1,52","38,95",seq0_no_checks
"2,10","45,25",seq0_no_checks
"2,10","43,67",seq0_no_checks
"2,06","39,74",seq0_no_checks
"2,06","39,81",seq0_no_checks
"2,04","40,25",seq0_no_checks
"2,04","40,43",seq0_no_checks
"1,45","46,02",seq0_no_checks
"1,45","44,51",seq0_no_checks
"0,58","87,44",seq0_no_checks
"0,58","86,39",seq0_no_checks
"1,63","36,50",seq0_no_checks
"1,63","35,85",seq0_no_checks
"0,33","48,42",seq0_no_checks
"0,33","45,78",seq0_no_checks
"1,52","43,78",seq0_no_checks
"1,52","42,19",seq0_no_checks
"1,30","31,48",seq0_no_checks
"1,30","30,87",seq0_no_checks
"1,30","30,23",seq0_no_checks
"1,30","29,57",seq0_no_checks
"0,08","45,87",seq0_no_checks
"0,08","45,56",seq0_no_checks
"0,47","43,29",seq0_no_checks
"0,47","43,08",seq0_no_checks
"1,55","59,57",seq0_no_checks
"1,55","57,59",seq0_no_checks
"0,77","44,42",seq0_no_checks
"0,77","44,49",seq0_no_checks
"0,40","47,59",seq0_no_checks
"0,40","47,22",seq0_no_checks
"1,42","46,17",seq0_no_checks
"1,42","46,40",seq0_no_checks
"1,44","48,40",seq0_no_checks
"1,44","48,66",seq0_no_checks
"2,25","42,11",seq0_no_checks
"2,25","42,11",seq0_no_checks
"1,86","31,23",seq0_no_checks
"1,86","31,18",seq0_no_checks
"1,85","34,55",seq0_no_checks
"1,85","32,79",seq0_no_checks
"0,64","59,11",seq0_no_checks
"0,64","58,68",seq0_no_checks
"0,39","61,72",seq0_no_checks
"0,39","58,26",seq0_no_checks
"0,07","49,15",seq0_no_checks
"0,07","46,25",seq0_no_checks
"1,75","44,74",seq0_no_checks
"1,75","43,47",seq0_no_checks
"0,81","87,22",seq0_no_checks
"0,81","86,92",seq0_no_checks
"0,81","87,24",seq0_no_checks
"0,81","86,94",seq0_no_checks
"1,27","49,81",seq0_no_checks
"1,27","49,82",seq0_no_checks
"0,82","95,79",seq0_no_checks
"0,82","95,54",seq0_no_checks
"1,01","29,11",seq0_no_checks
"1,01","29,01",seq0_no_checks
"0,97","28,26",seq0_no_checks
"0,97","26,98",seq0_no_checks
"0,38","46,79",seq0_no_checks
"0,38","44,17",seq0_no_checks
"1,31","34,36",seq0_no_checks
"1,31","32,25",seq0_no_checks
"1,76","31,55",seq0_no_checks
"1,76","31,30",seq0_no_checks
"1,87","34,59",seq0_no_checks
"1,87","34,32",seq0_no_checks
"1,31","27,94",seq0_no_checks
"1,31","26,98",seq0_no_checks
"1,11","28,17",seq0_no_checks
"1,11","27,23",seq0_no_checks
"1,13","27,58",seq0_no_checks
"1,13","26,47",seq0_no_checks
"1,80","45,85",seq0_no_checks
"1,80","45,26",seq0_no_checks
"0,92","31,06",seq0_no_checks
"0,92","30,09",seq0_no_checks
"0,83","52,19",seq0_no_checks
"0,83","51,87",seq0_no_checks
"0,93","46,53",seq0_no_checks
"0,93","44,20",seq0_no_checks
"1,09","43,92",seq0_no_checks
"1,09","43,77",seq0_no_checks
"1,42","30,90",seq0_no_checks
"1,42","30,46",seq0_no_checks
"1,47","29,47",seq0_no_checks
"1,47","29,35",seq0_no_checks
"0,80","45,39",seq0_no_checks
"0,80","45,06",seq0_no_checks
"1,55","48,33",seq0_no_checks
"1,55","46,89",seq0_no_checks
"1,21","64,19",seq0_no_checks
"1,21","64,43",seq0_no_checks
"1,16","68,11",seq0_no_checks
"1,16","68,32",seq0_no_checks
"1,21","60,08",seq0_no_checks
"1,21","60,52",seq0_no_checks
"1,89","37,67",seq0_no_checks
"1,89","37,52",seq0_no_checks
"1,37","77,11",seq0_no_checks
"1,37","78,07",seq0_no_checks
"1,38","63,28",seq0_no_checks
"1,38","64,28",seq0_no_checks
"1,65","34,68",seq0_no_checks
"1,65","34,40",seq0_no_checks
"1,39","65,51",seq0_no_checks
"1,39","63,57",seq0_no_checks
"1,19","123,44",seq0_no_checks
"1,19","116,47",seq0_no_checks
"1,81","48,20",seq0_no_checks
"1,81","47,53",seq0_no_checks
"0,23","51,36",seq0_no_checks
"0,23","48,56",seq0_no_checks
"0,26","50,38",seq0_no_checks
"0,26","47,73",seq0_no_checks
"0,20","47,54",seq0_no_checks
"0,20","47,20",seq0_no_checks
"0,22","48,97",seq0_no_checks
"0,22","48,67",seq0_no_checks
"0,17","47,08",seq0_no_checks
"0,17","46,71",seq0_no_checks
"0,33","49,00",seq0_no_checks
"0,33","45,69",seq0_no_checks
"0,50","49,53",seq0_no_checks
"0,50","49,25",seq0_no_checks
"0,71","48,52",seq0_no_checks
"0,71","48,47",seq0_no_checks
"1,08","26,74",seq0_no_checks
"1,08","25,67",seq0_no_checks
"0,12","46,43",seq0_no_checks
"0,12","45,86",seq0_no_checks
"0,80","27,11",seq0_no_checks
"0,80","26,13",seq0_no_checks
"0,92","28,04",seq0_no_checks
"0,92","26,79",seq0_no_checks
"0,91","27,14",seq0_no_checks
"0,91","25,93",seq0_no_checks
"0,84","28,72",seq0_no_checks
"0,84","27,62",seq0_no_checks
"1,49","37,52",seq0_no_checks
"1,49","36,17",seq0_no_checks
"1,92","32,50",seq0_no_checks
"1,92","31,80",seq0_no_checks
"0,74","47,93",seq0_no_checks
"0,74","45,50",seq0_no_checks
"0,77","46,06",seq0_no_checks
"0,77","43,64",seq0_no_checks
"0,85","45,60",seq0_no_checks
"0,85","45,29",seq0_no_checks
"0,72","47,95",seq0_no_checks
"0,72","47,59",seq0_no_checks
"1,48","30,37",seq0_no_checks
"1,48","29,33",seq0_no_checks
"0,64","64,59",seq0_no_checks
"0,64","64,25",seq0_no_checks
"0,53","45,62",seq0_no_checks
"0,53","45,17",seq0_no_checks
"1,30","30,85",seq0_no_checks
"1,30","30,45",seq0_no_checks
"1,31","74,29",seq0_no_checks
"1,31","70,78",seq0_no_checks
"1,28","36,00",seq0_no_checks
"1,28","34,06",seq0_no_checks
"1,41","34,98",seq0_no_checks
"1,41","33,09",seq0_no_checks
"0,41","44,47",seq0_no_checks
"0,41","42,17",seq0_no_checks
"0,49","44,19",seq0_no_checks
"0,49","41,79",seq0_no_checks
"0,72","50,50",seq0_no_checks
"0,72","49,56",seq0_no_checks
"0,72","50,34",seq0_no_checks
"0,72","50,35",seq0_no_checks
"1,31","30,33",seq0_no_checks
"1,31","28,59",seq0_no_checks
"1,41","31,08",seq0_no_checks
"1,41","29,35",seq0_no_checks
"1,41","29,63",seq0_no_checks
"1,41","29,11",seq0_no_checks
"1,02","53,27",seq0_no_checks
"1,02","53,59",seq0_no_checks
"1,21","31,07",seq0_no_checks
"1,21","29,11",seq0_no_checks
"1,27","54,90",seq0_no_checks
"1,27","52,31",seq0_no_checks
"1,02","56,89",seq0_no_checks
"1,02","57,32",seq0_no_checks
"1,04","54,20",seq0_no_checks
"1,04","51,48",seq0_no_checks
"1,58","30,70",seq0_no_checks
"1,58","29,07",seq0_no_checks
"1,75","31,84",seq0_no_checks
"1,75","31,66",seq0_no_checks
"1,61","31,46",seq0_no_checks
"1,61","29,77",seq0_no_checks
"1,14","32,42",seq0_no_checks
"1,14","30,19",seq0_no_checks
"1,22","32,65",seq0_no_checks
"1,22","30,42",seq0_no_checks
"1,36","35,10",seq0_no_checks
"1,36","33,27",seq0_no_checks
"0,78","44,45",seq0_no_checks
"0,78","44,55",seq0_no_checks
"0,68","51,02",seq0_no_checks
"0,68","49,04",seq0_no_checks
"0,78","44,84",seq0_no_checks
"0,78","42,79",seq0_no_checks
"0,77","47,15",seq0_no_checks
"0,77","45,30",seq0_no_checks
"1,10","34,66",seq0_no_checks
"1,10","32,50",seq0_no_checks
"1,09","33,22",seq0_no_checks
"1,09","30,95",seq0_no_checks
"0,22","47,75",seq0_no_checks
"0,22","46,25",seq0_no_checks
"0,34","47,93",seq0_no_checks
"0,34","44,63",seq0_no_checks
"0,37","46,31",seq0_no_checks
"0,37","44,90",seq0_no_checks
"0,28","46,14",seq0_no_checks
"0,28","44,69",seq0_no_checks
"1,29","27,33",seq0_no_checks
"1,29","26,72",seq0_no_checks
"0,53","46,93",seq0_no_checks
"0,53","43,79",seq0_no_checks
"0,44","46,65",seq0_no_checks
"0,44","45,20",seq0_no_checks
"0,46","46,56",seq0_no_checks
"0,46","45,11",seq0_no_checks
"0,56","46,62",seq0_no_checks
"0,56","45,21",seq0_no_checks
"0,80","40,64",seq0_no_checks
"0,80","39,44",seq0_no_checks
"1,30","27,86",seq0_no_checks
"1,30","27,22",seq0_no_checks
"0,41","58,70",seq0_no_checks
"0,41","57,10",seq0_no_checks
"0,69","87,45",seq0_no_checks
"0,69","85,46",seq0_no_checks
"0,28","46,80",seq0_no_checks
"0,28","43,56",seq0_no_checks
"0,89","28,36",seq0_no_checks
"0,89","26,75",seq0_no_checks
"0,90","28,22",seq0_no_checks
"0,90","26,63",seq0_no_checks
"0,93","28,42",seq0_no_checks
"0,93","26,84",seq0_no_checks
"0,75","27,94",seq0_no_checks
"0,75","26,51",seq0_no_checks
"0,79","28,32",seq0_no_checks
"0,79","26,88",seq0_no_checks
"0,61","29,05",seq0_no_checks
"0,61","27,45",seq0_no_checks
"0,55","46,58",seq0_no_checks
"0,55","43,87",seq0_no_checks
"0,55","46,62",seq0_no_checks
"0,55","43,90",seq0_no_checks
"0,56","42,86",seq0_no_checks
"0,56","40,34",seq0_no_checks
"0,58","30,47",seq0_no_checks
"0,58","32,61",seq0_no_checks
"1,83","45,52",seq0_no_checks
"1,83","43,87",seq0_no_checks
"1,89","45,66",seq0_no_checks
"1,89","44,07",seq0_no_checks
"1,99","44,63",seq0_no_checks
"1,99","43,29",seq0_no_checks
"1,99","44,59",seq0_no_checks
"1,99","42,95",seq0_no_checks
"2,16","38,36",seq0_no_checks
"2,16","37,94",seq0_no_checks
"1,33","53,71",seq0_no_checks
"1,33","53,30",seq0_no_checks
"1,45","55,58",seq0_no_checks
"1,45","52,71",seq0_no_checks
"1,31","42,12",seq0_no_checks
"1,31","41,16",seq0_no_checks
"1,38","42,26",seq0_no_checks
"1,38","39,84",seq0_no_checks
"1,42","41,30",seq0_no_checks
"1,42","38,97",seq0_no_checks
"1,84","32,02",seq0_no_checks
"1,84","30,54",seq0_no_checks
"1,53","38,18",seq0_no_checks
"1,53","36,08",seq0_no_checks
"1,40","40,36",seq0_no_checks
"1,40","37,93",seq0_no_checks
"1,11","73,55",seq0_no_checks
"1,11","69,03",seq0_no_checks
"1,74","30,44",seq0_no_checks
"1,74","29,72",seq0_no_checks
"0,52","46,76",seq0_no_checks
"0,52","43,92",seq0_no_checks
"1,89","33,19",seq0_no_checks
"1,89","32,11",seq0_no_checks
"1,92","44,16",seq0_no_checks
"1,92","42,34",seq0_no_checks
"1,81","44,14",seq0_no_checks
"1,81","42,29",seq0_no_checks
"1,52","40,37",seq0_no_checks
"1,52","38,05",seq0_no_checks
"0,65","75,52",seq0_no_checks
"0,65","73,87",seq0_no_checks
"1,50","30,47",seq0_no_checks
"1,50","28,55",seq0_no_checks
"1,29","60,06",seq0_no_checks
"1,29","56,38",seq0_no_checks
"1,66","36,59",seq0_no_checks
"1,66","34,59",seq0_no_checks
"1,59","37,29",seq0_no_checks
"1,59","35,32",seq0_no_checks
"1,59","37,40",seq0_no_checks
"1,59","35,42",seq0_no_checks
"1,88","32,34",seq0_no_checks
"1,88","31,66",seq0_no_checks
"0,68","59,09",seq0_no_checks
"0,68","57,48",seq0_no_checks
"1,49","30,53",seq0_no_checks
"1,49","28,89",seq0_no_checks
"1,24","31,39",seq0_no_checks
"1,24","29,10",seq0_no_checks
"1,20","31,23",seq0_no_checks
"1,20","30,04",seq0_no_checks
"0,78","46,70",seq0_no_checks
"0,78","43,61",seq0_no_checks
"0,80","45,49",seq0_no_checks
"0,80","44,17",seq0_no_checks
"0,03","46,53",seq0_no_checks
"0,03","45,07",seq0_no_checks
"0,13","48,00",seq0_no_checks
"0,13","46,57",seq0_no_checks
"0,15","46,47",seq0_no_checks
"0,15","45,07",seq0_no_checks
"0,55","58,90",seq0_no_checks
"0,55","57,24",seq0_no_checks
"1,11","45,34",seq0_no_checks
"1,11","44,21",seq0_no_checks
"1,21","44,40",seq0_no_checks
"1,21","43,33",seq0_no_checks
"1,50","31,64",seq0_no_checks
"1,50","30,47",seq0_no_checks
"0,91","45,48",seq0_no_checks
"0,91","44,26",seq0_no_checks
"0,92","45,54",seq0_no_checks
"0,92","44,32",seq0_no_checks
"1,35","49,00",seq0_no_checks
"1,35","46,14",seq0_no_checks
"1,46","47,38",seq0_no_checks
"1,46","44,74",seq0_no_checks
"1,41","45,79",seq0_no_checks
"1,41","44,93",seq0_no_checks
"1,61","31,83",seq0_no_checks
"1,61","30,17",seq0_no_checks
"1,45","42,38",seq0_no_checks
"1,45","39,99",seq0_no_checks
"1,42","46,22",seq0_no_checks
"1,42","43,44",seq0_no_checks
"1,42","44,60",seq0_no_checks
"1,42","43,74",seq0_no_checks
"1,43","39,35",seq0_no_checks
"1,43","37,06",seq0_no_checks
"1,50","38,05",seq0_no_checks
"1,50","37,28",seq0_no_checks
"1,48","55,67",seq0_no_checks
"1,48","52,84",seq0_no_checks
"1,47","55,78",seq0_no_checks
"1,47","52,95",seq0_no_checks
"1,87","44,49",seq0_no_checks
"1,87","42,56",seq0_no_checks
"1,83","44,54",seq0_no_checks
"1,83","42,60",seq0_no_checks
"1,94","45,15",seq0_no_checks
"1,94","43,53",seq0_no_checks
"0,56","42,11",seq0_no_checks
"0,56","39,57",seq0_no_checks
"0,78","44,95",seq0_no_checks
"0,78","42,35",seq0_no_checks
"0,59","29,07",seq0_no_checks
"0,59","27,47",seq0_no_checks
"0,92","28,63",seq0_no_checks
"0,92","27,01",seq0_no_checks
"0,40","58,81",seq0_no_checks
"0,40","57,18",seq0_no_checks
"0,65","46,30",seq0_no_checks
"0,65","44,91",seq0_no_checks
"0,75","46,52",seq0_no_checks
"0,75","43,44",seq0_no_checks
"0,80","44,26",seq0_no_checks
"0,80","42,96",seq0_no_checks
"0,78","45,92",seq0_no_checks
"0,78","42,70",seq0_no_checks
"0,79","45,88",seq0_no_checks
"0,79","42,67",seq0_no_checks
"1,29","30,80",seq0_no_checks
"1,29","28,76",seq0_no_checks
"1,39","32,95",seq0_no_checks
"1,39","30,50",seq0_no_checks
"1,38","31,67",seq0_no_checks
"1,38","30,46",seq0_no_checks
"1,70","31,88",seq0_no_checks
"1,70","29,90",seq0_no_checks
"1,68","31,71",seq0_no_checks
"1,68","29,71",seq0_no_checks
"1,02","54,68",seq0_no_checks
"1,02","53,74",seq0_no_checks
"1,02","54,56",seq0_no_checks
"1,02","53,64",seq0_no_checks
"1,68","30,48",seq0_no_checks
"1,68","29,65",seq0_no_checks
"1,49","30,35",seq0_no_checks
"1,49","29,53",seq0_no_checks
"1,48","30,26",seq0_no_checks
"1,48","29,36",seq0_no_checks
"1,56","30,09",seq0_no_checks
"1,56","28,19",seq0_no_checks
"1,70","30,26",seq0_no_checks
"1,70","29,49",seq0_no_checks
"1,77","31,67",seq0_no_checks
"1,77","29,75",seq0_no_checks
"1,65","31,66",seq0_no_checks
"1,65","29,71",seq0_no_checks
"1,41","32,24",seq0_no_checks
"1,41","30,09",seq0_no_checks
"1,44","32,44",seq0_no_checks
"1,44","31,43",seq0_no_checks
"1,31","32,86",seq0_no_checks
"1,31","31,85",seq0_no_checks
"1,06","53,87",seq0_no_checks
"1,06","53,27",seq0_no_checks
"1,13","53,92",seq0_no_checks
"1,13","53,31",seq0_no_checks
"0,37","47,87",seq0_no_checks
"0,37","44,57",seq0_no_checks
"0,37","47,75",seq0_no_checks
"0,37","46,28",seq0_no_checks
"0,15","47,94",seq0_no_checks
"0,15","46,48",seq0_no_checks
"0,40","46,97",seq0_no_checks
"0,40","45,53",seq0_no_checks
"1,30","28,32",seq0_no_checks
"1,30","26,82",seq0_no_checks
"0,54","74,05",seq0_no_checks
"0,54","72,36",seq0_no_checks
"0,23","46,26",seq0_no_checks
"0,23","44,95",seq0_no_checks
"0,24","46,26",seq0_no_checks
"0,24","44,95",seq0_no_checks
"0,13","48,97",seq0_no_checks
"0,13","45,54",seq0_no_checks
"0,48","45,38",seq0_no_checks
"0,48","44,07",seq0_no_checks
