parallax,Av. error (mm),Info
"0,48","95,79",seq0_checks
"0,48","99,37",seq0_checks
"0,48","100,13",seq0_checks
"0,47","89,10",seq0_checks
"0,47","88,53",seq0_checks
"0,37","128,29",seq0_checks
"0,37","127,74",seq0_checks
"0,08","587,58",seq0_checks
"0,08","594,76",seq0_checks
"0,12","321,62",seq0_checks
"0,12","324,24",seq0_checks
"0,25","137,17",seq0_checks
"0,25","141,86",seq0_checks
"0,42","58,18",seq0_checks
"0,42","63,33",seq0_checks
"0,23","102,32",seq0_checks
"0,23","105,98",seq0_checks
"0,14","270,96",seq0_checks
"0,14","273,09",seq0_checks
"0,16","181,09",seq0_checks
"0,16","186,51",seq0_checks
"0,56","84,26",seq0_checks
"0,56","83,40",seq0_checks
"0,28","159,07",seq0_checks
"0,28","162,93",seq0_checks
"0,68","14,15",seq0_no_checks
"0,68","7,04",seq0_no_checks
"0,46","6,26",seq0_no_checks
"0,46","12,75",seq0_no_checks
"1,28","38,31",seq0_no_checks
"1,28","38,39",seq0_no_checks
"1,43","30,37",seq0_no_checks
"1,43","30,53",seq0_no_checks
"1,75","17,60",seq0_no_checks
"1,75","17,89",seq0_no_checks
"1,50","21,58",seq0_no_checks
"1,50","19,27",seq0_no_checks
"1,50","22,07",seq0_no_checks
"1,50","18,21",seq0_no_checks
"1,53","19,42",seq0_no_checks
"1,53","17,38",seq0_no_checks
"1,35","35,07",seq0_no_checks
"1,35","35,35",seq0_no_checks
"0,39","24,39",seq0_no_checks
"0,39","29,71",seq0_no_checks
"0,38","25,49",seq0_no_checks
"0,38","30,62",seq0_no_checks
"0,79","39,96",seq0_no_checks
"0,79","40,49",seq0_no_checks
"1,38","21,90",seq0_no_checks
"1,38","20,27",seq0_no_checks
"1,27","21,25",seq0_no_checks
"1,27","17,35",seq0_no_checks
"0,34","46,29",seq0_no_checks
"0,34","50,99",seq0_no_checks
"0,36","40,64",seq0_no_checks
"0,36","44,71",seq0_no_checks
"0,47","3,50",seq0_no_checks
"0,47","8,02",seq0_no_checks
"1,57","4,43",seq0_no_checks
"1,57","2,43",seq0_no_checks
"1,50","22,72",seq0_no_checks
"1,50","18,68",seq0_no_checks
"1,50","22,45",seq0_no_checks
"1,50","18,41",seq0_no_checks
"1,66","21,43",seq0_no_checks
"1,66","17,95",seq0_no_checks
"1,09","46,01",seq0_no_checks
"1,09","46,41",seq0_no_checks
"0,18","152,23",seq0_no_checks
"0,18","156,05",seq0_no_checks
"1,28","12,08",seq0_no_checks
"1,28","13,89",seq0_no_checks
"1,77","16,74",seq0_no_checks
"1,77","17,03",seq0_no_checks
"0,54","1,17",seq0_no_checks
"0,54","6,71",seq0_no_checks
"1,31","35,61",seq0_no_checks
"1,31","37,02",seq0_no_checks
"1,75","19,23",seq0_no_checks
"1,75","17,80",seq0_no_checks
"0,63","16,81",seq0_no_checks
"0,63","11,12",seq0_no_checks
"0,42","116,28",seq0_no_checks
"0,42","115,37",seq0_no_checks
"0,47","98,63",seq0_no_checks
"0,47","99,57",seq0_no_checks
"0,57","70,59",seq0_no_checks
"0,57","70,60",seq0_no_checks
"0,64","57,69",seq0_no_checks
"0,64","57,27",seq0_no_checks
"1,36","17,93",seq0_no_checks
"1,36","13,95",seq0_no_checks
"1,24","11,65",seq0_no_checks
"1,24","8,01",seq0_no_checks
"0,67","15,30",seq0_no_checks
"0,67","8,14",seq0_no_checks
"0,18","170,16",seq0_no_checks
"0,18","172,76",seq0_no_checks
"0,18","171,73",seq0_no_checks
"0,18","174,46",seq0_no_checks
"0,76","25,58",seq0_no_checks
"0,76","18,01",seq0_no_checks
"0,78","24,85",seq0_no_checks
"0,78","19,35",seq0_no_checks
"1,79","6,16",seq0_no_checks
"1,79","4,30",seq0_no_checks
"1,43","22,97",seq0_no_checks
"1,43","20,55",seq0_no_checks
"0,53","85,38",seq0_no_checks
"0,53","86,83",seq0_no_checks
"1,99","6,00",seq0_no_checks
"1,99","6,20",seq0_no_checks
"1,59","23,05",seq0_no_checks
"1,59","19,39",seq0_no_checks
"1,53","2,73",seq0_no_checks
"1,53","1,04",seq0_no_checks
"1,50","1,55",seq0_no_checks
"1,50","1,47",seq0_no_checks
"1,67","14,80",seq0_no_checks
"1,67","12,32",seq0_no_checks
"1,46","6,52",seq0_no_checks
"1,46","4,56",seq0_no_checks
"1,34","34,17",seq0_no_checks
"1,34","35,57",seq0_no_checks
"0,46","3,63",seq0_no_checks
"0,46","8,75",seq0_no_checks
"1,19","14,01",seq0_no_checks
"1,19","16,61",seq0_no_checks
"1,19","14,50",seq0_no_checks
"1,19","17,09",seq0_no_checks
"0,52","33,96",seq0_no_checks
"0,52","35,44",seq0_no_checks
"1,23","10,92",seq0_no_checks
"1,23","13,60",seq0_no_checks
"1,32","35,96",seq0_no_checks
"1,32","37,38",seq0_no_checks
"0,48","21,75",seq0_no_checks
"0,48","27,05",seq0_no_checks
"1,93","4,71",seq0_no_checks
"1,93","3,50",seq0_no_checks
"1,93","4,72",seq0_no_checks
"1,93","3,51",seq0_no_checks
"1,81","1,60",seq0_no_checks
"1,81","1,01",seq0_no_checks
"1,83","3,51",seq0_no_checks
"1,83","2,20",seq0_no_checks
"1,85","17,20",seq0_no_checks
"1,85","17,38",seq0_no_checks
"1,91","14,28",seq0_no_checks
"1,91","15,68",seq0_no_checks
"1,45","20,11",seq0_no_checks
"1,45","17,85",seq0_no_checks
"1,41","30,30",seq0_no_checks
"1,41","31,79",seq0_no_checks
"1,49","27,03",seq0_no_checks
"1,49","28,43",seq0_no_checks
"1,56","23,93",seq0_no_checks
"1,56","25,56",seq0_no_checks
"1,38","31,84",seq0_no_checks
"1,38","33,40",seq0_no_checks
"1,70","20,35",seq0_no_checks
"1,70","17,10",seq0_no_checks
"1,55","28,30",seq0_no_checks
"1,55","29,63",seq0_no_checks
"0,28","75,70",seq0_no_checks
"0,28","81,06",seq0_no_checks
"0,30","68,79",seq0_no_checks
"0,30","74,12",seq0_no_checks
"0,52","10,16",seq0_no_checks
"0,52","4,87",seq0_no_checks
"0,61","18,03",seq0_no_checks
"0,61","12,76",seq0_no_checks
"0,61","17,15",seq0_no_checks
"0,61","11,81",seq0_no_checks
"1,26","38,55",seq0_no_checks
"1,26","39,99",seq0_no_checks
"1,25","39,20",seq0_no_checks
"1,25","40,58",seq0_no_checks
"0,93","24,32",seq0_no_checks
"0,93","24,90",seq0_no_checks
"0,87","29,39",seq0_no_checks
"0,87","29,03",seq0_no_checks
"1,35","34,04",seq0_no_checks
"1,35","34,27",seq0_no_checks
"1,29","37,67",seq0_no_checks
"1,29","39,27",seq0_no_checks
"1,24","40,96",seq0_no_checks
"1,24","41,03",seq0_no_checks
"1,52","22,83",seq0_no_checks
"1,52","18,78",seq0_no_checks
"1,44","1,63",seq0_no_checks
"1,44","3,71",seq0_no_checks
"0,45","6,52",seq0_no_checks
"0,45","11,96",seq0_no_checks
"1,21","24,54",seq0_no_checks
"1,21","22,75",seq0_no_checks
"1,45","20,19",seq0_no_checks
"1,45","16,31",seq0_no_checks
"1,31","25,93",seq0_no_checks
"1,31","20,87",seq0_no_checks
"0,33","119,12",seq0_no_checks
"0,33","124,52",seq0_no_checks
"0,64","17,57",seq0_no_checks
"0,64","20,73",seq0_no_checks
"1,31","35,39",seq0_no_checks
"1,31","37,01",seq0_no_checks
"0,90","24,61",seq0_no_checks
"0,90","25,86",seq0_no_checks
"0,82","28,35",seq0_no_checks
"0,82","26,13",seq0_no_checks
"0,38","28,98",seq0_no_checks
"0,38","35,29",seq0_no_checks
"0,34","131,53",seq0_no_checks
"0,34","131,62",seq0_no_checks
"1,00","13,31",seq0_no_checks
"1,00","14,33",seq0_no_checks
"1,45","20,68",seq0_no_checks
"1,45","16,47",seq0_no_checks
"1,52","20,87",seq0_no_checks
"1,52","16,90",seq0_no_checks
"1,80","1,18",seq0_no_checks
"1,80","1,03",seq0_no_checks
"1,01","9,65",seq0_no_checks
"1,01","9,41",seq0_no_checks
"0,97","11,67",seq0_no_checks
"0,97","12,94",seq0_no_checks
"1,09","24,36",seq0_no_checks
"1,09","20,65",seq0_no_checks
"0,83","19,52",seq0_no_checks
"0,83","15,28",seq0_no_checks
"0,93","21,78",seq0_no_checks
"0,93","15,37",seq0_no_checks
"1,11","6,21",seq0_no_checks
"1,11","3,07",seq0_no_checks
"1,13","8,14",seq0_no_checks
"1,13","5,00",seq0_no_checks
"0,47","96,06",seq0_no_checks
"0,47","95,00",seq0_no_checks
"1,55","10,40",seq0_no_checks
"1,55","8,02",seq0_no_checks
"0,77","52,60",seq0_no_checks
"0,77","51,85",seq0_no_checks
"0,92","31,28",seq0_no_checks
"0,92","31,64",seq0_no_checks
"0,80","30,78",seq0_no_checks
"0,80","31,95",seq0_no_checks
"0,40","98,62",seq0_no_checks
"0,40","97,85",seq0_no_checks
"1,42","16,93",seq0_no_checks
"1,42","14,95",seq0_no_checks
"1,44","18,95",seq0_no_checks
"1,44","16,63",seq0_no_checks
"0,46","91,00",seq0_no_checks
"0,46","90,39",seq0_no_checks
"1,86","15,72",seq0_no_checks
"1,86","15,72",seq0_no_checks
"1,85","12,84",seq0_no_checks
"1,85","14,59",seq0_no_checks
"1,30","37,96",seq0_no_checks
"1,30","38,14",seq0_no_checks
"1,30","38,15",seq0_no_checks
"1,30","38,31",seq0_no_checks
"1,76","19,96",seq0_no_checks
"1,76","20,18",seq0_no_checks
"1,87","16,79",seq0_no_checks
"1,87","16,96",seq0_no_checks
"1,49","22,50",seq0_no_checks
"1,49","18,62",seq0_no_checks
"0,58","7,71",seq0_no_checks
"0,58","9,03",seq0_no_checks
"0,08","552,11",seq0_no_checks
"0,08","554,94",seq0_no_checks
"0,07","528,95",seq0_no_checks
"0,07","532,63",seq0_no_checks
"2,10","1,04",seq0_no_checks
"2,10","2,28",seq0_no_checks
"2,06","1,93",seq0_no_checks
"2,06","1,99",seq0_no_checks
"2,04","1,35",seq0_no_checks
"2,04","1,37",seq0_no_checks
"1,70","16,88",seq0_no_checks
"1,70","15,26",seq0_no_checks
"2,25","1,59",seq0_no_checks
"2,25","1,51",seq0_no_checks
"1,63","20,52",seq0_no_checks
"1,63","21,12",seq0_no_checks
"0,17","256,43",seq0_no_checks
"0,17","255,50",seq0_no_checks
"0,20","239,74",seq0_no_checks
"0,20","241,11",seq0_no_checks
"0,92","22,68",seq0_no_checks
"0,92","23,80",seq0_no_checks
"0,91","23,53",seq0_no_checks
"0,91","24,68",seq0_no_checks
"0,39","84,97",seq0_no_checks
"0,39","89,33",seq0_no_checks
"1,75","6,90",seq0_no_checks
"1,75","4,58",seq0_no_checks
"0,81","28,26",seq0_no_checks
"0,81","25,89",seq0_no_checks
"0,81","28,59",seq0_no_checks
"0,81","26,22",seq0_no_checks
"1,27","25,84",seq0_no_checks
"1,27","23,42",seq0_no_checks
"1,31","37,78",seq0_no_checks
"1,31","39,09",seq0_no_checks
"1,41","32,64",seq0_no_checks
"1,41","33,92",seq0_no_checks
"1,42","33,63",seq0_no_checks
"1,42","33,79",seq0_no_checks
"1,47","31,02",seq0_no_checks
"1,47","31,21",seq0_no_checks
"0,80","29,78",seq0_no_checks
"0,80","24,18",seq0_no_checks
"1,55","13,54",seq0_no_checks
"1,55","10,54",seq0_no_checks
"1,16","14,16",seq0_no_checks
"1,16","12,72",seq0_no_checks
"1,52","16,47",seq0_no_checks
"1,52","12,85",seq0_no_checks
"1,21","11,48",seq0_no_checks
"1,21","10,53",seq0_no_checks
"1,89","7,57",seq0_no_checks
"1,89","7,82",seq0_no_checks
"1,37","18,29",seq0_no_checks
"1,37","18,40",seq0_no_checks
"1,38","3,28",seq0_no_checks
"1,38","3,53",seq0_no_checks
"1,65","21,35",seq0_no_checks
"1,65","21,62",seq0_no_checks
"1,39","9,71",seq0_no_checks
"1,39","6,71",seq0_no_checks
"1,19","71,76",seq0_no_checks
"1,19","63,68",seq0_no_checks
"1,81","3,02",seq0_no_checks
"1,81","2,15",seq0_no_checks
"0,23","199,11",seq0_no_checks
"0,23","200,86",seq0_no_checks
"0,26","171,06",seq0_no_checks
"0,26","172,97",seq0_no_checks
"0,20","239,37",seq0_no_checks
"0,20","240,81",seq0_no_checks
"0,22","203,96",seq0_no_checks
"0,22","203,61",seq0_no_checks
"0,17","254,18",seq0_no_checks
"0,17","253,32",seq0_no_checks
"0,33","136,60",seq0_no_checks
"0,33","139,07",seq0_no_checks
"0,50","84,88",seq0_no_checks
"0,50","83,99",seq0_no_checks
"0,71","56,47",seq0_no_checks
"0,71","56,19",seq0_no_checks
"1,08","0,39",seq0_no_checks
"1,08","2,18",seq0_no_checks
"0,12","325,48",seq0_no_checks
"0,12","326,50",seq0_no_checks
"1,92","17,72",seq0_no_checks
"1,92","15,40",seq0_no_checks
"0,74","12,52",seq0_no_checks
"0,74","5,47",seq0_no_checks
"0,77","25,13",seq0_no_checks
"0,77","17,67",seq0_no_checks
"0,85","25,12",seq0_no_checks
"0,85","19,80",seq0_no_checks
"0,72","10,00",seq0_no_checks
"0,72","5,01",seq0_no_checks
"1,48","26,66",seq0_no_checks
"1,48","21,74",seq0_no_checks
"0,64","0,98",seq0_no_checks
"0,64","3,31",seq0_no_checks
"0,53","1,21",seq0_no_checks
"0,53","6,73",seq0_no_checks
"1,30","39,12",seq0_no_checks
"1,30","39,14",seq0_no_checks
"1,31","26,97",seq0_no_checks
"1,31","21,84",seq0_no_checks
"1,28","37,09",seq0_no_checks
"1,28","38,65",seq0_no_checks
"1,41","30,56",seq0_no_checks
"1,41","32,07",seq0_no_checks
"0,41","114,43",seq0_no_checks
"0,41","115,51",seq0_no_checks
"0,49","84,14",seq0_no_checks
"0,49","85,26",seq0_no_checks
"0,72","54,81",seq0_no_checks
"0,72","54,53",seq0_no_checks
"0,72","54,86",seq0_no_checks
"0,72","54,58",seq0_no_checks
"1,41","33,44",seq0_no_checks
"1,41","34,82",seq0_no_checks
"1,41","33,40",seq0_no_checks
"1,41","33,56",seq0_no_checks
"1,68","19,08",seq0_no_checks
"1,68","19,59",seq0_no_checks
"1,21","41,97",seq0_no_checks
"1,21","43,63",seq0_no_checks
"1,27","7,24",seq0_no_checks
"1,27","10,07",seq0_no_checks
"1,02","22,86",seq0_no_checks
"1,02","22,70",seq0_no_checks
"1,04","21,35",seq0_no_checks
"1,04","24,27",seq0_no_checks
"1,58","26,34",seq0_no_checks
"1,58","27,87",seq0_no_checks
"1,75","21,31",seq0_no_checks
"1,75","21,45",seq0_no_checks
"1,61","24,14",seq0_no_checks
"1,61","25,77",seq0_no_checks
"1,14","43,83",seq0_no_checks
"1,14","45,44",seq0_no_checks
"1,22","38,06",seq0_no_checks
"1,22","39,67",seq0_no_checks
"1,36","32,93",seq0_no_checks
"1,36","34,36",seq0_no_checks
"0,78","55,85",seq0_no_checks
"0,78","55,16",seq0_no_checks
"0,68","72,38",seq0_no_checks
"0,68","73,95",seq0_no_checks
"0,78","55,94",seq0_no_checks
"0,78","57,44",seq0_no_checks
"0,77","58,36",seq0_no_checks
"0,77","59,54",seq0_no_checks
"1,10","44,83",seq0_no_checks
"1,10","46,55",seq0_no_checks
"1,09","45,69",seq0_no_checks
"1,09","47,40",seq0_no_checks
"0,22","106,23",seq0_no_checks
"0,22","111,49",seq0_no_checks
"0,34","45,04",seq0_no_checks
"0,34","51,79",seq0_no_checks
"0,37","34,43",seq0_no_checks
"0,37","39,04",seq0_no_checks
"0,28","61,10",seq0_no_checks
"0,28","65,67",seq0_no_checks
"1,29","19,68",seq0_no_checks
"1,29","17,50",seq0_no_checks
"0,53","3,80",seq0_no_checks
"0,53","3,27",seq0_no_checks
"0,44","8,04",seq0_no_checks
"0,44","13,10",seq0_no_checks
"0,46","3,14",seq0_no_checks
"0,46","8,41",seq0_no_checks
"0,56","9,93",seq0_no_checks
"0,56","4,55",seq0_no_checks
"0,80","29,48",seq0_no_checks
"0,80","24,21",seq0_no_checks
"1,30","24,08",seq0_no_checks
"1,30","20,73",seq0_no_checks
"0,41","69,17",seq0_no_checks
"0,41","71,64",seq0_no_checks
"0,69","9,29",seq0_no_checks
"0,69","7,46",seq0_no_checks
"0,28","86,31",seq0_no_checks
"0,28","93,90",seq0_no_checks
"0,89","21,24",seq0_no_checks
"0,89","22,55",seq0_no_checks
"0,90","20,08",seq0_no_checks
"0,90","21,43",seq0_no_checks
"0,93","20,75",seq0_no_checks
"0,93","21,86",seq0_no_checks
"0,75","39,92",seq0_no_checks
"0,75","40,97",seq0_no_checks
"0,84","31,04",seq0_no_checks
"0,84","31,81",seq0_no_checks
"0,79","39,07",seq0_no_checks
"0,79","39,64",seq0_no_checks
"0,61","48,54",seq0_no_checks
"0,61","51,10",seq0_no_checks
"0,55","84,38",seq0_no_checks
"0,55","85,82",seq0_no_checks
"0,55","84,41",seq0_no_checks
"0,55","85,83",seq0_no_checks
"0,56","82,98",seq0_no_checks
"0,56","84,00",seq0_no_checks
"0,58","72,44",seq0_no_checks
"0,58","68,52",seq0_no_checks
"1,83","2,07",seq0_no_checks
"1,83","1,17",seq0_no_checks
"1,89","3,54",seq0_no_checks
"1,89","2,49",seq0_no_checks
"1,99","4,09",seq0_no_checks
"1,99","3,30",seq0_no_checks
"1,99","5,84",seq0_no_checks
"1,99","4,57",seq0_no_checks
"2,16","1,62",seq0_no_checks
"2,16","1,32",seq0_no_checks
"1,33","6,31",seq0_no_checks
"1,33","5,84",seq0_no_checks
"1,45","1,55",seq0_no_checks
"1,45","3,61",seq0_no_checks
"1,31","22,91",seq0_no_checks
"1,31","20,00",seq0_no_checks
"1,38","19,40",seq0_no_checks
"1,38","15,39",seq0_no_checks
"1,42","22,36",seq0_no_checks
"1,42","18,16",seq0_no_checks
"1,84","19,08",seq0_no_checks
"1,84","16,45",seq0_no_checks
"1,53","20,23",seq0_no_checks
"1,53","16,61",seq0_no_checks
"1,40","24,84",seq0_no_checks
"1,40","20,29",seq0_no_checks
"1,11","20,26",seq0_no_checks
"1,11","15,29",seq0_no_checks
"0,53","86,30",seq0_no_checks
"0,53","85,59",seq0_no_checks
"0,52","85,69",seq0_no_checks
"0,52","87,28",seq0_no_checks
"0,03","990,49",seq0_no_checks
"0,03","990,33",seq0_no_checks
"0,13","307,62",seq0_no_checks
"0,13","309,33",seq0_no_checks
"0,15","243,98",seq0_no_checks
"0,15","245,75",seq0_no_checks
"1,92","5,51",seq0_no_checks
"1,92","3,77",seq0_no_checks
"1,81","2,81",seq0_no_checks
"1,81","1,33",seq0_no_checks
"1,74","21,59",seq0_no_checks
"1,74","21,62",seq0_no_checks
"1,29","21,61",seq0_no_checks
"1,29","17,14",seq0_no_checks
"1,89","12,48",seq0_no_checks
"1,89","12,96",seq0_no_checks
"0,59","52,05",seq0_no_checks
"0,59","54,57",seq0_no_checks
"0,92","17,57",seq0_no_checks
"0,92","18,85",seq0_no_checks
"0,78","26,04",seq0_no_checks
"0,78","18,57",seq0_no_checks
"0,80","27,76",seq0_no_checks
"0,80","22,34",seq0_no_checks
"1,59","20,26",seq0_no_checks
"1,59","16,79",seq0_no_checks
"1,59","20,32",seq0_no_checks
"1,59","16,86",seq0_no_checks
"1,66","21,71",seq0_no_checks
"1,66","18,24",seq0_no_checks
"1,88","15,20",seq0_no_checks
"1,88","15,21",seq0_no_checks
"0,55","18,95",seq0_no_checks
"0,55","22,60",seq0_no_checks
"1,24","39,44",seq0_no_checks
"1,24","41,07",seq0_no_checks
"1,20","41,63",seq0_no_checks
"1,20","42,05",seq0_no_checks
"0,65","7,41",seq0_no_checks
"0,65","9,40",seq0_no_checks
"1,50","29,61",seq0_no_checks
"1,50","30,92",seq0_no_checks
"0,40","48,19",seq0_no_checks
"0,40","52,31",seq0_no_checks
"0,68","2,35",seq0_no_checks
"0,68","1,71",seq0_no_checks
"1,49","25,79",seq0_no_checks
"1,49","21,15",seq0_no_checks
"1,11","22,60",seq0_no_checks
"1,11","19,23",seq0_no_checks
"1,21","25,11",seq0_no_checks
"1,21","21,84",seq0_no_checks
"1,50","26,51",seq0_no_checks
"1,50","27,01",seq0_no_checks
"0,91","19,49",seq0_no_checks
"0,91","15,13",seq0_no_checks
"0,92","19,68",seq0_no_checks
"0,92","15,34",seq0_no_checks
"1,35","18,52",seq0_no_checks
"1,35","14,36",seq0_no_checks
"1,46","20,63",seq0_no_checks
"1,46","16,72",seq0_no_checks
"1,41","17,43",seq0_no_checks
"1,41","15,43",seq0_no_checks
"1,61","19,98",seq0_no_checks
"1,61","16,14",seq0_no_checks
"1,45","21,58",seq0_no_checks
"1,45","17,49",seq0_no_checks
"1,42","19,75",seq0_no_checks
"1,42","15,51",seq0_no_checks
"1,42","18,06",seq0_no_checks
"1,42","16,07",seq0_no_checks
"1,52","20,61",seq0_no_checks
"1,52","16,67",seq0_no_checks
"1,43","22,63",seq0_no_checks
"1,43","18,60",seq0_no_checks
"1,50","21,89",seq0_no_checks
"1,50","19,58",seq0_no_checks
"1,48","1,56",seq0_no_checks
"1,48","1,48",seq0_no_checks
"1,47","1,29",seq0_no_checks
"1,47","1,77",seq0_no_checks
"1,87","6,32",seq0_no_checks
"1,87","4,30",seq0_no_checks
"1,83","5,56",seq0_no_checks
"1,83","3,65",seq0_no_checks
"1,94","4,64",seq0_no_checks
"1,94","3,48",seq0_no_checks
"0,56","72,58",seq0_no_checks
"0,56","73,35",seq0_no_checks
"0,78","54,10",seq0_no_checks
"0,78","55,56",seq0_no_checks
"0,65","18,10",seq0_no_checks
"0,65","12,45",seq0_no_checks
"0,75","24,69",seq0_no_checks
"0,75","17,06",seq0_no_checks
"0,80","30,15",seq0_no_checks
"0,80","24,39",seq0_no_checks
"0,78","30,49",seq0_no_checks
"0,78","22,53",seq0_no_checks
"0,79","30,48",seq0_no_checks
"0,79","22,59",seq0_no_checks
"1,29","38,93",seq0_no_checks
"1,29","40,29",seq0_no_checks
"1,39","29,37",seq0_no_checks
"1,39","31,33",seq0_no_checks
"1,38","31,51",seq0_no_checks
"1,38","32,04",seq0_no_checks
"1,70","20,61",seq0_no_checks
"1,70","22,10",seq0_no_checks
"1,68","21,38",seq0_no_checks
"1,68","22,92",seq0_no_checks
"1,02","19,27",seq0_no_checks
"1,02","19,25",seq0_no_checks
"1,02","19,52",seq0_no_checks
"1,02","19,49",seq0_no_checks
"1,68","23,00",seq0_no_checks
"1,68","23,07",seq0_no_checks
"1,49","30,58",seq0_no_checks
"1,49","30,60",seq0_no_checks
"1,48","31,09",seq0_no_checks
"1,48","31,29",seq0_no_checks
"1,56","27,62",seq0_no_checks
"1,56","28,96",seq0_no_checks
"1,70","22,94",seq0_no_checks
"1,70","23,01",seq0_no_checks
"1,77","19,05",seq0_no_checks
"1,77","20,46",seq0_no_checks
"1,65","23,13",seq0_no_checks
"1,65","24,57",seq0_no_checks
"1,41","31,00",seq0_no_checks
"1,41","32,48",seq0_no_checks
"1,44","29,58",seq0_no_checks
"1,44","29,75",seq0_no_checks
"1,31","35,75",seq0_no_checks
"1,31","35,87",seq0_no_checks
"1,06","23,39",seq0_no_checks
"1,06","22,78",seq0_no_checks
"1,13","17,91",seq0_no_checks
"1,13","17,41",seq0_no_checks
"0,37","30,26",seq0_no_checks
"0,37","37,32",seq0_no_checks
"0,37","30,78",seq0_no_checks
"0,37","35,76",seq0_no_checks
"0,15","220,91",seq0_no_checks
"0,15","223,58",seq0_no_checks
"0,40","22,95",seq0_no_checks
"0,40","28,62",seq0_no_checks
"1,30","25,02",seq0_no_checks
"1,30","20,09",seq0_no_checks
"0,54","33,35",seq0_no_checks
"0,54","34,73",seq0_no_checks
"0,23","153,91",seq0_no_checks
"0,23","158,44",seq0_no_checks
"0,24","148,37",seq0_no_checks
"0,24","152,95",seq0_no_checks
"0,13","276,79",seq0_no_checks
"0,13","282,82",seq0_no_checks
"0,48","18,52",seq0_no_checks
"0,48","23,96",seq0_no_checks
