TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,no_checks,10 / 12,,,"0,09","0,00","0,21",,,,,,,"1,69","7,44","11,46","6,75",,,,,,
seq0,no_checks,11 / 12,,,"0,10","0,00","0,21",,,,,,,"1,69","7,55","11,41","6,55",,,,,,
seq0,no_checks,FINAL,,,"0,09","0,00","0,21",,,,,,,"1,69","7,58","11,47","6,58","82,91","449,67","1,77","1,81","596,00","1190,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,00","0,01","0,00",,,,,,,"4,38","29,44","35,06","24,95",,,,,,
seq1,no_checks,1 / 12,,,"0,03","0,01","0,34",,,,,,,"4,38","29,19","34,83","24,62",,,,,,
seq1,no_checks,2 / 12,,,"0,03","0,01","0,40",,,,,,,"4,38","29,17","34,81","24,60",,,,,,
seq1,no_checks,3 / 12,,,"0,03","0,01","0,43",,,,,,,"4,38","29,16","34,80","24,58",,,,,,
seq1,no_checks,4 / 12,,,"0,43","0,00","4,29",,,,,,,"4,38","23,99","28,79","18,18",,,,,,
seq1,no_checks,5 / 12,,,"0,41","0,00","3,26",,,,,,,"4,38","23,94","28,75","18,15",,,,,,
seq1,no_checks,6 / 12,,,"0,40","0,00","3,49",,,,,,,"4,38","23,89","28,72","18,10",,,,,,
seq1,no_checks,7 / 12,,,"0,18","0,00","1,21",,,,,,,"4,38","20,50","25,83","10,26",,,,,,
seq1,no_checks,8 / 12,,,"0,17","0,00","1,13",,,,,,,"4,38","20,52","25,83","10,24",,,,,,
seq1,no_checks,9 / 12,,,"0,17","0,00","1,07",,,,,,,"4,38","20,53","25,83","10,23",,,,,,
seq1,no_checks,10 / 12,,,"0,18","0,00","1,08",,,,,,,"4,38","20,53","25,83","10,20",,,,,,
seq1,no_checks,11 / 12,,,"0,18","0,00","1,11",,,,,,,"4,38","20,53","25,82","10,16",,,,,,
seq1,no_checks,FINAL,,,"0,20","0,00","1,11",,,,,,,"4,38","20,52","25,72","9,81","30,28","468,50","3,97","4,15","432,00","862,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,00","0,01","0,00",,,,,,,"1,81","23,16","28,53","24,77",,,,,,
seq2,no_checks,1 / 12,,,"0,04","0,00","0,11",,,,,,,"1,81","18,45","21,67","18,58",,,,,,
seq2,no_checks,2 / 12,,,"0,08","0,00","0,13",,,,,,,"1,81","7,30","8,82","7,29",,,,,,
seq2,no_checks,3 / 12,,,"0,10","0,00","0,21",,,,,,,"1,81","13,58","15,34","2,81",,,,,,
seq2,no_checks,4 / 12,,,"0,10","0,00","0,21",,,,,,,"1,81","13,63","15,40","2,84",,,,,,
seq2,no_checks,5 / 12,,,"0,09","0,00","0,18",,,,,,,"1,81","14,22","15,75","2,36",,,,,,
seq2,no_checks,6 / 12,,,"0,09","0,00","0,16",,,,,,,"1,81","14,27","15,85","2,52",,,,,,
seq2,no_checks,7 / 12,,,"0,08","0,00","0,15",,,,,,,"1,81","14,28","15,86","2,55",,,,,,
seq2,no_checks,8 / 12,,,"0,08","0,00","0,15",,,,,,,"1,81","14,30","15,90","2,63",,,,,,
seq2,no_checks,9 / 12,,,"0,08","0,00","0,15",,,,,,,"1,81","14,31","15,92","2,68",,,,,,
seq2,no_checks,FINAL,,,"0,08","0,00","0,15",,,,,,,"1,81","14,31","15,92","2,68","38,20","790,21","1,77","1,97","611,00","1174,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,00","0,00","0,00",,,,,,,"1,94","18,80","24,62","18,51",,,,,,
seq3,no_checks,1 / 12,,,"0,02","0,00","0,10",,,,,,,"1,94","18,55","24,03","18,25",,,,,,
seq3,no_checks,2 / 12,,,"0,04","0,00","0,15",,,,,,,"1,94","18,59","24,00","18,20",,,,,,
seq3,no_checks,3 / 12,,,"0,05","0,00","0,11",,,,,,,"1,94","17,17","20,87","16,26",,,,,,
seq3,no_checks,4 / 12,,,"0,07","0,00","0,24",,,,,,,"1,94","16,49","19,55","15,34",,,,,,
seq3,no_checks,5 / 12,,,"0,05","0,00","0,16",,,,,,,"1,94","16,36","19,37","15,18",,,,,,
seq3,no_checks,6 / 12,,,"0,08","0,00","0,17",,,,,,,"1,94","14,87","17,17","13,57",,,,,,
seq3,no_checks,7 / 12,,,"0,08","0,00","0,21",,,,,,,"1,94","14,54","16,70","13,20",,,,,,
seq3,no_checks,8 / 12,,,"0,07","0,00","0,19",,,,,,,"1,94","14,47","16,60","13,13",,,,,,
seq3,no_checks,9 / 12,,,"0,06","0,00","0,20",,,,,,,"1,94","13,95","15,92","12,56",,,,,,
seq3,no_checks,10 / 12,,,"0,07","0,00","0,22",,,,,,,"1,94","13,78","15,69","12,31",,,,,,
seq3,no_checks,11 / 12,,,"0,10","0,00","0,19",,,,,,,"1,94","11,59","14,20","5,97",,,,,,
seq3,no_checks,FINAL,,,"0,10","0,00","0,14",,,,,,,"1,94","11,65","14,23","5,91","38,02","600,71","1,77","2,11","608,00","1214,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,00","0,02","0,00",,,,,,,"2,08","23,99","27,65","25,10",,,,,,
seq4,no_checks,1 / 12,,,"0,08","0,00","0,19",,,,,,,"2,08","19,43","21,01","18,59",,,,,,
seq4,no_checks,2 / 12,,,"0,10","0,00","0,20",,,,,,,"2,08","8,24","8,94","6,85",,,,,,
seq4,no_checks,3 / 12,,,"0,36","0,00","1,34",,,,,,,"2,08","8,59","11,42","7,70",,,,,,
seq4,no_checks,4 / 12,,,"0,23","0,00","0,78",,,,,,,"2,08","8,85","11,63","8,96",,,,,,
seq4,no_checks,5 / 12,,,"0,17","0,00","0,68",,,,,,,"2,08","8,94","11,79","9,81",,,,,,
seq4,no_checks,6 / 12,,,"0,20","0,00","0,71",,,,,,,"2,08","8,95","11,80","9,94",,,,,,
seq4,no_checks,7 / 12,,,"0,17","0,00","0,85",,,,,,,"2,08","8,97","11,82","8,69",,,,,,
seq4,no_checks,8 / 12,,,"0,19","0,00","0,67",,,,,,,"2,08","8,99","11,88","10,00",,,,,,
seq4,no_checks,9 / 12,,,"0,19","0,00","0,67",,,,,,,"2,08","9,00","11,95","10,21",,,,,,
seq4,no_checks,10 / 12,,,"0,19","0,00","0,69",,,,,,,"2,08","9,04","12,03","10,43",,,,,,
seq4,no_checks,11 / 12,,,"0,19","0,00","0,67",,,,,,,"2,08","9,05","12,04","12,88",,,,,,
seq4,no_checks,FINAL,,,"0,20","0,00","0,72",,,,,,,"2,08","9,07","11,98","9,89","62,20","435,50","1,77","2,73","481,00","926,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,00","0,00","0,00",,,,,,,"2,16","28,78","32,74","26,77",,,,,,
seq5,no_checks,1 / 12,,,"0,02","0,00","0,10",,,,,,,"2,16","24,09","26,30","21,65",,,,,,
seq5,no_checks,2 / 12,,,"0,03","0,00","0,12",,,,,,,"2,16","12,66","14,00","10,78",,,,,,
seq5,no_checks,3 / 12,,,"0,05","0,00","0,15",,,,,,,"2,16","9,75","11,71","7,44",,,,,,
seq5,no_checks,4 / 12,,,"0,04","0,00","0,13",,,,,,,"2,16","9,79","11,84","7,31",,,,,,
seq5,no_checks,5 / 12,,,"0,05","0,00","0,13",,,,,,,"2,16","9,81","11,89","7,27",,,,,,
seq5,no_checks,6 / 12,,,"0,04","0,00","0,13",,,,,,,"2,16","9,82","11,90","7,26",,,,,,
seq5,no_checks,FINAL,,,"0,04","0,00","0,13",,,,,,,"2,16","9,82","11,90","7,26","65,89","455,19","1,77","2,27","276,00","530,00"
