FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level1,no_checks,14 / 15,,,"0,25",,,,,,,"34,40","253,94","497,75",,,,,,
level1,no_checks,FINAL,,,"0,25",,,,,,,"34,40","253,91","497,69","0,48","738,06","131,67","2,05","86,00","168,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"2,32",,,,,,,"60,41","402,34","482,22",,,,,,
level2,no_checks,1 / 15,,,"1,61",,,,,,,"60,41","401,74","481,79",,,,,,
level2,no_checks,2 / 15,,,"1,61",,,,,,,"60,41","401,74","481,79",,,,,,
level2,no_checks,FINAL,,,"1,61",,,,,,,"60,41","401,74","481,79","0,15","665,05","93,35","2,05","87,00","160,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"4,67",,,,,,,"65,74","356,21","582,41",,,,,,
level3,no_checks,1 / 15,,,"6,65",,,,,,,"65,74","338,08","551,36",,,,,,
level3,no_checks,2 / 15,,,"3,37",,,,,,,"65,74","344,08","557,26",,,,,,
level3,no_checks,3 / 15,,,"2,25",,,,,,,"65,74","347,28","566,33",,,,,,
level3,no_checks,4 / 15,,,"2,01",,,,,,,"65,74","347,37","567,42",,,,,,
level3,no_checks,5 / 15,,,"1,83",,,,,,,"65,74","347,24","567,91",,,,,,
level3,no_checks,6 / 15,,,"1,72",,,,,,,"65,74","347,15","568,28",,,,,,
level3,no_checks,7 / 15,,,"1,70",,,,,,,"65,74","347,13","568,41",,,,,,
level3,no_checks,8 / 15,,,"1,68",,,,,,,"65,74","347,18","568,54",,,,,,
level3,no_checks,9 / 15,,,"1,68",,,,,,,"65,74","347,17","568,74",,,,,,
level3,no_checks,10 / 15,,,"1,69",,,,,,,"65,74","347,17","569,19",,,,,,
level3,no_checks,11 / 15,,,"1,63",,,,,,,"65,74","347,16","569,34",,,,,,
level3,no_checks,12 / 15,,,"1,84",,,,,,,"65,74","347,19","569,50",,,,,,
level3,no_checks,13 / 15,,,"1,83",,,,,,,"65,74","347,22","569,64",,,,,,
level3,no_checks,14 / 15,,,"1,83",,,,,,,"65,74","347,32","569,89",,,,,,
level3,no_checks,FINAL,,,"1,82",,,,,,,"65,74","347,42","570,04","2,47","528,50","91,66","2,72","118,00","230,00"
