FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level2,no_checks,INITIAL,,,"2,16",,,,,,,"83,33","714,33","791,21",,,,,,
level2,no_checks,1 / 15,,,"2,81",,,,,,,"83,33","713,62","790,62",,,,,,
level2,no_checks,2 / 15,,,"1,97",,,,,,,"83,33","713,81","790,44",,,,,,
level2,no_checks,3 / 15,,,"1,85",,,,,,,"83,33","713,78","790,41",,,,,,
level2,no_checks,4 / 15,,,"1,65",,,,,,,"83,33","712,83","789,80",,,,,,
level2,no_checks,5 / 15,,,"1,59",,,,,,,"83,33","712,29","789,46",,,,,,
level2,no_checks,6 / 15,,,"1,53",,,,,,,"83,33","711,69","789,09",,,,,,
level2,no_checks,7 / 15,,,"1,56",,,,,,,"83,33","711,45","788,95",,,,,,
level2,no_checks,8 / 15,,,"1,41",,,,,,,"83,33","710,70","788,50",,,,,,
level2,no_checks,9 / 15,,,"1,36",,,,,,,"83,33","710,33","788,30",,,,,,
level2,no_checks,10 / 15,,,"1,32",,,,,,,"83,33","709,58","787,91",,,,,,
level2,no_checks,11 / 15,,,"1,33",,,,,,,"83,33","709,25","787,75",,,,,,
level2,no_checks,12 / 15,,,"1,40",,,,,,,"83,33","709,09","787,69",,,,,,
level2,no_checks,13 / 15,,,"1,39",,,,,,,"83,33","708,94","787,62",,,,,,
level2,no_checks,14 / 15,,,"1,41",,,,,,,"83,33","708,87","787,56",,,,,,
level2,no_checks,FINAL,,,"1,35",,,,,,,"83,33","709,10","787,73","0,73","850,99","51,42","1,70","126,00","236,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"15,49",,,,,,,"163,97","484,98","655,24",,,,,,
level3,no_checks,1 / 15,,,"6,42",,,,,,,"163,97","476,40","651,18",,,,,,
level3,no_checks,2 / 15,,,"5,78",,,,,,,"163,97","476,12","651,08",,,,,,
level3,no_checks,3 / 15,,,"5,77",,,,,,,"163,97","476,12","651,08",,,,,,
level3,no_checks,4 / 15,,,"5,77",,,,,,,"163,97","476,12","651,08",,,,,,
level3,no_checks,5 / 15,,,"5,77",,,,,,,"163,97","476,12","651,08",,,,,,
level3,no_checks,6 / 15,,,"5,77",,,,,,,"163,97","476,12","651,08",,,,,,
level3,no_checks,7 / 15,,,"5,77",,,,,,,"163,97","476,12","651,08",,,,,,
level3,no_checks,FINAL,,,"5,77",,,,,,,"163,97","476,12","651,08","1,83","290,38","165,23","1,90","65,00","100,00"
