parallax,Av. error (mm),Info
"1,84","5,70",seq0_checks
"1,85","6,12",seq0_checks
"1,85","5,62",seq0_checks
"1,93","7,09",seq0_checks
"1,93","5,60",seq0_checks
"1,93","5,95",seq0_checks
"1,93","5,58",seq0_checks
"2,71","0,14",seq0_checks
"2,71","0,81",seq0_checks
"2,05","4,99",seq0_checks
"2,05","4,53",seq0_checks
"2,34","1,01",seq0_checks
"2,34","1,46",seq0_checks
"2,39","1,18",seq0_checks
"2,39","1,66",seq0_checks
"1,68","7,99",seq0_checks
"1,68","7,53",seq0_checks
"0,47","14,52",seq0_checks
"0,47","13,93",seq0_checks
"1,87","4,47",seq0_checks
"1,87","4,06",seq0_checks
"3,34","2,14",seq0_checks
"3,34","2,89",seq0_checks
"2,86","2,02",seq0_checks
"2,86","2,66",seq0_checks
"2,43","0,35",seq0_checks
"2,43","0,20",seq0_checks
"1,95","1,42",seq0_checks
"1,95","1,11",seq0_checks
"2,69","1,06",seq0_checks
"2,69","1,62",seq0_checks
"2,65","1,24",seq0_checks
"2,65","1,40",seq0_checks
"1,81","3,98",seq0_checks
"1,81","3,59",seq0_checks
"2,82","1,34",seq0_checks
"2,82","1,98",seq0_checks
"1,17","11,06",seq0_checks
"1,17","10,72",seq0_checks
"1,41","9,85",seq0_checks
"1,41","9,53",seq0_checks
"2,03","0,16",seq0_checks
"2,03","0,21",seq0_checks
"1,50","11,14",seq0_checks
"1,50","10,95",seq0_checks
"1,43","11,53",seq0_checks
"1,43","11,32",seq0_checks
"1,43","11,40",seq0_checks
"1,43","11,22",seq0_checks
"2,19","1,84",seq0_checks
"2,19","1,41",seq0_checks
"2,15","2,18",seq0_checks
"2,15","1,75",seq0_checks
"2,15","1,61",seq0_checks
"2,15","1,21",seq0_checks
"0,66","13,19",seq0_checks
"0,66","12,64",seq0_checks
"1,25","10,31",seq0_checks
"1,25","10,08",seq0_checks
"1,58","11,13",seq0_checks
"1,58","10,93",seq0_checks
"1,79","1,27",seq0_checks
"1,79","0,94",seq0_checks
"1,99","3,80",seq0_checks
"1,99","3,36",seq0_checks
"1,83","3,99",seq0_checks
"1,83","3,62",seq0_checks
"0,76","13,21",seq0_checks
"0,76","12,67",seq0_checks
"1,17","11,14",seq0_checks
"1,17","10,80",seq0_checks
"1,40","9,90",seq0_checks
"1,40","9,60",seq0_checks
"0,65","14,14",seq0_checks
"0,65","13,71",seq0_checks
"0,64","14,07",seq0_checks
"0,64","13,49",seq0_checks
"0,66","14,05",seq0_checks
"0,66","13,61",seq0_checks
"0,75","13,25",seq0_checks
"0,75","12,71",seq0_checks
"1,70","6,04",seq0_checks
"1,70","5,62",seq0_checks
"1,71","5,78",seq0_checks
"1,71","5,35",seq0_checks
"2,90","0,04",seq0_checks
"2,90","0,63",seq0_checks
"2,96","0,08",seq0_checks
"2,96","0,80",seq0_checks
"2,88","0,12",seq0_checks
"2,88","0,46",seq0_checks
"2,80","0,11",seq0_checks
"2,80","0,47",seq0_checks
"2,81","0,77",seq0_checks
"2,81","0,05",seq0_checks
"2,77","0,36",seq0_checks
"2,77","0,23",seq0_checks
"2,07","3,51",seq0_checks
"2,07","3,04",seq0_checks
"1,59","11,26",seq0_checks
"1,59","10,84",seq0_checks
"1,66","9,84",seq0_checks
"1,66","9,50",seq0_checks
"1,94","5,73",seq0_checks
"1,94","5,35",seq0_checks
"0,58","14,05",seq0_checks
"0,58","13,49",seq0_checks
"0,78","16,60",seq0_checks
"0,78","16,01",seq0_checks
"3,12","1,06",seq0_checks
"3,12","1,89",seq0_checks
"2,15","3,64",seq0_checks
"2,15","3,20",seq0_checks
"2,19","2,46",seq0_checks
"2,19","2,08",seq0_checks
"3,09","1,56",seq0_checks
"3,09","1,90",seq0_checks
"1,29","10,58",seq0_checks
"1,29","10,36",seq0_checks
"2,55","0,37",seq0_checks
"2,55","0,19",seq0_checks
"1,20","11,77",seq0_checks
"1,20","11,47",seq0_checks
"1,22","11,95",seq0_checks
"1,22","11,66",seq0_checks
"2,06","1,12",seq0_checks
"2,06","0,77",seq0_checks
"2,48","1,67",seq0_checks
"2,48","1,12",seq0_checks
"0,70","16,94",seq0_checks
"0,70","16,36",seq0_checks
"1,24","10,59",seq0_checks
"1,24","10,37",seq0_checks
"1,62","9,61",seq0_checks
"1,62","9,27",seq0_checks
"0,55","14,83",seq0_checks
"0,55","14,21",seq0_checks
"2,24","1,44",seq0_checks
"2,24","1,00",seq0_checks
"2,24","1,40",seq0_checks
"2,24","0,96",seq0_checks
"1,34","10,74",seq0_checks
"1,34","10,49",seq0_checks
"0,58","15,89",seq0_checks
"0,58","15,18",seq0_checks
"1,31","12,72",seq0_checks
"1,31","12,41",seq0_checks
"0,73","16,75",seq0_checks
"0,73","16,15",seq0_checks
"0,63","17,11",seq0_checks
"0,63","16,46",seq0_checks
"2,40","0,82",seq0_checks
"2,40","1,57",seq0_checks
"2,41","0,53",seq0_checks
"2,41","1,09",seq0_checks
"2,73","0,58",seq0_checks
"2,73","1,23",seq0_checks
"2,65","0,06",seq0_checks
"2,65","0,17",seq0_checks
"2,25","0,86",seq0_checks
"2,25","0,43",seq0_checks
"2,36","1,09",seq0_checks
"2,36","1,61",seq0_checks
"2,17","0,29",seq0_checks
"2,17","0,09",seq0_checks
"2,80","1,88",seq0_checks
"2,80","2,19",seq0_checks
"2,75","1,63",seq0_checks
"2,75","2,24",seq0_checks
"2,30","1,71",seq0_checks
"2,30","1,07",seq0_checks
"1,61","6,56",seq0_checks
"1,61","6,03",seq0_checks
"2,20","2,29",seq0_checks
"2,20","1,89",seq0_checks
"2,41","1,96",seq0_checks
"2,41","1,04",seq0_checks
"2,77","0,78",seq0_checks
"2,77","0,14",seq0_checks
"0,74","10,81",seq0_no_checks
"0,74","8,85",seq0_no_checks
"0,66","11,64",seq0_no_checks
"0,66","10,26",seq0_no_checks
"2,43","18,30",seq0_no_checks
"2,43","19,10",seq0_no_checks
"2,44","25,02",seq0_no_checks
"2,44","25,26",seq0_no_checks
"0,57","0,47",seq0_no_checks
"0,57","1,53",seq0_no_checks
"1,54","3,00",seq0_no_checks
"1,54","4,77",seq0_no_checks
"2,40","18,41",seq0_no_checks
"2,40","19,18",seq0_no_checks
"0,68","11,62",seq0_no_checks
"0,68","9,95",seq0_no_checks
"0,67","11,52",seq0_no_checks
"0,67","10,18",seq0_no_checks
"1,77","0,26",seq0_no_checks
"1,77","0,24",seq0_no_checks
"2,02","3,16",seq0_no_checks
"2,02","3,25",seq0_no_checks
"1,89","1,46",seq0_no_checks
"1,89","1,55",seq0_no_checks
"2,24","5,20",seq0_no_checks
"2,24","5,30",seq0_no_checks
"0,45","12,33",seq0_no_checks
"0,45","11,91",seq0_no_checks
"0,46","12,28",seq0_no_checks
"0,46","11,91",seq0_no_checks
"0,86","10,40",seq0_no_checks
"0,86","10,00",seq0_no_checks
"0,65","13,06",seq0_no_checks
"0,65","12,58",seq0_no_checks
"1,83","2,96",seq0_no_checks
"1,83","2,60",seq0_no_checks
"0,54","12,97",seq0_no_checks
"0,54","10,97",seq0_no_checks
"2,09","6,02",seq0_no_checks
"2,09","6,25",seq0_no_checks
"3,34","19,67",seq0_no_checks
"3,34","20,57",seq0_no_checks
"1,14","3,08",seq0_no_checks
"1,14","3,51",seq0_no_checks
"1,96","16,02",seq0_no_checks
"1,96","16,89",seq0_no_checks
"1,81","17,03",seq0_no_checks
"1,81","18,00",seq0_no_checks
"1,73","13,45",seq0_no_checks
"1,73","11,82",seq0_no_checks
"1,16","4,82",seq0_no_checks
"1,16","3,64",seq0_no_checks
"0,47","12,58",seq0_no_checks
"0,47","12,09",seq0_no_checks
"2,19","13,57",seq0_no_checks
"2,19","14,18",seq0_no_checks
"3,15","6,97",seq0_no_checks
"3,15","6,56",seq0_no_checks
"1,89","8,34",seq0_no_checks
"1,89","7,76",seq0_no_checks
"1,87","2,50",seq0_no_checks
"1,87","1,80",seq0_no_checks
"0,53","13,06",seq0_no_checks
"0,53","12,90",seq0_no_checks
"0,45","0,76",seq0_no_checks
"0,45","0,96",seq0_no_checks
"1,19","4,36",seq0_no_checks
"1,19","5,10",seq0_no_checks
"1,62","22,01",seq0_no_checks
"1,62","23,81",seq0_no_checks
"1,81","2,49",seq0_no_checks
"1,81","3,67",seq0_no_checks
"1,63","1,06",seq0_no_checks
"1,63","0,30",seq0_no_checks
"1,72","1,89",seq0_no_checks
"1,72","1,10",seq0_no_checks
"0,92","8,37",seq0_no_checks
"0,92","8,01",seq0_no_checks
"0,60","12,18",seq0_no_checks
"0,60","10,77",seq0_no_checks
"0,54","16,09",seq0_no_checks
"0,54","15,62",seq0_no_checks
"0,53","15,77",seq0_no_checks
"0,53","15,45",seq0_no_checks
"2,24","25,93",seq0_no_checks
"2,24","25,79",seq0_no_checks
"2,22","25,40",seq0_no_checks
"2,22","24,44",seq0_no_checks
"1,70","31,72",seq0_no_checks
"1,70","33,54",seq0_no_checks
"1,69","25,34",seq0_no_checks
"1,69","27,94",seq0_no_checks
"0,65","11,70",seq0_no_checks
"0,65","10,87",seq0_no_checks
"1,21","0,56",seq0_no_checks
"1,21","0,07",seq0_no_checks
"1,27","2,27",seq0_no_checks
"1,27","1,72",seq0_no_checks
"1,63","0,73",seq0_no_checks
"1,63","1,13",seq0_no_checks
"1,76","4,16",seq0_no_checks
"1,76","3,19",seq0_no_checks
"1,83","17,37",seq0_no_checks
"1,83","18,21",seq0_no_checks
"2,21","30,99",seq0_no_checks
"2,21","29,50",seq0_no_checks
"1,94","30,46",seq0_no_checks
"1,94","29,53",seq0_no_checks
"1,33","0,54",seq0_no_checks
"1,33","0,07",seq0_no_checks
"1,25","1,49",seq0_no_checks
"1,25","1,12",seq0_no_checks
"2,56","19,89",seq0_no_checks
"2,56","20,35",seq0_no_checks
"0,66","15,39",seq0_no_checks
"0,66","12,46",seq0_no_checks
"1,52","65,09",seq0_no_checks
"1,52","66,72",seq0_no_checks
"1,64","37,55",seq0_no_checks
"1,64","38,79",seq0_no_checks
"1,73","12,82",seq0_no_checks
"1,73","11,69",seq0_no_checks
"2,43","19,31",seq0_no_checks
"2,43","16,88",seq0_no_checks
"2,42","19,06",seq0_no_checks
"2,42","16,60",seq0_no_checks
"1,81","17,59",seq0_no_checks
"1,81","16,47",seq0_no_checks
"0,47","16,42",seq0_no_checks
"0,47","15,03",seq0_no_checks
"2,14","6,93",seq0_no_checks
"2,14","7,20",seq0_no_checks
"2,94","21,23",seq0_no_checks
"2,94","21,70",seq0_no_checks
"0,88","16,56",seq0_no_checks
"0,88","15,74",seq0_no_checks
"1,38","18,33",seq0_no_checks
"1,38","18,33",seq0_no_checks
"1,59","8,36",seq0_no_checks
"1,59","7,80",seq0_no_checks
"1,86","13,64",seq0_no_checks
"1,86","13,86",seq0_no_checks
"1,67","2,38",seq0_no_checks
"1,67","2,59",seq0_no_checks
"1,92","14,73",seq0_no_checks
"1,92","15,15",seq0_no_checks
"1,35","17,71",seq0_no_checks
"1,35","17,46",seq0_no_checks
"1,24","8,56",seq0_no_checks
"1,24","7,24",seq0_no_checks
"2,12","2,98",seq0_no_checks
"2,12","3,18",seq0_no_checks
"1,43","2,81",seq0_no_checks
"1,43","2,30",seq0_no_checks
"1,36","2,15",seq0_no_checks
"1,36","1,65",seq0_no_checks
"1,78","0,61",seq0_no_checks
"1,78","0,97",seq0_no_checks
"1,50","4,21",seq0_no_checks
"1,50","3,65",seq0_no_checks
"1,42","37,41",seq0_no_checks
"1,42","39,86",seq0_no_checks
"0,87","8,32",seq0_no_checks
"0,87","9,66",seq0_no_checks
"0,97","15,63",seq0_no_checks
"0,97","17,20",seq0_no_checks
"1,48","19,90",seq0_no_checks
"1,48","21,64",seq0_no_checks
"1,53","20,33",seq0_no_checks
"1,53","20,60",seq0_no_checks
"2,86","14,68",seq0_no_checks
"2,86","15,81",seq0_no_checks
"2,25","15,90",seq0_no_checks
"2,25","16,61",seq0_no_checks
"1,66","25,78",seq0_no_checks
"1,66","27,57",seq0_no_checks
"3,44","18,79",seq0_no_checks
"3,44","19,77",seq0_no_checks
"1,81","15,53",seq0_no_checks
"1,81","16,13",seq0_no_checks
"1,22","5,11",seq0_no_checks
"1,22","4,79",seq0_no_checks
"1,45","2,73",seq0_no_checks
"1,45","2,39",seq0_no_checks
"1,79","25,90",seq0_no_checks
"1,79","26,84",seq0_no_checks
"1,20","3,77",seq0_no_checks
"1,20","3,19",seq0_no_checks
"1,29","2,41",seq0_no_checks
"1,29","1,87",seq0_no_checks
"1,05","6,11",seq0_no_checks
"1,05","5,42",seq0_no_checks
"0,73","11,15",seq0_no_checks
"0,73","9,70",seq0_no_checks
"0,66","12,23",seq0_no_checks
"0,66","10,75",seq0_no_checks
"0,72","13,69",seq0_no_checks
"0,72","12,87",seq0_no_checks
"1,11","5,03",seq0_no_checks
"1,11","4,40",seq0_no_checks
"0,69","11,02",seq0_no_checks
"0,69","10,11",seq0_no_checks
"3,19","20,89",seq0_no_checks
"3,19","21,63",seq0_no_checks
"2,09","8,13",seq0_no_checks
"2,09","8,26",seq0_no_checks
"1,42","4,28",seq0_no_checks
"1,42","3,73",seq0_no_checks
"0,86","16,98",seq0_no_checks
"0,86","16,13",seq0_no_checks
"1,87","3,76",seq0_no_checks
"1,87","3,88",seq0_no_checks
"2,44","18,03",seq0_no_checks
"2,44","19,40",seq0_no_checks
"2,41","18,01",seq0_no_checks
"2,41","19,37",seq0_no_checks
"2,48","18,14",seq0_no_checks
"2,48","19,53",seq0_no_checks
"0,78","17,55",seq0_no_checks
"0,78","16,16",seq0_no_checks
"0,96","16,29",seq0_no_checks
"0,96","15,50",seq0_no_checks
"2,54","19,37",seq0_no_checks
"2,54","20,72",seq0_no_checks
"3,04","20,95",seq0_no_checks
"3,04","21,48",seq0_no_checks
"3,03","21,02",seq0_no_checks
"3,03","21,53",seq0_no_checks
"1,61","0,49",seq0_no_checks
"1,61","0,90",seq0_no_checks
"2,68","19,46",seq0_no_checks
"2,68","20,62",seq0_no_checks
"0,74","16,91",seq0_no_checks
"0,74","16,00",seq0_no_checks
"0,73","16,81",seq0_no_checks
"0,73","15,43",seq0_no_checks
"1,67","8,79",seq0_no_checks
"1,67","8,44",seq0_no_checks
"2,01","2,65",seq0_no_checks
"2,01","1,65",seq0_no_checks
"1,98","2,15",seq0_no_checks
"1,98","2,47",seq0_no_checks
"1,32","4,50",seq0_no_checks
"1,32","3,95",seq0_no_checks
"1,61","28,81",seq0_no_checks
"1,61","29,56",seq0_no_checks
"2,35","17,97",seq0_no_checks
"2,35","19,25",seq0_no_checks
"1,87","17,44",seq0_no_checks
"1,87","18,43",seq0_no_checks
"2,39","17,85",seq0_no_checks
"2,39","17,74",seq0_no_checks
"4,18","19,74",seq0_no_checks
"4,18","20,67",seq0_no_checks
"1,25","1,93",seq0_no_checks
"1,25","1,37",seq0_no_checks
"2,27","16,04",seq0_no_checks
"2,27","16,77",seq0_no_checks
"2,27","18,59",seq0_no_checks
"2,27","19,45",seq0_no_checks
"2,31","18,74",seq0_no_checks
"2,31","19,63",seq0_no_checks
"3,19","20,78",seq0_no_checks
"3,19","21,62",seq0_no_checks
"1,89","4,04",seq0_no_checks
"1,89","4,11",seq0_no_checks
"1,71","3,10",seq0_no_checks
"1,71","3,24",seq0_no_checks
"1,92","7,58",seq0_no_checks
"1,92","7,54",seq0_no_checks
"1,84","0,17",seq0_no_checks
"1,84","0,57",seq0_no_checks
"1,85","0,23",seq0_no_checks
"1,85","0,62",seq0_no_checks
"1,93","1,03",seq0_no_checks
"1,93","0,34",seq0_no_checks
"1,93","0,08",seq0_no_checks
"1,93","0,35",seq0_no_checks
"1,49","1,52",seq0_no_checks
"1,49","0,18",seq0_no_checks
"2,71","20,36",seq0_no_checks
"2,71","21,58",seq0_no_checks
"3,30","20,27",seq0_no_checks
"3,30","21,14",seq0_no_checks
"3,29","20,27",seq0_no_checks
"3,29","21,16",seq0_no_checks
"2,05","0,54",seq0_no_checks
"2,05","0,88",seq0_no_checks
"2,34","15,40",seq0_no_checks
"2,34","15,93",seq0_no_checks
"2,39","15,83",seq0_no_checks
"2,39","16,42",seq0_no_checks
"1,68","0,64",seq0_no_checks
"1,68","0,21",seq0_no_checks
"2,16","18,72",seq0_no_checks
"2,16","19,76",seq0_no_checks
"0,66","6,99",seq0_no_checks
"0,66","8,72",seq0_no_checks
"0,74","8,92",seq0_no_checks
"0,74","10,18",seq0_no_checks
"0,75","10,01",seq0_no_checks
"0,75","11,26",seq0_no_checks
"3,18","20,89",seq0_no_checks
"3,18","21,67",seq0_no_checks
"3,23","20,10",seq0_no_checks
"3,23","20,96",seq0_no_checks
"1,87","1,97",seq0_no_checks
"1,87","2,24",seq0_no_checks
"3,34","17,82",seq0_no_checks
"3,34","18,08",seq0_no_checks
"3,18","20,88",seq0_no_checks
"3,18","21,64",seq0_no_checks
"2,86","14,69",seq0_no_checks
"2,86","15,80",seq0_no_checks
"1,28","1,40",seq0_no_checks
"1,28","0,86",seq0_no_checks
"2,43","19,13",seq0_no_checks
"2,43","20,10",seq0_no_checks
"1,48","19,84",seq0_no_checks
"1,48","20,03",seq0_no_checks
"1,98","15,46",seq0_no_checks
"1,98","15,95",seq0_no_checks
"1,95","9,98",seq0_no_checks
"1,95","9,81",seq0_no_checks
"2,69","11,85",seq0_no_checks
"2,69","12,60",seq0_no_checks
"2,65","12,91",seq0_no_checks
"2,65","12,10",seq0_no_checks
"1,79","28,93",seq0_no_checks
"1,79","29,93",seq0_no_checks
"1,90","29,00",seq0_no_checks
"1,90","30,05",seq0_no_checks
"1,78","25,94",seq0_no_checks
"1,78","26,85",seq0_no_checks
"1,88","26,03",seq0_no_checks
"1,88","26,95",seq0_no_checks
"0,62","11,57",seq0_no_checks
"0,62","10,73",seq0_no_checks
"2,03","13,65",seq0_no_checks
"2,03","14,00",seq0_no_checks
"1,81","2,84",seq0_no_checks
"1,81","3,04",seq0_no_checks
"1,19","27,95",seq0_no_checks
"1,19","29,72",seq0_no_checks
"1,17","4,67",seq0_no_checks
"1,17","4,03",seq0_no_checks
"1,41","1,59",seq0_no_checks
"1,41","1,04",seq0_no_checks
"1,81","17,04",seq0_no_checks
"1,81","17,03",seq0_no_checks
"2,82","11,76",seq0_no_checks
"2,82","12,72",seq0_no_checks
"1,50","3,09",seq0_no_checks
"1,50","2,56",seq0_no_checks
"1,43","3,89",seq0_no_checks
"1,43","2,53",seq0_no_checks
"1,43","2,96",seq0_no_checks
"1,43","2,45",seq0_no_checks
"2,08","4,42",seq0_no_checks
"2,08","4,56",seq0_no_checks
"2,07","4,31",seq0_no_checks
"2,07","4,48",seq0_no_checks
"1,91","1,60",seq0_no_checks
"1,91","1,72",seq0_no_checks
"1,03","17,39",seq0_no_checks
"1,03","16,67",seq0_no_checks
"1,90","29,45",seq0_no_checks
"1,90","31,53",seq0_no_checks
"2,15","7,04",seq0_no_checks
"2,15","7,29",seq0_no_checks
"2,19","5,90",seq0_no_checks
"2,19","6,26",seq0_no_checks
"2,15","5,11",seq0_no_checks
"2,15","5,48",seq0_no_checks
"0,66","10,43",seq0_no_checks
"0,66","9,55",seq0_no_checks
"1,25","1,92",seq0_no_checks
"1,25","1,36",seq0_no_checks
"1,58","3,33",seq0_no_checks
"1,58","2,81",seq0_no_checks
"1,21","36,52",seq0_no_checks
"1,21","38,79",seq0_no_checks
"1,53","25,31",seq0_no_checks
"1,53","26,15",seq0_no_checks
"3,34","20,45",seq0_no_checks
"3,34","21,41",seq0_no_checks
"1,79","12,03",seq0_no_checks
"1,79","12,02",seq0_no_checks
"0,90","9,02",seq0_no_checks
"0,90","7,62",seq0_no_checks
"1,02","7,20",seq0_no_checks
"1,02","6,50",seq0_no_checks
"1,98","26,05",seq0_no_checks
"1,98","27,04",seq0_no_checks
"2,00","0,35",seq0_no_checks
"2,00","0,18",seq0_no_checks
"1,99","2,41",seq0_no_checks
"1,99","2,74",seq0_no_checks
"1,17","4,80",seq0_no_checks
"1,17","4,16",seq0_no_checks
"1,40","1,67",seq0_no_checks
"1,40","1,11",seq0_no_checks
"1,83","2,91",seq0_no_checks
"1,83","3,08",seq0_no_checks
"0,76","10,24",seq0_no_checks
"0,76","9,39",seq0_no_checks
"0,65","11,79",seq0_no_checks
"0,65","10,41",seq0_no_checks
"0,64","11,68",seq0_no_checks
"0,64","10,76",seq0_no_checks
"0,75","10,32",seq0_no_checks
"0,75","9,46",seq0_no_checks
"1,63","29,39",seq0_no_checks
"1,63","31,45",seq0_no_checks
"2,49","19,33",seq0_no_checks
"2,49","19,75",seq0_no_checks
"1,67","0,67",seq0_no_checks
"1,67","1,02",seq0_no_checks
"1,70","0,90",seq0_no_checks
"1,70","1,22",seq0_no_checks
"1,71","1,08",seq0_no_checks
"1,71","1,39",seq0_no_checks
"2,27","17,83",seq0_no_checks
"2,27","19,08",seq0_no_checks
"1,25","1,41",seq0_no_checks
"1,25","1,92",seq0_no_checks
"1,24","0,06",seq0_no_checks
"1,24","0,69",seq0_no_checks
"2,57","19,55",seq0_no_checks
"2,57","20,81",seq0_no_checks
"2,32","19,03",seq0_no_checks
"2,32","20,27",seq0_no_checks
"1,72","29,92",seq0_no_checks
"1,72","31,79",seq0_no_checks
"1,03","18,99",seq0_no_checks
"1,03","20,68",seq0_no_checks
"1,69","29,60",seq0_no_checks
"1,69","30,67",seq0_no_checks
"1,04","16,01",seq0_no_checks
"1,04","14,68",seq0_no_checks
"2,90","20,69",seq0_no_checks
"2,90","22,11",seq0_no_checks
"2,96","20,76",seq0_no_checks
"2,96","21,22",seq0_no_checks
"0,83","19,19",seq0_no_checks
"0,83","20,88",seq0_no_checks
"3,06","22,14",seq0_no_checks
"3,06","22,77",seq0_no_checks
"2,88","19,23",seq0_no_checks
"2,88","20,54",seq0_no_checks
"2,80","19,05",seq0_no_checks
"2,80","20,34",seq0_no_checks
"2,81","21,90",seq0_no_checks
"2,81","22,15",seq0_no_checks
"2,77","19,87",seq0_no_checks
"2,77","21,14",seq0_no_checks
"1,01","24,22",seq0_no_checks
"1,01","24,16",seq0_no_checks
"2,07","29,90",seq0_no_checks
"2,07","32,18",seq0_no_checks
"2,53","25,56",seq0_no_checks
"2,53","26,08",seq0_no_checks
"2,06","26,77",seq0_no_checks
"2,06","28,04",seq0_no_checks
"2,30","26,91",seq0_no_checks
"2,30","28,29",seq0_no_checks
"3,12","20,49",seq0_no_checks
"3,12","21,33",seq0_no_checks
"2,55","19,31",seq0_no_checks
"2,55","20,71",seq0_no_checks
"2,57","23,07",seq0_no_checks
"2,57","24,42",seq0_no_checks
"2,61","24,00",seq0_no_checks
"2,61","25,46",seq0_no_checks
"3,31","19,24",seq0_no_checks
"3,31","20,21",seq0_no_checks
"3,42","18,68",seq0_no_checks
"3,42","19,64",seq0_no_checks
"0,89","16,91",seq0_no_checks
"0,89","16,10",seq0_no_checks
"1,59","4,03",seq0_no_checks
"1,59","2,71",seq0_no_checks
"1,66","2,18",seq0_no_checks
"1,66","1,68",seq0_no_checks
"1,94","0,26",seq0_no_checks
"1,94","0,52",seq0_no_checks
"1,88","22,80",seq0_no_checks
"1,88","23,43",seq0_no_checks
"0,68","15,78",seq0_no_checks
"0,68","14,38",seq0_no_checks
"0,72","17,28",seq0_no_checks
"0,72","16,36",seq0_no_checks
"1,01","16,77",seq0_no_checks
"1,01","15,42",seq0_no_checks
"1,01","16,00",seq0_no_checks
"1,01","15,22",seq0_no_checks
"0,58","11,64",seq0_no_checks
"0,58","10,73",seq0_no_checks
"0,76","6,49",seq0_no_checks
"0,76","6,64",seq0_no_checks
"0,77","3,93",seq0_no_checks
"0,77","4,20",seq0_no_checks
"3,12","8,15",seq0_no_checks
"3,12","9,50",seq0_no_checks
"1,89","24,98",seq0_no_checks
"1,89","26,10",seq0_no_checks
"0,57","13,11",seq0_no_checks
"0,57","12,24",seq0_no_checks
"0,88","16,42",seq0_no_checks
"0,88","15,03",seq0_no_checks
"0,78","17,09",seq0_no_checks
"0,78","16,16",seq0_no_checks
"2,15","1,93",seq0_no_checks
"2,15","2,28",seq0_no_checks
