TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq2,no_checks,5 / 12,,,"0,07","0,00","0,51",,,,,,,"2,07","28,18","35,36","25,29",,,,,,
seq2,no_checks,6 / 12,,,"0,07","0,00","0,51",,,,,,,"2,07","28,15","35,30","25,24",,,,,,
seq2,no_checks,7 / 12,,,"0,09","0,00","0,57",,,,,,,"2,07","18,60","23,28","14,08",,,,,,
seq2,no_checks,8 / 12,,,"0,10","0,00","0,53",,,,,,,"2,07","18,58","23,26","14,04",,,,,,
seq2,no_checks,9 / 12,,,"0,10","0,00","0,58",,,,,,,"2,07","18,55","23,23","14,00",,,,,,
seq2,no_checks,10 / 12,,,"0,11","0,00","0,66",,,,,,,"2,07","18,53","23,21","13,97",,,,,,
seq2,no_checks,11 / 12,,,"0,11","0,00","0,63",,,,,,,"2,07","18,52","23,20","13,96",,,,,,
seq2,no_checks,FINAL,,,"0,11","0,00","0,65",,,,,,,"2,07","18,51","23,19","13,95","38,98","893,25","2,50","2,95","367,00","698,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,00","0,01","0,00",,,,,,,"2,30","35,74","50,02","32,36",,,,,,
seq3,no_checks,1 / 12,,,"0,08","0,00","0,41",,,,,,,"2,30","17,28","20,97","12,33",,,,,,
seq3,no_checks,2 / 12,,,"0,08","0,00","0,35",,,,,,,"2,30","17,30","20,98","12,33",,,,,,
seq3,no_checks,3 / 12,,,"0,08","0,00","0,33",,,,,,,"2,30","16,96","20,62","11,95",,,,,,
seq3,no_checks,4 / 12,,,"0,08","0,00","0,37",,,,,,,"2,30","16,72","20,38","11,69",,,,,,
seq3,no_checks,5 / 12,,,"0,07","0,00","0,36",,,,,,,"2,30","16,69","20,35","11,65",,,,,,
seq3,no_checks,6 / 12,,,"0,07","0,00","0,36",,,,,,,"2,30","16,67","20,32","11,61",,,,,,
seq3,no_checks,7 / 12,,,"0,05","0,00","0,19",,,,,,,"2,30","15,22","18,11","6,54",,,,,,
seq3,no_checks,8 / 12,,,"0,06","0,00","0,17",,,,,,,"2,30","15,24","18,12","6,51",,,,,,
seq3,no_checks,9 / 12,,,"0,06","0,00","0,15",,,,,,,"2,30","15,28","18,15","6,52",,,,,,
seq3,no_checks,10 / 12,,,"0,05","0,00","0,15",,,,,,,"2,30","15,29","18,16","6,51",,,,,,
seq3,no_checks,11 / 12,,,"0,05","0,00","0,15",,,,,,,"2,30","15,31","18,19","6,51",,,,,,
seq3,no_checks,FINAL,,,"0,05","0,00","0,17",,,,,,,"2,30","15,32","18,21","6,51","57,13","667,16","2,50","2,79","384,00","720,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,00","0,01","0,00",,,,,,,"2,35","28,06","35,63","27,15",,,,,,
seq4,no_checks,1 / 12,,,"0,02","0,00","0,18",,,,,,,"2,35","27,60","34,97","26,49",,,,,,
seq4,no_checks,2 / 12,,,"0,04","0,00","0,21",,,,,,,"2,35","27,32","34,61","26,14",,,,,,
seq4,no_checks,3 / 12,,,"0,04","0,00","0,24",,,,,,,"2,35","27,22","34,48","26,01",,,,,,
seq4,no_checks,4 / 12,,,"0,04","0,00","0,29",,,,,,,"2,35","27,10","34,31","25,83",,,,,,
seq4,no_checks,5 / 12,,,"0,04","0,00","0,30",,,,,,,"2,35","27,07","34,28","25,78",,,,,,
seq4,no_checks,6 / 12,,,"0,04","0,00","0,29",,,,,,,"2,35","27,05","34,24","25,74",,,,,,
seq4,no_checks,7 / 12,,,"0,05","0,00","0,34",,,,,,,"2,35","27,03","34,20","25,69",,,,,,
seq4,no_checks,8 / 12,,,"0,05","0,00","0,44",,,,,,,"2,35","26,96","34,10","25,58",,,,,,
seq4,no_checks,9 / 12,,,"0,09","0,00","1,07",,,,,,,"2,35","19,16","24,25","15,58",,,,,,
seq4,no_checks,10 / 12,,,"0,10","0,00","0,89",,,,,,,"2,35","18,95","24,02","15,32",,,,,,
seq4,no_checks,11 / 12,,,"0,10","0,00","0,93",,,,,,,"2,35","18,96","24,02","15,30",,,,,,
seq4,no_checks,FINAL,,,"0,10","0,00","0,81",,,,,,,"2,35","18,93","23,98","15,26","32,53","804,76","2,50","3,50","330,00","658,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,00","0,00","0,00",,,,,,,"2,41","25,25","35,20","29,04",,,,,,
seq5,no_checks,1 / 12,,,"0,04","0,00","0,39",,,,,,,"2,41","18,75","25,55","18,95",,,,,,
seq5,no_checks,2 / 12,,,"0,04","0,00","0,43",,,,,,,"2,41","18,74","25,53","18,93",,,,,,
seq5,no_checks,3 / 12,,,"0,04","0,00","0,43",,,,,,,"2,41","18,73","25,53","18,93",,,,,,
seq5,no_checks,FINAL,,,"0,04","0,00","0,43",,,,,,,"2,41","18,73","25,53","18,93","25,82","778,50","2,50","2,69","186,00","372,00"
