FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq3,no_checks,INITIAL,,,"0,15","0,01","3,88",,,,,,,"2,29","34,98","48,75","31,87",,,,,,
seq3,no_checks,1 / 12,,,"0,17","0,00","0,88",,,,,,,"2,29","34,61","47,82","30,70",,,,,,
seq3,no_checks,2 / 12,,,"0,15","0,00","0,77",,,,,,,"2,29","33,75","46,13","29,35",,,,,,
seq3,no_checks,3 / 12,,,"0,14","0,00","0,80",,,,,,,"2,29","33,74","46,11","29,32",,,,,,
seq3,no_checks,4 / 12,,,"0,16","0,00","0,67",,,,,,,"2,29","17,25","21,15","10,51",,,,,,
seq3,no_checks,5 / 12,,,"0,14","0,00","0,49",,,,,,,"2,29","17,24","21,12","10,43",,,,,,
seq3,no_checks,6 / 12,,,"0,13","0,00","0,44",,,,,,,"2,29","17,19","21,07","10,37",,,,,,
seq3,no_checks,7 / 12,,,"0,12","0,00","0,42",,,,,,,"2,29","17,17","21,03","10,31",,,,,,
seq3,no_checks,8 / 12,,,"0,12","0,00","0,42",,,,,,,"2,29","17,16","21,02","10,30",,,,,,
seq3,no_checks,9 / 12,,,"0,12","0,00","0,42",,,,,,,"2,29","17,15","21,01","10,28",,,,,,
seq3,no_checks,10 / 12,,,"0,12","0,00","0,39",,,,,,,"2,29","17,15","21,00","10,27",,,,,,
seq3,no_checks,11 / 12,,,"0,12","0,00","0,39",,,,,,,"2,29","17,15","20,99","10,26",,,,,,
seq3,no_checks,FINAL,,,"0,11","0,00","0,39",,,,,,,"2,29","17,14","20,99","10,24","50,99","747,94","2,50","2,79","386,00","720,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,13","0,01","3,41",,,,,,,"2,37","28,20","35,73","27,31",,,,,,
seq4,no_checks,1 / 12,,,"0,14","0,00","1,52",,,,,,,"2,37","27,62","34,93","26,56",,,,,,
seq4,no_checks,2 / 12,,,"0,22","0,00","0,81",,,,,,,"2,37","16,63","19,80","7,80",,,,,,
seq4,no_checks,3 / 12,,,"0,16","0,00","0,50",,,,,,,"2,37","16,78","19,48","6,87",,,,,,
seq4,no_checks,4 / 12,,,"0,17","0,00","0,49",,,,,,,"2,37","16,79","19,49","6,88",,,,,,
seq4,no_checks,5 / 12,,,"0,16","0,00","0,48",,,,,,,"2,37","16,80","19,50","6,89",,,,,,
seq4,no_checks,6 / 12,,,"0,16","0,00","0,45",,,,,,,"2,37","16,81","19,50","6,89",,,,,,
seq4,no_checks,FINAL,,,"0,16","0,00","0,45",,,,,,,"2,37","16,81","19,50","6,89","40,40","707,84","2,50","3,51","331,00","658,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,02","0,00","0,83",,,,,,,"2,44","25,80","35,73","29,30",,,,,,
seq5,no_checks,1 / 12,,,"0,05","0,00","0,48",,,,,,,"2,44","17,90","24,42","17,51",,,,,,
seq5,no_checks,2 / 12,,,"0,07","0,00","0,56",,,,,,,"2,44","15,95","22,19","15,15",,,,,,
seq5,no_checks,3 / 12,,,"0,07","0,00","0,55",,,,,,,"2,44","15,94","22,18","15,13",,,,,,
seq5,no_checks,FINAL,,,"0,07","0,00","0,55",,,,,,,"2,44","15,94","22,18","15,13","38,22","653,05","2,50","2,72","188,00","376,00"
