parallax,Av. error (mm),Info
"1,78","1,77",seq0_checks
"1,50","14,30",seq0_checks
"1,50","14,54",seq0_checks
"2,86","15,89",seq0_checks
"2,86","16,97",seq0_checks
"3,01","9,67",seq0_checks
"3,01","10,81",seq0_checks
"2,25","18,51",seq0_checks
"2,25","18,81",seq0_checks
"1,29","12,29",seq0_checks
"1,29","12,90",seq0_checks
"1,05","26,21",seq0_checks
"1,05","26,75",seq0_checks
"0,73","62,06",seq0_checks
"0,73","61,02",seq0_checks
"0,66","75,40",seq0_checks
"0,66","74,16",seq0_checks
"1,11","22,23",seq0_checks
"1,11","22,78",seq0_checks
"2,09","8,15",seq0_checks
"2,09","8,21",seq0_checks
"0,69","65,37",seq0_checks
"0,69","66,14",seq0_checks
"1,42","15,50",seq0_checks
"1,42","15,91",seq0_checks
"1,87","3,40",seq0_checks
"1,87","3,31",seq0_checks
"1,61","2,58",seq0_checks
"1,61","2,79",seq0_checks
"3,04","31,61",seq0_checks
"3,04","30,64",seq0_checks
"3,03","31,57",seq0_checks
"3,03","30,56",seq0_checks
"2,68","25,88",seq0_checks
"2,68","26,61",seq0_checks
"1,32","17,54",seq0_checks
"1,32","18,11",seq0_checks
"1,49","8,19",seq0_checks
"1,49","6,62",seq0_checks
"2,39","23,66",seq0_checks
"2,39","22,16",seq0_checks
"2,01","2,06",seq0_checks
"2,01","0,34",seq0_checks
"1,98","1,35",seq0_checks
"1,98","1,48",seq0_checks
"2,27","18,84",seq0_checks
"2,27","19,14",seq0_checks
"2,31","27,04",seq0_checks
"2,31","27,39",seq0_checks
"1,25","11,09",seq0_checks
"1,25","11,55",seq0_checks
"1,71","2,37",seq0_checks
"1,71","2,13",seq0_checks
"1,84","2,23",seq0_checks
"1,84","2,18",seq0_checks
"1,85","2,09",seq0_checks
"1,85","2,04",seq0_checks
"1,93","3,92",seq0_checks
"1,93","2,08",seq0_checks
"1,93","1,96",seq0_checks
"1,93","2,05",seq0_checks
"2,71","28,75",seq0_checks
"2,71","29,50",seq0_checks
"2,05","0,89",seq0_checks
"2,05","0,74",seq0_checks
"2,34","17,01",seq0_checks
"2,34","17,17",seq0_checks
"2,39","17,73",seq0_checks
"2,39","17,92",seq0_checks
"1,68","4,71",seq0_checks
"1,68","4,83",seq0_checks
"0,47","105,98",seq0_checks
"0,47","107,06",seq0_checks
"1,87","0,91",seq0_checks
"1,87","0,88",seq0_checks
"3,34","22,22",seq0_checks
"3,34","21,56",seq0_checks
"2,86","15,86",seq0_checks
"2,86","16,93",seq0_checks
"2,43","28,60",seq0_checks
"2,43","29,05",seq0_checks
"1,95","10,00",seq0_checks
"1,95","9,73",seq0_checks
"2,69","12,08",seq0_checks
"2,69","12,78",seq0_checks
"2,65","13,35",seq0_checks
"2,65","12,23",seq0_checks
"1,81","2,14",seq0_checks
"1,81","2,01",seq0_checks
"2,03","14,35",seq0_checks
"2,03","14,38",seq0_checks
"1,17","19,74",seq0_checks
"1,17","20,23",seq0_checks
"1,41","8,84",seq0_checks
"1,41","9,09",seq0_checks
"2,82","12,00",seq0_checks
"2,82","12,94",seq0_checks
"1,50","11,78",seq0_checks
"1,50","12,09",seq0_checks
"1,43","14,49",seq0_checks
"1,43","12,94",seq0_checks
"1,43","12,33",seq0_checks
"1,43","12,80",seq0_checks
"2,19","5,88",seq0_checks
"2,19","6,22",seq0_checks
"2,15","5,06",seq0_checks
"2,15","5,40",seq0_checks
"2,15","7,04",seq0_checks
"2,15","7,27",seq0_checks
"0,66","63,21",seq0_checks
"0,66","64,34",seq0_checks
"1,25","11,03",seq0_checks
"1,25","11,49",seq0_checks
"1,58","11,21",seq0_checks
"1,58","11,47",seq0_checks
"1,79","12,26",seq0_checks
"1,79","11,94",seq0_checks
"1,99","1,73",seq0_checks
"1,99","1,92",seq0_checks
"0,76","54,49",seq0_checks
"0,76","55,05",seq0_checks
"1,83","2,20",seq0_checks
"1,83","2,09",seq0_checks
"1,17","20,17",seq0_checks
"1,17","20,67",seq0_checks
"1,40","9,13",seq0_checks
"1,40","9,40",seq0_checks
"0,65","73,66",seq0_checks
"0,65","72,23",seq0_checks
"0,64","73,87",seq0_checks
"0,64","74,53",seq0_checks
"0,75","55,19",seq0_checks
"0,75","56,09",seq0_checks
"1,70","1,49",seq0_checks
"1,70","1,72",seq0_checks
"1,71","1,12",seq0_checks
"1,71","1,32",seq0_checks
"2,90","30,48",seq0_checks
"2,90","31,55",seq0_checks
"2,96","30,98",seq0_checks
"2,96","29,94",seq0_checks
"2,88","29,19",seq0_checks
"2,88","30,36",seq0_checks
"2,80","28,57",seq0_checks
"2,80","29,71",seq0_checks
"2,81","36,58",seq0_checks
"2,81","34,75",seq0_checks
"2,77","30,96",seq0_checks
"2,77","31,92",seq0_checks
"2,07","70,16",seq0_checks
"2,07","73,07",seq0_checks
"1,59","12,73",seq0_checks
"1,59","11,13",seq0_checks
"1,66","8,10",seq0_checks
"1,66","8,21",seq0_checks
"1,94","1,63",seq0_checks
"1,94","1,72",seq0_checks
"0,58","81,82",seq0_checks
"0,58","82,27",seq0_checks
"3,12","8,15",seq0_checks
"3,12","9,49",seq0_checks
"0,78","78,19",seq0_checks
"0,78","79,29",seq0_checks
"2,15","1,28",seq0_checks
"2,15","1,53",seq0_checks
"2,19","4,01",seq0_checks
"2,19","4,18",seq0_checks
"3,09","10,51",seq0_checks
"3,09","10,15",seq0_checks
"1,29","13,51",seq0_checks
"1,29","13,92",seq0_checks
"1,20","19,10",seq0_checks
"1,20","19,76",seq0_checks
"1,22","18,88",seq0_checks
"1,22","19,57",seq0_checks
"2,55","29,57",seq0_checks
"2,55","30,28",seq0_checks
"2,06","9,81",seq0_checks
"2,06","9,78",seq0_checks
"2,48","4,10",seq0_checks
"2,48","4,76",seq0_checks
"0,70","90,67",seq0_checks
"0,70","91,75",seq0_checks
"1,24","12,60",seq0_checks
"1,24","12,94",seq0_checks
"1,62","7,30",seq0_checks
"1,62","7,56",seq0_checks
"0,55","95,31",seq0_checks
"0,55","96,02",seq0_checks
"2,24","6,86",seq0_checks
"2,24","7,27",seq0_checks
"2,24","6,78",seq0_checks
"2,24","7,17",seq0_checks
"1,34","12,88",seq0_checks
"1,34","11,35",seq0_checks
"0,58","91,47",seq0_checks
"0,58","92,78",seq0_checks
"1,31","24,02",seq0_checks
"1,31","24,42",seq0_checks
"0,73","83,23",seq0_checks
"0,73","83,91",seq0_checks
"0,63","100,42",seq0_checks
"0,63","101,26",seq0_checks
"2,40","22,83",seq0_checks
"2,40","21,10",seq0_checks
"2,41","23,54",seq0_checks
"2,41","24,01",seq0_checks
"2,73","26,43",seq0_checks
"2,73","27,30",seq0_checks
"2,65","8,26",seq0_checks
"2,65","7,45",seq0_checks
"2,25","8,86",seq0_checks
"2,25","9,20",seq0_checks
"2,36","19,81",seq0_checks
"2,36","20,26",seq0_checks
"2,17","11,98",seq0_checks
"2,17","12,08",seq0_checks
"2,80","15,29",seq0_checks
"2,80","14,34",seq0_checks
"2,75","14,55",seq0_checks
"2,75","15,48",seq0_checks
"2,30","46,92",seq0_checks
"2,30","47,11",seq0_checks
"1,61","2,53",seq0_checks
"1,61","2,71",seq0_checks
"2,20","4,32",seq0_checks
"2,20","4,55",seq0_checks
"2,41","50,58",seq0_checks
"2,41","47,51",seq0_checks
"2,77","36,32",seq0_checks
"2,77","37,00",seq0_checks
"0,74","58,09",seq0_no_checks
"0,74","56,63",seq0_no_checks
"0,66","70,81",seq0_no_checks
"0,66","69,37",seq0_no_checks
"1,32","12,38",seq0_no_checks
"1,32","12,73",seq0_no_checks
"0,57","24,93",seq0_no_checks
"0,57","35,94",seq0_no_checks
"2,44","50,01",seq0_no_checks
"2,44","49,05",seq0_no_checks
"2,40","28,79",seq0_no_checks
"2,40","27,17",seq0_no_checks
"1,83","2,06",seq0_no_checks
"1,83","1,93",seq0_no_checks
"1,77","1,13",seq0_no_checks
"1,77","3,26",seq0_no_checks
"2,02","4,47",seq0_no_checks
"2,02","1,72",seq0_no_checks
"1,89","2,11",seq0_no_checks
"1,89","0,97",seq0_no_checks
"0,45","114,73",seq0_no_checks
"0,45","120,47",seq0_no_checks
"0,46","113,86",seq0_no_checks
"0,46","119,59",seq0_no_checks
"2,24","4,92",seq0_no_checks
"2,24","3,45",seq0_no_checks
"0,68","68,48",seq0_no_checks
"0,68","67,24",seq0_no_checks
"0,54","113,62",seq0_no_checks
"0,54","114,50",seq0_no_checks
"2,09","6,01",seq0_no_checks
"2,09","6,20",seq0_no_checks
"0,66","70,44",seq0_no_checks
"0,66","70,83",seq0_no_checks
"3,34","29,10",seq0_no_checks
"3,34","28,81",seq0_no_checks
"1,54","12,29",seq0_no_checks
"1,54","12,49",seq0_no_checks
"1,14","17,19",seq0_no_checks
"1,14","17,62",seq0_no_checks
"1,96","27,66",seq0_no_checks
"1,96","23,32",seq0_no_checks
"1,81","25,43",seq0_no_checks
"1,81","21,62",seq0_no_checks
"1,73","10,95",seq0_no_checks
"1,73","10,40",seq0_no_checks
"1,16","20,96",seq0_no_checks
"1,16","19,54",seq0_no_checks
"0,47","113,45",seq0_no_checks
"0,47","119,94",seq0_no_checks
"2,19","27,80",seq0_no_checks
"2,19","26,03",seq0_no_checks
"3,15","8,44",seq0_no_checks
"3,15","8,40",seq0_no_checks
"1,89","3,56",seq0_no_checks
"1,89","3,47",seq0_no_checks
"1,87","0,78",seq0_no_checks
"1,87","0,83",seq0_no_checks
"2,38","28,71",seq0_no_checks
"2,38","27,30",seq0_no_checks
"0,53","121,48",seq0_no_checks
"0,53","123,49",seq0_no_checks
"0,45","127,42",seq0_no_checks
"0,45","126,08",seq0_no_checks
"1,19","3,70",seq0_no_checks
"1,19","3,29",seq0_no_checks
"0,65","72,11",seq0_no_checks
"0,65","77,27",seq0_no_checks
"1,70","87,83",seq0_no_checks
"1,70","81,11",seq0_no_checks
"1,81","2,29",seq0_no_checks
"1,81","2,18",seq0_no_checks
"1,63","2,80",seq0_no_checks
"1,63","3,01",seq0_no_checks
"1,83","25,03",seq0_no_checks
"1,83","20,92",seq0_no_checks
"2,24","54,26",seq0_no_checks
"2,24","51,32",seq0_no_checks
"2,22","53,55",seq0_no_checks
"2,22","50,87",seq0_no_checks
"1,69","74,40",seq0_no_checks
"1,69","68,90",seq0_no_checks
"0,54","117,52",seq0_no_checks
"0,54","119,45",seq0_no_checks
"0,53","118,26",seq0_no_checks
"0,53","120,17",seq0_no_checks
"1,21","18,53",seq0_no_checks
"1,21","19,17",seq0_no_checks
"3,44","27,78",seq0_no_checks
"3,44","27,45",seq0_no_checks
"1,25","9,85",seq0_no_checks
"1,25","10,59",seq0_no_checks
"2,56","32,70",seq0_no_checks
"2,56","31,95",seq0_no_checks
"5,47","25,62",seq0_no_checks
"5,47","36,55",seq0_no_checks
"0,66","22,78",seq0_no_checks
"0,66","27,60",seq0_no_checks
"1,62","31,32",seq0_no_checks
"1,62","32,69",seq0_no_checks
"2,21","77,83",seq0_no_checks
"2,21","74,30",seq0_no_checks
"1,94","76,33",seq0_no_checks
"1,94","72,88",seq0_no_checks
"1,33","5,91",seq0_no_checks
"1,33","10,18",seq0_no_checks
"1,72","1,19",seq0_no_checks
"1,72","1,42",seq0_no_checks
"0,60","81,86",seq0_no_checks
"0,60","80,76",seq0_no_checks
"1,73","15,28",seq0_no_checks
"1,73","9,69",seq0_no_checks
"2,43","22,98",seq0_no_checks
"2,43","21,26",seq0_no_checks
"1,35","20,33",seq0_no_checks
"1,35","18,09",seq0_no_checks
"2,42","23,96",seq0_no_checks
"2,42","22,36",seq0_no_checks
"1,52","101,45",seq0_no_checks
"1,52","100,00",seq0_no_checks
"1,64","102,69",seq0_no_checks
"1,64","101,58",seq0_no_checks
"0,47","139,43",seq0_no_checks
"0,47","140,48",seq0_no_checks
"0,92","37,64",seq0_no_checks
"0,92","42,10",seq0_no_checks
"2,14","6,94",seq0_no_checks
"2,14","7,17",seq0_no_checks
"1,63","1,99",seq0_no_checks
"1,63","2,14",seq0_no_checks
"1,76","2,44",seq0_no_checks
"1,76","2,07",seq0_no_checks
"1,42","5,45",seq0_no_checks
"1,42","5,82",seq0_no_checks
"2,94","34,11",seq0_no_checks
"2,94","32,87",seq0_no_checks
"0,88","66,09",seq0_no_checks
"0,88","67,02",seq0_no_checks
"1,38","21,43",seq0_no_checks
"1,38","20,00",seq0_no_checks
"1,59","8,42",seq0_no_checks
"1,59","7,68",seq0_no_checks
"1,67","1,12",seq0_no_checks
"1,67","0,91",seq0_no_checks
"1,92","16,48",seq0_no_checks
"1,92","16,23",seq0_no_checks
"1,24","8,73",seq0_no_checks
"1,24","6,52",seq0_no_checks
"2,12","2,57",seq0_no_checks
"2,12","2,67",seq0_no_checks
"1,43","11,92",seq0_no_checks
"1,43","12,37",seq0_no_checks
"1,36","11,13",seq0_no_checks
"1,36","11,70",seq0_no_checks
"1,78","1,70",seq0_no_checks
"1,78","1,77",seq0_no_checks
"1,50","14,30",seq0_no_checks
"1,50","14,54",seq0_no_checks
"1,42","109,75",seq0_no_checks
"1,42","106,08",seq0_no_checks
"0,87","8,91",seq0_no_checks
"0,87","8,10",seq0_no_checks
"0,97","16,97",seq0_no_checks
"0,97","16,02",seq0_no_checks
"1,53","26,70",seq0_no_checks
"1,53","25,02",seq0_no_checks
"2,86","15,89",seq0_no_checks
"2,86","16,97",seq0_no_checks
"2,25","18,51",seq0_no_checks
"2,25","18,81",seq0_no_checks
"1,66","53,09",seq0_no_checks
"1,66","47,45",seq0_no_checks
"2,06","5,58",seq0_no_checks
"2,06","3,15",seq0_no_checks
"1,81","20,73",seq0_no_checks
"1,81","15,43",seq0_no_checks
"1,55","6,83",seq0_no_checks
"1,55","7,48",seq0_no_checks
"1,45","9,58",seq0_no_checks
"1,45","10,90",seq0_no_checks
"1,79","53,61",seq0_no_checks
"1,79","46,40",seq0_no_checks
"1,20","17,09",seq0_no_checks
"1,20","17,82",seq0_no_checks
"1,29","12,29",seq0_no_checks
"1,29","12,90",seq0_no_checks
"1,05","26,21",seq0_no_checks
"1,05","26,75",seq0_no_checks
"0,73","62,06",seq0_no_checks
"0,73","61,02",seq0_no_checks
"0,66","75,40",seq0_no_checks
"0,66","74,16",seq0_no_checks
"0,72","72,91",seq0_no_checks
"0,72","75,84",seq0_no_checks
"1,98","43,17",seq0_no_checks
"1,98","42,61",seq0_no_checks
"1,11","22,23",seq0_no_checks
"1,11","22,78",seq0_no_checks
"1,81","25,48",seq0_no_checks
"1,81","19,77",seq0_no_checks
"3,19","32,84",seq0_no_checks
"3,19","32,11",seq0_no_checks
"2,09","8,15",seq0_no_checks
"2,09","8,21",seq0_no_checks
"0,69","65,37",seq0_no_checks
"0,69","66,14",seq0_no_checks
"1,42","15,50",seq0_no_checks
"1,42","15,91",seq0_no_checks
"0,86","69,79",seq0_no_checks
"0,86","70,91",seq0_no_checks
"2,44","27,77",seq0_no_checks
"2,44","26,43",seq0_no_checks
"2,41","27,88",seq0_no_checks
"2,41","26,67",seq0_no_checks
"2,48","28,09",seq0_no_checks
"2,48","26,97",seq0_no_checks
"1,87","3,40",seq0_no_checks
"1,87","3,31",seq0_no_checks
"0,78","80,12",seq0_no_checks
"0,78","79,34",seq0_no_checks
"0,97","59,29",seq0_no_checks
"0,97","60,20",seq0_no_checks
"0,96","59,98",seq0_no_checks
"0,96","60,85",seq0_no_checks
"2,54","32,29",seq0_no_checks
"2,54","31,70",seq0_no_checks
"1,61","2,58",seq0_no_checks
"1,61","2,79",seq0_no_checks
"3,04","31,61",seq0_no_checks
"3,04","30,64",seq0_no_checks
"3,03","31,57",seq0_no_checks
"3,03","30,56",seq0_no_checks
"0,74","83,16",seq0_no_checks
"0,74","84,52",seq0_no_checks
"0,73","84,59",seq0_no_checks
"0,73","83,78",seq0_no_checks
"2,68","25,88",seq0_no_checks
"2,68","26,61",seq0_no_checks
"1,67","8,97",seq0_no_checks
"1,67","8,23",seq0_no_checks
"1,61","62,65",seq0_no_checks
"1,61","58,68",seq0_no_checks
"1,32","17,54",seq0_no_checks
"1,32","18,11",seq0_no_checks
"1,49","8,19",seq0_no_checks
"1,49","6,62",seq0_no_checks
"2,35","28,33",seq0_no_checks
"2,35","26,56",seq0_no_checks
"2,39","23,66",seq0_no_checks
"2,39","22,16",seq0_no_checks
"1,87","26,74",seq0_no_checks
"1,87","22,95",seq0_no_checks
"1,87","26,80",seq0_no_checks
"1,87","23,08",seq0_no_checks
"2,01","2,06",seq0_no_checks
"2,01","0,34",seq0_no_checks
"1,98","1,35",seq0_no_checks
"1,98","1,48",seq0_no_checks
"2,27","18,84",seq0_no_checks
"2,27","19,14",seq0_no_checks
"2,27","26,54",seq0_no_checks
"2,27","26,79",seq0_no_checks
"2,31","27,04",seq0_no_checks
"2,31","27,39",seq0_no_checks
"1,31","13,63",seq0_no_checks
"1,31","14,24",seq0_no_checks
"3,19","32,86",seq0_no_checks
"3,19","32,22",seq0_no_checks
"4,18","31,22",seq0_no_checks
"4,18","30,27",seq0_no_checks
"1,25","11,09",seq0_no_checks
"1,25","11,55",seq0_no_checks
"1,89","3,80",seq0_no_checks
"1,89","3,59",seq0_no_checks
"1,71","2,37",seq0_no_checks
"1,71","2,13",seq0_no_checks
"1,92","7,67",seq0_no_checks
"1,92","7,43",seq0_no_checks
"1,84","2,23",seq0_no_checks
"1,84","2,18",seq0_no_checks
"1,85","2,09",seq0_no_checks
"1,85","2,04",seq0_no_checks
"1,93","3,92",seq0_no_checks
"1,93","2,08",seq0_no_checks
"1,93","1,96",seq0_no_checks
"1,93","2,05",seq0_no_checks
"2,71","28,75",seq0_no_checks
"2,71","29,50",seq0_no_checks
"2,05","0,89",seq0_no_checks
"2,05","0,74",seq0_no_checks
"3,30","31,12",seq0_no_checks
"3,30","30,76",seq0_no_checks
"3,29","31,06",seq0_no_checks
"3,29","30,72",seq0_no_checks
"2,34","17,01",seq0_no_checks
"2,34","17,17",seq0_no_checks
"2,39","17,73",seq0_no_checks
"2,39","17,92",seq0_no_checks
"1,68","4,71",seq0_no_checks
"1,68","4,83",seq0_no_checks
"2,16","31,19",seq0_no_checks
"2,16","27,58",seq0_no_checks
"0,66","2,74",seq0_no_checks
"0,66","0,66",seq0_no_checks
"0,74","10,33",seq0_no_checks
"0,74","7,00",seq0_no_checks
"0,75","12,01",seq0_no_checks
"0,75","8,68",seq0_no_checks
"3,18","32,77",seq0_no_checks
"3,18","32,04",seq0_no_checks
"3,23","30,68",seq0_no_checks
"3,23","30,28",seq0_no_checks
"0,47","105,98",seq0_no_checks
"0,47","107,06",seq0_no_checks
"1,87","0,91",seq0_no_checks
"1,87","0,88",seq0_no_checks
"3,34","22,22",seq0_no_checks
"3,34","21,56",seq0_no_checks
"3,18","32,79",seq0_no_checks
"3,18","32,07",seq0_no_checks
"2,86","15,86",seq0_no_checks
"2,86","16,93",seq0_no_checks
"1,28","9,23",seq0_no_checks
"1,28","9,86",seq0_no_checks
"2,43","28,60",seq0_no_checks
"2,43","29,05",seq0_no_checks
"1,48","25,60",seq0_no_checks
"1,48","23,60",seq0_no_checks
"2,16","20,56",seq0_no_checks
"2,16","33,03",seq0_no_checks
"1,98","18,18",seq0_no_checks
"1,98","17,67",seq0_no_checks
"1,95","10,00",seq0_no_checks
"1,95","9,73",seq0_no_checks
"2,69","12,08",seq0_no_checks
"2,69","12,78",seq0_no_checks
"2,65","13,35",seq0_no_checks
"2,65","12,23",seq0_no_checks
"0,62","74,10",seq0_no_checks
"0,62","79,27",seq0_no_checks
"1,81","2,14",seq0_no_checks
"1,81","2,01",seq0_no_checks
"1,78","57,90",seq0_no_checks
"1,78","50,14",seq0_no_checks
"1,88","59,20",seq0_no_checks
"1,88","51,47",seq0_no_checks
"2,03","14,35",seq0_no_checks
"2,03","14,38",seq0_no_checks
"1,19","53,79",seq0_no_checks
"1,19","51,97",seq0_no_checks
"1,17","19,74",seq0_no_checks
"1,17","20,23",seq0_no_checks
"1,41","8,84",seq0_no_checks
"1,41","9,09",seq0_no_checks
"2,82","12,00",seq0_no_checks
"2,82","12,94",seq0_no_checks
"1,79","62,74",seq0_no_checks
"1,79","60,99",seq0_no_checks
"1,90","63,92",seq0_no_checks
"1,90","62,29",seq0_no_checks
"1,50","11,78",seq0_no_checks
"1,50","12,09",seq0_no_checks
"1,43","14,49",seq0_no_checks
"1,43","12,94",seq0_no_checks
"1,43","12,33",seq0_no_checks
"1,43","12,80",seq0_no_checks
"2,08","5,84",seq0_no_checks
"2,08","3,21",seq0_no_checks
"2,07","5,66",seq0_no_checks
"2,07","3,18",seq0_no_checks
"1,91","2,25",seq0_no_checks
"1,91","0,94",seq0_no_checks
"1,03","57,72",seq0_no_checks
"1,03","58,67",seq0_no_checks
"1,90","78,74",seq0_no_checks
"1,90","74,96",seq0_no_checks
"1,81","25,46",seq0_no_checks
"1,81","19,69",seq0_no_checks
"2,19","5,88",seq0_no_checks
"2,19","6,22",seq0_no_checks
"2,15","5,06",seq0_no_checks
"2,15","5,40",seq0_no_checks
"2,15","7,04",seq0_no_checks
"2,15","7,27",seq0_no_checks
"0,66","63,21",seq0_no_checks
"0,66","64,34",seq0_no_checks
"1,25","11,03",seq0_no_checks
"1,25","11,49",seq0_no_checks
"1,58","11,21",seq0_no_checks
"1,58","11,47",seq0_no_checks
"0,65","80,55",seq0_no_checks
"0,65","83,91",seq0_no_checks
"1,21","95,62",seq0_no_checks
"1,21","91,49",seq0_no_checks
"1,53","48,66",seq0_no_checks
"1,53","41,00",seq0_no_checks
"1,79","12,26",seq0_no_checks
"1,79","11,94",seq0_no_checks
"3,34","31,33",seq0_no_checks
"3,34","31,00",seq0_no_checks
"0,90","39,73",seq0_no_checks
"0,90","42,50",seq0_no_checks
"1,02","29,34",seq0_no_checks
"1,02","33,87",seq0_no_checks
"1,98","61,26",seq0_no_checks
"1,98","54,79",seq0_no_checks
"2,00","1,70",seq0_no_checks
"2,00","3,96",seq0_no_checks
"1,99","1,73",seq0_no_checks
"1,99","1,92",seq0_no_checks
"0,76","54,49",seq0_no_checks
"0,76","55,05",seq0_no_checks
"1,83","2,20",seq0_no_checks
"1,83","2,09",seq0_no_checks
"1,17","20,17",seq0_no_checks
"1,17","20,67",seq0_no_checks
"1,40","9,13",seq0_no_checks
"1,40","9,40",seq0_no_checks
"0,65","73,66",seq0_no_checks
"0,65","72,23",seq0_no_checks
"0,64","73,87",seq0_no_checks
"0,64","74,53",seq0_no_checks
"0,75","55,19",seq0_no_checks
"0,75","56,09",seq0_no_checks
"2,43","28,39",seq0_no_checks
"2,43","27,17",seq0_no_checks
"1,63","76,96",seq0_no_checks
"1,63","72,47",seq0_no_checks
"2,49","32,54",seq0_no_checks
"2,49","28,96",seq0_no_checks
"1,70","1,49",seq0_no_checks
"1,70","1,72",seq0_no_checks
"1,71","1,12",seq0_no_checks
"1,71","1,32",seq0_no_checks
"2,27","28,06",seq0_no_checks
"2,27","26,24",seq0_no_checks
"3,06","38,07",seq0_no_checks
"3,06","36,42",seq0_no_checks
"0,83","22,77",seq0_no_checks
"0,83","20,27",seq0_no_checks
"1,25","1,44",seq0_no_checks
"1,25","6,43",seq0_no_checks
"1,24","4,70",seq0_no_checks
"1,24","9,42",seq0_no_checks
"1,72","71,73",seq0_no_checks
"1,72","64,75",seq0_no_checks
"2,90","30,48",seq0_no_checks
"2,90","31,55",seq0_no_checks
"2,96","30,98",seq0_no_checks
"2,96","29,94",seq0_no_checks
"1,03","22,42",seq0_no_checks
"1,03","21,94",seq0_no_checks
"1,69","69,03",seq0_no_checks
"1,69","67,03",seq0_no_checks
"2,57","33,77",seq0_no_checks
"2,57","32,29",seq0_no_checks
"2,32","31,68",seq0_no_checks
"2,32","30,29",seq0_no_checks
"1,04","53,95",seq0_no_checks
"1,04","52,99",seq0_no_checks
"2,53","53,06",seq0_no_checks
"2,53","49,62",seq0_no_checks
"2,06","62,44",seq0_no_checks
"2,06","60,73",seq0_no_checks
"2,30","61,78",seq0_no_checks
"2,30","60,33",seq0_no_checks
"2,88","29,19",seq0_no_checks
"2,88","30,36",seq0_no_checks
"2,80","28,57",seq0_no_checks
"2,80","29,71",seq0_no_checks
"2,81","36,58",seq0_no_checks
"2,81","34,75",seq0_no_checks
"2,77","30,96",seq0_no_checks
"2,77","31,92",seq0_no_checks
"2,07","70,16",seq0_no_checks
"2,07","73,07",seq0_no_checks
"3,12","32,71",seq0_no_checks
"3,12","31,87",seq0_no_checks
"2,55","31,53",seq0_no_checks
"2,55","31,35",seq0_no_checks
"2,57","42,75",seq0_no_checks
"2,57","41,95",seq0_no_checks
"2,61","46,30",seq0_no_checks
"2,61","45,49",seq0_no_checks
"3,31","29,12",seq0_no_checks
"3,31","28,69",seq0_no_checks
"3,42","27,76",seq0_no_checks
"3,42","27,34",seq0_no_checks
"0,89","67,45",seq0_no_checks
"0,89","68,45",seq0_no_checks
"1,59","12,73",seq0_no_checks
"1,59","11,13",seq0_no_checks
"1,66","8,10",seq0_no_checks
"1,66","8,21",seq0_no_checks
"1,94","1,63",seq0_no_checks
"1,94","1,72",seq0_no_checks
"1,88","34,42",seq0_no_checks
"1,88","33,42",seq0_no_checks
"0,68","86,74",seq0_no_checks
"0,68","87,03",seq0_no_checks
"0,72","87,29",seq0_no_checks
"0,72","88,69",seq0_no_checks
"1,01","57,59",seq0_no_checks
"1,01","56,61",seq0_no_checks
"1,01","55,24",seq0_no_checks
"1,01","56,18",seq0_no_checks
"0,58","81,82",seq0_no_checks
"0,58","82,27",seq0_no_checks
"0,76","4,75",seq0_no_checks
"0,76","1,76",seq0_no_checks
"3,12","8,15",seq0_no_checks
"3,12","9,49",seq0_no_checks
"0,88","66,67",seq0_no_checks
"0,88","65,71",seq0_no_checks
