parallax,Av. error (mm),Info
"0,66","63,72",seq0_checks
"0,66","63,84",seq0_checks
"1,25","11,17",seq0_checks
"1,25","11,36",seq0_checks
"1,58","11,21",seq0_checks
"1,58","11,46",seq0_checks
"1,79","12,19",seq0_checks
"1,79","12,01",seq0_checks
"1,99","1,72",seq0_checks
"1,99","1,93",seq0_checks
"0,76","54,67",seq0_checks
"0,76","54,87",seq0_checks
"1,83","2,18",seq0_checks
"1,83","2,11",seq0_checks
"1,17","20,31",seq0_checks
"1,17","20,53",seq0_checks
"1,40","9,23",seq0_checks
"1,40","9,30",seq0_checks
"0,65","73,73",seq0_checks
"0,65","72,15",seq0_checks
"0,64","74,07",seq0_checks
"0,64","74,32",seq0_checks
"0,75","55,54",seq0_checks
"0,75","55,75",seq0_checks
"1,67","2,10",seq0_checks
"1,67","2,26",seq0_checks
"1,70","1,52",seq0_checks
"1,70","1,69",seq0_checks
"1,71","1,16",seq0_checks
"1,71","1,29",seq0_checks
"2,90","30,47",seq0_checks
"2,90","31,57",seq0_checks
"2,96","30,97",seq0_checks
"2,96","29,95",seq0_checks
"2,88","29,19",seq0_checks
"2,88","30,37",seq0_checks
"2,80","28,57",seq0_checks
"2,80","29,71",seq0_checks
"2,81","36,54",seq0_checks
"2,81","34,78",seq0_checks
"2,77","30,93",seq0_checks
"2,77","31,96",seq0_checks
"2,07","70,16",seq0_checks
"2,07","73,07",seq0_checks
"1,59","12,73",seq0_checks
"1,59","11,13",seq0_checks
"1,66","8,11",seq0_checks
"1,66","8,21",seq0_checks
"1,94","1,63",seq0_checks
"1,94","1,71",seq0_checks
"0,58","81,98",seq0_checks
"0,58","82,11",seq0_checks
"3,12","8,15",seq0_checks
"3,12","9,49",seq0_checks
"0,78","78,42",seq0_checks
"0,78","79,06",seq0_checks
"2,15","1,28",seq0_checks
"2,15","1,53",seq0_checks
"2,19","4,01",seq0_checks
"2,19","4,18",seq0_checks
"3,09","10,51",seq0_checks
"3,09","10,15",seq0_checks
"1,29","13,66",seq0_checks
"1,29","13,78",seq0_checks
"1,20","19,17",seq0_checks
"1,20","19,69",seq0_checks
"1,22","18,94",seq0_checks
"1,22","19,52",seq0_checks
"2,55","29,57",seq0_checks
"2,55","30,28",seq0_checks
"2,06","9,79",seq0_checks
"2,06","9,81",seq0_checks
"2,48","4,10",seq0_checks
"2,48","4,76",seq0_checks
"0,70","90,93",seq0_checks
"0,70","91,49",seq0_checks
"1,24","12,66",seq0_checks
"1,24","12,89",seq0_checks
"1,62","7,31",seq0_checks
"1,62","7,55",seq0_checks
"0,55","95,51",seq0_checks
"0,55","95,81",seq0_checks
"2,24","6,86",seq0_checks
"2,24","7,28",seq0_checks
"2,24","6,77",seq0_checks
"2,24","7,18",seq0_checks
"1,34","12,96",seq0_checks
"1,34","11,27",seq0_checks
"0,58","91,65",seq0_checks
"0,58","92,60",seq0_checks
"1,31","24,03",seq0_checks
"1,31","24,42",seq0_checks
"0,73","83,29",seq0_checks
"0,73","83,86",seq0_checks
"0,63","100,52",seq0_checks
"0,63","101,16",seq0_checks
"2,40","22,81",seq0_checks
"2,40","21,12",seq0_checks
"2,41","23,53",seq0_checks
"2,41","24,03",seq0_checks
"2,73","26,43",seq0_checks
"2,73","27,30",seq0_checks
"2,65","8,26",seq0_checks
"2,65","7,45",seq0_checks
"2,25","8,85",seq0_checks
"2,25","9,20",seq0_checks
"2,36","19,80",seq0_checks
"2,36","20,27",seq0_checks
"2,17","11,97",seq0_checks
"2,17","12,10",seq0_checks
"2,80","15,29",seq0_checks
"2,80","14,34",seq0_checks
"2,75","14,55",seq0_checks
"2,75","15,48",seq0_checks
"2,30","46,92",seq0_checks
"2,30","47,12",seq0_checks
"1,61","2,60",seq0_checks
"1,61","2,64",seq0_checks
"2,20","4,32",seq0_checks
"2,20","4,55",seq0_checks
"2,41","50,53",seq0_checks
"2,41","47,55",seq0_checks
"2,77","36,28",seq0_checks
"2,77","37,03",seq0_checks
"1,32","12,50",seq0_no_checks
"1,32","12,61",seq0_no_checks
"2,44","49,18",seq0_no_checks
"2,44","49,81",seq0_no_checks
"0,86","49,90",seq0_no_checks
"0,86","50,11",seq0_no_checks
"0,65","82,12",seq0_no_checks
"0,65","82,33",seq0_no_checks
"2,43","27,08",seq0_no_checks
"2,43","28,44",seq0_no_checks
"1,77","2,20",seq0_no_checks
"1,77","2,10",seq0_no_checks
"2,02","3,06",seq0_no_checks
"2,02","3,10",seq0_no_checks
"1,89","0,95",seq0_no_checks
"1,89","0,98",seq0_no_checks
"0,45","117,47",seq0_no_checks
"0,45","117,70",seq0_no_checks
"0,46","116,60",seq0_no_checks
"0,46","116,83",seq0_no_checks
"2,24","3,86",seq0_no_checks
"2,24","4,50",seq0_no_checks
"0,68","68,64",seq0_no_checks
"0,68","67,08",seq0_no_checks
"1,83","2,03",seq0_no_checks
"1,83","1,95",seq0_no_checks
"0,54","114,85",seq0_no_checks
"0,54","113,27",seq0_no_checks
"2,09","5,99",seq0_no_checks
"2,09","6,21",seq0_no_checks
"0,66","70,52",seq0_no_checks
"0,66","70,76",seq0_no_checks
"2,40","27,33",seq0_no_checks
"2,40","28,60",seq0_no_checks
"1,14","17,28",seq0_no_checks
"1,14","17,53",seq0_no_checks
"1,54","12,29",seq0_no_checks
"1,54","12,49",seq0_no_checks
"0,57","29,15",seq0_no_checks
"0,57","31,61",seq0_no_checks
"1,96","25,20",seq0_no_checks
"1,96","25,83",seq0_no_checks
"1,81","23,19",seq0_no_checks
"1,81","23,89",seq0_no_checks
"0,47","116,54",seq0_no_checks
"0,47","116,81",seq0_no_checks
"1,73","10,80",seq0_no_checks
"1,73","10,54",seq0_no_checks
"1,16","21,08",seq0_no_checks
"1,16","19,41",seq0_no_checks
"2,19","26,29",seq0_no_checks
"2,19","27,50",seq0_no_checks
"3,15","8,44",seq0_no_checks
"3,15","8,40",seq0_no_checks
"1,89","3,55",seq0_no_checks
"1,89","3,48",seq0_no_checks
"1,87","0,78",seq0_no_checks
"1,87","0,84",seq0_no_checks
"2,38","27,33",seq0_no_checks
"2,38","28,63",seq0_no_checks
"0,53","122,33",seq0_no_checks
"0,53","122,64",seq0_no_checks
"0,45","127,53",seq0_no_checks
"0,45","125,97",seq0_no_checks
"1,81","23,27",seq0_no_checks
"1,81","21,99",seq0_no_checks
"2,21","76,43",seq0_no_checks
"2,21","75,53",seq0_no_checks
"1,94","74,99",seq0_no_checks
"1,94","74,08",seq0_no_checks
"0,65","74,56",seq0_no_checks
"0,65","74,79",seq0_no_checks
"1,81","2,24",seq0_no_checks
"1,81","2,23",seq0_no_checks
"1,63","2,85",seq0_no_checks
"1,63","2,96",seq0_no_checks
"1,76","2,24",seq0_no_checks
"1,76","2,27",seq0_no_checks
"1,42","5,54",seq0_no_checks
"1,42","5,73",seq0_no_checks
"0,54","118,31",seq0_no_checks
"0,54","118,66",seq0_no_checks
"0,53","119,05",seq0_no_checks
"0,53","119,37",seq0_no_checks
"1,83","22,68",seq0_no_checks
"1,83","23,31",seq0_no_checks
"1,73","13,17",seq0_no_checks
"1,73","11,83",seq0_no_checks
"1,69","70,63",seq0_no_checks
"1,69","73,08",seq0_no_checks
"1,25","10,14",seq0_no_checks
"1,25","10,30",seq0_no_checks
"0,66","24,00",seq0_no_checks
"0,66","26,39",seq0_no_checks
"1,33","8,09",seq0_no_checks
"1,33","7,94",seq0_no_checks
"0,60","82,10",seq0_no_checks
"0,60","80,52",seq0_no_checks
"1,52","99,77",seq0_no_checks
"1,52","101,62",seq0_no_checks
"1,64","101,14",seq0_no_checks
"1,64","103,05",seq0_no_checks
"2,43","22,97",seq0_no_checks
"2,43","21,27",seq0_no_checks
"2,56","31,66",seq0_no_checks
"2,56","32,93",seq0_no_checks
"1,35","19,87",seq0_no_checks
"1,35","18,54",seq0_no_checks
"1,63","2,05",seq0_no_checks
"1,63","2,09",seq0_no_checks
"2,42","23,93",seq0_no_checks
"2,42","22,39",seq0_no_checks
"0,92","39,76",seq0_no_checks
"0,92","39,95",seq0_no_checks
"2,14","6,92",seq0_no_checks
"2,14","7,18",seq0_no_checks
"1,19","1,23",seq0_no_checks
"1,19","1,06",seq0_no_checks
"1,72","1,21",seq0_no_checks
"1,72","1,39",seq0_no_checks
"1,21","18,59",seq0_no_checks
"1,21","19,10",seq0_no_checks
"2,24","52,79",seq0_no_checks
"2,24","52,71",seq0_no_checks
"2,22","52,19",seq0_no_checks
"2,22","52,15",seq0_no_checks
"1,70","83,72",seq0_no_checks
"1,70","86,02",seq0_no_checks
"1,62","30,96",seq0_no_checks
"1,62","33,04",seq0_no_checks
"0,47","140,71",seq0_no_checks
"0,47","139,19",seq0_no_checks
"0,88","66,35",seq0_no_checks
"0,88","66,77",seq0_no_checks
"2,94","34,06",seq0_no_checks
"2,94","32,91",seq0_no_checks
"1,38","21,29",seq0_no_checks
"1,38","20,14",seq0_no_checks
"1,92","16,34",seq0_no_checks
"1,92","16,36",seq0_no_checks
"1,59","8,35",seq0_no_checks
"1,59","7,75",seq0_no_checks
"1,67","1,10",seq0_no_checks
"1,67","0,93",seq0_no_checks
"1,24","8,50",seq0_no_checks
"1,24","6,74",seq0_no_checks
"2,12","2,57",seq0_no_checks
"2,12","2,67",seq0_no_checks
"1,43","11,94",seq0_no_checks
"1,43","12,35",seq0_no_checks
"1,36","11,19",seq0_no_checks
"1,36","11,64",seq0_no_checks
"1,78","1,72",seq0_no_checks
"1,78","1,75",seq0_no_checks
"1,50","14,30",seq0_no_checks
"1,50","14,54",seq0_no_checks
"1,42","107,10",seq0_no_checks
"1,42","108,78",seq0_no_checks
"0,87","7,82",seq0_no_checks
"0,87","9,19",seq0_no_checks
"0,97","15,79",seq0_no_checks
"0,97","17,19",seq0_no_checks
"1,53","26,39",seq0_no_checks
"1,53","25,32",seq0_no_checks
"2,86","15,89",seq0_no_checks
"2,86","16,97",seq0_no_checks
"2,25","18,48",seq0_no_checks
"2,25","18,84",seq0_no_checks
"1,66","49,27",seq0_no_checks
"1,66","51,56",seq0_no_checks
"2,06","4,27",seq0_no_checks
"2,06","4,44",seq0_no_checks
"1,81","18,05",seq0_no_checks
"1,81","18,20",seq0_no_checks
"3,44","27,54",seq0_no_checks
"3,44","27,69",seq0_no_checks
"1,22","19,14",seq0_no_checks
"1,22","18,60",seq0_no_checks
"1,45","10,49",seq0_no_checks
"1,45","10,00",seq0_no_checks
"1,79","50,44",seq0_no_checks
"1,79","49,72",seq0_no_checks
"1,20","17,26",seq0_no_checks
"1,20","17,65",seq0_no_checks
"1,29","12,43",seq0_no_checks
"1,29","12,76",seq0_no_checks
"1,05","26,40",seq0_no_checks
"1,05","26,56",seq0_no_checks
"0,73","62,27",seq0_no_checks
"0,73","60,81",seq0_no_checks
"0,66","75,48",seq0_no_checks
"0,66","74,08",seq0_no_checks
"0,72","74,34",seq0_no_checks
"0,72","74,41",seq0_no_checks
"1,11","22,32",seq0_no_checks
"1,11","22,69",seq0_no_checks
"0,69","65,52",seq0_no_checks
"0,69","65,99",seq0_no_checks
"2,09","8,12",seq0_no_checks
"2,09","8,24",seq0_no_checks
"3,19","32,75",seq0_no_checks
"3,19","32,19",seq0_no_checks
"1,42","15,51",seq0_no_checks
"1,42","15,90",seq0_no_checks
"0,86","70,13",seq0_no_checks
"0,86","70,57",seq0_no_checks
"1,87","3,37",seq0_no_checks
"1,87","3,34",seq0_no_checks
"2,44","26,41",seq0_no_checks
"2,44","27,77",seq0_no_checks
"2,41","26,58",seq0_no_checks
"2,41","27,95",seq0_no_checks
"2,48","26,81",seq0_no_checks
"2,48","28,22",seq0_no_checks
"0,78","80,43",seq0_no_checks
"0,78","79,03",seq0_no_checks
"0,96","60,27",seq0_no_checks
"0,96","60,56",seq0_no_checks
"2,54","31,33",seq0_no_checks
"2,54","32,62",seq0_no_checks
"3,04","31,59",seq0_no_checks
"3,04","30,66",seq0_no_checks
"3,03","31,54",seq0_no_checks
"3,03","30,59",seq0_no_checks
"2,68","25,88",seq0_no_checks
"2,68","26,61",seq0_no_checks
"1,61","2,66",seq0_no_checks
"1,61","2,71",seq0_no_checks
"0,74","83,59",seq0_no_checks
"0,74","84,09",seq0_no_checks
"0,73","84,92",seq0_no_checks
"0,73","83,46",seq0_no_checks
"3,34","29,00",seq0_no_checks
"3,34","28,91",seq0_no_checks
"1,67","8,78",seq0_no_checks
"1,67","8,41",seq0_no_checks
"2,27","26,47",seq0_no_checks
"2,27","26,85",seq0_no_checks
"2,31","27,00",seq0_no_checks
"2,31","27,43",seq0_no_checks
"3,30","31,03",seq0_no_checks
"3,30","30,84",seq0_no_checks
"3,29","30,97",seq0_no_checks
"3,29","30,81",seq0_no_checks
"1,49","8,25",seq0_no_checks
"1,49","6,55",seq0_no_checks
"1,61","61,61",seq0_no_checks
"1,61","59,66",seq0_no_checks
"2,39","23,65",seq0_no_checks
"2,39","22,18",seq0_no_checks
"4,18","30,44",seq0_no_checks
"4,18","31,03",seq0_no_checks
"1,25","11,23",seq0_no_checks
"1,25","11,41",seq0_no_checks
"2,35","26,81",seq0_no_checks
"2,35","28,05",seq0_no_checks
"1,87","24,49",seq0_no_checks
"1,87","25,22",seq0_no_checks
"1,87","24,58",seq0_no_checks
"1,87","25,32",seq0_no_checks
"1,32","17,57",seq0_no_checks
"1,32","18,07",seq0_no_checks
"2,27","18,80",seq0_no_checks
"2,27","19,18",seq0_no_checks
"2,01","2,06",seq0_no_checks
"2,01","0,35",seq0_no_checks
"1,98","1,34",seq0_no_checks
"1,98","1,49",seq0_no_checks
"3,19","32,73",seq0_no_checks
"3,19","32,34",seq0_no_checks
"1,89","3,73",seq0_no_checks
"1,89","3,66",seq0_no_checks
"1,71","2,32",seq0_no_checks
"1,71","2,18",seq0_no_checks
"1,92","7,57",seq0_no_checks
"1,92","7,52",seq0_no_checks
"1,84","2,24",seq0_no_checks
"1,84","2,17",seq0_no_checks
"1,85","2,10",seq0_no_checks
"1,85","2,03",seq0_no_checks
"1,93","3,92",seq0_no_checks
"1,93","2,08",seq0_no_checks
"1,93","1,96",seq0_no_checks
"1,93","2,05",seq0_no_checks
"2,71","28,75",seq0_no_checks
"2,71","29,50",seq0_no_checks
"2,05","0,89",seq0_no_checks
"2,05","0,74",seq0_no_checks
"2,34","17,00",seq0_no_checks
"2,34","17,17",seq0_no_checks
"2,39","17,73",seq0_no_checks
"2,39","17,93",seq0_no_checks
"1,68","4,72",seq0_no_checks
"1,68","4,82",seq0_no_checks
"2,16","29,00",seq0_no_checks
"2,16","29,78",seq0_no_checks
"0,66","1,05",seq0_no_checks
"0,66","2,10",seq0_no_checks
"0,74","8,08",seq0_no_checks
"0,74","9,25",seq0_no_checks
"0,75","9,75",seq0_no_checks
"0,75","10,95",seq0_no_checks
"3,18","32,65",seq0_no_checks
"3,18","32,16",seq0_no_checks
"3,23","30,57",seq0_no_checks
"3,23","30,38",seq0_no_checks
"0,47","106,47",seq0_no_checks
"0,47","106,58",seq0_no_checks
"1,87","0,89",seq0_no_checks
"1,87","0,90",seq0_no_checks
"3,34","22,22",seq0_no_checks
"3,34","21,56",seq0_no_checks
"3,18","32,69",seq0_no_checks
"3,18","32,16",seq0_no_checks
"2,86","15,86",seq0_no_checks
"2,86","16,93",seq0_no_checks
"1,28","9,46",seq0_no_checks
"1,28","9,63",seq0_no_checks
"2,43","28,55",seq0_no_checks
"2,43","29,10",seq0_no_checks
"1,48","25,16",seq0_no_checks
"1,48","24,03",seq0_no_checks
"1,98","17,91",seq0_no_checks
"1,98","17,94",seq0_no_checks
"1,95","9,97",seq0_no_checks
"1,95","9,76",seq0_no_checks
"2,69","12,08",seq0_no_checks
"2,69","12,78",seq0_no_checks
"2,65","13,35",seq0_no_checks
"2,65","12,23",seq0_no_checks
"0,62","76,56",seq0_no_checks
"0,62","76,78",seq0_no_checks
"1,81","2,09",seq0_no_checks
"1,81","2,06",seq0_no_checks
"1,19","51,99",seq0_no_checks
"1,19","53,74",seq0_no_checks
"2,82","12,00",seq0_no_checks
"2,82","12,94",seq0_no_checks
"1,78","54,51",seq0_no_checks
"1,78","53,77",seq0_no_checks
"1,88","55,83",seq0_no_checks
"1,88","55,11",seq0_no_checks
"1,79","62,60",seq0_no_checks
"1,79","61,12",seq0_no_checks
"1,90","63,79",seq0_no_checks
"1,90","62,40",seq0_no_checks
"1,17","19,89",seq0_no_checks
"1,17","20,08",seq0_no_checks
"1,41","8,92",seq0_no_checks
"1,41","9,01",seq0_no_checks
"2,03","14,32",seq0_no_checks
"2,03","14,41",seq0_no_checks
"1,50","11,79",seq0_no_checks
"1,50","12,08",seq0_no_checks
"1,43","14,50",seq0_no_checks
"1,43","12,93",seq0_no_checks
"1,43","12,34",seq0_no_checks
"1,43","12,78",seq0_no_checks
"2,08","4,46",seq0_no_checks
"2,08","4,58",seq0_no_checks
"2,07","4,33",seq0_no_checks
"2,07","4,50",seq0_no_checks
"1,91","1,04",seq0_no_checks
"1,91","1,05",seq0_no_checks
"1,03","57,99",seq0_no_checks
"1,03","58,39",seq0_no_checks
"1,90","75,64",seq0_no_checks
"1,90","78,31",seq0_no_checks
"2,19","5,88",seq0_no_checks
"2,19","6,22",seq0_no_checks
"2,15","5,05",seq0_no_checks
"2,15","5,40",seq0_no_checks
"2,15","7,04",seq0_no_checks
"2,15","7,28",seq0_no_checks
"1,81","23,23",seq0_no_checks
"1,81","21,94",seq0_no_checks
"0,66","63,72",seq0_no_checks
"0,66","63,84",seq0_no_checks
"1,25","11,17",seq0_no_checks
"1,25","11,36",seq0_no_checks
"1,58","11,21",seq0_no_checks
"1,58","11,46",seq0_no_checks
"1,21","92,86",seq0_no_checks
"1,21","94,30",seq0_no_checks
"1,53","45,32",seq0_no_checks
"1,53","44,49",seq0_no_checks
"1,79","12,19",seq0_no_checks
"1,79","12,01",seq0_no_checks
"3,34","31,20",seq0_no_checks
"3,34","31,13",seq0_no_checks
"0,90","42,02",seq0_no_checks
"0,90","40,18",seq0_no_checks
"1,02","31,49",seq0_no_checks
"1,02","31,69",seq0_no_checks
"1,98","58,37",seq0_no_checks
"1,98","57,81",seq0_no_checks
"2,00","2,84",seq0_no_checks
"2,00","2,75",seq0_no_checks
"1,99","1,72",seq0_no_checks
"1,99","1,93",seq0_no_checks
"1,83","2,18",seq0_no_checks
"1,83","2,11",seq0_no_checks
"0,76","54,67",seq0_no_checks
"0,76","54,87",seq0_no_checks
"1,17","20,31",seq0_no_checks
"1,17","20,53",seq0_no_checks
"1,40","9,23",seq0_no_checks
"1,40","9,30",seq0_no_checks
"0,65","73,73",seq0_no_checks
"0,65","72,15",seq0_no_checks
"0,64","74,07",seq0_no_checks
"0,64","74,32",seq0_no_checks
"0,66","70,88",seq0_no_checks
"0,66","69,31",seq0_no_checks
"0,75","55,54",seq0_no_checks
"0,75","55,75",seq0_no_checks
"1,63","73,58",seq0_no_checks
"1,63","76,20",seq0_no_checks
"2,49","31,15",seq0_no_checks
"2,49","30,30",seq0_no_checks
"1,70","1,52",seq0_no_checks
"1,70","1,69",seq0_no_checks
"1,71","1,16",seq0_no_checks
"1,71","1,29",seq0_no_checks
"2,27","26,53",seq0_no_checks
"2,27","27,75",seq0_no_checks
"3,06","37,82",seq0_no_checks
"3,06","36,65",seq0_no_checks
"1,72","67,49",seq0_no_checks
"1,72","69,49",seq0_no_checks
"1,04","54,17",seq0_no_checks
"1,04","52,77",seq0_no_checks
"2,06","61,62",seq0_no_checks
"2,06","61,45",seq0_no_checks
"2,30","61,02",seq0_no_checks
"2,30","61,01",seq0_no_checks
"2,57","32,42",seq0_no_checks
"2,57","33,58",seq0_no_checks
"2,32","30,39",seq0_no_checks
"2,32","31,53",seq0_no_checks
"2,90","30,47",seq0_no_checks
"2,90","31,57",seq0_no_checks
"2,96","30,97",seq0_no_checks
"2,96","29,95",seq0_no_checks
"2,88","29,19",seq0_no_checks
"2,88","30,37",seq0_no_checks
"2,80","28,57",seq0_no_checks
"2,80","29,71",seq0_no_checks
"2,81","36,54",seq0_no_checks
"2,81","34,78",seq0_no_checks
"2,77","30,93",seq0_no_checks
"2,77","31,96",seq0_no_checks
"0,83","20,82",seq0_no_checks
"0,83","22,22",seq0_no_checks
"1,25","3,67",seq0_no_checks
"1,25","3,88",seq0_no_checks
"1,24","7,05",seq0_no_checks
"1,24","7,00",seq0_no_checks
"3,12","32,46",seq0_no_checks
"3,12","32,11",seq0_no_checks
"1,03","21,41",seq0_no_checks
"1,03","22,94",seq0_no_checks
"1,69","68,75",seq0_no_checks
"1,69","67,28",seq0_no_checks
"2,07","70,16",seq0_no_checks
"2,07","73,07",seq0_no_checks
"2,55","30,74",seq0_no_checks
"2,55","32,10",seq0_no_checks
"2,57","42,02",seq0_no_checks
"2,57","42,63",seq0_no_checks
"2,61","45,48",seq0_no_checks
"2,61","46,25",seq0_no_checks
"2,53","52,64",seq0_no_checks
"2,53","50,00",seq0_no_checks
"3,31","28,85",seq0_no_checks
"3,31","28,94",seq0_no_checks
"3,42","27,48",seq0_no_checks
"3,42","27,61",seq0_no_checks
"0,89","67,84",seq0_no_checks
"0,89","68,06",seq0_no_checks
"1,59","12,73",seq0_no_checks
"1,59","11,13",seq0_no_checks
"1,66","8,11",seq0_no_checks
"1,66","8,21",seq0_no_checks
"1,94","1,63",seq0_no_checks
"1,94","1,71",seq0_no_checks
"1,88","34,27",seq0_no_checks
"1,88","33,57",seq0_no_checks
"0,68","87,61",seq0_no_checks
"0,68","86,15",seq0_no_checks
"0,72","87,74",seq0_no_checks
"0,72","88,23",seq0_no_checks
"1,01","57,78",seq0_no_checks
"1,01","56,42",seq0_no_checks
"1,01","55,47",seq0_no_checks
"1,01","55,95",seq0_no_checks
"0,58","81,98",seq0_no_checks
"0,58","82,11",seq0_no_checks
"0,76","2,82",seq0_no_checks
"0,76","0,77",seq0_no_checks
"1,88","62,06",seq0_no_checks
"1,88","61,77",seq0_no_checks
"0,88","66,88",seq0_no_checks
"0,88","65,51",seq0_no_checks
"0,78","78,42",seq0_no_checks
"0,78","79,06",seq0_no_checks
"3,12","8,15",seq0_no_checks
"3,12","9,49",seq0_no_checks
"2,15","1,28",seq0_no_checks
"2,15","1,53",seq0_no_checks
"2,19","4,01",seq0_no_checks
