FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,no_checks,FINAL,,,"0,07","0,00","0,17",,,,,,,"1,69","11,34","12,82","3,40","66,32","670,03","2,50","2,56","349,00","676,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,08","0,01","1,24",,,,,,,"1,98","35,04","48,65","34,10",,,,,,
seq1,no_checks,1 / 12,,,"0,09","0,00","0,52",,,,,,,"1,98","34,79","48,14","33,54",,,,,,
seq1,no_checks,2 / 12,,,"0,09","0,00","0,59",,,,,,,"1,98","34,60","47,78","33,21",,,,,,
seq1,no_checks,3 / 12,,,"0,14","0,00","0,54",,,,,,,"1,98","11,98","15,12","8,40",,,,,,
seq1,no_checks,4 / 12,,,"0,14","0,00","0,57",,,,,,,"1,98","12,12","15,43","8,34",,,,,,
seq1,no_checks,5 / 12,,,"0,13","0,00","0,46",,,,,,,"1,98","12,05","15,32","8,20",,,,,,
seq1,no_checks,6 / 12,,,"0,12","0,00","0,40",,,,,,,"1,98","11,99","15,26","8,02",,,,,,
seq1,no_checks,7 / 12,,,"0,12","0,00","0,39",,,,,,,"1,98","12,00","15,28","8,02",,,,,,
seq1,no_checks,8 / 12,,,"0,13","0,00","0,43",,,,,,,"1,98","12,01","15,30","8,02",,,,,,
seq1,no_checks,9 / 12,,,"0,13","0,00","0,47",,,,,,,"1,98","12,02","15,30","7,95",,,,,,
seq1,no_checks,10 / 12,,,"0,11","0,00","0,22",,,,,,,"1,98","14,14","17,08","5,96",,,,,,
seq1,no_checks,11 / 12,,,"0,12","0,00","0,24",,,,,,,"1,98","14,21","17,12","5,91",,,,,,
seq1,no_checks,FINAL,,,"0,12","0,00","0,25",,,,,,,"1,98","14,22","17,14","5,91","59,43","718,24","2,50","2,75","376,00","690,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,11","0,01","3,04",,,,,,,"2,09","30,63","39,28","28,59",,,,,,
seq2,no_checks,1 / 12,,,"0,18","0,00","1,11",,,,,,,"2,09","30,38","38,92","28,30",,,,,,
seq2,no_checks,2 / 12,,,"0,19","0,00","1,08",,,,,,,"2,09","30,35","38,88","28,26",,,,,,
seq2,no_checks,3 / 12,,,"0,13","0,00","0,50",,,,,,,"2,09","17,69","20,75","7,46",,,,,,
seq2,no_checks,4 / 12,,,"0,13","0,00","0,45",,,,,,,"2,09","17,71","20,77","7,43",,,,,,
seq2,no_checks,5 / 12,,,"0,13","0,00","0,42",,,,,,,"2,09","17,76","20,82","7,45",,,,,,
seq2,no_checks,6 / 12,,,"0,13","0,00","0,46",,,,,,,"2,09","17,78","20,83","7,41",,,,,,
seq2,no_checks,7 / 12,,,"0,13","0,00","0,42",,,,,,,"2,09","17,80","20,86","7,40",,,,,,
seq2,no_checks,8 / 12,,,"0,13","0,00","0,44",,,,,,,"2,09","17,83","20,88","7,36",,,,,,
seq2,no_checks,9 / 12,,,"0,13","0,00","0,41",,,,,,,"2,09","17,85","20,89","7,36",,,,,,
seq2,no_checks,10 / 12,,,"0,13","0,00","0,40",,,,,,,"2,09","17,89","20,93","7,33",,,,,,
seq2,no_checks,11 / 12,,,"0,13","0,00","0,39",,,,,,,"2,09","17,91","20,95","7,32",,,,,,
seq2,no_checks,FINAL,,,"0,13","0,00","0,38",,,,,,,"2,09","17,95","21,00","7,32","41,41","860,56","2,50","2,95","365,00","694,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,11","0,01","3,41",,,,,,,"2,30","35,14","48,85","31,84",,,,,,
seq3,no_checks,1 / 12,,,"0,16","0,00","0,92",,,,,,,"2,30","34,47","47,42","30,52",,,,,,
seq3,no_checks,2 / 12,,,"0,15","0,00","0,51",,,,,,,"2,30","17,53","21,25","10,70",,,,,,
seq3,no_checks,3 / 12,,,"0,11","0,00","0,25",,,,,,,"2,30","15,25","18,25","6,78",,,,,,
seq3,no_checks,4 / 12,,,"0,10","0,00","0,25",,,,,,,"2,30","15,27","18,27","6,78",,,,,,
seq3,no_checks,5 / 12,,,"0,10","0,00","0,24",,,,,,,"2,30","15,30","18,31","6,79",,,,,,
seq3,no_checks,6 / 12,,,"0,11","0,00","0,25",,,,,,,"2,30","15,31","18,34","6,75",,,,,,
seq3,no_checks,7 / 12,,,"0,10","0,00","0,23",,,,,,,"2,30","15,32","18,35","6,75",,,,,,
seq3,no_checks,8 / 12,,,"0,11","0,00","0,24",,,,,,,"2,30","15,34","18,37","6,74",,,,,,
seq3,no_checks,9 / 12,,,"0,11","0,00","0,23",,,,,,,"2,30","15,35","18,39","6,74",,,,,,
seq3,no_checks,10 / 12,,,"0,10","0,00","0,23",,,,,,,"2,30","15,36","18,41","6,74",,,,,,
seq3,no_checks,11 / 12,,,"0,10","0,00","0,22",,,,,,,"2,30","15,41","18,49","6,74",,,,,,
seq3,no_checks,FINAL,,,"0,10","0,00","0,21",,,,,,,"2,30","15,43","18,51","6,73","56,10","671,91","2,50","2,80","384,00","718,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,10","0,01","3,70",,,,,,,"2,37","28,21","35,69","27,37",,,,,,
seq4,no_checks,1 / 12,,,"0,19","0,00","1,30",,,,,,,"2,37","27,44","34,48","25,73",,,,,,
seq4,no_checks,2 / 12,,,"0,19","0,00","1,20",,,,,,,"2,37","27,38","34,40","25,65",,,,,,
seq4,no_checks,3 / 12,,,"0,17","0,00","0,84",,,,,,,"2,37","17,77","22,60","12,65",,,,,,
seq4,no_checks,4 / 12,,,"0,19","0,00","0,79",,,,,,,"2,37","17,74","22,55","12,59",,,,,,
seq4,no_checks,5 / 12,,,"0,16","0,00","0,82",,,,,,,"2,37","17,72","22,52","12,55",,,,,,
seq4,no_checks,6 / 12,,,"0,17","0,00","0,82",,,,,,,"2,37","17,69","22,48","12,49",,,,,,
seq4,no_checks,7 / 12,,,"0,18","0,00","0,85",,,,,,,"2,37","17,66","22,43","12,43",,,,,,
seq4,no_checks,8 / 12,,,"0,19","0,00","0,98",,,,,,,"2,37","17,61","22,37","12,34",,,,,,
seq4,no_checks,9 / 12,,,"0,18","0,00","0,88",,,,,,,"2,37","17,59","22,34","12,30",,,,,,
seq4,no_checks,10 / 12,,,"0,17","0,00","0,88",,,,,,,"2,37","17,58","22,33","12,28",,,,,,
seq4,no_checks,11 / 12,,,"0,20","0,00","0,93",,,,,,,"2,37","17,55","22,28","12,21",,,,,,
seq4,no_checks,FINAL,,,"0,18","0,00","0,90",,,,,,,"2,37","17,55","22,28","12,19","37,79","741,55","2,50","3,50","333,00","662,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,04","0,00","0,62",,,,,,,"2,39","25,35","35,27","29,42",,,,,,
seq5,no_checks,1 / 12,,,"0,04","0,00","0,29",,,,,,,"2,39","24,65","34,23","28,13",,,,,,
seq5,no_checks,2 / 12,,,"0,05","0,00","0,28",,,,,,,"2,39","12,60","17,69","9,91",,,,,,
seq5,no_checks,3 / 12,,,"0,05","0,00","0,27",,,,,,,"2,39","12,61","17,69","9,90",,,,,,
seq5,no_checks,4 / 12,,,"0,04","0,00","0,24",,,,,,,"2,39","12,64","17,69","9,84",,,,,,
seq5,no_checks,5 / 12,,,"0,05","0,00","0,25",,,,,,,"2,39","12,64","17,69","9,84",,,,,,
seq5,no_checks,FINAL,,,"0,05","0,00","0,25",,,,,,,"2,39","12,64","17,69","9,84","50,14","528,77","2,50","2,70","184,00","368,00"
