parallax,Av. error (mm),Info
"1,87","5,52",seq0_checks
"1,87","5,21",seq0_checks
"3,34","5,52",seq0_checks
"3,34","5,14",seq0_checks
"2,86","5,50",seq0_checks
"2,86","5,31",seq0_checks
"2,43","5,85",seq0_checks
"2,43","5,55",seq0_checks
"1,95","5,94",seq0_checks
"1,95","5,58",seq0_checks
"2,69","5,34",seq0_checks
"2,69","5,12",seq0_checks
"2,65","5,50",seq0_checks
"2,65","5,08",seq0_checks
"1,81","5,51",seq0_checks
"1,81","5,18",seq0_checks
"2,03","6,01",seq0_checks
"2,03","5,68",seq0_checks
"1,17","5,32",seq0_checks
"1,17","4,97",seq0_checks
"1,41","5,35",seq0_checks
"1,41","5,02",seq0_checks
"2,82","5,20",seq0_checks
"2,82","5,01",seq0_checks
"1,50","5,65",seq0_checks
"1,50","5,31",seq0_checks
"1,43","5,62",seq0_checks
"1,43","5,47",seq0_checks
"1,43","5,80",seq0_checks
"1,43","5,43",seq0_checks
"2,19","5,41",seq0_checks
"2,19","5,14",seq0_checks
"2,15","5,35",seq0_checks
"2,15","5,07",seq0_checks
"2,15","5,51",seq0_checks
"2,15","5,23",seq0_checks
"0,66","5,12",seq0_checks
"0,66","4,78",seq0_checks
"1,25","5,40",seq0_checks
"1,25","5,05",seq0_checks
"1,58","5,67",seq0_checks
"1,58","5,34",seq0_checks
"1,79","6,12",seq0_checks
"1,79","5,75",seq0_checks
"1,99","5,38",seq0_checks
"1,99","5,09",seq0_checks
"0,76","5,26",seq0_checks
"0,76","4,91",seq0_checks
"1,83","5,61",seq0_checks
"1,83","5,29",seq0_checks
"1,17","5,34",seq0_checks
"1,17","4,99",seq0_checks
"1,40","5,33",seq0_checks
"1,40","5,00",seq0_checks
"0,65","5,30",seq0_checks
"0,65","5,14",seq0_checks
"0,64","5,28",seq0_checks
"0,64","4,92",seq0_checks
"0,75","5,26",seq0_checks
"0,75","4,91",seq0_checks
"1,70","5,61",seq0_checks
"1,70","5,27",seq0_checks
"1,71","5,57",seq0_checks
"1,71","5,23",seq0_checks
"2,90","6,24",seq0_checks
"2,90","6,01",seq0_checks
"2,96","6,21",seq0_checks
"2,96","5,75",seq0_checks
"2,88","5,68",seq0_checks
"2,88","5,45",seq0_checks
"2,80","5,68",seq0_checks
"2,80","5,45",seq0_checks
"2,81","6,37",seq0_checks
"2,81","5,82",seq0_checks
"2,77","5,86",seq0_checks
"2,77","5,61",seq0_checks
"2,07","9,52",seq0_checks
"2,07","9,38",seq0_checks
"1,59","5,48",seq0_checks
"1,59","5,34",seq0_checks
"1,66","5,54",seq0_checks
"1,66","5,22",seq0_checks
"1,94","5,44",seq0_checks
"1,94","5,13",seq0_checks
"0,58","5,19",seq0_checks
"0,58","4,84",seq0_checks
"3,12","4,64",seq0_checks
"3,12","4,51",seq0_checks
"0,78","5,56",seq0_checks
"0,78","5,19",seq0_checks
"2,15","5,19",seq0_checks
"2,15","4,92",seq0_checks
"2,19","5,36",seq0_checks
"2,19","5,07",seq0_checks
"3,09","4,83",seq0_checks
"3,09","4,52",seq0_checks
"1,29","5,32",seq0_checks
"1,29","4,98",seq0_checks
"1,20","5,75",seq0_checks
"1,20","5,37",seq0_checks
"1,22","5,83",seq0_checks
"1,22","5,44",seq0_checks
"2,55","5,84",seq0_checks
"2,55","5,56",seq0_checks
"2,06","5,74",seq0_checks
"2,06","5,41",seq0_checks
"2,48","5,00",seq0_checks
"2,48","4,78",seq0_checks
"0,70","5,50",seq0_checks
"0,70","5,14",seq0_checks
"1,24","5,45",seq0_checks
"1,24","5,10",seq0_checks
"1,62","5,68",seq0_checks
"1,62","5,34",seq0_checks
"0,55","5,29",seq0_checks
"0,55","4,93",seq0_checks
"2,24","5,36",seq0_checks
"2,24","5,10",seq0_checks
"2,24","5,37",seq0_checks
"2,24","5,11",seq0_checks
"1,34","5,42",seq0_checks
"1,34","5,28",seq0_checks
"0,58","5,96",seq0_checks
"0,58","5,52",seq0_checks
"1,31","5,64",seq0_checks
"1,31","5,29",seq0_checks
"0,73","5,68",seq0_checks
"0,73","5,31",seq0_checks
"0,63","5,74",seq0_checks
"0,63","5,36",seq0_checks
"2,40","6,13",seq0_checks
"2,40","5,61",seq0_checks
"2,41","5,96",seq0_checks
"2,41","5,66",seq0_checks
"2,73","6,19",seq0_checks
"2,73","5,94",seq0_checks
"2,65","5,11",seq0_checks
"2,65","4,73",seq0_checks
"2,25","5,49",seq0_checks
"2,25","5,22",seq0_checks
"2,36","5,97",seq0_checks
"2,36","5,68",seq0_checks
"2,17","5,74",seq0_checks
"2,17","5,42",seq0_checks
"2,80","5,53",seq0_checks
"2,80","5,13",seq0_checks
"2,75","5,45",seq0_checks
"2,75","5,24",seq0_checks
"2,30","7,30",seq0_checks
"2,30","6,92",seq0_checks
"1,61","5,42",seq0_checks
"1,61","5,09",seq0_checks
"2,20","5,29",seq0_checks
"2,20","5,01",seq0_checks
"2,41","7,68",seq0_checks
"2,41","6,96",seq0_checks
"2,77","6,35",seq0_checks
"2,77","6,06",seq0_checks
"0,74","2,30",seq0_no_checks
"0,74","2,58",seq0_no_checks
"0,66","6,01",seq0_no_checks
"0,66","5,77",seq0_no_checks
"1,32","11,21",seq0_no_checks
"1,32","9,77",seq0_no_checks
"0,57","25,97",seq0_no_checks
"0,57","22,77",seq0_no_checks
"2,44","18,07",seq0_no_checks
"2,44","17,42",seq0_no_checks
"2,40","9,60",seq0_no_checks
"2,40","8,28",seq0_no_checks
"1,83","10,07",seq0_no_checks
"1,83","8,83",seq0_no_checks
"1,77","5,43",seq0_no_checks
"1,77","4,60",seq0_no_checks
"2,02","5,61",seq0_no_checks
"2,02","4,80",seq0_no_checks
"1,89","5,15",seq0_no_checks
"1,89","4,41",seq0_no_checks
"0,45","7,70",seq0_no_checks
"0,45","5,51",seq0_no_checks
"0,46","6,52",seq0_no_checks
"0,46","5,24",seq0_no_checks
"2,24","2,99",seq0_no_checks
"2,24","2,69",seq0_no_checks
"0,68","5,83",seq0_no_checks
"0,68","5,99",seq0_no_checks
"0,54","6,14",seq0_no_checks
"0,54","6,89",seq0_no_checks
"2,09","8,02",seq0_no_checks
"2,09","7,02",seq0_no_checks
"0,66","6,39",seq0_no_checks
"0,66","4,85",seq0_no_checks
"3,34","13,73",seq0_no_checks
"3,34","13,23",seq0_no_checks
"1,54","6,29",seq0_no_checks
"1,54","5,98",seq0_no_checks
"1,14","14,29",seq0_no_checks
"1,14","13,03",seq0_no_checks
"1,96","22,68",seq0_no_checks
"1,96","21,81",seq0_no_checks
"1,81","13,66",seq0_no_checks
"1,81","13,46",seq0_no_checks
"1,73","11,20",seq0_no_checks
"1,73","9,74",seq0_no_checks
"1,16","8,96",seq0_no_checks
"1,16","9,40",seq0_no_checks
"0,47","6,35",seq0_no_checks
"0,47","5,06",seq0_no_checks
"2,19","11,40",seq0_no_checks
"2,19","12,02",seq0_no_checks
"3,15","9,57",seq0_no_checks
"3,15","8,43",seq0_no_checks
"1,89","8,48",seq0_no_checks
"1,89","6,76",seq0_no_checks
"1,87","8,52",seq0_no_checks
"1,87","6,64",seq0_no_checks
"2,38","12,89",seq0_no_checks
"2,38","13,08",seq0_no_checks
"0,53","5,28",seq0_no_checks
"0,53","5,04",seq0_no_checks
"0,45","5,41",seq0_no_checks
"0,45","5,56",seq0_no_checks
"1,19","10,50",seq0_no_checks
"1,19","8,74",seq0_no_checks
"0,65","31,66",seq0_no_checks
"0,65","30,07",seq0_no_checks
"1,70","22,41",seq0_no_checks
"1,70","23,42",seq0_no_checks
"1,81","7,59",seq0_no_checks
"1,81","6,49",seq0_no_checks
"1,63","7,44",seq0_no_checks
"1,63","6,28",seq0_no_checks
"1,83","11,69",seq0_no_checks
"1,83","13,49",seq0_no_checks
"2,24","19,84",seq0_no_checks
"2,24","18,43",seq0_no_checks
"2,22","16,94",seq0_no_checks
"2,22","15,93",seq0_no_checks
"1,69","19,97",seq0_no_checks
"1,69","21,22",seq0_no_checks
"0,54","5,32",seq0_no_checks
"0,54","5,07",seq0_no_checks
"0,53","5,70",seq0_no_checks
"0,53","4,16",seq0_no_checks
"1,21","0,60",seq0_no_checks
"1,21","2,17",seq0_no_checks
"3,44","18,46",seq0_no_checks
"3,44","18,51",seq0_no_checks
"1,25","19,30",seq0_no_checks
"1,25","17,97",seq0_no_checks
"2,56","12,04",seq0_no_checks
"2,56","13,74",seq0_no_checks
"5,47","6,20",seq0_no_checks
"5,47","23,57",seq0_no_checks
"0,66","13,93",seq0_no_checks
"0,66","10,15",seq0_no_checks
"1,62","15,90",seq0_no_checks
"1,62","16,64",seq0_no_checks
"2,21","21,01",seq0_no_checks
"2,21","19,12",seq0_no_checks
"1,94","57,12",seq0_no_checks
"1,94","55,01",seq0_no_checks
"1,33","7,46",seq0_no_checks
"1,33","7,14",seq0_no_checks
"1,72","7,84",seq0_no_checks
"1,72","6,44",seq0_no_checks
"0,60","5,59",seq0_no_checks
"0,60","5,97",seq0_no_checks
"1,73","20,69",seq0_no_checks
"1,73","20,16",seq0_no_checks
"2,43","14,51",seq0_no_checks
"2,43","11,89",seq0_no_checks
"1,35","16,91",seq0_no_checks
"1,35","12,97",seq0_no_checks
"2,42","14,11",seq0_no_checks
"2,42","11,72",seq0_no_checks
"1,52","29,01",seq0_no_checks
"1,52","30,30",seq0_no_checks
"1,64","28,14",seq0_no_checks
"1,64","27,48",seq0_no_checks
"0,47","5,17",seq0_no_checks
"0,47","5,50",seq0_no_checks
"0,92","19,58",seq0_no_checks
"0,92","18,53",seq0_no_checks
"2,14","8,37",seq0_no_checks
"2,14","7,40",seq0_no_checks
"1,63","6,91",seq0_no_checks
"1,63","6,52",seq0_no_checks
"1,76","7,55",seq0_no_checks
"1,76","6,17",seq0_no_checks
"1,42","7,40",seq0_no_checks
"1,42","6,09",seq0_no_checks
"2,94","14,87",seq0_no_checks
"2,94","13,10",seq0_no_checks
"0,88","4,87",seq0_no_checks
"0,88","4,60",seq0_no_checks
"1,38","16,69",seq0_no_checks
"1,38","15,29",seq0_no_checks
"1,59","9,62",seq0_no_checks
"1,59","9,19",seq0_no_checks
"1,67","7,39",seq0_no_checks
"1,67","7,04",seq0_no_checks
"1,92","13,55",seq0_no_checks
"1,92","12,69",seq0_no_checks
"1,24","11,31",seq0_no_checks
"1,24","10,59",seq0_no_checks
"2,12","6,57",seq0_no_checks
"2,12","6,29",seq0_no_checks
"1,43","6,93",seq0_no_checks
"1,43","6,59",seq0_no_checks
"1,36","7,18",seq0_no_checks
"1,36","6,82",seq0_no_checks
"1,78","6,76",seq0_no_checks
"1,78","6,45",seq0_no_checks
"1,50","6,26",seq0_no_checks
"1,50","5,96",seq0_no_checks
"1,42","29,16",seq0_no_checks
"1,42","28,46",seq0_no_checks
"0,87","13,26",seq0_no_checks
"0,87","13,29",seq0_no_checks
"0,97","16,42",seq0_no_checks
"0,97","15,68",seq0_no_checks
"1,53","16,88",seq0_no_checks
"1,53","15,56",seq0_no_checks
"2,86","13,26",seq0_no_checks
"2,86","13,04",seq0_no_checks
"2,25","13,75",seq0_no_checks
"2,25","13,06",seq0_no_checks
"1,66","17,93",seq0_no_checks
"1,66","17,44",seq0_no_checks
"2,06","6,11",seq0_no_checks
"2,06","5,20",seq0_no_checks
"1,81","13,91",seq0_no_checks
"1,81","12,62",seq0_no_checks
"1,55","4,86",seq0_no_checks
"1,55","4,45",seq0_no_checks
"1,45","4,82",seq0_no_checks
"1,45","4,39",seq0_no_checks
"1,79","17,91",seq0_no_checks
"1,79","16,81",seq0_no_checks
"1,20","6,97",seq0_no_checks
"1,20","6,62",seq0_no_checks
"1,29","7,04",seq0_no_checks
"1,29","6,69",seq0_no_checks
"1,05","6,35",seq0_no_checks
"1,05","6,05",seq0_no_checks
"0,73","6,40",seq0_no_checks
"0,73","6,51",seq0_no_checks
"0,66","6,28",seq0_no_checks
"0,66","6,41",seq0_no_checks
"0,72","5,63",seq0_no_checks
"0,72","5,36",seq0_no_checks
"1,98","16,76",seq0_no_checks
"1,98","15,84",seq0_no_checks
"1,11","6,87",seq0_no_checks
"1,11","6,54",seq0_no_checks
"1,81","13,22",seq0_no_checks
"1,81","11,98",seq0_no_checks
"3,19","14,29",seq0_no_checks
"3,19","13,56",seq0_no_checks
"2,09","8,47",seq0_no_checks
"2,09","8,49",seq0_no_checks
"0,69","6,29",seq0_no_checks
"0,69","5,99",seq0_no_checks
"1,42","6,58",seq0_no_checks
"1,42","6,25",seq0_no_checks
"0,86","4,82",seq0_no_checks
"0,86","4,55",seq0_no_checks
"2,44","13,04",seq0_no_checks
"2,44","12,60",seq0_no_checks
"2,41","12,96",seq0_no_checks
"2,41","12,52",seq0_no_checks
"2,48","13,03",seq0_no_checks
"2,48","12,61",seq0_no_checks
"1,87","7,31",seq0_no_checks
"1,87","7,00",seq0_no_checks
"0,78","4,67",seq0_no_checks
"0,78","4,79",seq0_no_checks
"0,97","4,64",seq0_no_checks
"0,97","4,38",seq0_no_checks
"0,96","4,61",seq0_no_checks
"0,96","4,36",seq0_no_checks
"2,54","13,20",seq0_no_checks
"2,54","12,78",seq0_no_checks
"1,61","6,86",seq0_no_checks
"1,61","6,53",seq0_no_checks
"3,04","14,68",seq0_no_checks
"3,04","13,85",seq0_no_checks
"3,03","14,76",seq0_no_checks
"3,03","13,92",seq0_no_checks
"0,74","4,98",seq0_no_checks
"0,74","4,71",seq0_no_checks
"0,73","4,95",seq0_no_checks
"0,73","5,08",seq0_no_checks
"2,68","14,87",seq0_no_checks
"2,68","14,35",seq0_no_checks
"1,67","9,45",seq0_no_checks
"1,67","9,03",seq0_no_checks
"1,61","20,32",seq0_no_checks
"1,61","18,96",seq0_no_checks
"1,32","6,86",seq0_no_checks
"1,32","6,51",seq0_no_checks
"1,49","6,86",seq0_no_checks
"1,49","6,94",seq0_no_checks
"2,35","12,85",seq0_no_checks
"2,35","12,37",seq0_no_checks
"2,39","13,83",seq0_no_checks
"2,39","12,74",seq0_no_checks
"1,87","13,22",seq0_no_checks
"1,87","12,47",seq0_no_checks
"1,87","13,20",seq0_no_checks
"1,87","12,46",seq0_no_checks
"2,01","6,75",seq0_no_checks
"2,01","5,99",seq0_no_checks
"1,98","6,67",seq0_no_checks
"1,98","6,39",seq0_no_checks
"2,27","13,75",seq0_no_checks
"2,27","13,06",seq0_no_checks
"2,27","13,78",seq0_no_checks
"2,27","13,09",seq0_no_checks
"2,31","13,76",seq0_no_checks
"2,31","13,09",seq0_no_checks
"1,31","7,14",seq0_no_checks
"1,31","6,78",seq0_no_checks
"3,19","14,19",seq0_no_checks
"3,19","13,52",seq0_no_checks
"4,18","13,08",seq0_no_checks
"4,18","12,56",seq0_no_checks
"1,25","6,90",seq0_no_checks
"1,25","6,57",seq0_no_checks
"1,89","7,38",seq0_no_checks
"1,89","7,06",seq0_no_checks
"1,71","7,42",seq0_no_checks
"1,71","7,07",seq0_no_checks
"1,92","8,29",seq0_no_checks
"1,92","8,07",seq0_no_checks
"1,84","6,48",seq0_no_checks
"1,84","6,18",seq0_no_checks
"1,85","6,49",seq0_no_checks
"1,85","6,19",seq0_no_checks
"1,93","5,86",seq0_no_checks
"1,93","5,97",seq0_no_checks
"1,93","6,30",seq0_no_checks
"1,93","5,96",seq0_no_checks
"2,71","14,97",seq0_no_checks
"2,71","14,45",seq0_no_checks
"2,05","5,98",seq0_no_checks
"2,05","5,69",seq0_no_checks
"3,30","13,95",seq0_no_checks
"3,30","13,34",seq0_no_checks
"3,29","13,96",seq0_no_checks
"3,29","13,36",seq0_no_checks
"2,34","13,94",seq0_no_checks
"2,34","13,25",seq0_no_checks
"2,39","14,08",seq0_no_checks
"2,39","13,40",seq0_no_checks
"1,68","6,69",seq0_no_checks
"1,68","6,37",seq0_no_checks
"2,16","13,17",seq0_no_checks
"2,16","12,52",seq0_no_checks
"0,66","15,46",seq0_no_checks
"0,66","15,48",seq0_no_checks
"0,74","14,69",seq0_no_checks
"0,74","14,65",seq0_no_checks
"0,75","14,74",seq0_no_checks
"0,75","14,65",seq0_no_checks
"3,18","14,32",seq0_no_checks
"3,18","13,62",seq0_no_checks
"3,23","13,90",seq0_no_checks
"3,23","13,29",seq0_no_checks
"0,47","5,41",seq0_no_checks
"0,47","5,17",seq0_no_checks
"1,87","6,90",seq0_no_checks
"1,87","6,59",seq0_no_checks
"3,34","13,73",seq0_no_checks
"3,34","13,03",seq0_no_checks
"3,18","14,30",seq0_no_checks
"3,18","13,59",seq0_no_checks
"2,86","13,29",seq0_no_checks
"2,86","13,07",seq0_no_checks
"1,28","6,91",seq0_no_checks
"1,28","6,57",seq0_no_checks
"2,43","13,69",seq0_no_checks
"2,43","13,06",seq0_no_checks
"1,48","16,80",seq0_no_checks
"1,48","15,43",seq0_no_checks
"2,16","13,80",seq0_no_checks
"2,16","15,86",seq0_no_checks
"1,98","13,60",seq0_no_checks
"1,98","12,72",seq0_no_checks
"1,95","9,94",seq0_no_checks
"1,95","9,80",seq0_no_checks
"2,69","11,75",seq0_no_checks
"2,69","11,78",seq0_no_checks
"2,65","12,56",seq0_no_checks
"2,65","11,48",seq0_no_checks
"0,62","6,18",seq0_no_checks
"0,62","5,86",seq0_no_checks
"1,81","7,15",seq0_no_checks
"1,81","6,83",seq0_no_checks
"1,78","17,60",seq0_no_checks
"1,78","16,56",seq0_no_checks
"1,88","17,57",seq0_no_checks
"1,88","16,56",seq0_no_checks
"2,03","13,30",seq0_no_checks
"2,03","12,64",seq0_no_checks
"1,19","20,49",seq0_no_checks
"1,19","19,74",seq0_no_checks
"1,17","6,49",seq0_no_checks
"1,17","6,18",seq0_no_checks
"1,41","6,68",seq0_no_checks
"1,41","6,37",seq0_no_checks
"2,82","11,62",seq0_no_checks
"2,82","11,78",seq0_no_checks
"1,79","20,34",seq0_no_checks
"1,79","19,13",seq0_no_checks
"1,90","20,32",seq0_no_checks
"1,90","19,15",seq0_no_checks
"1,50","6,61",seq0_no_checks
"1,50","6,28",seq0_no_checks
"1,43","6,54",seq0_no_checks
"1,43","6,62",seq0_no_checks
"1,43","6,95",seq0_no_checks
"1,43","6,60",seq0_no_checks
"2,08","6,24",seq0_no_checks
"2,08","5,22",seq0_no_checks
"2,07","6,15",seq0_no_checks
"2,07","5,21",seq0_no_checks
"1,91","5,53",seq0_no_checks
"1,91","4,93",seq0_no_checks
"1,03","4,01",seq0_no_checks
"1,03","3,74",seq0_no_checks
"1,90","20,56",seq0_no_checks
"1,90","20,34",seq0_no_checks
"1,81","13,23",seq0_no_checks
"1,81","11,99",seq0_no_checks
"2,19","7,29",seq0_no_checks
"2,19","7,24",seq0_no_checks
"2,15","7,04",seq0_no_checks
"2,15","6,93",seq0_no_checks
"2,15","7,84",seq0_no_checks
"2,15","7,85",seq0_no_checks
"0,66","5,77",seq0_no_checks
"0,66","5,51",seq0_no_checks
"1,25","6,91",seq0_no_checks
"1,25","6,57",seq0_no_checks
"1,58","6,38",seq0_no_checks
"1,58","6,06",seq0_no_checks
"0,65","5,87",seq0_no_checks
"0,65","5,59",seq0_no_checks
"1,21","28,22",seq0_no_checks
"1,21","27,37",seq0_no_checks
"1,53","18,03",seq0_no_checks
"1,53","16,81",seq0_no_checks
"1,79","12,08",seq0_no_checks
"1,79","11,62",seq0_no_checks
"3,34","14,08",seq0_no_checks
"3,34","13,52",seq0_no_checks
"0,90","6,72",seq0_no_checks
"0,90","6,80",seq0_no_checks
"1,02","6,86",seq0_no_checks
"1,02","6,49",seq0_no_checks
"1,98","17,43",seq0_no_checks
"1,98","16,51",seq0_no_checks
"2,00","5,29",seq0_no_checks
"2,00","4,74",seq0_no_checks
"1,99","6,65",seq0_no_checks
"1,99","6,39",seq0_no_checks
"0,76","5,97",seq0_no_checks
"0,76","5,70",seq0_no_checks
"1,83","7,24",seq0_no_checks
"1,83","6,92",seq0_no_checks
"1,17","6,50",seq0_no_checks
"1,17","6,19",seq0_no_checks
"1,40","6,66",seq0_no_checks
"1,40","6,35",seq0_no_checks
"0,65","5,79",seq0_no_checks
"0,65","5,92",seq0_no_checks
"0,64","5,77",seq0_no_checks
"0,64","5,51",seq0_no_checks
"0,75","5,97",seq0_no_checks
"0,75","5,69",seq0_no_checks
"2,43","12,91",seq0_no_checks
"2,43","12,47",seq0_no_checks
"1,63","20,59",seq0_no_checks
"1,63","20,32",seq0_no_checks
"2,49","13,21",seq0_no_checks
"2,49","12,29",seq0_no_checks
"1,70","7,07",seq0_no_checks
"1,70","6,73",seq0_no_checks
"1,71","7,05",seq0_no_checks
"1,71","6,72",seq0_no_checks
"2,27","12,79",seq0_no_checks
"2,27","12,29",seq0_no_checks
"3,06","14,79",seq0_no_checks
"3,06","13,89",seq0_no_checks
"0,83","19,20",seq0_no_checks
"0,83","17,84",seq0_no_checks
"1,25","8,80",seq0_no_checks
"1,25","8,35",seq0_no_checks
"1,24","8,30",seq0_no_checks
"1,24","7,91",seq0_no_checks
"1,72","21,18",seq0_no_checks
"1,72","20,64",seq0_no_checks
"2,90","14,75",seq0_no_checks
"2,90","14,34",seq0_no_checks
"2,96","14,67",seq0_no_checks
"2,96","13,80",seq0_no_checks
"1,03","18,14",seq0_no_checks
"1,03","17,18",seq0_no_checks
"1,69","20,92",seq0_no_checks
"1,69","19,73",seq0_no_checks
"2,57","13,13",seq0_no_checks
"2,57","12,66",seq0_no_checks
"2,32","13,11",seq0_no_checks
"2,32","12,61",seq0_no_checks
"1,04","4,38",seq0_no_checks
"1,04","4,48",seq0_no_checks
"2,53","17,10",seq0_no_checks
"2,53","15,80",seq0_no_checks
"2,06","18,09",seq0_no_checks
"2,06","17,31",seq0_no_checks
"2,30","18,21",seq0_no_checks
"2,30","17,46",seq0_no_checks
"2,88","13,42",seq0_no_checks
"2,88","13,02",seq0_no_checks
"2,80","13,42",seq0_no_checks
"2,80","13,01",seq0_no_checks
"2,81","14,82",seq0_no_checks
"2,81","13,74",seq0_no_checks
"2,77","13,76",seq0_no_checks
"2,77","13,31",seq0_no_checks
"2,07","21,04",seq0_no_checks
"2,07","20,84",seq0_no_checks
"3,12","13,98",seq0_no_checks
"3,12","13,30",seq0_no_checks
"2,55","13,28",seq0_no_checks
"2,55","12,89",seq0_no_checks
"2,57","15,43",seq0_no_checks
"2,57","14,84",seq0_no_checks
"2,61","16,00",seq0_no_checks
"2,61","15,44",seq0_no_checks
"3,31","13,36",seq0_no_checks
"3,31","12,84",seq0_no_checks
"3,42","13,05",seq0_no_checks
"3,42","12,56",seq0_no_checks
"0,89","4,48",seq0_no_checks
"0,89","4,24",seq0_no_checks
"1,59","5,99",seq0_no_checks
"1,59","6,07",seq0_no_checks
"1,66","6,37",seq0_no_checks
"1,66","6,06",seq0_no_checks
"1,94","6,30",seq0_no_checks
"1,94","5,97",seq0_no_checks
"1,88","16,97",seq0_no_checks
"1,88","15,87",seq0_no_checks
"0,68","5,22",seq0_no_checks
"0,68","5,34",seq0_no_checks
"0,72","4,95",seq0_no_checks
"0,72","4,67",seq0_no_checks
"1,01","4,33",seq0_no_checks
"1,01","4,44",seq0_no_checks
"1,01","4,71",seq0_no_checks
"1,01","4,44",seq0_no_checks
"0,58","5,64",seq0_no_checks
"0,58","5,39",seq0_no_checks
"0,76","13,83",seq0_no_checks
"0,76","13,08",seq0_no_checks
"3,12","8,12",seq0_no_checks
"3,12","9,41",seq0_no_checks
"0,88","4,85",seq0_no_checks
"0,88","4,97",seq0_no_checks
