parallax,Av. error (mm),Info
"2,20","0,66",seq0_checks
"2,41","3,71",seq0_checks
"2,41","2,81",seq0_checks
"2,77","2,36",seq0_checks
"2,77","1,82",seq0_checks
"0,74","11,93",seq0_no_checks
"0,74","12,91",seq0_no_checks
"0,66","3,12",seq0_no_checks
"0,66","3,32",seq0_no_checks
"1,32","3,74",seq0_no_checks
"1,32","4,53",seq0_no_checks
"0,57","0,54",seq0_no_checks
"0,57","2,53",seq0_no_checks
"2,44","42,15",seq0_no_checks
"2,44","42,06",seq0_no_checks
"2,40","21,19",seq0_no_checks
"2,40","20,35",seq0_no_checks
"1,83","3,42",seq0_no_checks
"1,83","2,68",seq0_no_checks
"1,77","1,04",seq0_no_checks
"1,77","1,22",seq0_no_checks
"2,02","1,33",seq0_no_checks
"2,02","1,15",seq0_no_checks
"1,89","1,32",seq0_no_checks
"1,89","0,21",seq0_no_checks
"0,46","1,02",seq0_no_checks
"0,46","0,75",seq0_no_checks
"0,68","19,24",seq0_no_checks
"0,68","20,60",seq0_no_checks
"0,54","17,28",seq0_no_checks
"0,54","15,79",seq0_no_checks
"2,09","4,17",seq0_no_checks
"2,09","3,64",seq0_no_checks
"0,66","11,75",seq0_no_checks
"0,66","13,81",seq0_no_checks
"3,34","19,53",seq0_no_checks
"3,34","18,77",seq0_no_checks
"1,54","7,70",seq0_no_checks
"1,54","8,49",seq0_no_checks
"1,14","6,55",seq0_no_checks
"1,14","9,13",seq0_no_checks
"1,96","15,50",seq0_no_checks
"1,96","16,47",seq0_no_checks
"1,81","19,87",seq0_no_checks
"1,81","20,09",seq0_no_checks
"1,73","12,23",seq0_no_checks
"1,73","11,12",seq0_no_checks
"1,16","9,45",seq0_no_checks
"1,16","8,40",seq0_no_checks
"0,47","12,31",seq0_no_checks
"0,47","14,08",seq0_no_checks
"2,19","20,74",seq0_no_checks
"2,19","19,83",seq0_no_checks
"3,15","8,75",seq0_no_checks
"3,15","7,86",seq0_no_checks
"1,89","3,71",seq0_no_checks
"1,89","3,82",seq0_no_checks
"1,87","1,20",seq0_no_checks
"1,87","1,23",seq0_no_checks
"0,53","17,26",seq0_no_checks
"0,53","18,33",seq0_no_checks
"0,45","15,19",seq0_no_checks
"0,45","14,09",seq0_no_checks
"1,19","2,64",seq0_no_checks
"1,19","0,83",seq0_no_checks
"0,65","9,25",seq0_no_checks
"0,65","11,37",seq0_no_checks
"1,70","29,43",seq0_no_checks
"1,70","31,13",seq0_no_checks
"1,81","2,55",seq0_no_checks
"1,81","2,56",seq0_no_checks
"1,63","1,70",seq0_no_checks
"1,63","2,35",seq0_no_checks
"1,83","14,64",seq0_no_checks
"1,83","14,84",seq0_no_checks
"2,24","25,08",seq0_no_checks
"2,24","24,44",seq0_no_checks
"2,22","27,47",seq0_no_checks
"2,22","26,91",seq0_no_checks
"1,69","26,82",seq0_no_checks
"1,69","28,82",seq0_no_checks
"0,54","17,64",seq0_no_checks
"0,54","17,98",seq0_no_checks
"0,53","16,98",seq0_no_checks
"0,53","18,04",seq0_no_checks
"1,21","17,90",seq0_no_checks
"1,21","18,99",seq0_no_checks
"3,44","22,80",seq0_no_checks
"3,44","21,91",seq0_no_checks
"1,25","4,60",seq0_no_checks
"1,25","5,37",seq0_no_checks
"0,66","10,50",seq0_no_checks
"0,66","7,54",seq0_no_checks
"1,62","24,39",seq0_no_checks
"1,62","24,09",seq0_no_checks
"2,21","26,64",seq0_no_checks
"2,21","25,23",seq0_no_checks
"1,94","29,25",seq0_no_checks
"1,94","27,60",seq0_no_checks
"1,33","4,44",seq0_no_checks
"1,33","4,70",seq0_no_checks
"1,72","0,80",seq0_no_checks
"1,72","1,89",seq0_no_checks
"0,60","13,51",seq0_no_checks
"0,60","12,70",seq0_no_checks
"1,73","18,71",seq0_no_checks
"1,73","15,43",seq0_no_checks
"2,43","20,97",seq0_no_checks
"2,43","18,32",seq0_no_checks
"1,35","20,33",seq0_no_checks
"1,35","18,16",seq0_no_checks
"2,42","20,25",seq0_no_checks
"2,42","17,58",seq0_no_checks
"1,52","42,32",seq0_no_checks
"1,52","43,31",seq0_no_checks
"1,64","34,64",seq0_no_checks
"1,64","35,82",seq0_no_checks
"0,47","25,45",seq0_no_checks
"0,47","25,53",seq0_no_checks
"0,92","29,59",seq0_no_checks
"0,92","29,28",seq0_no_checks
"2,14","23,91",seq0_no_checks
"2,14","23,41",seq0_no_checks
"1,63","4,24",seq0_no_checks
"1,63","3,43",seq0_no_checks
"1,76","2,67",seq0_no_checks
"1,76","2,45",seq0_no_checks
"1,42","2,91",seq0_no_checks
"1,42","3,83",seq0_no_checks
"2,94","23,97",seq0_no_checks
"2,94","22,98",seq0_no_checks
"0,88","19,39",seq0_no_checks
"0,88","20,77",seq0_no_checks
"1,38","20,32",seq0_no_checks
"1,38","19,74",seq0_no_checks
"1,70","12,06",seq0_no_checks
"1,70","11,86",seq0_no_checks
"1,67","1,60",seq0_no_checks
"1,67","1,42",seq0_no_checks
"1,92","16,03",seq0_no_checks
"1,92","16,13",seq0_no_checks
"1,24","8,81",seq0_no_checks
"1,24","7,63",seq0_no_checks
"2,11","0,83",seq0_no_checks
"2,11","1,01",seq0_no_checks
"2,12","2,73",seq0_no_checks
"2,12","2,91",seq0_no_checks
"1,43","6,75",seq0_no_checks
"1,43","7,98",seq0_no_checks
"1,36","5,86",seq0_no_checks
"1,36","7,17",seq0_no_checks
"1,84","0,54",seq0_no_checks
"1,84","0,45",seq0_no_checks
"1,78","0,82",seq0_no_checks
"1,78","1,10",seq0_no_checks
"1,50","8,53",seq0_no_checks
"1,50","9,64",seq0_no_checks
"1,42","36,76",seq0_no_checks
"1,42","34,82",seq0_no_checks
"0,87","9,12",seq0_no_checks
"0,87","10,25",seq0_no_checks
"0,97","16,97",seq0_no_checks
"0,97","18,13",seq0_no_checks
"1,53","23,20",seq0_no_checks
"1,53","22,05",seq0_no_checks
"2,86","15,62",seq0_no_checks
"2,86","16,72",seq0_no_checks
"3,01","9,67",seq0_no_checks
"3,01","10,96",seq0_no_checks
"2,25","17,66",seq0_no_checks
"2,25","17,96",seq0_no_checks
"1,66","27,23",seq0_no_checks
"1,66","25,79",seq0_no_checks
"1,81","18,98",seq0_no_checks
"1,81","15,55",seq0_no_checks
"1,22","8,12",seq0_no_checks
"1,22","9,73",seq0_no_checks
"1,45","5,41",seq0_no_checks
"1,45","7,06",seq0_no_checks
"1,79","27,21",seq0_no_checks
"1,79","25,31",seq0_no_checks
"1,20","7,56",seq0_no_checks
"1,20","9,05",seq0_no_checks
"1,29","6,07",seq0_no_checks
"1,29","7,43",seq0_no_checks
"1,05","9,27",seq0_no_checks
"1,05","10,67",seq0_no_checks
"0,73","12,39",seq0_no_checks
"0,73","13,40",seq0_no_checks
"0,66","13,08",seq0_no_checks
"0,66","14,00",seq0_no_checks
"0,72","14,79",seq0_no_checks
"0,72","16,31",seq0_no_checks
"1,11","8,63",seq0_no_checks
"1,11","10,13",seq0_no_checks
"1,81","20,44",seq0_no_checks
"1,81","17,60",seq0_no_checks
"3,19","23,86",seq0_no_checks
"3,19","23,20",seq0_no_checks
"2,09","8,16",seq0_no_checks
"2,09","8,64",seq0_no_checks
"0,69","11,99",seq0_no_checks
"0,69","13,32",seq0_no_checks
"1,42","8,69",seq0_no_checks
"1,42","9,96",seq0_no_checks
"0,86","19,55",seq0_no_checks
"0,86","20,91",seq0_no_checks
"2,44","21,21",seq0_no_checks
"2,44","20,49",seq0_no_checks
"2,41","21,12",seq0_no_checks
"2,41","20,44",seq0_no_checks
"2,48","21,27",seq0_no_checks
"2,48","20,63",seq0_no_checks
"1,87","3,56",seq0_no_checks
"1,87","3,66",seq0_no_checks
"0,78","19,36",seq0_no_checks
"0,78","20,28",seq0_no_checks
"0,96","19,74",seq0_no_checks
"0,96","21,12",seq0_no_checks
"2,54","22,00",seq0_no_checks
"2,54","21,42",seq0_no_checks
"1,61","1,29",seq0_no_checks
"1,61","1,81",seq0_no_checks
"3,04","24,14",seq0_no_checks
"3,04","23,31",seq0_no_checks
"3,03","24,25",seq0_no_checks
"3,03","23,40",seq0_no_checks
"0,74","18,39",seq0_no_checks
"0,74","19,64",seq0_no_checks
"0,73","18,17",seq0_no_checks
"0,73","19,11",seq0_no_checks
"2,68","22,58",seq0_no_checks
"2,68","22,68",seq0_no_checks
"1,67","8,98",seq0_no_checks
"1,67","8,92",seq0_no_checks
"1,61","29,34",seq0_no_checks
"1,61","27,24",seq0_no_checks
"1,32","8,89",seq0_no_checks
"1,32","10,32",seq0_no_checks
"1,49","4,76",seq0_no_checks
"1,49","4,48",seq0_no_checks
"2,35","21,08",seq0_no_checks
"2,35","20,19",seq0_no_checks
"2,39","20,64",seq0_no_checks
"2,39","19,45",seq0_no_checks
"1,87","20,82",seq0_no_checks
"1,87","19,10",seq0_no_checks
"2,01","2,28",seq0_no_checks
"2,01","0,68",seq0_no_checks
"1,98","1,64",seq0_no_checks
"1,98","1,80",seq0_no_checks
"2,27","17,90",seq0_no_checks
"2,27","18,16",seq0_no_checks
"2,27","21,46",seq0_no_checks
"2,27","20,96",seq0_no_checks
"2,31","21,61",seq0_no_checks
"2,31","21,11",seq0_no_checks
"3,19","23,72",seq0_no_checks
"3,19","23,15",seq0_no_checks
"4,18","23,26",seq0_no_checks
"4,18","22,34",seq0_no_checks
"1,25","5,33",seq0_no_checks
"1,25","6,58",seq0_no_checks
"1,89","3,92",seq0_no_checks
"1,89","3,93",seq0_no_checks
"1,71","2,66",seq0_no_checks
"1,71","2,57",seq0_no_checks
"1,92","7,68",seq0_no_checks
"1,92","7,91",seq0_no_checks
"1,84","1,33",seq0_no_checks
"1,84","1,53",seq0_no_checks
"1,85","1,22",seq0_no_checks
"1,85","1,41",seq0_no_checks
"1,93","2,84",seq0_no_checks
"1,93","1,53",seq0_no_checks
"1,93","1,23",seq0_no_checks
"1,93","1,50",seq0_no_checks
"2,71","23,62",seq0_no_checks
"2,71","23,51",seq0_no_checks
"2,05","0,39",seq0_no_checks
"2,05","0,37",seq0_no_checks
"3,30","23,38",seq0_no_checks
"3,30","22,92",seq0_no_checks
"3,29","23,38",seq0_no_checks
"3,29","22,95",seq0_no_checks
"1,88","14,84",seq0_no_checks
"1,88","15,05",seq0_no_checks
"2,34","16,61",seq0_no_checks
"2,34","16,96",seq0_no_checks
"2,39","17,23",seq0_no_checks
"2,39","17,56",seq0_no_checks
"1,68","2,98",seq0_no_checks
"1,68","3,55",seq0_no_checks
"2,16","21,76",seq0_no_checks
"2,16","20,31",seq0_no_checks
"0,66","5,27",seq0_no_checks
"0,66","3,91",seq0_no_checks
"0,74","10,53",seq0_no_checks
"0,74","9,59",seq0_no_checks
"0,75","12,12",seq0_no_checks
"0,75","11,42",seq0_no_checks
"3,18","23,89",seq0_no_checks
"3,18","23,27",seq0_no_checks
"3,23","23,20",seq0_no_checks
"3,23","22,73",seq0_no_checks
"1,87","1,29",seq0_no_checks
"1,87","1,26",seq0_no_checks
"3,34","20,50",seq0_no_checks
"3,34","19,91",seq0_no_checks
"3,18","23,87",seq0_no_checks
"3,18","23,23",seq0_no_checks
"2,86","15,61",seq0_no_checks
"2,86","16,69",seq0_no_checks
"1,28","4,59",seq0_no_checks
"1,28","5,84",seq0_no_checks
"2,43","21,96",seq0_no_checks
"2,43","21,44",seq0_no_checks
"1,48","22,66",seq0_no_checks
"1,48","21,43",seq0_no_checks
"1,98","17,31",seq0_no_checks
"1,98","17,06",seq0_no_checks
"1,95","10,01",seq0_no_checks
"1,95","10,29",seq0_no_checks
"2,69","12,05",seq0_no_checks
"2,69","12,97",seq0_no_checks
"2,65","13,28",seq0_no_checks
"2,65","12,44",seq0_no_checks
"0,62","12,13",seq0_no_checks
"0,62","13,64",seq0_no_checks
"1,81","2,42",seq0_no_checks
"1,81","2,39",seq0_no_checks
"1,78","26,81",seq0_no_checks
"1,78","24,94",seq0_no_checks
"1,88","26,81",seq0_no_checks
"1,88","24,95",seq0_no_checks
"2,03","14,24",seq0_no_checks
"2,03","14,71",seq0_no_checks
"1,19","29,20",seq0_no_checks
"1,19","27,72",seq0_no_checks
"1,17","8,32",seq0_no_checks
"1,17","9,70",seq0_no_checks
"1,41","4,84",seq0_no_checks
"1,41","5,84",seq0_no_checks
"2,82","11,97",seq0_no_checks
"2,82","13,09",seq0_no_checks
"1,79","29,38",seq0_no_checks
"1,79","27,58",seq0_no_checks
"1,90","29,39",seq0_no_checks
"1,90","27,64",seq0_no_checks
"1,50","7,02",seq0_no_checks
"1,50","8,12",seq0_no_checks
"1,43","8,13",seq0_no_checks
"1,43","8,35",seq0_no_checks
"1,43","6,97",seq0_no_checks
"1,43","8,22",seq0_no_checks
"2,08","5,79",seq0_no_checks
"2,08","3,35",seq0_no_checks
"2,07","5,62",seq0_no_checks
"2,07","3,32",seq0_no_checks
"1,91","2,27",seq0_no_checks
"1,91","0,24",seq0_no_checks
"1,03","21,83",seq0_no_checks
"1,03","23,17",seq0_no_checks
"1,90","29,35",seq0_no_checks
"1,90","28,14",seq0_no_checks
"1,81","20,45",seq0_no_checks
"1,81","17,57",seq0_no_checks
"2,19","5,91",seq0_no_checks
"2,19","6,52",seq0_no_checks
"2,15","5,10",seq0_no_checks
"2,15","5,69",seq0_no_checks
"2,15","7,06",seq0_no_checks
"2,15","7,63",seq0_no_checks
"0,66","11,19",seq0_no_checks
"0,66","12,41",seq0_no_checks
"1,25","5,32",seq0_no_checks
"1,25","6,57",seq0_no_checks
"1,58","7,21",seq0_no_checks
"1,58","8,20",seq0_no_checks
"0,65","13,98",seq0_no_checks
"0,65","15,43",seq0_no_checks
"1,21","36,13",seq0_no_checks
"1,21","34,17",seq0_no_checks
"1,53","27,14",seq0_no_checks
"1,53","25,06",seq0_no_checks
"1,79","12,26",seq0_no_checks
"1,79","12,60",seq0_no_checks
"3,34","23,63",seq0_no_checks
"3,34","23,25",seq0_no_checks
"1,02","10,15",seq0_no_checks
"1,02","12,31",seq0_no_checks
"1,98","26,60",seq0_no_checks
"1,98","24,91",seq0_no_checks
"2,00","0,86",seq0_no_checks
"2,00","3,09",seq0_no_checks
"1,99","1,98",seq0_no_checks
"1,99","2,22",seq0_no_checks
"0,76","11,57",seq0_no_checks
"0,76","12,88",seq0_no_checks
"1,83","2,48",seq0_no_checks
"1,83","2,47",seq0_no_checks
"1,17","8,47",seq0_no_checks
"1,17","9,86",seq0_no_checks
"1,40","4,94",seq0_no_checks
"1,40","5,97",seq0_no_checks
"0,65","12,48",seq0_no_checks
"0,65","13,38",seq0_no_checks
"0,64","12,33",seq0_no_checks
"0,64","13,53",seq0_no_checks
"0,75","11,61",seq0_no_checks
"0,75","12,91",seq0_no_checks
"2,43","21,18",seq0_no_checks
"2,43","20,48",seq0_no_checks
"1,63","29,37",seq0_no_checks
"1,63","28,12",seq0_no_checks
"2,49","22,05",seq0_no_checks
"2,49","20,55",seq0_no_checks
"1,70","0,55",seq0_no_checks
"1,70","0,98",seq0_no_checks
"1,71","0,27",seq0_no_checks
"1,71","0,63",seq0_no_checks
"2,27","20,92",seq0_no_checks
"2,27","20,00",seq0_no_checks
"3,06","24,50",seq0_no_checks
"3,06","23,52",seq0_no_checks
"0,83","21,89",seq0_no_checks
"0,83","21,73",seq0_no_checks
"1,25","0,44",seq0_no_checks
"1,25","3,53",seq0_no_checks
"1,24","1,90",seq0_no_checks
"1,24","5,28",seq0_no_checks
"1,72","30,30",seq0_no_checks
"1,72","28,68",seq0_no_checks
"2,90","23,92",seq0_no_checks
"2,90","23,90",seq0_no_checks
"2,96","23,95",seq0_no_checks
"2,96","23,07",seq0_no_checks
"1,03","21,34",seq0_no_checks
"1,03","21,88",seq0_no_checks
"1,69","29,74",seq0_no_checks
"1,69","27,86",seq0_no_checks
"2,57","22,10",seq0_no_checks
"2,57","21,29",seq0_no_checks
"2,32","21,73",seq0_no_checks
"2,32","20,93",seq0_no_checks
"1,04","20,33",seq0_no_checks
"1,04","21,30",seq0_no_checks
"2,53","26,49",seq0_no_checks
"2,53","24,87",seq0_no_checks
"2,06","27,10",seq0_no_checks
"2,06","25,74",seq0_no_checks
"2,30","27,31",seq0_no_checks
"2,30","26,05",seq0_no_checks
"2,88","22,12",seq0_no_checks
"2,88","22,00",seq0_no_checks
"2,80","21,95",seq0_no_checks
"2,80","21,84",seq0_no_checks
"2,81","24,35",seq0_no_checks
"2,81","23,05",seq0_no_checks
"2,77","22,65",seq0_no_checks
"2,77","22,36",seq0_no_checks
"2,07","30,00",seq0_no_checks
"2,07","29,07",seq0_no_checks
"3,12","23,36",seq0_no_checks
"3,12","22,73",seq0_no_checks
"2,55","22,00",seq0_no_checks
"2,55","21,55",seq0_no_checks
"2,57","24,87",seq0_no_checks
"2,57","24,08",seq0_no_checks
"2,61","25,52",seq0_no_checks
"2,61","24,71",seq0_no_checks
"3,31","22,38",seq0_no_checks
"3,31","22,02",seq0_no_checks
"3,42","21,87",seq0_no_checks
"3,42","21,56",seq0_no_checks
"0,89","19,57",seq0_no_checks
"0,89","20,91",seq0_no_checks
"1,59","8,14",seq0_no_checks
"1,59","8,02",seq0_no_checks
"1,66","5,36",seq0_no_checks
"1,66","6,10",seq0_no_checks
"1,94","0,95",seq0_no_checks
"1,94","1,21",seq0_no_checks
"1,88","25,66",seq0_no_checks
"1,88","24,40",seq0_no_checks
"0,68","16,80",seq0_no_checks
"0,68","17,72",seq0_no_checks
"0,72","18,64",seq0_no_checks
"0,72","19,88",seq0_no_checks
"1,05","20,66",seq0_no_checks
"1,05","22,01",seq0_no_checks
"1,01","20,92",seq0_no_checks
"1,01","21,87",seq0_no_checks
"1,01","20,22",seq0_no_checks
"1,01","21,59",seq0_no_checks
"0,58","12,04",seq0_no_checks
"0,58","13,19",seq0_no_checks
"0,76","5,89",seq0_no_checks
"0,76","1,64",seq0_no_checks
"3,12","8,16",seq0_no_checks
"3,12","9,63",seq0_no_checks
"0,88","19,09",seq0_no_checks
"0,88","20,05",seq0_no_checks
"0,78","19,00",seq0_no_checks
"0,78","20,27",seq0_no_checks
"0,57","13,53",seq0_no_checks
"0,57","14,85",seq0_no_checks
"0,77","1,15",seq0_no_checks
"0,77","2,22",seq0_no_checks
"1,89","25,94",seq0_no_checks
"1,89","24,57",seq0_no_checks
"0,50","5,03",seq0_no_checks
"0,50","7,41",seq0_no_checks
"2,15","1,51",seq0_no_checks
"2,15","1,77",seq0_no_checks
"2,19","4,08",seq0_no_checks
"2,19","4,42",seq0_no_checks
"1,88","27,02",seq0_no_checks
"1,88","25,56",seq0_no_checks
