FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq1,no_checks,1 / 12,,,"0,07","0,00","0,53",,,,,,,"1,98","34,38","47,38","32,55",,,,,,
seq1,no_checks,2 / 12,,,"0,09","0,00","0,37",,,,,,,"1,98","14,28","17,59","10,97",,,,,,
seq1,no_checks,3 / 12,,,"0,09","0,00","0,36",,,,,,,"1,98","14,26","17,57","10,93",,,,,,
seq1,no_checks,4 / 12,,,"0,09","0,00","0,38",,,,,,,"1,98","14,24","17,54","10,91",,,,,,
seq1,no_checks,5 / 12,,,"0,09","0,00","0,43",,,,,,,"1,98","14,20","17,49","10,86",,,,,,
seq1,no_checks,6 / 12,,,"0,09","0,00","0,49",,,,,,,"1,98","14,16","17,45","10,82",,,,,,
seq1,no_checks,7 / 12,,,"0,10","0,00","0,50",,,,,,,"1,98","14,11","17,38","10,76",,,,,,
seq1,no_checks,8 / 12,,,"0,11","0,00","0,60",,,,,,,"1,98","14,01","17,25","10,64",,,,,,
seq1,no_checks,9 / 12,,,"0,11","0,00","0,54",,,,,,,"1,98","13,92","17,13","10,49",,,,,,
seq1,no_checks,10 / 12,,,"0,10","0,00","0,46",,,,,,,"1,98","13,77","16,94","10,29",,,,,,
seq1,no_checks,11 / 12,,,"0,10","0,00","0,48",,,,,,,"1,98","13,77","16,94","10,27",,,,,,
seq1,no_checks,FINAL,,,"0,10","0,00","0,39",,,,,,,"1,98","13,76","16,94","10,25","60,86","695,48","2,50","2,77","380,00","698,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,12","0,01","3,13",,,,,,,"2,08","30,49","39,19","28,75",,,,,,
seq2,no_checks,1 / 12,,,"0,18","0,00","1,31",,,,,,,"2,08","30,30","38,93","28,59",,,,,,
seq2,no_checks,2 / 12,,,"0,22","0,00","1,31",,,,,,,"2,08","27,37","34,14","24,41",,,,,,
seq2,no_checks,3 / 12,,,"0,23","0,00","1,28",,,,,,,"2,08","26,52","32,92","23,27",,,,,,
seq2,no_checks,4 / 12,,,"0,20","0,00","1,10",,,,,,,"2,08","26,37","32,74","23,10",,,,,,
seq2,no_checks,5 / 12,,,"0,14","0,00","0,47",,,,,,,"2,08","16,83","21,11","10,11",,,,,,
seq2,no_checks,6 / 12,,,"0,13","0,00","0,45",,,,,,,"2,08","16,86","21,14","10,14",,,,,,
seq2,no_checks,7 / 12,,,"0,13","0,00","0,49",,,,,,,"2,08","16,88","21,17","10,16",,,,,,
seq2,no_checks,8 / 12,,,"0,13","0,00","0,45",,,,,,,"2,08","16,88","21,17","10,15",,,,,,
seq2,no_checks,9 / 12,,,"0,13","0,00","0,47",,,,,,,"2,08","16,75","21,01","9,89",,,,,,
seq2,no_checks,10 / 12,,,"0,14","0,00","0,47",,,,,,,"2,08","16,75","21,01","9,88",,,,,,
seq2,no_checks,11 / 12,,,"0,15","0,00","0,51",,,,,,,"2,08","16,74","20,99","9,80",,,,,,
seq2,no_checks,FINAL,,,"0,15","0,00","0,50",,,,,,,"2,08","16,74","20,99","9,79","45,10","805,05","2,50","2,95","366,00","696,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,17","0,01","3,71",,,,,,,"2,29","35,05","48,79","31,76",,,,,,
seq3,no_checks,1 / 12,,,"0,19","0,01","1,02",,,,,,,"2,29","34,78","48,23","31,24",,,,,,
seq3,no_checks,2 / 12,,,"0,19","0,00","0,92",,,,,,,"2,29","34,67","47,96","30,90",,,,,,
seq3,no_checks,3 / 12,,,"0,18","0,00","1,09",,,,,,,"2,29","32,68","44,14","28,05",,,,,,
seq3,no_checks,4 / 12,,,"0,18","0,00","1,05",,,,,,,"2,29","32,63","44,08","28,00",,,,,,
seq3,no_checks,5 / 12,,,"0,18","0,00","1,09",,,,,,,"2,29","32,59","44,03","27,95",,,,,,
seq3,no_checks,6 / 12,,,"0,17","0,00","1,09",,,,,,,"2,29","32,57","44,01","27,93",,,,,,
seq3,no_checks,7 / 12,,,"0,18","0,00","1,08",,,,,,,"2,29","32,55","43,98","27,90",,,,,,
seq3,no_checks,8 / 12,,,"0,18","0,00","1,05",,,,,,,"2,29","32,53","43,96","27,88",,,,,,
seq3,no_checks,9 / 12,,,"0,18","0,00","1,07",,,,,,,"2,29","32,52","43,94","27,87",,,,,,
seq3,no_checks,10 / 12,,,"0,17","0,00","1,09",,,,,,,"2,29","32,50","43,91","27,85",,,,,,
seq3,no_checks,11 / 12,,,"0,18","0,00","1,08",,,,,,,"2,29","32,47","43,88","27,82",,,,,,
seq3,no_checks,FINAL,,,"0,18","0,00","1,10",,,,,,,"2,29","32,46","43,86","27,81","7,40","1418,62","2,50","2,79","386,00","720,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,12","0,01","2,86",,,,,,,"2,36","28,07","35,63","27,25",,,,,,
seq4,no_checks,1 / 12,,,"0,12","0,00","0,84",,,,,,,"2,36","27,50","34,84","26,43",,,,,,
seq4,no_checks,2 / 12,,,"0,12","0,00","0,81",,,,,,,"2,36","26,99","34,14","25,67",,,,,,
seq4,no_checks,3 / 12,,,"0,12","0,00","0,74",,,,,,,"2,36","25,77","32,36","23,70",,,,,,
seq4,no_checks,4 / 12,,,"0,12","0,00","0,70",,,,,,,"2,36","25,80","32,37","23,70",,,,,,
seq4,no_checks,5 / 12,,,"0,13","0,00","0,68",,,,,,,"2,36","25,80","32,36","23,69",,,,,,
seq4,no_checks,6 / 12,,,"0,15","0,00","0,75",,,,,,,"2,36","16,56","17,65","3,06",,,,,,
seq4,no_checks,7 / 12,,,"0,16","0,00","0,68",,,,,,,"2,36","16,61","17,71","3,08",,,,,,
seq4,no_checks,8 / 12,,,"0,16","0,00","0,76",,,,,,,"2,36","16,62","17,73","3,09",,,,,,
seq4,no_checks,9 / 12,,,"0,16","0,00","0,72",,,,,,,"2,36","16,63","17,75","3,11",,,,,,
seq4,no_checks,10 / 12,,,"0,16","0,00","0,72",,,,,,,"2,36","16,64","17,79","3,14",,,,,,
seq4,no_checks,11 / 12,,,"0,16","0,00","0,70",,,,,,,"2,36","16,65","17,81","3,15",,,,,,
seq4,no_checks,FINAL,,,"0,16","0,00","0,70",,,,,,,"2,36","16,65","17,81","3,15","40,68","704,27","2,50","3,51","333,00","662,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,03","0,00","0,61",,,,,,,"2,42","25,56","35,45","29,68",,,,,,
seq5,no_checks,1 / 12,,,"0,03","0,00","0,35",,,,,,,"2,42","17,96","24,31","18,08",,,,,,
seq5,no_checks,2 / 12,,,"0,03","0,00","0,33",,,,,,,"2,42","17,96","24,31","18,07",,,,,,
seq5,no_checks,3 / 12,,,"0,02","0,00","0,37",,,,,,,"2,42","17,96","24,31","18,07",,,,,,
seq5,no_checks,FINAL,,,"0,02","0,00","0,37",,,,,,,"2,42","17,96","24,31","18,07","29,74","743,31","2,50","2,67","182,00","364,00"
