TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq4,no_checks,6 / 12,,,"0,02","0,01","0,18",,,,,,,"2,37","27,75","35,09","26,73",,,,,,
seq4,no_checks,FINAL,,,"0,02","0,01","0,18",,,,,,,"2,37","27,75","35,09","26,73","1,33","1172,64","2,50","3,50","332,00","662,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,00","0,00","0,00",,,,,,,"2,41","25,16","35,07","28,92",,,,,,
seq5,no_checks,1 / 12,,,"0,09","0,00","0,52",,,,,,,"2,41","13,49","19,19","12,06",,,,,,
seq5,no_checks,2 / 12,,,"0,10","0,00","0,42",,,,,,,"2,41","13,52","19,15","11,93",,,,,,
seq5,no_checks,3 / 12,,,"0,10","0,00","0,45",,,,,,,"2,41","13,50","19,13","11,89",,,,,,
seq5,no_checks,4 / 12,,,"0,09","0,00","0,46",,,,,,,"2,41","13,46","19,08","11,80",,,,,,
seq5,no_checks,5 / 12,,,"0,09","0,00","0,51",,,,,,,"2,41","13,42","19,01","11,69",,,,,,
seq5,no_checks,6 / 12,,,"0,09","0,00","0,55",,,,,,,"2,41","13,40","18,97","11,62",,,,,,
seq5,no_checks,7 / 12,,,"0,10","0,00","0,63",,,,,,,"2,41","13,38","18,93","11,55",,,,,,
seq5,no_checks,8 / 12,,,"0,11","0,00","0,60",,,,,,,"2,41","13,38","18,92","11,54",,,,,,
seq5,no_checks,9 / 12,,,"0,11","0,00","0,65",,,,,,,"2,41","13,36","18,90","11,51",,,,,,
seq5,no_checks,10 / 12,,,"0,11","0,00","0,67",,,,,,,"2,41","13,36","18,90","11,50",,,,,,
seq5,no_checks,11 / 12,,,"0,11","0,00","0,68",,,,,,,"2,41","13,36","18,90","11,49",,,,,,
seq5,no_checks,FINAL,,,"0,11","0,00","0,68",,,,,,,"2,41","13,36","18,90","11,49","46,91","554,41","2,50","2,70","187,00","374,00"
